scope,cim,cim_class,rho_threshold,gene,n_scope_datasets,k_datasets,all_datasets_contributed,k_concordant,direction_concordant,nki_smc,nki_smc_dir,neo,neo_dir,tnbc_cl,tnbc_cl_dir,fisher_stat,fisher_p,fisher_padj,fisher_sig,stouffer_Z,stouffer_p,stouffer_padj,stouffer_sig,mean_abs_rrb,rank_in_list,in_ora_universe,used_in_ora,analysis_label
"NEO.TNBCCL","Fun","Fun_only",0.3,"MYPOP",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",56.8029495640883,1.36070925744072e-11,6.23885194536572e-08,"YES",6.73198822177656,8.3680096531384e-12,3.83673242596396e-08,"YES",0.824,1,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NEO.TNBCCL","Fun","Fun_only",0.3,"ZNF408",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",32.2923861267344,1.66711346152645e-06,5.27152773868881e-05,"YES",4.70632915360367,1.26108584788079e-06,4.07188634685453e-05,"YES",0.66,140,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NEO.TNBCCL","Fun","Fun_only",0.3,"AP5Z1",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",30.8332339597808,3.31079264468363e-06,7.92244801208642e-05,"YES",4.70674279051289,1.25853081516915e-06,4.07188634685453e-05,"YES",0.627,141,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NEO.TNBCCL","Fun","Fun_only",0.3,"SGTA",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",31.0639144436423,2.97085159842462e-06,7.6956805529813e-05,"YES",4.70764697711923,1.25296295175945e-06,4.07188634685453e-05,"YES",0.612,142,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NEO.TNBCCL","Fun","Fun_only",0.3,"SPEN-AS1",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",36.6226323428298,2.15431053229677e-07,1.85512677156643e-05,"YES",4.69076489507319,1.36092793857586e-06,4.07833633880412e-05,"YES",0.661,143,FALSE,FALSE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NEO.TNBCCL","Fun","Fun_only",0.3,"TIMELESS",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",41.7268193908513,1.90044011317111e-08,4.35675895944477e-06,"YES",4.70056615174541,1.29720596022293e-06,4.07833633880412e-05,"YES",0.647,144,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NEO.TNBCCL","Fun","Fun_only",0.3,"CCDC22",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",30.9790777040057,3.09162819731111e-06,7.72729660568324e-05,"YES",4.69472702210819,1.33481490735204e-06,4.07833633880412e-05,"YES",0.646,145,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NEO.TNBCCL","Fun","Fun_only",0.3,"NRGN",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",42.048022198729,1.63036337006552e-08,4.35675895944477e-06,"YES",4.69552742520651,1.32959842676209e-06,4.07833633880412e-05,"YES",0.645,146,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NEO.TNBCCL","Fun","Fun_only",0.3,"ADAT3",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",30.7228198116523,3.48694557521937e-06,8.11555607227452e-05,"YES",4.69520300419552,1.3317104189718e-06,4.07833633880412e-05,"YES",0.625,147,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NEO.TNBCCL","Fun","Fun_only",0.3,"CASTOR2",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",30.7861466733131,3.38480436292584e-06,7.95862974564872e-05,"YES",4.69924598864793,1.30561889444163e-06,4.07833633880412e-05,"YES",0.623,148,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NEO.TNBCCL","Fun","Fun_only",0.3,"LBX2-AS1",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",31.0030022057628,3.05708182131742e-06,7.72729660568324e-05,"YES",4.69261518855142,1.34867284612021e-06,4.07833633880412e-05,"YES",0.606,149,FALSE,FALSE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NEO.TNBCCL","Fun","Fun_only",0.3,"ZNFX1",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",31.0482838051879,2.99274525764625e-06,7.7088410147798e-05,"YES",4.69397629413113,1.33972548639686e-06,4.07833633880412e-05,"YES",0.605,150,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NEO.TNBCCL","Fun","Fun_only",0.3,"SPECC1",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",31.3055434886053,2.65200375268598e-06,7.1419079096327e-05,"YES",4.70249932864171,1.28498032533741e-06,4.07833633880412e-05,"YES",0.6,151,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NEO.TNBCCL","Fun","Fun_only",0.3,"CSNK1G2",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",31.318842458836,2.63547972580219e-06,7.1419079096327e-05,"YES",4.69855862768815,1.31001990980487e-06,4.07833633880412e-05,"YES",0.598,152,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NEO.TNBCCL","Fun","Fun_only",0.3,"CNOT3",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",31.3933294068596,2.54480705979532e-06,6.98679064021648e-05,"YES",4.69129855296336,1.35738242630154e-06,4.07833633880412e-05,"YES",0.593,153,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NEO.TNBCCL","Fun","Fun_only",0.3,"MAP3K6",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",30.6581065275062,3.59449397848344e-06,8.1993805429585e-05,"YES",4.68905666765248,1.37233690124663e-06,4.08582122871155e-05,"YES",0.633,154,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NEO.TNBCCL","Fun","Fun_only",0.3,"PIGT",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",30.9777406002338,3.0935703714399e-06,7.72729660568324e-05,"YES",4.67955155493632,1.43751530557974e-06,4.19459120799703e-05,"YES",0.648,155,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NEO.TNBCCL","Fun","Fun_only",0.3,"DHRS1",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",30.535620582738,3.80717937374095e-06,8.28547131540195e-05,"YES",4.67842074285751,1.44546436393355e-06,4.19459120799703e-05,"YES",0.627,156,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NEO.TNBCCL","Fun","Fun_only",0.3,"SLC43A2",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",30.8456798873995,3.29150089457768e-06,7.92244801208642e-05,"YES",4.67873417861222,1.44325684834934e-06,4.19459120799703e-05,"YES",0.606,157,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NEO.TNBCCL","Fun","Fun_only",0.3,"NUCB1",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",31.5832686070056,2.32741232136196e-06,6.62806552387864e-05,"YES",4.67928687275744,1.43937212400407e-06,4.19459120799703e-05,"YES",0.583,158,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NEO.TNBCCL","Fun","Fun_only",0.3,"PYGO2",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",30.5489372123549,3.7834620943243e-06,8.28547131540195e-05,"YES",4.67368086365262,1.47924465915007e-06,4.2614005011156e-05,"YES",0.636,159,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NEO.TNBCCL","Fun","Fun_only",0.3,"MAP3K11",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",30.4432393216552,3.9758390063878e-06,8.40551168543325e-05,"YES",4.66563946670452,1.53829367465623e-06,4.2614005011156e-05,"YES",0.633,160,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NEO.TNBCCL","Fun","Fun_only",0.3,"HDGFL2",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",30.4303291004134,3.99999413748169e-06,8.40551168543325e-05,"YES",4.66582173579626,1.53693054963436e-06,4.2614005011156e-05,"YES",0.621,161,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NEO.TNBCCL","Fun","Fun_only",0.3,"PRR14",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",30.615273797073,3.66748880631651e-06,8.28547131540195e-05,"YES",4.66914941434492,1.5122467844734e-06,4.2614005011156e-05,"YES",0.611,162,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NEO.TNBCCL","Fun","Fun_only",0.3,"MAU2",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",30.6583842988288,3.59402535795639e-06,8.1993805429585e-05,"YES",4.6665107398706,1.53178819712437e-06,4.2614005011156e-05,"YES",0.607,163,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NEO.TNBCCL","Fun","Fun_only",0.3,"U2AF2",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",30.7904626339484,3.37795251172283e-06,7.95862974564872e-05,"YES",4.66806722122124,1.52023215257152e-06,4.2614005011156e-05,"YES",0.603,164,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NEO.TNBCCL","Fun","Fun_only",0.3,"ZC3H3",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",31.1121429990976,2.90429870331572e-06,7.56602815608102e-05,"YES",4.67201564368206,1.49129118443607e-06,4.2614005011156e-05,"YES",0.594,165,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NEO.TNBCCL","Fun","Fun_only",0.3,"RANBP3",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",31.4089487134685,2.52619144367987e-06,6.97746251160977e-05,"YES",4.66503257707325,1.54284074849551e-06,4.2614005011156e-05,"YES",0.583,166,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NEO.TNBCCL","Fun","Fun_only",0.3,"CASP2",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",30.5413807030362,3.79690232903155e-06,8.28547131540195e-05,"YES",4.65939081636169,1.58573281044613e-06,4.31761910937071e-05,"YES",0.64,167,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NEO.TNBCCL","Fun","Fun_only",0.3,"CDK11B",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",30.4224294944391,4.01484636665187e-06,8.40551168543325e-05,"YES",4.66021390628979,1.57940468679534e-06,4.31761910937071e-05,"YES",0.635,168,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NEO.TNBCCL","Fun","Fun_only",0.3,"GALNS",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",30.9918984062091,3.07306735977659e-06,7.72729660568324e-05,"YES",4.65865051377807,1.59144521152377e-06,4.31761910937071e-05,"YES",0.592,169,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NEO.TNBCCL","Fun","Fun_only",0.3,"CPTP",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",30.8790432831916,3.24033658395902e-06,7.91390378043426e-05,"YES",4.65515498199449,1.6186854837446e-06,4.36568996645235e-05,"YES",0.594,170,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NEO.TNBCCL","Fun","Fun_only",0.3,"CIZ1",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",30.6022357470168,3.68999967919664e-06,8.28547131540195e-05,"YES",4.64967972266221,1.66225439464985e-06,4.40545456616737e-05,"YES",0.643,171,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NEO.TNBCCL","Fun","Fun_only",0.3,"BTBD6",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",30.3132154215284,4.22589874699154e-06,8.69692802537456e-05,"YES",4.65008355494565,1.65900289308298e-06,4.40545456616737e-05,"YES",0.634,172,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NEO.TNBCCL","Fun","Fun_only",0.3,"RHOG",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",30.3111913745356,4.22991264920071e-06,8.69692802537456e-05,"YES",4.65041479227101,1.65634045236496e-06,4.40545456616737e-05,"YES",0.616,173,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NEO.TNBCCL","Fun","Fun_only",0.3,"TBCC",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",30.8374829614778,3.30419387497279e-06,7.92244801208642e-05,"YES",4.64298259867972,1.71707642082932e-06,4.52459505143817e-05,"YES",0.59,174,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NEO.TNBCCL","Fun","Fun_only",0.3,"ATF5",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",31.0296938690208,3.01899324728442e-06,7.72729660568324e-05,"YES",4.63834663655319,1.75603699141121e-06,4.60081691749737e-05,"YES",0.649,175,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NEO.TNBCCL","Fun","Fun_only",0.3,"GPATCH3",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",30.1913249030121,4.47451483549658e-06,9.07772146935922e-05,"YES",4.63624269460619,1.77399682148889e-06,4.62146331052645e-05,"YES",0.633,176,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NEO.TNBCCL","Fun","Fun_only",0.3,"INPPL1",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",30.3377943561126,4.17745767359898e-06,8.66680698346213e-05,"YES",4.6307600757485,1.82162921182144e-06,4.71874007694988e-05,"YES",0.602,177,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NEO.TNBCCL","Fun","Fun_only",0.3,"SYK",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",33.7753805543857,8.28559244136631e-07,3.91643725192418e-05,"YES",4.62425381566768,1.8797464644553e-06,4.84193120198178e-05,"YES",0.656,178,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NEO.TNBCCL","Fun","Fun_only",0.3,"RANBP10",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",30.9440623259308,3.14289156454291e-06,7.74739667926304e-05,"YES",4.62020535978286,1.91680202033984e-06,4.9097973537755e-05,"YES",0.579,179,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NEO.TNBCCL","Fun","Fun_only",0.3,"DTX2",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",29.9217232889342,5.07734502354749e-06,9.74042967906496e-05,"YES",4.61741116927697,1.94278459712259e-06,4.9487040987817e-05,"YES",0.622,180,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NEO.TNBCCL","Fun","Fun_only",0.3,"TSR2",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",30.0682955329419,4.74021965282828e-06,9.44952482965985e-05,"YES",4.61461223153965,1.96914957700745e-06,4.9859409580769e-05,"YES",0.635,181,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NEO.TNBCCL","Fun","Fun_only",0.3,"TOLLIP",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",30.3986125675638,4.05995826301418e-06,8.46132210723637e-05,"YES",4.61355973738024,1.97915213603053e-06,4.9859409580769e-05,"YES",0.592,182,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NEO.TNBCCL","Fun","Fun_only",0.3,"ARSA",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",29.8359716198949,5.2855379432953e-06,9.96832552218113e-05,"YES",4.60879507177199,2.02504639450411e-06,5.040177050691e-05,"YES",0.621,183,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NEO.TNBCCL","Fun","Fun_only",0.3,"DEDD",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",29.9884982265489,4.92089621727742e-06,9.60845816729143e-05,"YES",4.60791244915173,2.03365922437914e-06,5.040177050691e-05,"YES",0.606,184,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NEO.TNBCCL","Fun","Fun_only",0.3,"CYBC1",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",30.8122683134346,3.34354526319892e-06,7.94308550868758e-05,"YES",4.61009541462908,2.01242101932182e-06,5.040177050691e-05,"YES",0.579,185,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NEO.TNBCCL","Fun","Fun_only",0.3,"HSF1",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",29.99417784586,4.90781286915939e-06,9.60845816729143e-05,"YES",4.60620620534173,2.05040876794044e-06,5.05436785000371e-05,"YES",0.604,186,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NEO.TNBCCL","Fun","Fun_only",0.3,"FBRS",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",29.7883048072823,5.40491877133565e-06,0.000100738018563309,"YES",4.60359391218049,2.07630905198541e-06,5.09084331730113e-05,"YES",0.618,187,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NEO.TNBCCL","Fun","Fun_only",0.3,"ZNF76",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",30.4809776612746,3.90605987772699e-06,8.36882455111134e-05,"YES",4.59994381343393,2.11302455579559e-06,5.15330722783126e-05,"YES",0.644,188,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NEO.TNBCCL","Fun","Fun_only",0.3,"GBA1",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",29.7121318879182,5.60128900384491e-06,0.000102588917553356,"YES",4.59631348926578,2.15015775718147e-06,5.21612344797726e-05,"YES",0.619,189,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NEO.TNBCCL","Fun","Fun_only",0.3,"DDB2",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",30.5215441238876,3.83241089362266e-06,8.28547131540195e-05,"YES",4.59048961499043,2.21103730239456e-06,5.33558212183108e-05,"YES",0.644,190,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NEO.TNBCCL","Fun","Fun_only",0.3,"GSDMD",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",29.6262791476589,5.83113810841212e-06,0.00010443659463699,"YES",4.58764167169604,2.24140605324161e-06,5.38054803880251e-05,"YES",0.618,191,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NEO.TNBCCL","Fun","Fun_only",0.3,"COG4",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",30.2407332197273,4.3720299795782e-06,8.94899886444913e-05,"YES",4.58540628270391,2.26552241107037e-06,5.41011471601961e-05,"YES",0.586,192,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NEO.TNBCCL","Fun","Fun_only",0.3,"HCFC1",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",29.820715659213,5.32345783561703e-06,9.96832552218113e-05,"YES",4.58311552228722,2.29049393698102e-06,5.42394518559692e-05,"YES",0.6,193,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NEO.TNBCCL","Fun","Fun_only",0.3,"GRINA",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",30.1236268733659,4.61883144806676e-06,9.24774768095462e-05,"YES",4.58270711921124,2.29497353545431e-06,5.42394518559692e-05,"YES",0.588,194,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NEO.TNBCCL","Fun","Fun_only",0.3,"ARHGEF18",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",29.689552852109,5.6608497581241e-06,0.000102588917553356,"YES",4.58148622128198,2.30841514269781e-06,5.42773509193305e-05,"YES",0.605,195,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NEO.TNBCCL","Fun","Fun_only",0.3,"NEU1",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",29.6025106310673,5.89641553389036e-06,0.000105194806314737,"YES",4.58036957914382,2.32077493861916e-06,5.42895565998411e-05,"YES",0.626,196,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NEO.TNBCCL","Fun","Fun_only",0.3,"VPS18",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",30.5329439679652,3.8119643355191e-06,8.28547131540195e-05,"YES",4.57821533189551,2.34479903992357e-06,5.45731147109115e-05,"YES",0.575,197,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NEO.TNBCCL","Fun","Fun_only",0.3,"SPPL2B",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",30.0010869540211,4.89194399721765e-06,9.60845816729143e-05,"YES",4.57561582551313,2.37410588497169e-06,5.49761388009859e-05,"YES",0.589,198,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NEO.TNBCCL","Fun","Fun_only",0.3,"ZNF212",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",29.675130487157,5.69922373992053e-06,0.000102877719872188,"YES",4.57281055331133,2.4061260538726e-06,5.54376279246525e-05,"YES",0.601,199,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NEO.TNBCCL","Fun","Fun_only",0.3,"SYT15B",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",33.0644638157022,1.15872430196058e-06,4.5058882156553e-05,"YES",4.56436452872816,2.50504797827888e-06,5.71425123403416e-05,"YES",0.65,200,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
