gene_id,H_value,p_value,stat_test_adj_p,cluster1_mean,cluster1_sd,cluster1_sem,cluster1_penetrance,cluster2_mean,cluster2_sd,cluster2_sem,cluster2_penetrance,cluster3_mean,cluster3_sd,cluster3_sem,cluster3_penetrance,cluster1_cluster2_differential,cluster2_cluster1_differential,cluster1_cluster2_sd,cluster2_cluster1_sd,cluster1_cluster3_differential,cluster3_cluster1_differential,cluster1_cluster3_sd,cluster3_cluster1_sd,cluster2_cluster3_differential,cluster3_cluster2_differential,cluster2_cluster3_sd,cluster3_cluster2_sd,limma_test,C1_vs_C2,C1_vs_C3,C2_vs_C3
ATP6V1B2,15.3587808587808,0.000381204321755435,0.00554173936226114,0.106610563570243,0.614740764443028,0.164296380159237,0.642857142857143,-0.30542369716803,0.542760540528284,0.163648460358437,0.363636363636364,0.851674990220052,0.715128590307488,0.215619382809611,0.909090909090909,0.412034260738273,-0.412034260738273,0.820058053934326,0.820058053934326,-0.74506442664981,0.74506442664981,0.943035051386307,0.943035051386307,-1.15709868738808,1.15709868738808,0.897773860740961,0.897773860740961,limma_multi(mod_F),TRUE,TRUE,TRUE
HMBOX1,18.0537030537031,5.90527933004834e-06,0.000258035836604631,0.12293084623251,0.341877563131341,0.0913706221044755,0.642857142857143,-0.473877636899026,0.213296097894801,0.0643111932694517,0.0909090909090909,0.42925542497117,0.508150128857754,0.153213028599265,0.818181818181818,0.596808483131536,-0.596808483131536,0.402958426577448,0.402958426577448,-0.30632457873866,0.30632457873866,0.612451485124149,0.612451485124149,-0.903133061870196,0.903133061870196,0.551100516090577,0.551100516090577,limma_multi(mod_F),TRUE,TRUE,TRUE
DOK2,23.3264888264888,6.08472584028219e-08,9.60660148335896e-06,-0.0834935196213348,0.625938996974761,0.167289233692892,0.428571428571429,-0.83546666930656,0.715696148333078,0.215790507993033,0.0909090909090909,1.50805582718517,0.961591170125731,0.289930646638714,1,0.751973149685226,-0.751973149685226,0.950799981422261,0.950799981422261,-1.5915493468065,1.5915493468065,1.14736969037775,1.14736969037775,-2.34352249649173,2.34352249649173,1.19869869241715,1.19869869241715,limma_multi(mod_F),TRUE,TRUE,TRUE
SLC25A37,7.43945243945244,0.00512991983050211,0.0348182816599623,0.110626595045908,0.422230629840798,0.112845882504717,0.642857142857143,-0.532870836980598,0.842200286141848,0.253932940678406,0.363636363636364,0.362189384926624,0.615617230263861,0.185615578842095,0.818181818181818,0.643497432026506,-0.643497432026506,0.942114656903908,0.942114656903908,-0.251562789880716,0.251562789880716,0.746500689198278,0.746500689198278,-0.895060221907222,0.895060221907222,1.04320942105368,1.04320942105368,limma_multi(mod_F),TRUE,TRUE,TRUE
ST18,17.6189333458198,0.000363721413853636,0.00536229284424218,-0.0687970185288712,0.201834562386329,0.0539425558042209,0.285714285714286,-0.113182492491796,0.147637267865038,0.0445143111437751,0.0909090909090909,0.246182192953284,0.259927867183775,0.0783712007278104,1,0.0443854739629246,-0.0443854739629246,0.250067897652485,0.250067897652485,-0.314979211482155,0.314979211482155,0.329089177446459,0.329089177446459,-0.35936468544508,0.35936468544508,0.298930190849568,0.298930190849568,limma_multi(mod_F),FALSE,TRUE,TRUE
TACC1,13.0561600561601,0.000314618165358797,0.00480227073873527,0.759605582316552,0.678568851926567,0.181355154088982,0.857142857142857,-0.129901120105132,0.746693489023239,0.225136557862859,0.454545454545455,1.05435959792573,0.459161123295342,0.138442287662615,1,0.889506702421684,-0.889506702421684,1.00896325669205,1.00896325669205,-0.294754015609177,0.294754015609177,0.819319610378501,0.819319610378501,-1.18426071803086,1.18426071803086,0.876572931190291,0.876572931190291,limma_multi(mod_F),TRUE,TRUE,TRUE
DNAJC5B,16.1795951795952,8.41610440154052e-05,0.00186051311096125,-0.244841599571623,0.426012181583574,0.113856544719847,0.214285714285714,-0.761999612457712,0.816621306215831,0.246220588047985,0.0909090909090909,0.831745542196927,1.05477328211015,0.318026110513731,0.727272727272727,0.517158012886089,-0.517158012886089,0.921062829899918,0.921062829899918,-1.07658714176855,1.07658714176855,1.1375557373206,1.1375557373206,-1.59374515465464,1.59374515465464,1.33394791293328,1.33394791293328,limma_multi(mod_F),TRUE,TRUE,TRUE
ADHFE1,10.8968643968644,0.0025394950079294,0.0210688456422566,0.303044290313486,0.638435998143708,0.170629197745486,0.642857142857143,-0.32875013053775,0.847321648700496,0.255477089589534,0.272727272727273,0.707025367827772,0.43132957294754,0.130050759495565,0.909090909090909,0.631794420851235,-0.631794420851235,1.06092153342379,1.06092153342379,-0.403981077514287,0.403981077514287,0.770484084342344,0.770484084342344,-1.03577549836552,1.03577549836552,0.950788713045982,0.950788713045982,limma_multi(mod_F),TRUE,TRUE,TRUE
MRPS28,15.3985608985609,0.000269403447229878,0.00434346557682369,-0.0420028372007806,0.426782780638225,0.11406249598021,0.357142857142857,0.692542045408068,0.458428478329083,0.13822138689374,1,-0.275394538597543,0.68696344357193,0.207127271547143,0.272727272727273,-0.734544882608848,0.734544882608848,0.626338735503732,0.626338735503732,0.233391701396762,-0.233391701396762,0.808741191391597,0.808741191391597,0.96793658400561,-0.96793658400561,0.8258785882606,0.8258785882606,limma_multi(mod_F),TRUE,TRUE,TRUE
ATP6V0D2,8.03849303849304,0.00302576133279456,0.0239749088976036,-0.216724587094141,0.829591383992323,0.221717623565635,0.285714285714286,-0.339530540285495,1.07144177506837,0.323051850237649,0.363636363636364,1.18752457843768,1.42763489773943,0.430448117583553,0.818181818181818,0.122805953191354,-0.122805953191354,1.35506802108084,1.35506802108084,-1.40424916553182,1.40424916553182,1.65117027154614,1.65117027154614,-1.52705511872317,1.52705511872317,1.78497307503646,1.78497307503646,limma_multi(mod_F),FALSE,TRUE,TRUE
DPYS,10.8349929709466,0.00736270912498119,0.0450319382041347,0.0340466100541895,0.490345753069271,0.131050414931776,0.5,-0.395560727728595,0.656245582491081,0.197865487950104,0.272727272727273,0.366184852380575,0.476829194609947,0.143769411600777,0.818181818181818,0.429607337782785,-0.429607337782785,0.819205238076594,0.819205238076594,-0.332138242326386,0.332138242326386,0.68396274634328,0.68396274634328,-0.76174558010917,0.76174558010917,0.811186997782527,0.811186997782527,limma_multi(mod_F),TRUE,TRUE,TRUE
POLR2K,15.4001404001404,6.8029732942736e-05,0.00159644610457951,-0.105206687785775,0.386731172224054,0.103358253374848,0.357142857142857,0.523033830014798,0.3226237983134,0.0972747352222584,1,-0.260165160794684,0.460712965885241,0.138910185808468,0.181818181818182,-0.628240517800572,0.628240517800572,0.503633909509632,0.503633909509632,0.154958473008909,-0.154958473008909,0.601512623728352,0.601512623728352,0.783198990809482,-0.783198990809482,0.562443376859343,0.562443376859343,limma_multi(mod_F),TRUE,TRUE,TRUE
EIF3H,10.1435591435591,0.00285219035809988,0.0228997871787329,-0.0464487834348632,0.438546208364977,0.117206404283609,0.5,0.354736825347242,0.405787220226292,0.122349450382902,0.727272727272727,-0.291626425663863,0.400396937621823,0.120724219027175,0.181818181818182,-0.401185608782105,0.401185608782105,0.597483091786101,0.597483091786101,0.245177642229,-0.245177642229,0.593835401881895,0.593835401881895,0.646363251011105,-0.646363251011105,0.570071026939552,0.570071026939552,limma_multi(mod_F),TRUE,TRUE,TRUE
NDUFB9,8.36492336492337,0.00450536544831515,0.0317872151029013,-0.247370226091577,0.433875201698457,0.115958025240933,0.285714285714286,0.323679366892284,0.728104747704043,0.219531841473699,0.727272727272727,-0.441830174594895,0.400676702560848,0.120808571330106,0.0909090909090909,-0.571049592983861,0.571049592983861,0.847575491787041,0.847575491787041,0.194459948503318,-0.194459948503318,0.590584041965165,0.590584041965165,0.765509541487179,-0.765509541487179,0.831070600854224,0.831070600854224,limma_multi(mod_F),TRUE,TRUE,TRUE
TATDN1,9.01567801567801,0.00424870442629609,0.0305317903677718,-0.0987481495554323,0.398074971347383,0.106390011216554,0.285714285714286,0.422130106685166,0.602346524969821,0.181614310645394,0.727272727272727,-0.321076094986983,0.540762425342042,0.163046005962012,0.272727272727273,-0.520878256240598,0.520878256240598,0.722000705648159,0.722000705648159,0.222327945431551,-0.222327945431551,0.671481707476107,0.671481707476107,0.743206201672149,-0.743206201672149,0.809472258205942,0.809472258205942,limma_multi(mod_F),TRUE,TRUE,TRUE
SLC39A4,12.6611676611677,0.00306763405774709,0.024225034014818,-0.643809146999023,0.59251193992196,0.158355476911483,0.214285714285714,0.470369390112052,0.558498491574709,0.168393631139343,0.818181818181818,-0.554154415948984,1.19098504881338,0.359095503439736,0.272727272727273,-1.11417853711108,1.11417853711108,0.814242570762122,0.814242570762122,-0.0896547310500385,0.0896547310500385,1.33023147814472,1.33023147814472,1.02452380606104,-1.02452380606104,1.31543375036078,1.31543375036078,limma_multi(mod_F),TRUE,FALSE,TRUE
C9ORF72,10.6638001638002,0.000667494996704637,0.00827756398023641,0.223556413236911,0.281749561410302,0.0753007376907982,0.928571428571429,-0.280558879422103,0.534488774540952,0.161154429073563,0.181818181818182,0.462821433140976,0.445958104976495,0.134461427856814,0.909090909090909,0.504115292659014,-0.504115292659014,0.604202834704692,0.604202834704692,-0.239265019904065,0.239265019904065,0.527504925805555,0.527504925805555,-0.743380312563079,0.743380312563079,0.696101200619935,0.696101200619935,limma_multi(mod_F),TRUE,TRUE,TRUE
FBXO10,13.5047385047385,0.000466363067118611,0.0064572824229825,0.405486091584747,0.363069589802039,0.0970344294711274,0.928571428571429,-0.122520322917629,0.348647484407442,0.105121171807343,0.272727272727273,0.549470973026688,0.426625854024677,0.128632534878617,0.909090909090909,0.528006414502376,-0.528006414502376,0.503363283745108,0.503363283745108,-0.143984881441941,0.143984881441941,0.560204557604903,0.560204557604903,-0.671991295944317,0.671991295944317,0.550967047749611,0.550967047749611,limma_multi(mod_F),TRUE,FALSE,TRUE
SIGMAR1,8.39212589212589,0.00567092906072767,0.0372474930794022,-0.203051373069965,0.512497668014485,0.136970763230773,0.357142857142857,0.445848243256258,0.564486571070451,0.170199105039543,0.818181818181818,-0.139130636197238,0.429899997528565,0.129619726288815,0.363636363636364,-0.648899616326223,0.648899616326223,0.762429635205217,0.762429635205217,-0.0639207368727271,0.0639207368727271,0.668930390694985,0.668930390694985,0.584978879453496,-0.584978879453496,0.709548516166397,0.709548516166397,limma_multi(mod_F),TRUE,FALSE,TRUE
SHC3,10.1760851760852,0.00678945249259403,0.0423210538990334,0.228569308118325,0.516214712401099,0.137964185129783,0.642857142857143,-0.275039461826191,0.575172283490439,0.173420968559065,0.272727272727273,0.428314567050494,0.420547079542076,0.126799715410983,0.909090909090909,0.503608769944515,-0.503608769944515,0.772852369469716,0.772852369469716,-0.199745258932169,0.199745258932169,0.665835922289206,0.665835922289206,-0.703354028876685,0.703354028876685,0.712518772950562,0.712518772950562,limma_multi(mod_F),TRUE,TRUE,TRUE
POLE3,9.36088686088685,0.00429781491588809,0.030757323643752,-0.111531667582351,0.495330391226973,0.132382615516288,0.5,0.407859101971462,0.538819434314549,0.16246017212481,0.727272727272727,-0.250624287670003,0.332645971361821,0.100296534093679,0.181818181818182,-0.519390769553812,0.519390769553812,0.731900662158545,0.731900662158545,0.139092620087652,-0.139092620087652,0.596661997060576,0.596661997060576,0.658483389641465,-0.658483389641465,0.63322959900679,0.63322959900679,limma_multi(mod_F),TRUE,FALSE,TRUE
SURF2,12.47074997075,0.000337967558356219,0.00507095153516607,-0.208453716727333,0.437296061865582,0.116872288577608,0.214285714285714,0.503141274452569,0.56344131057786,0.169883947142988,0.909090909090909,-0.276696647571024,0.381282798141974,0.114961089132159,0.272727272727273,-0.711594991179902,0.711594991179902,0.713227843111052,0.713227843111052,0.0682429308436911,-0.0682429308436911,0.580176195549352,0.580176195549352,0.779837922023593,-0.779837922023593,0.680325424061655,0.680325424061655,limma_multi(mod_F),TRUE,FALSE,TRUE
PTGES2,15.2024102024102,4.60589766789095e-05,0.00120002920026972,-0.165784973203789,0.406658002834245,0.108683922871107,0.5,0.549536400060996,0.440007234400276,0.132667172867971,0.909090909090909,-0.131907318937231,0.246053619523412,0.0741879576607294,0.272727272727273,-0.715321373264786,0.715321373264786,0.599146974951653,0.599146974951653,-0.0338776542665587,0.0338776542665587,0.475303182137159,0.475303182137159,0.681443718998227,-0.681443718998227,0.504131679231877,0.504131679231877,limma_multi(mod_F),TRUE,FALSE,TRUE
NTMT1,9.55744705744706,0.00149270292283724,0.014560422597115,-0.0871841862439394,0.405969628691976,0.108499947142943,0.357142857142857,0.466746954058096,0.486007125313851,0.146536661827753,0.818181818181818,-0.240541682900089,0.467654700063553,0.141003197414273,0.272727272727273,-0.553931140302035,0.553931140302035,0.633256871479603,0.633256871479603,0.15335749665615,-0.15335749665615,0.6192836651421,0.6192836651421,0.707288636958185,-0.707288636958185,0.674465599083723,0.674465599083723,limma_multi(mod_F),TRUE,TRUE,TRUE
MIGA2,8.87931437931438,0.00772238582841493,0.0466651798303189,-0.0167682443452276,0.374625372450142,0.10012284229293,0.428571428571429,-0.245259215609011,0.464196437300803,0.139960491958773,0.272727272727273,0.286902947138354,0.279376373020326,0.0842351458726174,0.818181818181818,0.228490971263783,-0.228490971263783,0.596508593472186,0.596508593472186,-0.303671191483582,0.303671191483582,0.467327858666055,0.467327858666055,-0.532162162747365,0.532162162747365,0.541783619358089,0.541783619358089,limma_multi(mod_F),TRUE,TRUE,TRUE
MSRB2,8.47074997074999,0.00449408311092254,0.0317506855160848,-0.270763314916683,0.411243027997887,0.109909322390541,0.357142857142857,0.421332283071808,0.670314645241627,0.20210746997697,0.727272727272727,-0.00774214246066807,0.362911451824357,0.10942191980223,0.545454545454545,-0.692095597988491,0.692095597988491,0.786411184878673,0.786411184878673,-0.263021172456015,0.263021172456015,0.548475660300559,0.548475660300559,0.429074425532476,-0.429074425532476,0.762250907176024,0.762250907176024,limma_multi(mod_F),TRUE,TRUE,TRUE
TMEM236,19.3907604816345,4.51706450806042e-05,0.00118711822027983,0.111065478010936,0.131446287940086,0.0351304981596454,0.714285714285714,-0.0614637578713366,0.0893098275554426,0.0269279261902497,0.181818181818182,0.304211200307948,0.212590714772264,0.0640985122557333,1,0.172529235882273,-0.172529235882273,0.158916241810618,0.158916241810618,-0.193145722297012,0.193145722297012,0.249945871381406,0.249945871381406,-0.365674958179285,0.365674958179285,0.230588502110069,0.230588502110069,limma_multi(mod_F),TRUE,TRUE,TRUE
ZEB1,10.9506844506844,2.36024012236771e-05,0.000750875789906937,0.709222497142991,0.429211784945105,0.114711674687877,1,-0.536556185030415,1.04789450055372,0.315952079837597,0.363636363636364,0.885413437358995,0.469998536782408,0.141709890774845,1,1.24577868217341,-1.24577868217341,1.13238935027953,1.13238935027953,-0.176190940216004,0.176190940216004,0.6364914617757,0.6364914617757,-1.42196962238941,1.42196962238941,1.14846920240307,1.14846920240307,limma_multi(mod_F),TRUE,TRUE,TRUE
FAM13C,15.1004446004446,0.000183285323294694,0.00328486385424914,1.03466020818195,1.14540173176784,0.306121489320916,0.857142857142857,-0.474973132167446,1.01626899722183,0.30641663180505,0.181818181818182,1.25928595832761,0.554547146504162,0.167202255774232,1,1.50963334034939,-1.50963334034939,1.53125693528259,1.53125693528259,-0.22462575014566,0.22462575014566,1.27258306794986,1.27258306794986,-1.73425909049505,1.73425909049505,1.15772415212354,1.15772415212354,limma_multi(mod_F),TRUE,TRUE,TRUE
CDHR1,12.1388791388791,0.00848118070683961,0.0498470625676269,-0.0684695856299073,0.369366986765585,0.0987174796044203,0.428571428571429,-0.143356103951152,0.151434703511321,0.0456592810714333,0.181818181818182,0.250600512959199,0.318150375799042,0.09592594758509,0.909090909090909,0.0748865183212447,-0.0748865183212447,0.399204759916323,0.399204759916323,-0.319070098589106,0.319070098589106,0.487495264113775,0.487495264113775,-0.393956616910351,0.393956616910351,0.352352282593193,0.352352282593193,limma_multi(mod_F),FALSE,TRUE,TRUE
ADD3,7.07376857376856,0.00162214927434664,0.0153831616281989,0.800464296883321,0.401924009996233,0.107418710066015,0.928571428571429,-0.174768587791455,1.09701113720147,0.330761302994396,0.454545454545455,0.918317792406027,0.586150812998229,0.176731119752445,1,0.975232884674776,-0.975232884674776,1.16832202108644,1.16832202108644,-0.117853495522706,0.117853495522706,0.710714911472903,0.710714911472903,-1.09308638019748,1.09308638019748,1.24378704395992,1.24378704395992,limma_multi(mod_F),TRUE,FALSE,TRUE
ITPRIP,10.0909675909676,0.00398472993030012,0.0291635319231376,1.0274287801219,0.564297220424847,0.150814775938474,1,0.136698559250439,0.60719369704497,0.183075788015172,0.454545454545455,1.05912017486172,0.88843120747692,0.267872087931212,0.909090909090909,0.890730220871465,-0.890730220871465,0.828924326286994,0.828924326286994,-0.0316913947398192,0.0316913947398192,1.05249292795634,1.05249292795634,-0.922421615611284,0.922421615611284,1.07610138748635,1.07610138748635,limma_multi(mod_F),TRUE,FALSE,TRUE
ADAM12,10.6020241020241,0.000810973670720145,0.00942690053722823,0.972420677614195,1.03828133194767,0.277492358230821,0.857142857142857,-0.562128656638679,1.22168032211069,0.368350476563789,0.272727272727273,1.29830377593996,1.18200183030711,0.356386961149273,0.909090909090909,1.53454933425287,-1.53454933425287,1.603287539309,1.603287539309,-0.325883098325764,0.325883098325764,1.57326299489957,1.57326299489957,-1.86043243257864,1.86043243257864,1.69989150720916,1.69989150720916,limma_multi(mod_F),TRUE,TRUE,TRUE
RGS10,8.33502983502983,0.00544776553061226,0.0362202789332599,-0.452279543623394,0.643926890425672,0.172096700435971,0.214285714285714,0.27776989770441,0.764279751737318,0.230439015579878,0.636363636363636,0.258246362165383,0.361727036361157,0.109064805103382,0.727272727272727,-0.730049441327804,0.730049441327804,0.999382498910668,0.999382498910668,-0.710525905788777,0.710525905788777,0.738571790043393,0.738571790043393,0.019523535539027,-0.019523535539027,0.845558979462865,0.845558979462865,limma_multi(mod_F),TRUE,TRUE,FALSE
IMMP1L,15.7434772434772,8.76649890374295e-06,0.000350593668823414,-0.401274448466839,0.463658736314916,0.12391800969107,0.214285714285714,0.564323898991994,0.614748548351294,0.185353661390627,0.818181818181818,-0.428307329357479,0.281296547250656,0.0848141001866277,0.0909090909090909,-0.965598347458833,0.965598347458833,0.769996884059388,0.769996884059388,0.0270328808906408,-0.0270328808906408,0.542316486247915,0.542316486247915,0.992631228349474,-0.992631228349474,0.676049942826093,0.676049942826093,limma_multi(mod_F),TRUE,FALSE,TRUE
ZNF215,19.006552006552,1.60462724336866e-06,9.95527682132178e-05,0.089032825595286,0.326105077635661,0.0871552480428543,0.571428571428571,-0.60914991736176,0.447889397118442,0.135043734347306,0,0.344156862173807,0.337795113288164,0.101849058799312,0.727272727272727,0.698182742957046,-0.698182742957046,0.554030174007592,0.554030174007592,-0.255124036578521,0.255124036578521,0.469521096673115,0.469521096673115,-0.953306779535567,0.953306779535567,0.560990597615045,0.560990597615045,limma_multi(mod_F),TRUE,TRUE,TRUE
PAMR1,11.8019188019188,0.00075761770048371,0.00901978619664231,0.812165717603564,0.644429411277678,0.172231004782965,0.785714285714286,-0.284497085479984,0.883496763454753,0.266384297079345,0.272727272727273,0.724847875376223,0.554079610789239,0.167061288452187,0.909090909090909,1.09666280308355,-1.09666280308355,1.09355191790546,1.09355191790546,0.0873178422273404,-0.0873178422273404,0.849878509677736,0.849878509677736,-1.00934496085621,1.00934496085621,1.04286660035087,1.04286660035087,limma_multi(mod_F),TRUE,FALSE,TRUE
EIF3M,10.7653562653563,0.00075932429403921,0.00902486784533344,-0.201298782769997,0.260448968212623,0.0696079146993151,0.214285714285714,0.4462330392425,0.623104891208763,0.187873193561335,0.818181818181818,-0.191864006910262,0.360547389384156,0.108709128157219,0.272727272727273,-0.647531822012497,0.647531822012497,0.67534685198889,0.67534685198889,-0.00943477585973523,0.00943477585973523,0.444778692199559,0.444778692199559,0.638097046152762,-0.638097046152762,0.719898691094806,0.719898691094806,limma_multi(mod_F),TRUE,FALSE,TRUE
SERPING1,16.2909792909793,8.21835862001626e-06,0.000330546758488715,0.603482413264101,0.675050799499057,0.180414915028093,0.785714285714286,-0.836366611250439,1.24974985295739,0.376813758551045,0.181818181818182,1.32397424276092,0.759691565510351,0.229055625381412,1,1.43984902451454,-1.43984902451454,1.42041130552785,1.42041130552785,-0.720491829496823,0.720491829496823,1.01627991056199,1.01627991056199,-2.16034085401136,2.16034085401136,1.46253409179909,1.46253409179909,limma_multi(mod_F),TRUE,TRUE,TRUE
SSRP1,14.6319761319761,0.000477874595682959,0.00657769352392236,-0.0652686906527351,0.340009869506241,0.0908714599867193,0.571428571428571,0.328215593867425,0.37112279774398,0.111897733751249,0.818181818181818,-0.255911489905874,0.239313754654763,0.0721558119419105,0.0909090909090909,-0.39348428452016,0.39348428452016,0.503327768324945,0.503327768324945,0.190642799253139,-0.190642799253139,0.415785743536994,0.415785743536994,0.584127083773299,-0.584127083773299,0.441591671312174,0.441591671312174,limma_multi(mod_F),TRUE,TRUE,TRUE
PTPRJ,13.1881946881947,0.00251415914065931,0.0209407680235387,0.102776185764443,0.833324654861271,0.222715382174466,0.5,-0.279347179464674,0.487734492707159,0.147057482693089,0.181818181818182,0.696468817042428,0.359861465211348,0.108502314237598,1,0.382123365229117,-0.382123365229117,0.965564558057081,0.965564558057081,-0.593692631277985,0.593692631277985,0.907706039719751,0.907706039719751,-0.975815996507101,0.975815996507101,0.606123097662816,0.606123097662816,limma_multi(mod_F),TRUE,TRUE,TRUE
SESN3,9.23751023751025,0.00689762205549434,0.0429320659623531,0.733562363198204,0.6904438131592,0.184528870975678,0.928571428571429,-0.34240523960848,0.931880739853644,0.280972614859393,0.363636363636364,0.705156100139816,1.03361189710495,0.311645712867687,0.727272727272727,1.07596760280668,-1.07596760280668,1.15979065888633,1.15979065888633,0.0284062630583877,-0.0284062630583877,1.24300692394158,1.24300692394158,-1.0475613397483,1.0475613397483,1.39167354905778,1.39167354905778,limma_multi(mod_F),TRUE,FALSE,TRUE
ZC3H12C,12.6349596349596,0.000520020838727855,0.00699844838684892,0.380391631201964,0.465269040906892,0.124348381696179,0.785714285714286,-0.245276286958602,0.644959347124804,0.194462559949596,0.272727272727273,0.682134509485439,0.42452111032927,0.127997930777023,0.909090909090909,0.625667918160566,-0.625667918160566,0.795265892560515,0.795265892560515,-0.301742878283475,0.301742878283475,0.629836052907116,0.629836052907116,-0.927410796444041,0.927410796444041,0.772133882535179,0.772133882535179,limma_multi(mod_F),TRUE,TRUE,TRUE
NPAT,8.73838773838774,0.00282773792403098,0.0227812732371666,0.322047812975013,0.287684949547555,0.0768870368955926,0.857142857142857,-0.0561402441344129,0.537397682949326,0.162031497959026,0.545454545454545,0.554886398183968,0.312009835371591,0.0940745049843751,1,0.378188057109426,-0.378188057109426,0.609556313916511,0.609556313916511,-0.232838585208955,0.232838585208955,0.424396945753367,0.424396945753367,-0.611026642318381,0.611026642318381,0.621406796718472,0.621406796718472,limma_multi(mod_F),TRUE,TRUE,TRUE
ATM,22.8591318591319,3.51983954325597e-07,3.30958779453881e-05,0.148210333567264,0.396678623677001,0.106016821604027,0.642857142857143,-0.628958842063015,0.576665346977724,0.173871144138656,0.0909090909090909,0.732068307598533,0.450032238298328,0.135689825272669,1,0.777169175630279,-0.777169175630279,0.699926319613157,0.699926319613157,-0.583857974031269,0.583857974031269,0.599902447061256,0.599902447061256,-1.36102714966155,1.36102714966155,0.731486116008186,0.731486116008186,limma_multi(mod_F),TRUE,TRUE,TRUE
ADAM33,13.991458991459,0.000215597626735466,0.00367275953923384,1.16464546323943,1.2888980771504,0.344472500797753,0.857142857142857,-0.40303160114459,1.54052510542799,0.464485795893394,0.272727272727273,1.90242108406932,0.477028681180152,0.143829559064785,1,1.56767706438402,-1.56767706438402,2.00860047140688,2.00860047140688,-0.737775620829883,0.737775620829883,1.37434152085662,1.37434152085662,-2.30545268521391,2.30545268521391,1.61269152757817,1.61269152757817,limma_multi(mod_F),TRUE,TRUE,TRUE
CHEK1,10.9165204165204,0.00126960707324068,0.0129009640929298,-0.552365221234043,0.725798896550561,0.19397791447077,0.214285714285714,0.338320786419318,0.71618908430638,0.215939133781134,0.727272727272727,-0.792125274439628,0.656345527554676,0.197895622520612,0.181818181818182,-0.890686007653361,0.890686007653361,1.0196621218392,1.0196621218392,0.239760053205584,-0.239760053205584,0.978556840339404,0.978556840339404,1.13044606085895,-1.13044606085895,0.97145059371058,0.97145059371058,limma_multi(mod_F),TRUE,TRUE,TRUE
SCN2B,13.7568152568152,0.00260548760434828,0.0214397883148939,0.43804650840294,0.537750118614592,0.143719764539489,0.857142857142857,-0.0871688246043962,0.393340175614074,0.118596525225853,0.545454545454545,0.585873086962582,0.347709932213021,0.104838489184591,0.909090909090909,0.525215333007336,-0.525215333007336,0.666251967218198,0.666251967218198,-0.147826578559642,0.147826578559642,0.640372850009735,0.640372850009735,-0.673041911566978,0.673041911566978,0.524993991119607,0.524993991119607,limma_multi(mod_F),TRUE,FALSE,TRUE
SIDT2,10.6642681642682,0.000691029665612029,0.00848486570266284,0.337032876274357,0.414854201894669,0.110874449210957,0.785714285714286,-0.341754503154184,0.620587097932284,0.187114050325175,0.272727272727273,0.531582091714839,0.518041038500964,0.156195250064887,0.818181818181818,0.678787379428542,-0.678787379428542,0.746479976255008,0.746479976255008,-0.194549215440482,0.194549215440482,0.663679535921381,0.663679535921381,-0.873336594869024,0.873336594869024,0.808390291685378,0.808390291685378,limma_multi(mod_F),TRUE,TRUE,TRUE
TRPT1,16.0328770328771,7.35211760106443e-05,0.00168141612437439,-0.322980357665869,0.435667057492243,0.116436918845709,0.285714285714286,0.411205878907744,0.322364142618702,0.0971964460846227,0.818181818181818,-0.367372155716536,0.467871783141142,0.141068650424882,0.272727272727273,-0.734186236573614,0.734186236573614,0.541963490864689,0.541963490864689,0.0443917980506662,-0.0443917980506662,0.639304145492286,0.639304145492286,0.77857803462428,-0.77857803462428,0.568174837445273,0.568174837445273,limma_multi(mod_F),TRUE,FALSE,TRUE
FERMT3,25.9535509535509,2.59179473751553e-09,1.21848909926397e-06,-0.197517097189409,0.469488870808131,0.125476178676243,0.5,-0.924427041576532,0.605656882581006,0.182612421019776,0.0909090909090909,1.21862935265916,0.754825701841777,0.227588512284168,1,0.726909944387123,-0.726909944387123,0.766315900416034,0.766315900416034,-1.41614644984857,1.41614644984857,0.888921616327123,0.888921616327123,-2.14305639423569,2.14305639423569,0.967771718732612,0.967771718732612,limma_multi(mod_F),TRUE,TRUE,TRUE
MRPL49,11.3357903357903,0.00104730819085669,0.0113160633737304,0.156974071684043,0.408304338007354,0.109123924454076,0.714285714285714,0.500193371013337,0.47714335101894,0.14386413332206,0.818181818181818,-0.187493410964308,0.265862915261391,0.0801606850538261,0.272727272727273,-0.343219299329294,0.343219299329294,0.62799538999678,0.62799538999678,0.344467482648352,-0.344467482648352,0.487232513433689,0.487232513433689,0.687686781977645,-0.687686781977645,0.546213206662809,0.546213206662809,limma_multi(mod_F),TRUE,TRUE,TRUE
FAU,8.36211536211536,0.00775612600809722,0.0467888799051339,-0.164674166510296,0.234896709332107,0.0627787862572406,0.214285714285714,0.220804247089882,0.396915137408169,0.119674416763205,0.727272727272727,-0.209416905452315,0.381597425368079,0.115055952810142,0.363636363636364,-0.385478413600178,0.385478413600178,0.461213714408839,0.461213714408839,0.0447427389420186,-0.0447427389420186,0.44809938529594,0.44809938529594,0.430221152542197,-0.430221152542197,0.55059805788914,0.55059805788914,limma_multi(mod_F),TRUE,FALSE,TRUE
