gene_id,H_value,p_value,stat_test_adj_p,cluster1_mean,cluster1_sd,cluster1_sem,cluster1_penetrance,cluster2_mean,cluster2_sd,cluster2_sem,cluster2_penetrance,cluster3_mean,cluster3_sd,cluster3_sem,cluster3_penetrance,cluster1_cluster2_differential,cluster2_cluster1_differential,cluster1_cluster2_sd,cluster2_cluster1_sd,cluster1_cluster3_differential,cluster3_cluster1_differential,cluster1_cluster3_sd,cluster3_cluster1_sd,cluster2_cluster3_differential,cluster3_cluster2_differential,cluster2_cluster3_sd,cluster3_cluster2_sd,limma_test
LRRC20,7.06973206973207,0.018208140200683,0.0865686699888296,-0.204052887051415,0.660876878772903,0.176626775372053,0.357142857142857,0.492586845367486,0.627446332205158,0.189182187273563,0.818181818181818,0.015549451405469,0.441388818589238,0.133083736174432,0.454545454545455,-0.6966397324189,0.6966397324189,0.911288729599089,0.911288729599089,-0.219602338456884,0.219602338456884,0.794721547507187,0.794721547507187,0.477037393962017,-0.477037393962017,0.767146002383711,0.767146002383711,limma_multi(mod_F)
MUS81,0.15362115362116,0.649455869794319,0.812356328625382,0.0280498899585079,0.447956556300834,0.119721425559774,0.642857142857143,0.14445961065183,0.436283646752315,0.131544468949581,0.727272727272727,0.157601818024873,0.220399517909266,0.0664529549891138,0.727272727272727,-0.116409720693322,0.116409720693322,0.625306722142343,0.625306722142343,-0.129551928066365,0.129551928066365,0.499240446906638,0.499240446906638,-0.0131422073730428,0.0131422073730428,0.4887937887475,0.4887937887475,limma_multi(mod_F)
PURG,14.5472095472095,0.000872825455794932,0.00992768566817074,0.100289533137508,0.251614895816079,0.0672469095394705,0.714285714285714,-0.137348439928373,0.158348784898676,0.0477439550470549,0.272727272727273,0.223250119394424,0.168914329740051,0.0509295866783747,0.909090909090909,0.237637973065881,-0.237637973065881,0.297295128576678,0.297295128576678,-0.122960586256916,0.122960586256916,0.303054626409278,0.303054626409278,-0.360598559322797,0.360598559322797,0.231530534639425,0.231530534639425,limma_multi(mod_F)
TMEM217,0.15362115362116,0.996339281249906,1,0.162287455947857,0.264340247021533,0.0706479027064121,0.642857142857143,0.15362461238337,0.34525341310922,0.104097820806623,0.545454545454545,0.153235396544836,0.296175128024473,0.08930016108115,0.636363636363636,0.00866284356448766,-0.00866284356448766,0.434828340220565,0.434828340220565,0.00905205940302156,-0.00905205940302156,0.396982962676886,0.396982962676886,0.000389215838533907,-0.000389215838533907,0.454884189353596,0.454884189353596,limma_multi(mod_F)
OR4D9,2.2694826921907,0.947464552034145,0.988605765835635,0.00710542620078243,0.0130882066085305,0.00349797035260225,0.285714285714286,0.000647675857580118,0.00814149127557969,0.00245475198136816,0.0909090909090909,0.0025717313119476,0.010210984384988,0.00307872763138027,0.181818181818182,0.00645775034320231,-0.00645775034320231,0.0154137935764665,0.0154137935764665,0.00453369488883483,-0.00453369488883483,0.016600161274459,0.016600161274459,-0.00192405545436748,0.00192405545436748,0.0130594058938685,0.0130594058938685,limma_multi(mod_F)
ZNF596,10.3457353457354,0.0207161238515764,0.0949253446402319,0.181026016079,0.401295831385689,0.107250822270418,0.714285714285714,-0.194120309324881,0.352607790087317,0.106315248897821,0.181818181818182,0.400123819922334,0.664895694101215,0.200473594732423,0.818181818181818,0.375146325403881,-0.375146325403881,0.534200896590218,0.534200896590218,-0.219097803843333,0.219097803843333,0.776610989055568,0.776610989055568,-0.594244129247214,0.594244129247214,0.752607824610267,0.752607824610267,limma_multi(mod_F)
COL6A5,12.7203554763524,0.000880878810771783,0.00998172047171283,-0.0275898819768944,0.114166535640555,0.0305122901001338,0.357142857142857,-0.40519641347389,0.508093801524136,0.15319604526917,0.0909090909090909,0.276199483857426,0.471606732889788,0.142194780145526,0.727272727272727,0.377606531496996,-0.377606531496996,0.520762238461482,0.520762238461482,-0.30378936583432,0.30378936583432,0.4852287175829,0.4852287175829,-0.681395897331316,0.681395897331316,0.693233165431536,0.693233165431536,limma_multi(mod_F)
CFL1,5.22276822276822,0.0267567509587432,0.113508286200756,-0.157885928904636,0.43341999165819,0.11583636524024,0.285714285714286,0.331311409358528,0.544078930532479,0.164045969901279,0.727272727272727,-0.136579434563512,0.456314834473798,0.137584099292975,0.272727272727273,-0.489197338263163,0.489197338263163,0.695611077987083,0.695611077987083,-0.0213064943411236,0.0213064943411236,0.629345785184771,0.629345785184771,0.46789084392204,-0.46789084392204,0.710102183358294,0.710102183358294,limma_multi(mod_F)
TMCC1,0.505323505323489,0.825954671259343,0.921387402989114,0.200658838504069,0.498776950521174,0.133303747233581,0.642857142857143,0.336600703335014,0.651208083312547,0.196346624799474,0.727272727272727,0.269403188106671,0.50722959908909,0.152935478430992,0.727272727272727,-0.135941864830945,0.135941864830945,0.82027459679232,0.82027459679232,-0.0687443496026013,0.0687443496026013,0.711379162306066,0.711379162306066,0.0671975152283434,-0.0671975152283434,0.825441599365867,0.825441599365867,limma_multi(mod_F)
NAA16,8.72996372996373,0.0183721731098542,0.0870312795145712,0.150267502255536,0.473000804162627,0.126414782346079,0.857142857142857,-0.176278832728776,0.441808639106031,0.133210316822931,0.272727272727273,0.511671516027867,0.704971349492077,0.212556859474157,0.818181818181818,0.326546334984312,-0.326546334984312,0.647243875465203,0.647243875465203,-0.36140401377233,0.36140401377233,0.848948976289607,0.848948976289607,-0.687950348756642,0.687950348756642,0.831973243075403,0.831973243075403,limma_multi(mod_F)
OR5B3,2.73287183141606,0.18268529430413,0.404573441463225,0,0,0,0,0.00764220588986132,0.0253463295073141,0.00764220588986132,0.0909090909090909,0.0752562749652108,0.1724136754793,0.0519846791173579,0.181818181818182,-0.00764220588986132,0.00764220588986132,0.0253463295073141,0.0253463295073141,-0.0752562749652108,0.0752562749652108,0.1724136754793,0.1724136754793,-0.0676140690753495,0.0676140690753495,0.174266783730505,0.174266783730505,limma_multi(mod_F)
EFCAB12,6.47753597753599,0.0364753761024827,0.140254880367478,-0.17896726562966,0.465141236198198,0.124314224451011,0.428571428571429,0.000396693605134586,0.367260235187038,0.110733127321189,0.363636363636364,0.286075612777584,0.459070381426211,0.138414927959644,0.727272727272727,-0.179363959234794,0.179363959234794,0.592652047968811,0.592652047968811,-0.465042878407244,0.465042878407244,0.65353040075791,0.65353040075791,-0.28567891917245,0.28567891917245,0.587899392287869,0.587899392287869,limma_multi(mod_F)
OR10W1,0.239108402287987,0.994223345071866,1,0.00453592445043986,0.0169718752258368,0.00453592445043986,0.0714285714285714,0.00372975166000498,0.0354634202785545,0.0106926235315133,0.0909090909090909,0.00639902980830891,0.0485386127837708,0.0146349424043742,0.181818181818182,0.000806172790434875,-0.000806172790434875,0.0393153751925981,0.0393153751925981,-0.00186310535786905,0.00186310535786905,0.0514202438700383,0.0514202438700383,-0.00266927814830393,0.00266927814830393,0.0601136516011648,0.0601136516011648,limma_multi(mod_F)
PSME3IP1,5.78834678834677,0.13201418213933,0.330754623086176,-0.036602675708099,0.254684055431848,0.0680671769500085,0.428571428571429,0.277593473906754,0.485488672272602,0.146380342354186,0.818181818181818,0.0578243678318421,0.408305752965995,0.123108816575613,0.727272727272727,-0.314196149614853,0.314196149614853,0.548236462665725,0.548236462665725,-0.094427043539941,0.094427043539941,0.481225057531651,0.481225057531651,0.219769106074912,-0.219769106074912,0.634360180662486,0.634360180662486,limma_multi(mod_F)
RAB43,2.14917514917514,0.561240942755967,0.752070691116727,0.244965496545185,0.592937769934026,0.158469284769351,0.642857142857143,0.120000049582393,0.487235043453255,0.146906893076996,0.636363636363636,0.37958967487693,0.611421770067552,0.184350599997184,0.727272727272727,0.124965446962792,-0.124965446962792,0.767445885117141,0.767445885117141,-0.134624178331745,0.134624178331745,0.851711089470411,0.851711089470411,-0.259589625294537,0.259589625294537,0.781814919582272,0.781814919582272,limma_multi(mod_F)
FADS6,0.288002545878866,0.788626452284003,0.898206257040128,-0.00842101445444354,0.195020886291431,0.0521215242691095,0.428571428571429,-0.0830951719994206,0.431656713877687,0.13014939619728,0.363636363636364,-0.0690197435418573,0.204039237932319,0.0615201449755956,0.272727272727273,0.0746741575449771,-0.0746741575449771,0.473667251058777,0.473667251058777,0.0605987290874137,-0.0605987290874137,0.282250166883735,0.282250166883735,-0.0140754284575633,0.0140754284575633,0.477451075244034,0.477451075244034,limma_multi(mod_F)
ZNG1A,9.88124488124488,0.00820386827632988,0.0487742369933657,-0.0768057739181483,0.336987243992051,0.0900636293379606,0.285714285714286,0.456753146507459,0.613292904123724,0.184914768142346,0.909090909090909,-0.201521476003221,0.568171020641255,0.171310008383665,0.363636363636364,-0.533558920425607,0.533558920425607,0.699777528120094,0.699777528120094,0.124715702085072,-0.124715702085072,0.660589669393856,0.660589669393856,0.65827462251068,-0.65827462251068,0.836030199780509,0.836030199780509,limma_multi(mod_F)
HOXC5,5.62203112203112,0.0286697399558966,0.118556883992758,0.0971490257586505,0.371212602180989,0.0992107410724338,0.714285714285714,-0.0536047812599381,0.499002216242728,0.150454829166629,0.454545454545455,0.428500114389098,0.379903125615364,0.114545102213584,0.818181818181818,0.150753807018589,-0.150753807018589,0.621934086405573,0.621934086405573,-0.331351088630447,0.331351088630447,0.53115457342501,0.53115457342501,-0.482104895649036,0.482104895649036,0.627159945043908,0.627159945043908,limma_multi(mod_F)
RAB37,14.51404001404,0.000151128127404031,0.00286236943899702,-0.16707256879098,0.569236260987077,0.152134790052991,0.357142857142857,-0.45544404946458,0.666849244208321,0.201062612251916,0.272727272727273,0.741644968283457,0.663251702174,0.199977912515973,0.909090909090909,0.288371480673599,-0.288371480673599,0.876765553226036,0.876765553226036,-0.908717537074437,0.908717537074437,0.874032460071853,0.874032460071853,-1.19708901774804,1.19708901774804,0.940526839031145,0.940526839031145,limma_multi(mod_F)
DCP2,3.56516906516907,0.0456559114832169,0.163829206156026,0.154680309824847,0.410209824309463,0.109633187089624,0.785714285714286,-0.20117401846912,0.556385465570522,0.167756529827693,0.454545454545455,0.344206718068476,0.568562235885224,0.171427964217894,0.636363636363636,0.355854328293967,-0.355854328293967,0.691257467415816,0.691257467415816,-0.189526408243629,0.189526408243629,0.701095653983681,0.701095653983681,-0.545380736537596,0.545380736537596,0.795504746920427,0.795504746920427,limma_multi(mod_F)
SNX32,1.52579852579854,0.339791784466046,0.579343540919998,0.0469325901083405,0.259812262074459,0.0694377478260963,0.5,-0.076085877004403,0.544372320490277,0.164134430301941,0.454545454545455,0.208588015255529,0.549607804962358,0.165712988264634,0.727272727272727,0.123018467112743,-0.123018467112743,0.603194524875861,0.603194524875861,-0.161655425147189,0.161655425147189,0.607923638954589,0.607923638954589,-0.284673892259932,0.284673892259932,0.773569623622535,0.773569623622535,limma_multi(mod_F)
RPL38,9.1016146016146,0.00613849362612627,0.0394130413214954,-0.180922935555824,0.284167332954917,0.0759469143164724,0.214285714285714,0.296451218324882,0.424404214273074,0.127962685289944,0.818181818181818,-0.0670295521772296,0.370970477799822,0.11185180756008,0.363636363636364,-0.477374153880706,0.477374153880706,0.510754354079782,0.510754354079782,-0.113893383378594,0.113893383378594,0.467300939992355,0.467300939992355,0.363480770502112,-0.363480770502112,0.563682563586788,0.563682563586788,limma_multi(mod_F)
CYP7B1,4.34438984438984,0.042819153024267,0.156699879152637,0.489934779325033,0.544364964372581,0.145487656431829,0.714285714285714,-0.119730143627136,1.16113508513285,0.350095400754822,0.363636363636364,0.754193474335935,0.679224201610178,0.204793802297243,0.909090909090909,0.609664922952169,-0.609664922952169,1.28240707279819,1.28240707279819,-0.264258695010902,0.264258695010902,0.87044743120383,0.87044743120383,-0.873923617963071,0.873923617963071,1.34520637895434,1.34520637895434,limma_multi(mod_F)
OVOL1,12.1999531999532,0.000496834358295853,0.00678130818329488,-0.247200880506865,0.772472642995718,0.206451997910408,0.428571428571429,0.965996155223768,0.792157191973016,0.23884438006873,0.909090909090909,-0.365769732525491,0.90121969837333,0.271727963016509,0.363636363636364,-1.21319703573063,1.21319703573063,1.10644792058703,1.10644792058703,0.118568852018626,-0.118568852018626,1.18697553846442,1.18697553846442,1.33176588774926,-1.33176588774926,1.19987914455194,1.19987914455194,limma_multi(mod_F)
RARG,2.42511992511992,0.514561364785592,0.720549393262111,0.11197056603364,0.519024593118007,0.138715157339809,0.714285714285714,0.260790681691553,0.673055554999571,0.202933885363453,0.727272727272727,0.368304699340696,0.482322430961651,0.145425684679263,0.909090909090909,-0.148820115657912,0.148820115657912,0.849935473066687,0.849935473066687,-0.256334133307055,0.256334133307055,0.70853472439258,0.70853472439258,-0.107514017649143,0.107514017649143,0.828033035285753,0.828033035285753,limma_multi(mod_F)
CES4A,3.52070902070902,0.132839591577411,0.332198264554901,0.237283258103415,0.490961406915226,0.131214955343234,0.785714285714286,-0.234476436687473,0.517133100888635,0.1559214965746,0.272727272727273,0.218646489217456,0.85585484358004,0.258049944651209,0.636363636363636,0.471759694790888,-0.471759694790888,0.713070646650718,0.713070646650718,0.0186367688859587,-0.0186367688859587,0.986676551033616,0.986676551033616,-0.45312292590493,0.45312292590493,0.999957077735894,0.999957077735894,limma_multi(mod_F)
CES3,7.68591318591318,0.010012039053917,0.0563786793251712,-0.0906285233209685,0.344954115172251,0.0921928652237372,0.5,-0.252723177910459,0.368672599290065,0.111158971120927,0.0909090909090909,0.536812833924068,0.987639581505098,0.297784538177822,0.636363636363636,0.16209465458949,-0.16209465458949,0.504888925449512,0.504888925449512,-0.627441357245037,0.627441357245037,1.04614783110698,1.04614783110698,-0.789536011834527,0.789536011834527,1.05420653973634,1.05420653973634,limma_multi(mod_F)
SSH3,6.47443547443547,0.0304314355197214,0.123780281987013,0.122765158237649,0.56966425452815,0.152249176138309,0.714285714285714,0.675270315418847,0.903115316385377,0.272299513352127,0.727272727272727,-0.0761521359887109,0.497374162966367,0.149963952634229,0.454545454545455,-0.552505157181198,0.552505157181198,1.06777087316379,1.06777087316379,0.19891729422636,-0.19891729422636,0.75623965835812,0.75623965835812,0.751422451407558,-0.751422451407558,1.03101810492171,1.03101810492171,limma_multi(mod_F)
CES2,2.91652041652043,0.247916134522912,0.484429088571785,0.345117654308989,0.267374069712543,0.0714587259265535,0.928571428571429,0.107979478519305,0.475691556455558,0.143426400791204,0.545454545454545,0.356898942156197,0.436169187746105,0.131509958260719,0.909090909090909,0.237138175789683,-0.237138175789683,0.545684295209015,0.545684295209015,-0.0117812878472081,0.0117812878472081,0.51159794125245,0.51159794125245,-0.248919463636891,0.248919463636891,0.645388268581176,0.645388268581176,limma_multi(mod_F)
PDP2,1.54059904059903,0.438116666405962,0.662814373175381,0.334908669932278,0.303157200305143,0.0810221698482461,0.785714285714286,0.144263931741453,0.526501026521047,0.158746032427934,0.636363636363636,0.120316088781073,0.553881080959074,0.167001429456156,0.636363636363636,0.190644738190825,-0.190644738190825,0.607542277561462,0.607542277561462,0.214592581151205,-0.214592581151205,0.631417880599881,0.631417880599881,0.02394784296038,-0.02394784296038,0.764190802595863,0.764190802595863,limma_multi(mod_F)
SP3,0.479115479115478,0.780054184371068,0.89339683437388,0.295850998132661,0.406035199503571,0.108517471679483,0.857142857142857,0.167826583090397,0.542078554276769,0.163442833766759,0.636363636363636,0.250204333090708,0.415221009585899,0.125193844897181,0.727272727272727,0.128024415042264,-0.128024415042264,0.677284092713462,0.677284092713462,0.0456466650419533,-0.0456466650419533,0.58075215887454,0.58075215887454,-0.0823777500003107,0.0823777500003107,0.682830612823068,0.682830612823068,limma_multi(mod_F)
KRT2,3.88783213102203,0.0444526485235523,0.160979156481389,0.0364830982301554,0.126217635597539,0.0337330820410481,0.357142857142857,-0.345302387668484,0.697437602730608,0.210285349358398,0.0909090909090909,0.030502972442307,0.176203581707402,0.0531273788400166,0.363636363636364,0.381785485898639,-0.381785485898639,0.708766605617428,0.708766605617428,0.00598012578784831,-0.00598012578784831,0.216745458412282,0.216745458412282,-0.375805360110791,0.375805360110791,0.719351730316355,0.719351730316355,limma_multi(mod_F)
DMXL1,11.7731367731368,0.000137159567637326,0.00269930029110257,0.52546630457059,0.229329627311009,0.0612909210024538,1,-0.137184361251818,0.578317715619118,0.174369352029461,0.454545454545455,0.680273954034843,0.438100959205419,0.132092409270834,1,0.662650665822408,-0.662650665822408,0.62212816859673,0.62212816859673,-0.154807649464253,0.154807649464253,0.494494214748074,0.494494214748074,-0.817458315286661,0.817458315286661,0.725523142742961,0.725523142742961,limma_multi(mod_F)
METAP1D,0.55920205920205,0.835870367678727,0.927838475188161,0.108238475841281,0.313960608086994,0.08390950202891,0.642857142857143,0.00912157813712301,0.454840603338113,0.137139601881036,0.454545454545455,0.0831841825878009,0.508674884962721,0.153371248518049,0.454545454545455,0.0991168977041577,-0.0991168977041577,0.552676431445501,0.552676431445501,0.0250542932534798,-0.0250542932534798,0.59776366736545,0.59776366736545,-0.0740626044506779,0.0740626044506779,0.682370949731022,0.682370949731022,limma_multi(mod_F)
ZNF621,6.01234351234351,0.0104988255953749,0.058404721087497,0.137975013542256,0.396284512651661,0.105911491001943,0.642857142857143,-0.280330840667103,0.73517027922016,0.22166217938128,0.363636363636364,0.41631321007419,0.373345149353362,0.112567797973118,0.818181818181818,0.418305854209359,-0.418305854209359,0.835174684970882,0.835174684970882,-0.278338196531935,0.278338196531935,0.544452032334574,0.544452032334574,-0.696644050741293,0.696644050741293,0.824537409699724,0.824537409699724,limma_multi(mod_F)
EGFL7,4.9082719082719,0.0349661992013721,0.136308256919887,0.405165793543518,0.949396626394888,0.253736921437764,0.642857142857143,-0.536524066543837,1.1581880490538,0.349206835944107,0.272727272727273,0.399150787536876,0.78668251507618,0.237193702876436,0.636363636363636,0.941689860087355,-0.941689860087355,1.49758255571472,1.49758255571472,0.00601500600664168,-0.00601500600664168,1.23297337105737,1.23297337105737,-0.935674854080713,0.935674854080713,1.40009604545461,1.40009604545461,limma_multi(mod_F)
NADSYN1,1.40388440388442,0.496640945606751,0.706024266484997,-0.0711004846573064,0.397536921241144,0.10624621127695,0.357142857142857,-0.115751904278408,0.391502514458228,0.118042449539876,0.363636363636364,0.0813013251740804,0.454803441639473,0.137128397207312,0.636363636363636,0.0446514196211018,-0.0446514196211018,0.557951451810104,0.557951451810104,-0.152401809831387,0.152401809831387,0.604054446450812,0.604054446450812,-0.197053229452489,0.197053229452489,0.600100316075758,0.600100316075758,limma_multi(mod_F)
DHCR7,15.8587808587808,0.000112180732131386,0.00230193556641281,-0.474491103140332,0.897480810702845,0.239861836061012,0.357142857142857,0.553471747755198,0.715165258144427,0.21563043857843,0.818181818181818,-1.20644521565228,0.931664717407256,0.280907481641124,0,-1.02796285089553,1.02796285089553,1.1475770789087,1.1475770789087,0.731954112511951,-0.731954112511951,1.29362705260882,1.29362705260882,1.75991696340748,-1.75991696340748,1.17450436019554,1.17450436019554,limma_multi(mod_F)
LVRN,0.831378299120227,0.42239271208208,0.650326775111599,0.156632245242312,0.512821296406071,0.137057256556626,0.571428571428571,-0.0293238028503676,0.13057955491228,0.0393712171759674,0.363636363636364,0.0790712867246073,0.212671829897007,0.0641229693860599,0.545454545454545,0.185956048092679,-0.185956048092679,0.529184941403941,0.529184941403941,0.0775609585177043,-0.0775609585177043,0.55517113512803,0.55517113512803,-0.108395089574975,0.108395089574975,0.249560268057298,0.249560268057298,limma_multi(mod_F)
NBEA,4.60834210834211,0.108038254929228,0.291148502811365,0.593914014468912,0.475082681438373,0.126971187452304,0.928571428571429,0.00795551816686648,1.13868088004874,0.343325203188487,0.363636363636364,0.58787795992492,0.514596789666156,0.155156769967643,0.818181818181818,0.585958496302045,-0.585958496302045,1.23381428942578,1.23381428942578,0.00603605454399159,-0.00603605454399159,0.700366625516514,0.700366625516514,-0.579922441758054,0.579922441758054,1.24956152410487,1.24956152410487,limma_multi(mod_F)
RNASEH2C,1.97583947583948,0.355702078959705,0.593194007415165,-0.190959750620028,0.436171281368683,0.116571678345128,0.428571428571429,0.0433468691276909,0.430316763127582,0.129745385844948,0.636363636363636,-0.105717518388664,0.315969350457845,0.0952683437019076,0.454545454545455,-0.234306619747719,0.234306619747719,0.612713557316466,0.612713557316466,-0.0852422322313644,0.0852422322313644,0.538592626313758,0.538592626313758,0.149064387516355,-0.149064387516355,0.533862479536961,0.533862479536961,limma_multi(mod_F)
MYEOV,0.808587808587831,0.692124956108258,0.839550230573151,0.206706221803511,0.665189343938399,0.177779330167887,0.642857142857143,-0.121453563803621,1.70680950821512,0.514622429760054,0.363636363636364,-0.0657310033763104,0.414781833265079,0.125061428254184,0.454545454545455,0.328159785607133,-0.328159785607133,1.83185031064843,1.83185031064843,0.272437225179822,-0.272437225179822,0.783913791494918,0.783913791494918,-0.055722560427311,0.055722560427311,1.75648588566498,1.75648588566498,limma_multi(mod_F)
ANKRD13D,1.63607113607114,0.485844535080981,0.698209562876876,-0.152505164553777,0.36749676030494,0.0982176405578907,0.428571428571429,-0.00875561228217956,0.578628327718673,0.17446300510124,0.363636363636364,0.0380158003489543,0.254849484516091,0.0768400107413964,0.636363636363636,-0.143749552271597,0.143749552271597,0.68546670996711,0.68546670996711,-0.190520964902731,0.190520964902731,0.447215975332661,0.447215975332661,-0.0467714126311338,0.0467714126311338,0.632264977202301,0.632264977202301,limma_multi(mod_F)
MRGPRF,11.2508482508483,0.000735572117523796,0.00887721832192438,0.897014106273347,0.93709789884353,0.250449948238445,0.857142857142857,-0.380858270903431,1.18339015135788,0.356805555695999,0.181818181818182,1.35156625513239,0.926399338791869,0.279319910255088,1,1.27787237717678,-1.27787237717678,1.50949154431146,1.50949154431146,-0.454552148859045,0.454552148859045,1.31771324912933,1.31771324912933,-1.73242452603582,1.73242452603582,1.50287324323938,1.50287324323938,limma_multi(mod_F)
MYD88,2.86404586404588,0.185988840593637,0.408800879048004,-0.0601867670393089,0.35606856163664,0.0951633259889789,0.5,0.00326898110098999,0.641086367618461,0.193294812691117,0.545454545454545,0.281838889515595,0.418199800341559,0.126091984103136,0.818181818181818,-0.0634557481402989,0.0634557481402989,0.733332497119975,0.733332497119975,-0.342025656554904,0.342025656554904,0.549250301403381,0.549250301403381,-0.278569908414605,0.278569908414605,0.765429816346314,0.765429816346314,limma_multi(mod_F)
MRGPRD,0.993465316189659,0.680865597345665,0.832844207525321,0.00529296081736561,0.201809606429857,0.0539358860443011,0.428571428571429,-0.0467682307762956,0.126183713904214,0.0380458212430754,0,-0.00364340357957595,0.0502505922474208,0.0151511236343488,0.0909090909090909,0.0520611915936612,-0.0520611915936612,0.238011442796421,0.238011442796421,0.00893636439694157,-0.00893636439694157,0.207971727089502,0.207971727089502,-0.0431248271967196,0.0431248271967196,0.135821396237401,0.135821396237401,limma_multi(mod_F)
OXSR1,2.09675909675909,0.854257371021729,0.937476343050924,0.294021243130269,0.351533232486225,0.0939512082877575,0.857142857142857,0.203016533997984,0.681212869131521,0.205393408115521,0.636363636363636,0.190814854805814,0.493021421681341,0.148651551756782,0.636363636363636,0.0910047091322844,-0.0910047091322844,0.766568057391261,0.766568057391261,0.103206388324455,-0.103206388324455,0.605512787461095,0.605512787461095,0.0122016791921702,-0.0122016791921702,0.840904926437638,0.840904926437638,limma_multi(mod_F)
SLC22A13,4.96393974877582,0.295098474001746,0.536437771968937,-0.0475223408528613,0.133557812371976,0.0356948268016409,0.214285714285714,-0.000154709676814704,0.0243830539926087,0.00735176739422365,0.272727272727273,0.0320847728028593,0.14809678899249,0.044652861976775,0.636363636363636,-0.0473676311760466,0.0473676311760466,0.135765321667923,0.135765321667923,-0.0796071136557206,0.0796071136557206,0.199425043952544,0.199425043952544,-0.032239482479674,0.032239482479674,0.150090613403679,0.150090613403679,limma_multi(mod_F)
PHF8,1.38048438048439,0.526127229273264,0.728278406851049,0.242515436521454,0.537299378656042,0.143599299218388,0.642857142857143,-0.0333822448162091,0.834349970385717,0.251565981419415,0.454545454545455,0.219445312333954,0.58702446868657,0.176994536853735,0.636363636363636,0.275897681337663,-0.275897681337663,0.992386263199373,0.992386263199373,0.0230701241875003,-0.0230701241875003,0.795794162545139,0.795794162545139,-0.252827557150163,0.252827557150163,1.02016547673375,1.02016547673375,limma_multi(mod_F)
LCLAT1,0.0263250263250256,0.852938244078335,0.936660342160459,0.0382202010809472,0.358738543277362,0.0958769085981617,0.428571428571429,-0.0862940490140405,0.848606431770462,0.25586446626045,0.454545454545455,0.0179196222825545,0.486169700921012,0.146585680217664,0.454545454545455,0.124514250094988,-0.124514250094988,0.921317653404601,0.921317653404601,0.0203005787983927,-0.0203005787983927,0.60419725299474,0.60419725299474,-0.104213671296595,0.104213671296595,0.978005037888774,0.978005037888774,limma_multi(mod_F)
ADH6,9.13644282546721,0.0107556292047404,0.05941151212937,0.185360677377053,0.283050188386635,0.0756483448717578,0.714285714285714,-0.112728892407175,0.173289932168135,0.0522488804498038,0.181818181818182,0.0456331176696776,0.196274323197432,0.0591789350933482,0.545454545454545,0.298089569784227,-0.298089569784227,0.33188372924346,0.33188372924346,0.139727559707375,-0.139727559707375,0.344443056385696,0.344443056385696,-0.158362010076852,0.158362010076852,0.261826298406876,0.261826298406876,limma_multi(mod_F)
XKR3,6.91576193590581,0.0493232359427589,0.172362467724646,-0.00654123273313217,0.0649731993854892,0.0173648179587894,0.142857142857143,0.035954039861096,0.112620764017967,0.0339564379864324,0.363636363636364,0.142887040589833,0.212906866082268,0.0641938354623026,0.636363636363636,-0.0424952725942281,0.0424952725942281,0.130019049090421,0.130019049090421,-0.149428273322965,0.149428273322965,0.222600202747795,0.222600202747795,-0.106933000728737,0.106933000728737,0.240858402620635,0.240858402620635,limma_multi(mod_F)
KAT5,7.43945243945244,0.0315463266106303,0.126616218132137,0.21575311378036,0.383131393622077,0.102396172075074,0.642857142857143,0.48185811239167,0.17226177380195,0.0519388790383764,1,0.103696566690573,0.364935732915791,0.110032263515912,0.636363636363636,-0.26610499861131,0.26610499861131,0.420075925866014,0.420075925866014,0.112056547089787,-0.112056547089787,0.529119791670639,0.529119791670639,0.378161545701097,-0.378161545701097,0.403549511054318,0.403549511054318,limma_multi(mod_F)
SH3RF3,6.10448110448112,0.0425622188549678,0.156014406198856,0.402081672574892,0.546913847988761,0.146168874232579,0.857142857142857,0.0521591723289686,0.776359000631593,0.23408104615548,0.454545454545455,0.7946884818065,0.697286968306001,0.210239931370495,0.909090909090909,0.349922500245923,-0.349922500245923,0.949656809054492,0.949656809054492,-0.392606809231608,0.392606809231608,0.886185010757487,0.886185010757487,-0.742529309477531,0.742529309477531,1.04352403615396,1.04352403615396,limma_multi(mod_F)
GXYLT2,5.73856323856323,0.0453914835439998,0.163233422719167,0.952020274557966,0.812925157428509,0.217263387156196,0.928571428571429,0.236537898864015,1.13991146220394,0.343696237668714,0.363636363636364,1.24496848674385,0.88967666803745,0.268247608419436,1,0.715482375693952,-0.715482375693952,1.40008765912856,1.40008765912856,-0.292948212185883,0.292948212185883,1.20514392718479,1.20514392718479,-1.00843058787984,1.00843058787984,1.4460023220293,1.4460023220293,limma_multi(mod_F)
HPSE2,12.8970398970399,0.00410205856653848,0.0297926519687666,0.355932705142017,0.609114490846467,0.162792695290481,0.714285714285714,-0.447859198907657,0.781378572793212,0.235594504107135,0.0909090909090909,0.302751829570389,0.374279439433023,0.112849497031262,0.909090909090909,0.803791904049674,-0.803791904049674,0.990743628281054,0.990743628281054,0.0531808755716279,-0.0531808755716279,0.714916471863286,0.714916471863286,-0.750611028478046,0.750611028478046,0.866393428416129,0.866393428416129,limma_multi(mod_F)
