gene_id,H_value,p_value,stat_test_adj_p,cluster1_mean,cluster1_sd,cluster1_sem,cluster1_penetrance,cluster2_mean,cluster2_sd,cluster2_sem,cluster2_penetrance,cluster3_mean,cluster3_sd,cluster3_sem,cluster3_penetrance,cluster1_cluster2_differential,cluster2_cluster1_differential,cluster1_cluster2_sd,cluster2_cluster1_sd,cluster1_cluster3_differential,cluster3_cluster1_differential,cluster1_cluster3_sd,cluster3_cluster1_sd,cluster2_cluster3_differential,cluster3_cluster2_differential,cluster2_cluster3_sd,cluster3_cluster2_sd,limma_test,Dys-CIM_(C2)_vs_C1_Fun-CIM,Dys-CIM_(C2)_vs_C3_Fun-CIM
SH3GL1,10.7510237510238,0.00277415605664557,0.0224779952257349,0.164061212704988,0.333347841133011,0.0890909580100339,0.714285714285714,0.620747275986075,0.350960099700805,0.105818451553936,1,0.124285980741799,0.362633361867693,0.109338072525483,0.545454545454545,-0.456686063281087,0.456686063281087,0.484039021949716,0.484039021949716,0.0397752319631889,-0.0397752319631889,0.492568511303254,0.492568511303254,0.496461295244276,-0.496461295244276,0.504654284358574,0.504654284358574,limma_multi(mod_F),TRUE,TRUE
SOD1,13.5421785421785,0.000567162803370025,0.00739274239744143,-0.202089324904869,0.458790807212885,0.122617000913719,0.428571428571429,0.505527468869983,0.536236259125858,0.161681315500387,0.909090909090909,-0.267810080198941,0.449509141535224,0.135532105664282,0.181818181818182,-0.707616793774852,0.707616793774852,0.705718308097745,0.705718308097745,0.0657207552940719,-0.0657207552940719,0.642298585633492,0.642298585633492,0.773337549068924,-0.773337549068924,0.699719796722251,0.699719796722251,limma_multi(mod_F),TRUE,TRUE
SCYL1,9.52673452673451,0.00516399126637258,0.0349269976500624,0.0609773851843874,0.366379042360708,0.0979189178720077,0.714285714285714,0.426214275252207,0.311123008268465,0.0938071165521034,0.909090909090909,-0.0647179551980908,0.342906391192721,0.103390167072826,0.545454545454545,-0.365236890067819,0.365236890067819,0.480656976392904,0.480656976392904,0.125695340382478,-0.125695340382478,0.501815101209564,0.501815101209564,0.490932230450298,-0.490932230450298,0.463014383572297,0.463014383572297,limma_multi(mod_F),TRUE,TRUE
SAE1,11.1020241020241,0.00114285040216172,0.0120469073782428,-0.126493477708169,0.420775555475524,0.112456997522779,0.428571428571429,0.442656604393589,0.397665563760828,0.119900678821802,0.818181818181818,-0.191700977472892,0.423074206997973,0.12756167300813,0.272727272727273,-0.569150082101759,0.569150082101759,0.57895592983141,0.57895592983141,0.0652074997647227,-0.0652074997647227,0.596694103132165,0.596694103132165,0.634357581866482,-0.634357581866482,0.580628698247151,0.580628698247151,limma_multi(mod_F),TRUE,TRUE
GEMIN7,10.7115362115362,0.0017691559046136,0.0163370852544763,-0.162766787540886,0.439850802892688,0.117555071837277,0.285714285714286,0.439528627523734,0.400365662178774,0.120714789126289,0.909090909090909,-0.0573438652290535,0.356042020217621,0.107350708241998,0.363636363636364,-0.60229541506462,0.60229541506462,0.59477843963714,0.59477843963714,-0.105422922311833,0.105422922311833,0.565892789286086,0.565892789286086,0.496872492752788,-0.496872492752788,0.535778483715512,0.535778483715512,limma_multi(mod_F),TRUE,TRUE
PSMB6,9.97320697320697,0.00331962419611622,0.0256407336593774,-0.0793621357297409,0.38116134401779,0.101869654171203,0.571428571428571,0.457849665739952,0.382584613451623,0.115353601216563,0.818181818181818,-0.0422576117322845,0.425937597844464,0.128425017832307,0.272727272727273,-0.537211801469693,0.537211801469693,0.540050883365054,0.540050883365054,-0.0371045239974564,0.0371045239974564,0.571582721424432,0.571582721424432,0.500107277472237,-0.500107277472237,0.572532814524582,0.572532814524582,limma_multi(mod_F),TRUE,TRUE
GARIN5A,10.6118521118521,0.00154695626841407,0.0149107752971835,-0.343871263586217,0.769232146062614,0.205585938675654,0.428571428571429,0.555945432004429,0.652493415327578,0.196734166983555,0.727272727272727,-0.424618249364947,0.515768493930543,0.155510052095846,0.181818181818182,-0.899816695590646,0.899816695590646,1.00869507363818,1.00869507363818,0.0807469857787306,-0.0807469857787306,0.92613996451264,0.92613996451264,0.980563681369376,-0.980563681369376,0.831723990502395,0.831723990502395,limma_multi(mod_F),TRUE,TRUE
ZNF593,19.6605826605826,1.22172084103366e-06,8.07342889142438e-05,-0.326964822690937,0.459911740533795,0.122916582945167,0.357142857142857,0.540181198171367,0.416081531209963,0.125453301929091,1,-0.584646192348603,0.414590817539095,0.125003834845807,0.0909090909090909,-0.867146020862304,0.867146020862304,0.620195654366307,0.620195654366307,0.257681369657667,-0.257681369657667,0.619196539935875,0.619196539935875,1.12482739051997,-1.12482739051997,0.587374996575239,0.587374996575239,limma_multi(mod_F),TRUE,TRUE
PLK4,12.2055692055692,0.000900075450110903,0.0101449100812713,-0.924545674356122,1.02062406460386,0.272773255031735,0.0714285714285714,0.400893639035107,0.618637610513014,0.186526257752154,0.727272727272727,-0.751262718789982,0.780303598298657,0.235270387101895,0.181818181818182,-1.32543931339123,1.32543931339123,1.19347642389356,1.19347642389356,-0.17328295556614,0.17328295556614,1.28473623237081,1.28473623237081,1.15215635782509,-1.15215635782509,0.995784212899102,0.995784212899102,limma_multi(mod_F),TRUE,TRUE
KIF2C,15.9681174681175,8.65270050554626e-05,0.00188575482384056,-0.993690979375599,0.995392769182618,0.266029907682394,0.142857142857143,0.558074285256778,0.789820604753368,0.23813987251441,0.727272727272727,-1.16302222286595,0.914438443307074,0.275713564575113,0.0909090909090909,-1.55176526463238,1.55176526463238,1.27067830414862,1.27067830414862,0.169331243490352,-0.169331243490352,1.3516672784154,1.3516672784154,1.72109650812273,-1.72109650812273,1.20831049581258,1.20831049581258,limma_multi(mod_F),TRUE,TRUE
PSMA5,12.6691821691822,0.000157612178657515,0.00295344840715535,-0.227040441104175,0.352002839827642,0.0940767161290358,0.357142857142857,0.339068988017486,0.384517123571659,0.115936274941265,0.818181818181818,-0.354509667439521,0.366489942445979,0.110500875321114,0.0909090909090909,-0.566109429121661,0.566109429121661,0.521305493512727,0.521305493512727,0.127469226335346,-0.127469226335346,0.508154383195483,0.508154383195483,0.693578655457008,-0.693578655457008,0.531195158330608,0.531195158330608,limma_multi(mod_F),TRUE,TRUE
NUF2,12.2399672399672,0.00135634902159094,0.0135225824226098,-1.21472618308964,1.12196384442874,0.299857450442864,0.142857142857143,0.263624610977008,0.769545648045849,0.232026743056271,0.727272727272727,-1.31884115623584,1.20969509381933,0.364736794266589,0.181818181818182,-1.47835079406665,1.47835079406665,1.36051584798988,1.36051584798988,0.104114973146199,-0.104114973146199,1.6498985084592,1.6498985084592,1.58246576721285,-1.58246576721285,1.43372337793483,1.43372337793483,limma_multi(mod_F),TRUE,TRUE
SDHC,11.3182403182403,0.00428574748219523,0.0306933844996006,0.0211648032500358,0.512758526190286,0.1370404805108,0.571428571428571,0.483979497460879,0.416693940952606,0.125637950414027,0.818181818181818,-0.22277741004882,0.488789939877583,0.147375711988574,0.181818181818182,-0.462814694210843,0.462814694210843,0.660723199689134,0.660723199689134,0.243942213298856,-0.243942213298856,0.708404482980144,0.708404482980144,0.706756907509699,-0.706756907509699,0.642300121245625,0.642300121245625,limma_multi(mod_F),TRUE,TRUE
PFDN2,9.73856323856323,0.0016453238459005,0.0154979836526585,-0.32622298806426,0.417104351996888,0.111475827121765,0.0714285714285714,0.268439729682849,0.527392971504987,0.159014963959331,0.818181818181818,-0.439676975073358,0.433442988661189,0.130687978309039,0.0909090909090909,-0.594662717747109,0.594662717747109,0.672398235309704,0.672398235309704,0.113453987009098,-0.113453987009098,0.601538747608404,0.601538747608404,0.708116704756207,-0.708116704756207,0.68265377081827,0.68265377081827,limma_multi(mod_F),TRUE,TRUE
MRPL24,15.461740961741,9.87139248692899e-05,0.00208214535845932,-0.264336693482925,0.570698776731481,0.152525663827157,0.357142857142857,0.491667808855786,0.37711123951795,0.113703316882444,0.909090909090909,-0.335496276896584,0.310630400561224,0.093658589739944,0.181818181818182,-0.756004502338711,0.756004502338711,0.684039458462429,0.684039458462429,0.0711595834136591,-0.0711595834136591,0.649760216938245,0.649760216938245,0.827164085752371,-0.827164085752371,0.488573569407506,0.488573569407506,limma_multi(mod_F),TRUE,TRUE
ENSA,9.50596700596699,0.00288079154230407,0.0230749318447803,-0.08320276246883,0.520076035440487,0.138996167120714,0.357142857142857,0.496279858965201,0.520604130343978,0.15696805133275,0.818181818181818,-0.180580805053679,0.339854498936846,0.102469986935251,0.181818181818182,-0.579482621434031,0.579482621434031,0.735872097018703,0.735872097018703,0.0973780425848486,-0.0973780425848486,0.621273018154747,0.621273018154747,0.67686066401888,-0.67686066401888,0.621715160647401,0.621715160647401,limma_multi(mod_F),TRUE,TRUE
TPM3,10.9166959166959,0.00119524551123695,0.0124319636360516,-0.0354431263187835,0.335117998501152,0.0895640524666238,0.428571428571429,0.452874356018709,0.362456184653608,0.109284651585436,1,-0.149387005387929,0.437854045239548,0.132017961908989,0.363636363636364,-0.488317482337492,0.488317482337492,0.493638084747387,0.493638084747387,0.113943879069146,-0.113943879069146,0.551380302379451,0.551380302379451,0.602261361406638,-0.602261361406638,0.568410635655498,0.568410635655498,limma_multi(mod_F),TRUE,TRUE
LTAP1,10.1192231192231,0.00594205236223044,0.0385495430160525,-0.164548378691292,0.521127035111145,0.139277058597944,0.357142857142857,0.308695988277767,0.413919271251553,0.124801356021704,0.818181818181818,-0.313553994740123,0.376887060979474,0.113635724509883,0.272727272727273,-0.473244366969059,0.473244366969059,0.66550924098554,0.66550924098554,0.149005616048831,-0.149005616048831,0.643130813643289,0.643130813643289,0.62224998301789,-0.62224998301789,0.559797302465065,0.559797302465065,limma_multi(mod_F),TRUE,TRUE
ILF2,13.8653913653914,0.000180619115655536,0.00325206639217746,-0.115130855913462,0.406596770876802,0.108667557942116,0.357142857142857,0.499484819924025,0.509786251948668,0.153706338272301,0.818181818181818,-0.551972093953868,0.679380978557155,0.204841072325325,0.0909090909090909,-0.614615675837487,0.614615675837487,0.652075882672648,0.652075882672648,0.436841238040406,-0.436841238040406,0.791757190123791,0.791757190123791,1.05145691387789,-1.05145691387789,0.849376557659292,0.849376557659292,limma_multi(mod_F),TRUE,TRUE
ETNK2,8.27132327132327,0.0055290235179736,0.0365995061158478,-0.421157088958674,1.06202036622506,0.283836882013597,0.357142857142857,0.772555849681646,1.02900944105682,0.310258020156256,0.818181818181818,-0.526064912333696,0.908116011387312,0.273807279625984,0.363636363636364,-1.19371293864032,1.19371293864032,1.47876559604992,1.47876559604992,0.104907823375022,-0.104907823375022,1.39734102795803,1.39734102795803,1.29862076201534,-1.29862076201534,1.37241944023031,1.37241944023031,limma_multi(mod_F),TRUE,TRUE
SNRPG,10.5235755235755,0.00278214688810213,0.0225168705297203,-0.460461611254526,0.426470185790452,0.113978951492978,0.214285714285714,0.179894321974428,0.545263974734361,0.164403274171973,0.727272727272727,-0.407290928745059,0.381283594069401,0.114961329113307,0.0909090909090909,-0.640355933228954,0.640355933228954,0.692235235675891,0.692235235675891,-0.0531706825094672,0.0531706825094672,0.57206118420552,0.57206118420552,0.587185250719487,-0.587185250719487,0.665349518110289,0.665349518110289,limma_multi(mod_F),TRUE,TRUE
TMEM177,11.2211887211887,0.00167519607492935,0.0156885560695907,-0.104356881725083,0.476936775239976,0.127466714864343,0.357142857142857,0.458569932838547,0.509509518077522,0.153622899870722,0.818181818181818,-0.29965987696475,0.457537950742476,0.137952882723719,0.181818181818182,-0.56292681456363,0.56292681456363,0.697903028069012,0.697903028069012,0.195302995239668,-0.195302995239668,0.660915776741585,0.660915776741585,0.758229809803298,-0.758229809803298,0.684792614870527,0.684792614870527,limma_multi(mod_F),TRUE,TRUE
HSPD1,16.5821340821341,7.15051759731744e-05,0.00164789052602231,-0.142199304289087,0.598716875436864,0.160013815683183,0.428571428571429,0.515145862926997,0.49604337588809,0.149562705232911,0.727272727272727,-0.655063883204557,0.543157160891206,0.163768045897348,0.0909090909090909,-0.657345167216083,0.657345167216083,0.777509438975074,0.777509438975074,0.51286457891547,-0.51286457891547,0.808382086862565,0.808382086862565,1.17020974613155,-1.17020974613155,0.735580540926585,0.735580540926585,limma_multi(mod_F),TRUE,TRUE
HES6,11.4071604071604,0.00112031632387706,0.0118447836821305,-0.789640516712074,0.824110859151556,0.22025289169036,0.0714285714285714,0.431298842175922,1.02743295154175,0.309782690682855,0.818181818181818,-1.06422072226529,0.967343726585251,0.291665107671583,0.0909090909090909,-1.220939358888,1.220939358888,1.31710940247396,1.31710940247396,0.274580205553216,-0.274580205553216,1.27079211263501,1.27079211263501,1.49551956444121,-1.49551956444121,1.41115993256528,1.41115993256528,limma_multi(mod_F),TRUE,TRUE
MANF,9.12922662922662,0.00310987313929199,0.0245037155064661,-0.389260151146555,0.458009196095926,0.122408106555908,0.285714285714286,0.143310070427493,0.413809078319002,0.124768131602447,0.545454545454545,-0.574742918410324,0.53778852780266,0.162149342116276,0.181818181818182,-0.532570221574048,0.532570221574048,0.617260380234839,0.617260380234839,0.185482767263769,-0.185482767263769,0.706391480939987,0.706391480939987,0.718052988837817,-0.718052988837817,0.678567943492304,0.678567943492304,limma_multi(mod_F),TRUE,TRUE
OCIAD2,14.6067041067041,0.000730684604734746,0.00883335057015331,-0.598331680331867,0.728622980968775,0.194732682779648,0.214285714285714,0.346066150920003,0.427618998864365,0.128931979314592,0.727272727272727,-0.622031575023124,0.647360827360504,0.195186633484439,0.0909090909090909,-0.944397831251869,0.944397831251869,0.8448369408268,0.8448369408268,0.0236998946912578,-0.0236998946912578,0.974662756648011,0.974662756648011,0.968097725943127,-0.968097725943127,0.775844088068369,0.775844088068369,limma_multi(mod_F),TRUE,TRUE
ENOPH1,11.3460863460864,0.00244527131005726,0.0205367843729938,-0.0920450382200747,0.4488332569545,0.119955733665258,0.428571428571429,0.465012463025437,0.489804008907033,0.147681465305138,0.818181818181818,-0.233800307625444,0.473923610406644,0.142893345000855,0.363636363636364,-0.557057501245511,0.557057501245511,0.664348748542349,0.664348748542349,0.141755269405369,-0.141755269405369,0.652728795939977,0.652728795939977,0.698812770650881,-0.698812770650881,0.681550845969887,0.681550845969887,limma_multi(mod_F),TRUE,TRUE
CCNA2,11.9142389142389,0.000676707774713649,0.0083770799776723,-1.13892009384195,1.25946418179156,0.336605961369828,0.0714285714285714,0.519286655108474,0.885771994209829,0.267070304963533,0.636363636363636,-1.19343053598404,1.08091138274843,0.325907044381888,0.181818181818182,-1.65820674895043,1.65820674895043,1.53975389297847,1.53975389297847,0.0545104421420872,-0.0545104421420872,1.65970462509779,1.65970462509779,1.71271719109251,-1.71271719109251,1.39748396881022,1.39748396881022,limma_multi(mod_F),TRUE,TRUE
NDUFS6,11.8277173277173,0.000237841853853241,0.00394959361076857,-0.201016252606699,0.388716883350637,0.103888956996618,0.285714285714286,0.522181586229987,0.568937589557301,0.171541137608254,0.818181818181818,-0.274415942764569,0.424859702229765,0.128100020076205,0.0909090909090909,-0.723197838836686,0.723197838836686,0.689050648510764,0.689050648510764,0.0733996901578704,-0.0733996901578704,0.575852916968037,0.575852916968037,0.796597528994556,-0.796597528994556,0.710067424538006,0.710067424538006,limma_multi(mod_F),TRUE,TRUE
NHP2,14.6329121329122,0.000132149777098114,0.00262020682688631,-0.214515429542478,0.487045600721209,0.130168412116733,0.357142857142857,0.530670179217114,0.452002115354384,0.136283765552494,0.818181818181818,-0.489477919560889,0.622216782412539,0.187605418684054,0.181818181818182,-0.745185608759592,0.745185608759592,0.664469208817625,0.664469208817625,0.274962490018412,-0.274962490018412,0.790169058808111,0.790169058808111,1.020148098778,-1.020148098778,0.769064130356273,0.769064130356273,limma_multi(mod_F),TRUE,TRUE
TBC1D7,13.1329121329122,8.40515534860761e-05,0.00186003626103706,-0.326156396460943,0.467015967297198,0.124815267412781,0.357142857142857,0.60425438076795,0.628945412861057,0.189634177097754,0.909090909090909,-0.341417424453058,0.489255394466773,0.147516051827601,0.272727272727273,-0.930410777228892,0.930410777228892,0.783374907735436,0.783374907735436,0.0152610279921151,-0.0152610279921151,0.676368800821989,0.676368800821989,0.945671805221007,-0.945671805221007,0.796833215531208,0.796833215531208,limma_multi(mod_F),TRUE,TRUE
MTFR2,14.485491985492,0.000300705906874049,0.00465379236710123,-0.418605368914165,0.568987107462222,0.152068200972511,0.214285714285714,0.541002006733935,0.666904852771407,0.201079378864542,0.727272727272727,-0.783401627013455,0.912616656676631,0.275164275238634,0.181818181818182,-0.9596073756481,0.9596073756481,0.876646115093358,0.876646115093358,0.36479625809929,-0.36479625809929,1.07546059458348,1.07546059458348,1.32440363374739,-1.32440363374739,1.13032351328887,1.13032351328887,limma_multi(mod_F),TRUE,TRUE
CDCA5,16.3317538317538,0.000159463672076405,0.00297496776582753,-1.27499007863832,1.28045982970764,0.342217284306636,0.142857142857143,0.472197958900598,0.545589922428179,0.164501551099398,0.727272727272727,-1.39207082780023,1.09792487728766,0.331036805996377,0.181818181818182,-1.74718803753892,1.74718803753892,1.39184975444554,1.39184975444554,0.11708074916191,-0.11708074916191,1.68671764432048,1.68671764432048,1.86426878670083,-1.86426878670083,1.22601280565184,1.22601280565184,limma_multi(mod_F),TRUE,TRUE
MDH2,11.0234000234,0.00185950705703581,0.0168622937413843,0.141341012472944,0.554805643870619,0.148278045400884,0.642857142857143,0.565487843440539,0.57800602202343,0.174275372874329,0.727272727272727,-0.271340473854362,0.354861428282824,0.10699474638034,0.181818181818182,-0.424146830967594,0.424146830967594,0.801186784692585,0.801186784692585,0.412681486327306,-0.412681486327306,0.658586316099581,0.658586316099581,0.8368283172949,-0.8368283172949,0.678245969231131,0.678245969231131,limma_multi(mod_F),TRUE,TRUE
CCT6A,17.9535509535509,6.33449970739107e-05,0.00151941809307897,-0.233221570882016,0.332160199991915,0.0887735475637184,0.214285714285714,0.348173356006991,0.387720710516215,0.11690219274839,0.909090909090909,-0.692740428585137,0.68634642933984,0.206941234756402,0.0909090909090909,-0.581394926889007,0.581394926889007,0.510546518763831,0.510546518763831,0.459518857703121,-0.459518857703121,0.762497094765755,0.762497094765755,1.04091378459213,-1.04091378459213,0.788288507103044,0.788288507103044,limma_multi(mod_F),TRUE,TRUE
NDUFB11,13.940680940681,0.00058357718231704,0.0075432053232618,-0.358172483837044,0.496811034961064,0.132778334199491,0.214285714285714,0.327245274129786,0.433123755049132,0.130591725753434,0.818181818181818,-0.314110853482943,0.310822588385486,0.0937165365492486,0.0909090909090909,-0.68541775796683,0.68541775796683,0.65910347567506,0.65910347567506,-0.0440616303541005,0.0440616303541005,0.586030618576996,0.586030618576996,0.641356127612729,-0.641356127612729,0.533110559488849,0.533110559488849,limma_multi(mod_F),TRUE,TRUE
EBP,11.4677664677665,0.000639765991917435,0.00802781098754761,-0.512143066657891,0.682617593713525,0.182437225847147,0.214285714285714,0.574312294503689,0.738200739743655,0.222575897608409,0.909090909090909,-0.592716699100944,0.796797246313537,0.240243409091854,0.272727272727273,-1.08645536116158,1.08645536116158,1.00543876561694,1.00543876561694,0.0805736324430523,-0.0805736324430523,1.04921524530483,1.04921524530483,1.16702899360463,-1.16702899360463,1.08619804082447,1.08619804082447,limma_multi(mod_F),TRUE,TRUE
NSDHL,13.7811512811513,0.000229363731887227,0.00384364505248634,-0.174640038089691,0.41543217265465,0.111028918394059,0.357142857142857,0.570098642972756,0.49626570065476,0.149629738672243,0.909090909090909,-0.334241089488402,0.60074916119624,0.181132687346242,0.181818181818182,-0.744738681062447,0.744738681062447,0.647196674684692,0.647196674684692,0.159601051398711,-0.159601051398711,0.73039951037398,0.73039951037398,0.904339732461158,-0.904339732461158,0.779217043142888,0.779217043142888,limma_multi(mod_F),TRUE,TRUE
CETN2,10.533228033228,0.00286593845565672,0.0229665886241945,-0.168675516060702,0.531344159298808,0.142007699897112,0.214285714285714,0.574529901468886,0.530635754204977,0.159992699731378,0.909090909090909,-0.207622536774401,0.663696492016934,0.200112021699571,0.454545454545455,-0.743205417529588,0.743205417529588,0.750933365393789,0.750933365393789,0.0389470207136995,-0.0389470207136995,0.850188008111465,0.850188008111465,0.782152438243287,-0.782152438243287,0.849745454331042,0.849745454331042,limma_multi(mod_F),TRUE,TRUE
MRPS28,15.3985608985609,0.000269403447229878,0.00434346557682369,-0.0420028372007806,0.426782780638225,0.11406249598021,0.357142857142857,0.692542045408068,0.458428478329083,0.13822138689374,1,-0.275394538597543,0.68696344357193,0.207127271547143,0.272727272727273,-0.734544882608848,0.734544882608848,0.626338735503732,0.626338735503732,0.233391701396762,-0.233391701396762,0.808741191391597,0.808741191391597,0.96793658400561,-0.96793658400561,0.8258785882606,0.8258785882606,limma_multi(mod_F),TRUE,TRUE
POLR2K,15.4001404001404,6.8029732942736e-05,0.00159644610457951,-0.105206687785775,0.386731172224054,0.103358253374848,0.357142857142857,0.523033830014798,0.3226237983134,0.0972747352222584,1,-0.260165160794684,0.460712965885241,0.138910185808468,0.181818181818182,-0.628240517800572,0.628240517800572,0.503633909509632,0.503633909509632,0.154958473008909,-0.154958473008909,0.601512623728352,0.601512623728352,0.783198990809482,-0.783198990809482,0.562443376859343,0.562443376859343,limma_multi(mod_F),TRUE,TRUE
EIF3H,10.1435591435591,0.00285219035809988,0.0228997871787329,-0.0464487834348632,0.438546208364977,0.117206404283609,0.5,0.354736825347242,0.405787220226292,0.122349450382902,0.727272727272727,-0.291626425663863,0.400396937621823,0.120724219027175,0.181818181818182,-0.401185608782105,0.401185608782105,0.597483091786101,0.597483091786101,0.245177642229,-0.245177642229,0.593835401881895,0.593835401881895,0.646363251011105,-0.646363251011105,0.570071026939552,0.570071026939552,limma_multi(mod_F),TRUE,TRUE
NDUFB9,8.36492336492337,0.00450536544831515,0.0317872151029013,-0.247370226091577,0.433875201698457,0.115958025240933,0.285714285714286,0.323679366892284,0.728104747704043,0.219531841473699,0.727272727272727,-0.441830174594895,0.400676702560848,0.120808571330106,0.0909090909090909,-0.571049592983861,0.571049592983861,0.847575491787041,0.847575491787041,0.194459948503318,-0.194459948503318,0.590584041965165,0.590584041965165,0.765509541487179,-0.765509541487179,0.831070600854224,0.831070600854224,limma_multi(mod_F),TRUE,TRUE
TATDN1,9.01567801567801,0.00424870442629609,0.0305317903677718,-0.0987481495554323,0.398074971347383,0.106390011216554,0.285714285714286,0.422130106685166,0.602346524969821,0.181614310645394,0.727272727272727,-0.321076094986983,0.540762425342042,0.163046005962012,0.272727272727273,-0.520878256240598,0.520878256240598,0.722000705648159,0.722000705648159,0.222327945431551,-0.222327945431551,0.671481707476107,0.671481707476107,0.743206201672149,-0.743206201672149,0.809472258205942,0.809472258205942,limma_multi(mod_F),TRUE,TRUE
SLC39A4,12.6611676611677,0.00306763405774709,0.024225034014818,-0.643809146999023,0.59251193992196,0.158355476911483,0.214285714285714,0.470369390112052,0.558498491574709,0.168393631139343,0.818181818181818,-0.554154415948984,1.19098504881338,0.359095503439736,0.272727272727273,-1.11417853711108,1.11417853711108,0.814242570762122,0.814242570762122,-0.0896547310500385,0.0896547310500385,1.33023147814472,1.33023147814472,1.02452380606104,-1.02452380606104,1.31543375036078,1.31543375036078,limma_multi(mod_F),TRUE,TRUE
SIGMAR1,8.39212589212589,0.00567092906072767,0.0372474930794022,-0.203051373069965,0.512497668014485,0.136970763230773,0.357142857142857,0.445848243256258,0.564486571070451,0.170199105039543,0.818181818181818,-0.139130636197238,0.429899997528565,0.129619726288815,0.363636363636364,-0.648899616326223,0.648899616326223,0.762429635205217,0.762429635205217,-0.0639207368727271,0.0639207368727271,0.668930390694985,0.668930390694985,0.584978879453496,-0.584978879453496,0.709548516166397,0.709548516166397,limma_multi(mod_F),TRUE,TRUE
POLE3,9.36088686088685,0.00429781491588809,0.030757323643752,-0.111531667582351,0.495330391226973,0.132382615516288,0.5,0.407859101971462,0.538819434314549,0.16246017212481,0.727272727272727,-0.250624287670003,0.332645971361821,0.100296534093679,0.181818181818182,-0.519390769553812,0.519390769553812,0.731900662158545,0.731900662158545,0.139092620087652,-0.139092620087652,0.596661997060576,0.596661997060576,0.658483389641465,-0.658483389641465,0.63322959900679,0.63322959900679,limma_multi(mod_F),TRUE,TRUE
SURF2,12.47074997075,0.000337967558356219,0.00507095153516607,-0.208453716727333,0.437296061865582,0.116872288577608,0.214285714285714,0.503141274452569,0.56344131057786,0.169883947142988,0.909090909090909,-0.276696647571024,0.381282798141974,0.114961089132159,0.272727272727273,-0.711594991179902,0.711594991179902,0.713227843111052,0.713227843111052,0.0682429308436911,-0.0682429308436911,0.580176195549352,0.580176195549352,0.779837922023593,-0.779837922023593,0.680325424061655,0.680325424061655,limma_multi(mod_F),TRUE,TRUE
PTGES2,15.2024102024102,4.60589766789095e-05,0.00120002920026972,-0.165784973203789,0.406658002834245,0.108683922871107,0.5,0.549536400060996,0.440007234400276,0.132667172867971,0.909090909090909,-0.131907318937231,0.246053619523412,0.0741879576607294,0.272727272727273,-0.715321373264786,0.715321373264786,0.599146974951653,0.599146974951653,-0.0338776542665587,0.0338776542665587,0.475303182137159,0.475303182137159,0.681443718998227,-0.681443718998227,0.504131679231877,0.504131679231877,limma_multi(mod_F),TRUE,TRUE
NTMT1,9.55744705744706,0.00149270292283724,0.014560422597115,-0.0871841862439394,0.405969628691976,0.108499947142943,0.357142857142857,0.466746954058096,0.486007125313851,0.146536661827753,0.818181818181818,-0.240541682900089,0.467654700063553,0.141003197414273,0.272727272727273,-0.553931140302035,0.553931140302035,0.633256871479603,0.633256871479603,0.15335749665615,-0.15335749665615,0.6192836651421,0.6192836651421,0.707288636958185,-0.707288636958185,0.674465599083723,0.674465599083723,limma_multi(mod_F),TRUE,TRUE
MSRB2,8.47074997074999,0.00449408311092254,0.0317506855160848,-0.270763314916683,0.411243027997887,0.109909322390541,0.357142857142857,0.421332283071808,0.670314645241627,0.20210746997697,0.727272727272727,-0.00774214246066807,0.362911451824357,0.10942191980223,0.545454545454545,-0.692095597988491,0.692095597988491,0.786411184878673,0.786411184878673,-0.263021172456015,0.263021172456015,0.548475660300559,0.548475660300559,0.429074425532476,-0.429074425532476,0.762250907176024,0.762250907176024,limma_multi(mod_F),TRUE,TRUE
RGS10,8.33502983502983,0.00544776553061226,0.0362202789332599,-0.452279543623394,0.643926890425672,0.172096700435971,0.214285714285714,0.27776989770441,0.764279751737318,0.230439015579878,0.636363636363636,0.258246362165383,0.361727036361157,0.109064805103382,0.727272727272727,-0.730049441327804,0.730049441327804,0.999382498910668,0.999382498910668,-0.710525905788777,0.710525905788777,0.738571790043393,0.738571790043393,0.019523535539027,-0.019523535539027,0.845558979462865,0.845558979462865,limma_multi(mod_F),TRUE,FALSE
IMMP1L,15.7434772434772,8.76649890374295e-06,0.000350593668823414,-0.401274448466839,0.463658736314916,0.12391800969107,0.214285714285714,0.564323898991994,0.614748548351294,0.185353661390627,0.818181818181818,-0.428307329357479,0.281296547250656,0.0848141001866277,0.0909090909090909,-0.965598347458833,0.965598347458833,0.769996884059388,0.769996884059388,0.0270328808906408,-0.0270328808906408,0.542316486247915,0.542316486247915,0.992631228349474,-0.992631228349474,0.676049942826093,0.676049942826093,limma_multi(mod_F),TRUE,TRUE
EIF3M,10.7653562653563,0.00075932429403921,0.00902486784533344,-0.201298782769997,0.260448968212623,0.0696079146993151,0.214285714285714,0.4462330392425,0.623104891208763,0.187873193561335,0.818181818181818,-0.191864006910262,0.360547389384156,0.108709128157219,0.272727272727273,-0.647531822012497,0.647531822012497,0.67534685198889,0.67534685198889,-0.00943477585973523,0.00943477585973523,0.444778692199559,0.444778692199559,0.638097046152762,-0.638097046152762,0.719898691094806,0.719898691094806,limma_multi(mod_F),TRUE,TRUE
