gene_id,H_value,p_value,stat_test_adj_p,cluster1_mean,cluster1_sd,cluster1_sem,cluster2_mean,cluster2_sd,cluster2_sem,cluster1_penetrance,cluster2_penetrance,limma_test,cluster1_cluster2_differential,cluster2_cluster1_differential,cluster1_cluster2_sd,cluster2_cluster1_sd
OLA1,41,0.844827026807361,1,0.232629492416003,0.719021523497837,0.239673841165946,0.293853244171721,0.631293452254538,0.19963251810751,0.666666666666667,0.6,limma_2grp(mod_t),-0.061223751755718,0.061223751755718,0.956829856407399,0.956829856407399
OLAH,45,0.628398975412228,1,-0.0314087369320828,0.175309287160007,0.0584364290533355,-0.00372543399864919,0.0347178803681122,0.0109787577496479,0.111111111111111,0.1,limma_2grp(mod_t),-0.0276833029334336,0.0276833029334336,0.178713954076911,0.178713954076911
OLFM1,30,0.247189224475914,0.7126076512917,-0.910679880886151,1.54615863732608,0.515386212442025,-0.172713146547458,1.14226649326189,0.361216381360096,0.333333333333333,0.5,limma_2grp(mod_t),-0.737966734338693,0.737966734338693,1.922336930251,1.922336930251
OLFM2,28,0.157620607415087,0.549095145127297,-0.928290941245364,1.10918190653512,0.369727302178373,-0.0766178454386215,1.38177396255058,0.436955293317603,0.222222222222222,0.5,limma_2grp(mod_t),-0.851673095806743,0.851673095806743,1.77188706902207,1.77188706902207
OLFM3,41,0.701892238237565,1,0.014431169050069,0.036703724564089,0.0122345748546963,0.24878118427715,1.80981811490546,0.572314739373357,0.222222222222222,0.4,limma_2grp(mod_t),-0.234350015227081,0.234350015227081,1.81019025862942,1.81019025862942
OLFM4,44,0.838352085227601,1,-0.47548535666418,0.785084471424436,0.261694823808145,-0.624328275697627,2.02977213501219,0.641870307778131,0.333333333333333,0.4,limma_2grp(mod_t),0.148842919033447,-0.148842919033447,2.17631168432826,2.17631168432826
OLFM5P,48.5,0.934600804030684,1,-0.00761512296943867,0.0883022671739147,0.0294340890579716,-0.0100843124433112,0.031889395957641,0.0100843124433112,0.111111111111111,0,limma_2grp(mod_t),0.00246918947387253,-0.00246918947387253,0.0938840985609204,0.0938840985609204
OLFML1,29,0.220491612921483,0.661867385176493,-1.11334737287303,1.49294154861844,0.497647182872813,-0.185219297364469,1.68361737384313,0.53240656095755,0.222222222222222,0.4,limma_2grp(mod_t),-0.928128075508561,0.928128075508561,2.25020930784175,2.25020930784175
OLFML2A,13,0.00596876351514781,0.0610091326087064,-1.04382254879336,0.580690285548235,0.193563428516078,0.0872795306407305,0.936157376877931,0.296038955930291,0,0.5,limma_2grp(mod_t),-1.13110207943409,1.13110207943409,1.10163144563554,1.10163144563554
OLFML2B,26,0.08349679823175,0.364517149096844,-0.736040613513342,1.24421234519701,0.414737448399004,0.187572841609154,0.952636918995275,0.301250244719039,0.222222222222222,0.5,limma_2grp(mod_t),-0.923613455122496,0.923613455122496,1.56702950175593,1.56702950175593
OLFML3,12,0.00344178209122185,0.0422504929027938,-1.5851712912739,1.07716768385792,0.359055894619306,0.30753034343081,1.33646863439468,0.422628490606202,0,0.5,limma_2grp(mod_t),-1.89270163470471,1.89270163470471,1.71651933571068,1.71651933571068
OLIG1,48.5,0.570808056476002,1,-0.140566961613079,0.584658638742598,0.194886212914199,-0.0303110685627897,0.158488842694926,0.0501185726640104,0.444444444444444,0.3,limma_2grp(mod_t),-0.110255893050289,0.110255893050289,0.605759388796513,0.605759388796513
OLIG2,46,0.297738952435301,0.744952101064093,-0.11259908184598,0.294857168291183,0.0982857227637278,-0.0128328627153638,0.027067673337933,0.00855954987092808,0.111111111111111,0,limma_2grp(mod_t),-0.0997662191306162,0.0997662191306162,0.296096958161721,0.296096958161721
OLIG3,40,0.330376172313667,0.764460721255485,-0.0375442740704689,0.119513691106526,0.0398378970355088,0,0,0,0.111111111111111,0,limma_2grp(mod_t),-0.0375442740704689,0.0375442740704689,0.119513691106526,0.119513691106526
OLMALINC,43,0.574877770194543,1,-0.923723917503424,1.58370294084772,0.527900980282575,-0.509509812603266,1.58555922030686,0.501397850125038,0.333333333333333,0.3,limma_2grp(mod_t),-0.414214104900158,0.414214104900158,2.24100714991046,2.24100714991046
OLR1,40,0.51124388723162,0.976730854471946,-0.342220503425797,1.54111615852591,0.513705386175305,0.137809575735488,1.58648905570544,0.501691889895894,0.444444444444444,0.6,limma_2grp(mod_t),-0.480030079161285,0.480030079161285,2.21178356489571,2.21178356489571
OMA1,63,0.271527593162314,0.744952101064093,0.196569493469391,0.833572665772913,0.277857555257638,-0.267220283667375,0.94271612069846,0.298113012836534,0.555555555555556,0.2,limma_2grp(mod_t),0.463789777136766,-0.463789777136766,1.25839464133813,1.25839464133813
OMD,49,0.82961531517484,1,-0.47194872824767,1.21682014931939,0.405606716439798,-0.639075113208948,1.9929600594354,0.630229307356041,0.333333333333333,0.4,limma_2grp(mod_t),0.167126384961278,-0.167126384961278,2.33506768088088,2.33506768088088
OMG,27.5,0.0992815570648914,0.408851966802808,-0.0447254958926093,0.107253382032393,0.0357511273441309,0.0214150575961592,0.0528767201262567,0.0167210870798237,0.222222222222222,0.4,limma_2grp(mod_t),-0.0661405534887685,0.0661405534887685,0.119579410805945,0.119579410805945
OMP,18,0.0211415914778389,0.141870724608166,-0.81195135726948,1.03803549277875,0.346011830926249,0.20214090091096,0.69709776510853,0.220441668955601,0.333333333333333,0.6,limma_2grp(mod_t),-1.01409225818044,1.01409225818044,1.25038513202442,1.25038513202442
ONECUT1,20,0.257033971563316,0.730614778071201,-0.285787855026665,0.809421814586709,0.269807271528903,0.0118539520338095,0.0129575444968642,0.00409753534930713,0.111111111111111,0.5,limma_2grp(mod_t),-0.297641807060475,0.297641807060475,0.809525522691057,0.809525522691057
ONECUT2,40.5,0.621670499003478,1,-0.0538526003977213,0.375645689714784,0.125215229904928,0.00691169975171861,0.0819572237086007,0.025917149762313,0.333333333333333,0.6,limma_2grp(mod_t),-0.0607643001494399,0.0607643001494399,0.384482341232101,0.384482341232101
ONECUT3,36,0.19844663902957,0.620225714181715,0,0,0,0.00712502609696995,0.0160134594051913,0.00506390049390496,0,0.2,limma_2grp(mod_t),-0.00712502609696995,0.00712502609696995,0.0160134594051913,0.0160134594051913
OOEP,32,0.127302191126165,0.479494085778601,-0.320564977529195,0.664507652651386,0.221502550883795,0.0720110001087843,0.387316120407282,0.122480111498703,0.444444444444444,0.3,limma_2grp(mod_t),-0.392575977637979,0.392575977637979,0.769145108259555,0.769145108259555
OOSP1,45,1,1,0,0,0,0,0,0,0,0,limma_2grp(mod_t),0,0,0,0
OOSP2,45,1,1,0,0,0,0,0,0,0,0,limma_2grp(mod_t),0,0,0,0
OOSP4B,45,1,1,0,0,0,0,0,0,0,0,limma_2grp(mod_t),0,0,0,0
OPA1,21,0.0683656381491647,0.318847798848419,-0.196375120837363,0.343990390425637,0.114663463475212,0.317724012662348,0.72556618011715,0.229444172235817,0.333333333333333,0.8,limma_2grp(mod_t),-0.514099133499711,0.514099133499711,0.802979246578001,0.802979246578001
OPA1-AS1,49.5,0.354936110497349,0.764460721255485,0,0,0,-0.0244887059123534,0.0774400876330685,0.0244887059123534,0,0,limma_2grp(mod_t),0.0244887059123534,-0.0244887059123534,0.0774400876330685,0.0774400876330685
OPA3,12,0.00101152924870233,0.0197818792088836,-0.264368162709024,0.212729145498552,0.070909715166184,0.0484039778631483,0.128030384114032,0.0404867623506578,0.111111111111111,0.8,limma_2grp(mod_t),-0.312772140572172,0.312772140572172,0.248285055130047,0.248285055130047
OPALIN,45,1,1,0,0,0,0,0,0,0,0,limma_2grp(mod_t),0,0,0,0
OPCML,39,0.550972309012711,1,-0.0117867537668466,0.0306640448746478,0.0102213482915493,-0.00325043287521763,0.0307303802870386,0.00971779950701809,0.333333333333333,0.5,limma_2grp(mod_t),-0.00853632089162897,0.00853632089162897,0.0434124396994735,0.0434124396994735
OPHN1,30,0.237759160603472,0.694456597740653,-0.324432677985839,0.486647506336999,0.162215835445666,0.0299750325950643,0.740417526329246,0.234140580270811,0.222222222222222,0.5,limma_2grp(mod_t),-0.354407710580903,0.354407710580903,0.886027036110941,0.886027036110941
OPLAH,24,0.0680337694747053,0.317911746021096,-0.499554548159096,0.933111654901296,0.311037218300432,0.238636614414422,0.724485984428276,0.229102584366263,0.222222222222222,0.7,limma_2grp(mod_t),-0.738191162573518,0.738191162573518,1.18134554730851,1.18134554730851
OPN1LW,49,0.420396113877942,0.858787307596854,-0.0186095988850721,0.0558287966552163,0.0186095988850721,-0.0671379831940852,0.168713816627528,0.0533519933282977,0,0,limma_2grp(mod_t),0.0485283843090131,-0.0485283843090131,0.17771101951482,0.17771101951482
OPN1MW,45,0.651239970851008,1,-0.00267984388054238,0.0427302965819768,0.0142434321939923,-0.0151821705408284,0.071076783800106,0.0224764525567693,0.111111111111111,0.2,limma_2grp(mod_t),0.012502326660286,-0.012502326660286,0.0829324269592462,0.0829324269592462
OPN1MW2,36,0.172472508041547,0.576540877702353,-0.0164542314050373,0.049362694215112,0.0164542314050373,0.0148088082645336,0.0468295635486515,0.0148088082645336,0,0.1,limma_2grp(mod_t),-0.0312630396695709,0.0312630396695709,0.0680417783595626,0.0680417783595626
OPN1MW3,36,0.172472506477574,0.576540877702353,-0.0167288529528201,0.0501865588584603,0.0167288529528201,0.0150559676575381,0.0476111501756504,0.0150559676575381,0,0.1,limma_2grp(mod_t),-0.0317848206103582,0.0317848206103582,0.0691773974004663,0.0691773974004663
OPN1SW,14,0.0124135812865251,0.0996272107391232,-0.0390933733443448,0.12985681899395,0.0432856063313167,0.182631580798779,0.204920785165459,0.0648016421032896,0.222222222222222,0.6,limma_2grp(mod_t),-0.221724954143124,0.221724954143124,0.242601157524146,0.242601157524146
OPN3,43,0.922947707043843,1,-0.257369452488756,1.04046970390077,0.346823234633591,-0.218279914744211,0.686507648814349,0.217092780138033,0.444444444444444,0.4,limma_2grp(mod_t),-0.039089537744545,0.039089537744545,1.24654320286782,1.24654320286782
OPN4,56,0.33080866742714,0.764460721255485,0.00207150167369451,0.0504637704428789,0.016821256814293,-0.0189957928191366,0.0417306608719693,0.0131963936619491,0.333333333333333,0.2,limma_2grp(mod_t),0.0210672944928311,-0.0210672944928311,0.0654831290037586,0.0654831290037586
OPN5,47.5,0.793651413305781,1,-0.00396985899262894,0.0263500515820242,0.0087833505273414,-0.00172235458416401,0.00544656342439045,0.00172235458416401,0.222222222222222,0,limma_2grp(mod_t),-0.00224750440846493,0.00224750440846493,0.0269070673153215,0.0269070673153215
OPRD1,32,0.190724882550401,0.606056288536918,-0.0141824191232572,0.0469831119644657,0.0156610373214886,0.0419185848359391,0.115619511231013,0.0365620997445419,0.333333333333333,0.4,limma_2grp(mod_t),-0.0561010039591963,0.0561010039591963,0.124800978310123,0.124800978310123
OPRK1,40,0.690797041979269,1,0.0984785698610564,0.299601978895766,0.0998673262985886,0.192546889008189,0.639452662810229,0.202212687033997,0.555555555555556,0.6,limma_2grp(mod_t),-0.0940683191471326,0.0940683191471326,0.706159368509228,0.706159368509228
OPRL1,43,0.747392299258711,1,2.62146744519007e-05,0.03779674365073,0.0125989145502433,-0.00659882298554976,0.0493285297557426,0.0155990507655536,0.111111111111111,0.2,limma_2grp(mod_t),0.00662503766000166,-0.00662503766000166,0.062144168499242,0.062144168499242
OPRM1,22,0.175484926229488,0.579727719055532,-0.00758454780982643,0.026258944954518,0.00875298165150598,0.00798209515373342,0.0219973283061653,0.00695616598859761,0.222222222222222,0.6,limma_2grp(mod_t),-0.0155666429635599,0.0155666429635599,0.0342551403840887,0.0342551403840887
OPRPN,51,0.696348070519662,1,-0.565354269043822,2.50345023489503,0.834483411631678,-0.972647827284576,1.98709535418685,0.628374724716945,0.222222222222222,0.2,limma_2grp(mod_t),0.407293558240754,-0.407293558240754,3.19621823804742,3.19621823804742
OPTC,47.5,0.903948480480444,1,-0.0227741790856243,0.0454022882007292,0.0151340960669097,-0.0253095021323055,0.0451800754611083,0.0142871943315384,0,0,limma_2grp(mod_t),0.0025353230466812,-0.0025353230466812,0.0640515963308762,0.0640515963308762
OPTN,6,0.000229841930359881,0.00857675498494174,-0.927029394041686,0.572373307545931,0.19079110251531,0.349205190195249,0.627245336546008,0.198352391520424,0,0.7,limma_2grp(mod_t),-1.27623458423694,1.27623458423694,0.849145402984544,0.849145402984544
OR10A2,31,0.183360370896273,0.592707775557012,-0.330022602459695,0.61687716298646,0.205625720995487,-0.00790324632304152,0.386879506859634,0.122342042171918,0.222222222222222,0.6,limma_2grp(mod_t),-0.322119356136654,0.322119356136654,0.728157391668983,0.728157391668983
OR10A3,40,0.308765333813596,0.754120143928156,-0.1682882081597,0.353600335573855,0.117866778524618,0.0129935185174673,0.398561607766753,0.126036246844159,0.222222222222222,0.2,limma_2grp(mod_t),-0.181281726677167,0.181281726677167,0.532808176085505,0.532808176085505
OR10A4,36,0.680665378038064,1,-0.305134969720757,0.806697088547416,0.268899029515805,-0.185266265606868,0.403189181506915,0.127499614150089,0.333333333333333,0.4,limma_2grp(mod_t),-0.119868704113889,0.119868704113889,0.901843505689925,0.901843505689925
OR10A5,48,0.533536441117801,1,-0.0851279850263054,0.799154267455363,0.266384755818454,-0.278911789633806,0.522486987554746,0.165224892847305,0.333333333333333,0.3,limma_2grp(mod_t),0.193783804607501,-0.193783804607501,0.954798510344539,0.954798510344539
OR10A6,22,0.0986656325221593,0.407434357305569,-0.258546889362318,0.27669028152097,0.0922300938403233,0.0381100952303059,0.439165976123648,0.138876475540185,0.111111111111111,0.5,limma_2grp(mod_t),-0.296656984592624,0.296656984592624,0.519060946780617,0.519060946780617
OR10A7,36,0.186616796739475,0.598654002940498,-0.0764721206036926,0.226267368689956,0.0754224562299855,0.0367057340275527,0.125197554092439,0.0395909428414241,0.111111111111111,0.2,limma_2grp(mod_t),-0.113177854631245,0.113177854631245,0.258594952937225,0.258594952937225
OR10AC1,40,0.302529702939529,0.744952101064093,-0.0212987750815521,0.0638963252446563,0.0212987750815521,0,0,0,0,0,limma_2grp(mod_t),-0.0212987750815521,0.0212987750815521,0.0638963252446563,0.0638963252446563
OR10AD1,27,0.158126741018185,0.550189715805108,-0.556930904858582,1.20095837193433,0.400319457311445,0.172455853889071,0.96234814402195,0.304321203714512,0.333333333333333,0.6,limma_2grp(mod_t),-0.729386758747653,0.729386758747653,1.53896554913411,1.53896554913411
OR10AG1,36,0.176224824015791,0.580541880355036,-0.0304238049541152,0.0912714148623457,0.0304238049541152,0.0179128828772152,0.0566455093518303,0.0179128828772152,0,0.1,limma_2grp(mod_t),-0.0483366878313304,0.0483366878313304,0.107420598121137,0.107420598121137
OR10C1,33,0.274477486932921,0.744952101064093,-0.0812446748028103,0.220047081613576,0.0733490272045254,0.0283712765730279,0.205388639596669,0.064949590664892,0.222222222222222,0.4,limma_2grp(mod_t),-0.109615951375838,0.109615951375838,0.301006995603129,0.301006995603129
OR10D3,45,1,1,0,0,0,0,0,0,0,0,limma_2grp(mod_t),0,0,0,0
OR10G2,21.5,0.0780625469507915,0.349367059521257,-0.293744577772478,0.536344061768713,0.178781353922904,0.0407050666096271,0.179497873472916,0.0567622115331132,0.222222222222222,0.5,limma_2grp(mod_t),-0.334449644382105,0.334449644382105,0.565583273422986,0.565583273422986
OR10G3,28,0.0542596823066104,0.272393278107875,-0.0927061534856038,0.187458036365452,0.0624860121218174,0.0516801867116918,0.113633477029184,0.0359340605856645,0.111111111111111,0.2,limma_2grp(mod_t),-0.144386340197296,0.144386340197296,0.219210133204953,0.219210133204953
OR10G4,16,0.0767154986896565,0.345130747005206,-0.22814943974929,0.182110970861005,0.0607036569536684,-0.029514440577002,0.266596838907579,0.0843053227948946,0,0.3,limma_2grp(mod_t),-0.198634999172288,0.198634999172288,0.322859536367522,0.322859536367522
OR10G6,45,1,1,0,0,0,0,0,0,0,0,limma_2grp(mod_t),0,0,0,0
OR10G7,28,0.117596349213011,0.456038642248057,-0.248354514564572,0.418890689998167,0.139630229999389,0.0640149405580719,0.410969335840264,0.12995991497419,0.111111111111111,0.4,limma_2grp(mod_t),-0.312369455122644,0.312369455122644,0.586826384178599,0.586826384178599
OR10G8,31.5,0.138064771024715,0.502973397871155,-0.08923759372273,0.18502756816462,0.0616758560548735,0.00931375683425465,0.0764924779560871,0.0241890454211456,0.111111111111111,0.2,limma_2grp(mod_t),-0.0985513505569847,0.0985513505569847,0.200215634166704,0.200215634166704
OR10G9,20,0.106592053529245,0.428223333250194,-0.213408313689421,0.194079602994439,0.0646932009981465,-0.058749592263655,0.202638358391081,0.0640798753833309,0,0.2,limma_2grp(mod_t),-0.154658721425766,0.154658721425766,0.280587235258326,0.280587235258326
OR10H1,27.5,0.240283516363738,0.699719024942087,-0.169284205435374,0.257877167007397,0.0859590556691323,-0.03201873069323,0.236613934006708,0.0748238957593968,0,0.4,limma_2grp(mod_t),-0.137265474742144,0.137265474742144,0.349981123819402,0.349981123819402
OR10H2,46.5,0.456505414755523,0.906326728317165,-0.130451136229784,0.313585058524944,0.104528352841648,-0.0522057076858734,0.0891123881996411,0.0281798114447977,0,0,limma_2grp(mod_t),-0.0782454285439106,0.0782454285439106,0.326000930459924,0.326000930459924
OR10H3,49,0.734573875643887,1,0.0244122932831977,0.073236879849593,0.0244122932831977,0.0067322657982419,0.13792695849081,0.043616333957046,0.111111111111111,0.1,limma_2grp(mod_t),0.0176800274849558,-0.0176800274849558,0.156164933479413,0.156164933479413
OR10H4,35,0.179068669266289,0.584987084194995,-0.100365116991414,0.228464604290506,0.0761548680968355,0,0,0,0,0,limma_2grp(mod_t),-0.100365116991414,0.100365116991414,0.228464604290506,0.228464604290506
OR10H5,36,0.408165320890536,0.841233585466358,-0.0941149765688407,0.282344929706522,0.0941149765688407,-0.0091817940355501,0.140836137558491,0.0445362971545617,0,0.2,limma_2grp(mod_t),-0.0849331825332906,0.0849331825332906,0.315520961226628,0.315520961226628
OR10J1,40,0.406063139579371,0.838199304086693,-0.0382942506103155,0.0733522063632095,0.0244507354544032,-0.0100567594806781,0.0717705678316437,0.0226958463311606,0.111111111111111,0.1,limma_2grp(mod_t),-0.0282374911296374,0.0282374911296374,0.102623391998255,0.102623391998255
OR10J3,50,0.925866522589289,1,-0.0699035623674647,0.200947986383746,0.0669826621279152,-0.0783010035852948,0.188671795565403,0.059663260422033,0.222222222222222,0.1,limma_2grp(mod_t),0.00839744121783011,-0.00839744121783011,0.275639510363727,0.275639510363727
OR10J4,45,1,1,0,0,0,0,0,0,0,0,limma_2grp(mod_t),0,0,0,0
OR10J5,37,0.399336479627527,0.829384569406357,-0.0527266520450563,0.154060241910051,0.0513534139700171,0.0156227854756183,0.188225125672149,0.0595220109995424,0.111111111111111,0.1,limma_2grp(mod_t),-0.0683494375206746,0.0683494375206746,0.243234981184203,0.243234981184203
OR10K1,62,0.0948338353255341,0.397412592816535,0.0413179133118451,0.0839147917590266,0.0279715972530089,-0.108003861733297,0.241288917135097,0.0763022552302535,0.222222222222222,0.1,limma_2grp(mod_t),0.149321775045142,-0.149321775045142,0.255464349387911,0.255464349387911
OR10K2,41,0.888722276157387,1,-0.0859731036329032,0.242816980228888,0.0809389934096294,-0.109005588458118,0.430517719651258,0.136141656715981,0.111111111111111,0.1,limma_2grp(mod_t),0.0230324848252148,-0.0230324848252148,0.494272791908674,0.494272791908674
OR10P1,54,0.300024897945159,0.744952101064093,0.0127859118049202,0.0383577354147607,0.0127859118049202,-0.0150081599596097,0.0693288636420323,0.0219237116700059,0.111111111111111,0.1,limma_2grp(mod_t),0.0277940717645299,-0.0277940717645299,0.0792326144970889,0.0792326144970889
OR10Q1,30,0.361516437256481,0.774435587295273,-0.0739439936844552,0.345008247583316,0.115002749194439,0.0294336543693823,0.0640878868081315,0.0202663692740754,0.111111111111111,0.2,limma_2grp(mod_t),-0.103377648053838,0.103377648053838,0.350910171035327,0.350910171035327
OR10R2,61,0.427157448994251,0.867638117475255,-0.0481149067379182,0.291809025546599,0.0972696751821998,-0.187836512293972,0.437092703547812,0.138220849185185,0.333333333333333,0,limma_2grp(mod_t),0.139721605556054,-0.139721605556054,0.525549749200959,0.525549749200959
OR10S1,49.5,0.584243875809303,1,0.0898399545457822,0.366046091466825,0.122015363822275,0.0181241880460585,0.17423702115336,0.0550985839567557,0.444444444444444,0.2,limma_2grp(mod_t),0.0717157664997237,-0.0717157664997237,0.405398915413615,0.405398915413615
OR10T2,42,0.753545590395637,1,-0.083063799224479,0.236029577420015,0.0786765258066715,-0.136653049010918,0.453321999997599,0.143353003345526,0.111111111111111,0.2,limma_2grp(mod_t),0.053589249786439,-0.053589249786439,0.511087856536324,0.511087856536324
OR10V1,25,0.0827977983085638,0.362363008509886,-0.179553860693815,0.357481786651717,0.119160595550572,0.07422123767808,0.240732271666457,0.0761262284772424,0.222222222222222,0.5,limma_2grp(mod_t),-0.253775098371895,0.253775098371895,0.4309817332665,0.4309817332665
OR10V2P,50,0.302529704239023,0.744952101064093,0.0228769919452968,0.0686309758358903,0.0228769919452968,0,0,0,0.111111111111111,0,limma_2grp(mod_t),0.0228769919452968,-0.0228769919452968,0.0686309758358903,0.0686309758358903
OR10W1,23,0.0871212292685116,0.374521812552143,-0.143193615768563,0.227455042363305,0.0758183474544349,0.0424463622850086,0.220522165270682,0.0697352316807436,0.111111111111111,0.5,limma_2grp(mod_t),-0.185639978053572,0.185639978053572,0.316805652841238,0.316805652841238
OR10X1,39,0.765182091412274,1,-0.003570101731684,0.105740819354839,0.0352469397849462,0.0193881127788282,0.204436275475299,0.0646484266863567,0.222222222222222,0.3,limma_2grp(mod_t),-0.0229582145105122,0.0229582145105122,0.230163662657782,0.230163662657782
OR10Z1,56.5,0.619501119989119,1,0.00827318309853189,0.442689143024979,0.147563047674993,-0.0710915523987872,0.220073568479547,0.0695933729196408,0.333333333333333,0.1,limma_2grp(mod_t),0.0793647354973191,-0.0793647354973191,0.494374405582967,0.494374405582967
OR11A1,45,0.79606868994201,1,0,0,0,-0.00399812209371909,0.045793119301518,0.0144810558156616,0,0.1,limma_2grp(mod_t),0.00399812209371909,-0.00399812209371909,0.045793119301518,0.045793119301518
OR11G2,36,0.259747301870667,0.735328751240656,-0.125132297311543,0.310214957836086,0.103404985945362,0.0085775807293662,0.182810479907977,0.0578097496657656,0,0.1,limma_2grp(mod_t),-0.133709878040909,0.133709878040909,0.360073591963406,0.360073591963406
OR11H1,26,0.1457410616233,0.520911898122938,-0.358425504449491,0.44428962083055,0.14809654027685,0.00818014821415631,0.58962583176025,0.186456059563364,0.222222222222222,0.5,limma_2grp(mod_t),-0.366605652663647,0.366605652663647,0.738276295608034,0.738276295608034
OR11H2,36,0.326621061967208,0.764460721255485,-0.0930051009414297,0.259576671039176,0.0865255570130585,0.000841383190520903,0.134827418866149,0.0426361734658589,0.111111111111111,0.2,limma_2grp(mod_t),-0.0938464841319506,0.0938464841319506,0.292503813694606,0.292503813694606
OR11H4,26,0.0950190057174238,0.397801886356753,-0.33024036540924,0.385214405733672,0.128404801911224,0.0272332807491998,0.487944553968806,0.154301616241638,0.333333333333333,0.6,limma_2grp(mod_t),-0.35747364615844,0.35747364615844,0.621675177349525,0.621675177349525
OR11H6,27.5,0.117343830885184,0.455469298541431,-0.24870666937185,0.265013630167683,0.088337876722561,-0.0723333954726587,0.20245666148484,0.0640224177765782,0,0.3,limma_2grp(mod_t),-0.176373273899191,0.176373273899191,0.333498011919472,0.333498011919472
OR11H7,45,1,1,0,0,0,0,0,0,0,0,limma_2grp(mod_t),0,0,0,0
OR11L1,38,0.574292973212166,1,-0.340820872034209,0.68742371275336,0.229141237584453,-0.130421266906532,0.894453299418564,0.282850968681522,0.222222222222222,0.4,limma_2grp(mod_t),-0.210399605127677,0.210399605127677,1.12809488328614,1.12809488328614
OR12D1,45,1,1,0,0,0,0,0,0,0,0,limma_2grp(mod_t),0,0,0,0
OR12D2,26,0.0707917702260936,0.326938769723462,-0.0925593600066698,0.319067306246797,0.106355768748932,0.139525541160116,0.201795106361978,0.0638132156779785,0.111111111111111,0.5,limma_2grp(mod_t),-0.232084901166786,0.232084901166786,0.377525112896122,0.377525112896122
OR12D3,39.5,0.492228487931141,0.951872819965235,-0.0230010314008547,0.0932580327635592,0.0310860109211864,0.016119685596215,0.142682597913253,0.0451201991875866,0.111111111111111,0.2,limma_2grp(mod_t),-0.0391207169970697,0.0391207169970697,0.170456400355646,0.170456400355646
OR13A1,27,0.0985978879217635,0.407332064941514,-0.0168334157864997,0.0523881949068479,0.017462731635616,0.0230960927848202,0.0478051412309191,0.015117313015573,0.333333333333333,0.3,limma_2grp(mod_t),-0.0399295085713199,0.0399295085713199,0.0709214670865317,0.0709214670865317
OR13C2,32,0.246839351529769,0.712128407403991,-0.200195390670531,0.416657141309985,0.138885713769995,0.0242287847877421,0.402982277507208,0.127434185360482,0.444444444444444,0.4,limma_2grp(mod_t),-0.224424175458273,0.224424175458273,0.579653249270204,0.579653249270204
OR13C3,30,0.151237994619053,0.533823480150713,-0.24389342124924,0.543407404900615,0.181135801633538,0.0735933233428347,0.375920858307437,0.118876613221693,0.222222222222222,0.6,limma_2grp(mod_t),-0.317486744592075,0.317486744592075,0.66076327032563,0.66076327032563
OR13C4,44,0.633851298407526,1,-0.0152512992968375,0.328876062644342,0.109625354214781,-0.0942310988961923,0.37896697900836,0.119839881165964,0.333333333333333,0.3,limma_2grp(mod_t),0.0789797995993548,-0.0789797995993548,0.501772294730556,0.501772294730556
OR13C5,35,0.349777565172092,0.764460721255485,-0.398899948339987,0.515235252363592,0.171745084121197,-0.184452698690021,0.4624995362136,0.14625519512065,0.333333333333333,0.2,limma_2grp(mod_t),-0.214447249649966,0.214447249649966,0.692367811409492,0.692367811409492
OR13C8,39,0.676591036261218,1,-0.0939215133523887,0.232765748701315,0.0775885829004382,-0.0510284952480725,0.210228274177631,0.0664800174967674,0.222222222222222,0.2,limma_2grp(mod_t),-0.0428930181043162,0.0428930181043162,0.3136492005923,0.3136492005923
OR13C9,35,0.332568143460532,0.764460721255485,-0.135776531282865,0.219124728706085,0.0730415762353616,-0.0504727368758944,0.153222926368974,0.048453343708223,0.111111111111111,0.2,limma_2grp(mod_t),-0.0853037944069706,0.0853037944069706,0.26738158481015,0.26738158481015
OR13D1,54,0.261664170625124,0.738740283695567,0.0139437013635123,0.214850555551153,0.0716168518503843,-0.0996238711583757,0.213323237036204,0.0674587306874393,0.444444444444444,0.2,limma_2grp(mod_t),0.113567572521888,-0.113567572521888,0.30276651842673,0.30276651842673
OR13F1,48,0.436257049560732,0.879225048433904,-0.117890534036971,0.45226923269509,0.150756410898363,0.0271503542125419,0.342671091335867,0.108362113691693,0.222222222222222,0.2,limma_2grp(mod_t),-0.145040888249513,0.145040888249513,0.567424828219492,0.567424828219492
OR13G1,44,0.973755027519167,1,-0.0579313866872819,1.18355361964577,0.394517873215257,-0.0368449167697706,1.5366847239637,0.485942377331243,0.555555555555556,0.6,limma_2grp(mod_t),-0.0210864699175113,0.0210864699175113,1.93963891264328,1.93963891264328
OR13H1,40,0.429045609471166,0.869662802388241,-0.005402356527992,0.610638798996407,0.203546266332136,0.297087632934071,0.963962835869617,0.304831814110305,0.222222222222222,0.3,limma_2grp(mod_t),-0.302489989462063,0.302489989462063,1.14109775732738,1.14109775732738
OR13J1,35,0.448916418671024,0.896122855616529,-0.144130685391769,0.708228695345313,0.236076231781771,0.0587401243225005,0.416655616338723,0.131758074753163,0.333333333333333,0.4,limma_2grp(mod_t),-0.202870809714269,0.202870809714269,0.821699329157037,0.821699329157037
OR14A16,43.5,0.82423703619109,1,-0.178531434488617,1.61393432570748,0.53797810856916,0.0126720461644867,2.04496030081886,0.646673227521068,0.555555555555556,0.6,limma_2grp(mod_t),-0.191203480653104,0.191203480653104,2.60511931389371,2.60511931389371
