scope,cim,cim_class,rho_threshold,gene,n_scope_datasets,k_datasets,all_datasets_contributed,k_concordant,direction_concordant,nki_smc,nki_smc_dir,neo,neo_dir,tnbc_cl,tnbc_cl_dir,fisher_stat,fisher_p,fisher_padj,fisher_sig,stouffer_Z,stouffer_p,stouffer_padj,stouffer_sig,mean_abs_rrb,rank_in_list,in_ora_universe,used_in_ora,analysis_label
"NKI.NEO","Fun","Fun_only",0.3,"POU5F1P3",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,37.2861854770192,1.57259744266089e-07,3.88422974908592e-06,"YES",5.30705471510049,5.5705371713563e-08,1.73647089755383e-06,"YES",0.648,145,FALSE,FALSE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NKI.NEO","Fun","Fun_only",0.3,"FERMT3",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,37.662622459287,1.31527594167324e-07,3.47663582243452e-06,"YES",5.3042313173095,5.65743806978723e-08,1.75148082708481e-06,"YES",0.665,146,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NKI.NEO","Fun","Fun_only",0.3,"ARHGAP30",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,37.3562548848782,1.52116417351762e-07,3.77783629906574e-06,"YES",5.3007902616913,5.76512449599838e-08,1.77267773618454e-06,"YES",0.634,147,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NKI.NEO","Fun","Fun_only",0.3,"RUBCN",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,39.1689724864277,6.42844193987441e-08,2.28791791875845e-06,"YES",5.29655381013125,5.9004287274061e-08,1.80202282755916e-06,"YES",0.675,148,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NKI.NEO","Fun","Fun_only",0.3,"MYO18A",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,40.1148306621841,4.09807840942177e-08,1.69938664317307e-06,"YES",5.28971535681232,6.12534305815057e-08,1.82148359360793e-06,"YES",0.675,149,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NKI.NEO","Fun","Fun_only",0.3,"CBLN3",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,46.201748459877,2.23589081130646e-09,4.04249058684207e-07,"YES",5.29021661820467,6.10857887180177e-08,1.82148359360793e-06,"YES",0.661,150,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NKI.NEO","Fun","Fun_only",0.3,"MFNG",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,37.6266893292615,1.33790729087115e-07,3.51589590391721e-06,"YES",5.29165156075063,6.06083371813817e-08,1.82148359360793e-06,"YES",0.618,151,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NKI.NEO","Fun","Fun_only",0.3,"SLCO2B1",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,38.6145743127772,8.36765252680574e-08,2.57459652238877e-06,"YES",5.29025370587335,6.10734027709977e-08,1.82148359360793e-06,"YES",0.591,152,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NKI.NEO","Fun","Fun_only",0.3,"MPP1",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,37.0485792866408,1.76026668087782e-07,4.18758178819356e-06,"YES",5.28443344636566,6.30471894619628e-08,1.8625705644972e-06,"YES",0.651,153,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NKI.NEO","Fun","Fun_only",0.3,"OSBPL3",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,37.9950582541489,1.1231926900922e-07,3.17301934951047e-06,"YES",5.28195866634979,6.39050189913536e-08,1.87565380416181e-06,"YES",0.669,154,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NKI.NEO","Fun","Fun_only",0.3,"TGFBR2",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,36.9509308666761,1.84372080814031e-07,4.31766579875762e-06,"YES",5.27572616446105,6.61157090784971e-08,1.89429349884302e-06,"YES",0.641,155,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NKI.NEO","Fun","Fun_only",0.3,"SERPING1",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,36.9950707849886,1.80551943483514e-07,4.26288710066522e-06,"YES",5.27690226466421,6.56929565123784e-08,1.89429349884302e-06,"YES",0.638,156,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NKI.NEO","Fun","Fun_only",0.3,"KLF9",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,37.1630472132774,1.66722154078458e-07,4.05772975108417e-06,"YES",5.27772957004923,6.53971471975706e-08,1.89429349884302e-06,"YES",0.629,157,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NKI.NEO","Fun","Fun_only",0.3,"IRAK3",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,40.760653797228,3.0126649145702e-08,1.40383973338735e-06,"YES",5.27544696453685,6.62164541630967e-08,1.89429349884302e-06,"YES",0.544,158,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NKI.NEO","Fun","Fun_only",0.3,"CD99L2",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,39.0088412833327,6.93721645051946e-08,2.34041362004342e-06,"YES",5.27382525164725,6.68045677689233e-08,1.89619030412419e-06,"YES",0.673,159,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NKI.NEO","Fun","Fun_only",0.3,"TNIK",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,38.0126987485572,1.11382046781312e-07,3.16633239906622e-06,"YES",5.27181312408641,6.75412918061934e-08,1.89619030412419e-06,"YES",0.669,160,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NKI.NEO","Fun","Fun_only",0.3,"STEAP2",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,38.4189736087728,9.18292771974462e-08,2.7307127166609e-06,"YES",5.27203177622298,6.74608550717948e-08,1.89619030412419e-06,"YES",0.589,161,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NKI.NEO","Fun","Fun_only",0.3,"MLKL",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,36.8307459847993,1.95186989401994e-07,4.48052249412099e-06,"YES",5.264934352171,7.01197303181351e-08,1.95642704344426e-06,"YES",0.649,162,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NKI.NEO","Fun","Fun_only",0.3,"SUSD6",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,37.6731846115936,1.30869659137269e-07,3.47663582243452e-06,"YES",5.26359281142901,7.06335706292605e-08,1.95867324689728e-06,"YES",0.667,163,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NKI.NEO","Fun","Fun_only",0.3,"GTPBP1",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,38.2345908000383,1.002382998515e-07,2.9230781634115e-06,"YES",5.26030197414072,7.19095077590627e-08,1.98189618945709e-06,"YES",0.67,164,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NKI.NEO","Fun","Fun_only",0.3,"CSF1",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,38.436573473731,9.10643663462882e-08,2.72590023765048e-06,"YES",5.25867217587681,7.25496461259337e-08,1.98742060902558e-06,"YES",0.671,165,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NKI.NEO","Fun","Fun_only",0.3,"NCF4",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,37.0676267056169,1.74443248652916e-07,4.18106413370773e-06,"YES",5.2541399093041,7.43589003620955e-08,2.02471222672694e-06,"YES",0.66,166,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NKI.NEO","Fun","Fun_only",0.3,"RALGDS",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,36.6622079178648,2.11426470488402e-07,4.66169583711013e-06,"YES",5.25138248935894,7.54809149184139e-08,2.03653583463784e-06,"YES",0.645,167,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NKI.NEO","Fun","Fun_only",0.3,"TNFRSF1B",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,37.0629864481675,1.74827681697071e-07,4.18106413370773e-06,"YES",5.24976952597294,7.61448132862379e-08,2.03653583463784e-06,"YES",0.617,168,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NKI.NEO","Fun","Fun_only",0.3,"PLCL2",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,39.1223530133904,6.57259610165069e-08,2.3029561534466e-06,"YES",5.25040798108106,7.58813516193655e-08,2.03653583463784e-06,"YES",0.567,169,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NKI.NEO","Fun","Fun_only",0.3,"PLCB2",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,37.3974739390446,1.49169521571504e-07,3.74581243057331e-06,"YES",5.2460788624551,7.76852087383851e-08,2.06551260880883e-06,"YES",0.665,170,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NKI.NEO","Fun","Fun_only",0.3,"MPEG1",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,38.1650711549706,1.03604505689588e-07,3.00187413921114e-06,"YES",5.2422505727114,7.93148739086322e-08,2.09651011735098e-06,"YES",0.584,171,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NKI.NEO","Fun","Fun_only",0.3,"FCHSD1",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,39.9008714358742,4.53762827951731e-08,1.79912980907177e-06,"YES",5.23716371801653,8.15315188473798e-08,2.10584265822947e-06,"YES",0.671,172,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NKI.NEO","Fun","Fun_only",0.3,"PHF21A",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,42.1603314607708,1.5452639556725e-08,9.76744532021117e-07,"YES",5.23788572024071,8.12132908093267e-08,2.10584265822947e-06,"YES",0.667,173,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NKI.NEO","Fun","Fun_only",0.3,"HMBOX1",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,36.651262444898,2.12526539419819e-07,4.66320368047369e-06,"YES",5.24015270991097,8.02218843370233e-08,2.10584265822947e-06,"YES",0.63,174,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NKI.NEO","Fun","Fun_only",0.3,"UTS2R",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,36.7995937026653,1.98092002139986e-07,4.49937612900872e-06,"YES",5.23757790155947,8.13488171178088e-08,2.10584265822947e-06,"YES",0.621,175,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NKI.NEO","Fun","Fun_only",0.3,"ZBTB38",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,36.4852164898026,2.29932225039958e-07,4.85651241673183e-06,"YES",5.23570100283839,8.21799216719206e-08,2.11052980657433e-06,"YES",0.642,176,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NKI.NEO","Fun","Fun_only",0.3,"HAAO",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,36.6874774407309,2.0890840521629e-07,4.64532051620797e-06,"YES",5.23091238273521,8.43377235564659e-08,2.15370909873009e-06,"YES",0.622,177,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NKI.NEO","Fun","Fun_only",0.3,"TSHZ3",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,36.4742593312239,2.31129560131165e-07,4.85909586880402e-06,"YES",5.22507272289531,8.70433376870191e-08,2.21031396823217e-06,"YES",0.629,178,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NKI.NEO","Fun","Fun_only",0.3,"TTC7A",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,40.4526644431856,3.48891576611268e-08,1.51623058039239e-06,"YES",5.21914893307804,8.98735906713018e-08,2.25682572130158e-06,"YES",0.668,179,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NKI.NEO","Fun","Fun_only",0.3,"STARD8",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,36.355818179144,2.44475670240507e-07,5.0001358800321e-06,"YES",5.21983274767876,8.95423924510146e-08,2.25682572130158e-06,"YES",0.633,180,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NKI.NEO","Fun","Fun_only",0.3,"TMEM106A",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,37.8267238254564,1.21667861270268e-07,3.38566304804552e-06,"YES",5.21690268881751,9.09698902186897e-08,2.26178313995167e-06,"YES",0.667,181,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NKI.NEO","Fun","Fun_only",0.3,"ARSA",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,37.4272201041262,1.47078292593989e-07,3.71393230460799e-06,"YES",5.21546248787165,9.16795827494021e-08,2.26178313995167e-06,"YES",0.665,182,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NKI.NEO","Fun","Fun_only",0.3,"TNRC6A",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,36.2542548052528,2.5653010973046e-07,5.18640404657976e-06,"YES",5.21466957993091,9.20725879980327e-08,2.26178313995167e-06,"YES",0.642,183,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NKI.NEO","Fun","Fun_only",0.3,"HGF",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,39.1296453719172,6.54983617256345e-08,2.3029561534466e-06,"YES",5.21469126255032,9.206181937029e-08,2.26178313995167e-06,"YES",0.555,184,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NKI.NEO","Fun","Fun_only",0.3,"GAB3",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,36.6126670554494,2.16451285601981e-07,4.71550206871265e-06,"YES",5.21351162416578,9.26494566163199e-08,2.26365158867982e-06,"YES",0.615,185,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NKI.NEO","Fun","Fun_only",0.3,"EMILIN1",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,36.5871754074859,2.19083060714526e-07,4.71550206871265e-06,"YES",5.20837734091337,9.52496083540555e-08,2.31466790193726e-06,"YES",0.657,186,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NKI.NEO","Fun","Fun_only",0.3,"TNS1",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,38.4009305780558,9.26201005036901e-08,2.73622780572993e-06,"YES",5.20548652463002,9.67444943603714e-08,2.33842307223999e-06,"YES",0.567,187,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NKI.NEO","Fun","Fun_only",0.3,"ATP8B2",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,36.1311274831951,2.71941197611561e-07,5.39111497019411e-06,"YES",5.20309390060294,9.79988858937123e-08,2.3447497893239e-06,"YES",0.642,188,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NKI.NEO","Fun","Fun_only",0.3,"PIM2",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,37.5864920148565,1.36368475176658e-07,3.54244544711779e-06,"YES",5.20300889292566,9.80437411907558e-08,2.3447497893239e-06,"YES",0.584,189,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NKI.NEO","Fun","Fun_only",0.3,"AMPD3",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,36.9889329176562,1.81078390116753e-07,4.26288710066522e-06,"YES",5.20093171816147,9.91459739061407e-08,2.34628168615579e-06,"YES",0.662,190,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NKI.NEO","Fun","Fun_only",0.3,"TRPV2",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,36.6866482717629,2.08990554071841e-07,4.64532051620797e-06,"YES",5.2013528078657,9.89215632449328e-08,2.34628168615579e-06,"YES",0.607,191,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NKI.NEO","Fun","Fun_only",0.3,"PCDHGA12",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,37.744455990942,1.26515017984077e-07,3.42808994750063e-06,"YES",5.18820578561972,1.06164947082603e-07,2.49929979590293e-06,"YES",0.665,192,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NKI.NEO","Fun","Fun_only",0.3,"AASS",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,36.9401677334397,1.85315744459951e-07,4.31766579875762e-06,"YES",5.18641478233485,1.07190526208113e-07,2.51036880031435e-06,"YES",0.594,193,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NKI.NEO","Fun","Fun_only",0.3,"HERC2P3",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,36.0658632632072,2.80480703100101e-07,5.46568424322704e-06,"YES",5.18027168554023,1.10781481037365e-07,2.58109430045818e-06,"YES",0.65,194,FALSE,FALSE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NKI.NEO","Fun","Fun_only",0.3,"ST3GAL2",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,37.5419030647843,1.3928581857621e-07,3.59252543588697e-06,"YES",5.17594495912914,1.13380152896927e-07,2.61631283060326e-06,"YES",0.664,195,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NKI.NEO","Fun","Fun_only",0.3,"COL6A6",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,38.9024407543214,7.2972891045572e-08,2.4252754965146e-06,"YES",5.17582878573726,1.13450733362442e-07,2.61631283060326e-06,"YES",0.547,196,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NKI.NEO","Fun","Fun_only",0.3,"MAN1C1",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,36.3716058123672,2.4265325843796e-07,5.0001358800321e-06,"YES",5.17268100978168,1.15379386589095e-07,2.64362430403321e-06,"YES",0.656,197,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NKI.NEO","Fun","Fun_only",0.3,"KCNAB2",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,35.9038670488194,3.02850193334529e-07,5.72044782720033e-06,"YES",5.1695118563727,1.17353122454427e-07,2.64362430403321e-06,"YES",0.647,198,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NKI.NEO","Fun","Fun_only",0.3,"GLI2",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,35.8190084432572,3.15269011728101e-07,5.84022923365171e-06,"YES",5.17111025781979,1.16353601754804e-07,2.64362430403321e-06,"YES",0.643,199,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NKI.NEO","Fun","Fun_only",0.3,"TEP1",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,35.9167346776403,3.01010118488182e-07,5.72044782720033e-06,"YES",5.170548079649,1.16704204585772e-07,2.64362430403321e-06,"YES",0.621,200,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
