scope,cim,cim_class,rho_threshold,gene,n_scope_datasets,k_datasets,all_datasets_contributed,k_concordant,direction_concordant,nki_smc,nki_smc_dir,neo,neo_dir,tnbc_cl,tnbc_cl_dir,fisher_stat,fisher_p,fisher_padj,fisher_sig,stouffer_Z,stouffer_p,stouffer_padj,stouffer_sig,mean_abs_rrb,rank_in_list,in_ora_universe,used_in_ora,analysis_label
"NKI.TNBCCL","Fun","Fun_only",0.3,"POLG",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",16.4080868591063,0.0025177225430711,0.00688673916216808,"YES",2.82611104874619,0.00235584632332331,0.00791922971265131,"YES",0.38,892,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"CCDC144A",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",17.6240691183396,0.00146130572514642,0.00464230989606956,"YES",2.82374240810194,0.00237332582898878,0.0079695629737955,"YES",0.397,893,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"MRGPRX2",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",15.6111704865452,0.0035878611413614,0.0089415348193803,"YES",2.82271230358723,0.00238096409770945,0.00797836230844684,"YES",0.362,894,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"PRSS30P",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",15.9847908467793,0.00303964010773959,0.00786497603141733,"YES",2.81865666241118,0.00241125355875727,0.00806286678953535,"YES",0.371,895,FALSE,FALSE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"VANGL2",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",15.7485370358828,0.00337583490331641,0.00851996427979856,"YES",2.81719702850125,0.00242223983815112,0.00809109525768967,"YES",0.366,896,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"TRBV7-6",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",15.1599533436512,0.00438070557567425,0.0104584412392223,"YES",2.81311740595854,0.00245318667956272,0.00817290826952624,"YES",0.349,897,FALSE,FALSE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"WDTC1",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",15.1146033810053,0.004469329984893,0.01061845032429,"YES",2.81295282989517,0.00245444257779798,0.00817290826952624,"YES",0.347,898,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"CYP4Z1",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",15.4861968532438,0.00379210582051974,0.00933351123007179,"YES",2.81056482764482,0.00247273124645491,0.0082165991261511,"YES",0.36,899,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"OIT3",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",16.027035784534,0.00298309939429896,0.00774388250928221,"YES",2.80937678162129,0.00248187580630364,0.00822978630244585,"YES",0.373,900,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"GLRX",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",15.5599606225362,0.00367021092404262,0.00911106224703788,"YES",2.80382560411173,0.00252501062446481,0.00836409769353969,"YES",0.362,901,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"UTS2",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",15.1655708105644,0.0043698486464416,0.0104403596511527,"YES",2.79946203153172,0.00255939180233307,0.00846916330012398,"YES",0.351,902,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"FLT3",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",15.9623165049129,0.00307014834680039,0.0079310087269092,"YES",2.79571215108484,0.00258927504679191,0.00855025404859633,"YES",0.372,903,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"MYRIP",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",15.1894101156124,0.00432406764557505,0.0103856005384658,"YES",2.79600379404638,0.00258693965210124,0.00855025404859633,"YES",0.352,904,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"CCKAR",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",15.4801005229576,0.00380235631667456,0.00935150277418801,"YES",2.79395888329259,0.00260335491781811,0.00858323455492056,"YES",0.36,905,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"LTB4R2",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",15.0940603055044,0.00451005342022246,0.0106949812649571,"YES",2.79346173222667,0.00260735993083436,0.00858323455492056,"YES",0.349,906,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"TTN",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",14.9327932212404,0.00484265758006663,0.0113232728710381,"YES",2.79352385987071,0.00260685913084946,0.00858323455492056,"YES",0.343,907,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"CENATAC",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",15.1990531176061,0.00430568339868961,0.0103570901723396,"YES",2.79284135480565,0.00261236545351877,0.00859081917496348,"YES",0.353,908,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"ZNF230",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",14.9415725838512,0.0048239462829547,0.0113127943803805,"YES",2.79146039611852,0.00262353892095497,0.0086097562111835,"YES",0.343,909,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"ACTA2",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",16.9573008322085,0.00197022314486467,0.00570091865393052,"YES",2.78976483135164,0.00263731693394541,0.00864030739746149,"YES",0.388,910,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"NUP210L",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",16.9242133641105,0.00199959297802535,0.00577015033586261,"YES",2.78964630093231,0.00263828254180349,0.00864030739746149,"YES",0.387,911,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"GRM2",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",14.8197162085959,0.00509012188509685,0.0117379170374242,"YES",2.77893348011164,0.00272688460714995,0.00891212029880456,"YES",0.34,912,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"TRIM4",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",16.9094619050024,0.00201282573398076,0.00580306965916483,"YES",2.77586533537142,0.00275275033139157,0.0089648158298004,"YES",0.387,913,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"KCNH4",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",16.8271376960694,0.00208827543337899,0.00596114531251814,"YES",2.77535150263767,0.00275710373633484,0.0089648158298004,"YES",0.386,914,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"DIRC1",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",16.8909826440287,0.0020295243917785,0.00583007006852361,"YES",2.77175727226066,0.00278772970397844,0.00904636578796626,"YES",0.387,915,FALSE,FALSE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"GADD45B",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",15.675685395165,0.00348669881235855,0.0087373539978725,"YES",2.77174045347059,0.00278787373339841,0.00904636578796626,"YES",0.366,916,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"SNORA9",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",15.7232486754345,0.00341391942554652,0.00860242771254987,"YES",2.7711482889435,0.00279294907648909,0.00905359639473529,"YES",0.367,917,FALSE,FALSE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"MRPS31P5",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",15.7209040631549,0.0034174717731716,0.0086045607590544,"YES",2.77072091498209,0.0027966172052266,0.00905625530816762,"YES",0.367,918,FALSE,FALSE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"SLC5A1",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",15.4714210679419,0.00381699715577881,0.0093802557614966,"YES",2.76837546902925,0.00281682554211282,0.00911241630103638,"YES",0.362,919,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"NXPE1",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",15.9126113708325,0.00313869598930556,0.00804275039967097,"YES",2.76632259001813,0.00283462113423258,0.00916066586062968,"YES",0.371,920,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"SELENOM",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",14.9362940738175,0.00483518774727318,0.0113167913573822,"YES",2.76305958145103,0.00286311562996519,0.00924335807440537,"YES",0.347,921,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"STOM",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",14.9297967870205,0.00484906012667517,0.0113299127133189,"YES",2.75938664424728,0.00289549869492891,0.0093384237828336,"YES",0.347,922,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"LINC02878",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",16.0442916303467,0.00296030310917849,0.00770988033348697,"YES",2.75834402432164,0.00290475111164062,0.00935877257853815,"YES",0.374,923,FALSE,FALSE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"CHRNA7",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",14.7205342729113,0.00531736842084462,0.0121387161366015,"YES",2.75624847599592,0.00292342809441601,0.00940941431198676,"YES",0.34,924,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"KIAA1210",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",16.1646216569952,0.00280603683058919,0.00738675258383579,"YES",2.75465625393775,0.00293769138487475,0.00944576198574491,"YES",0.375,925,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"GRN",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",16.3907174066969,0.00253728711079568,0.00692110781316483,"YES",2.75227293398213,0.00295915864787082,0.00949558476309707,"YES",0.379,926,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"ASIP",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",15.919481952464,0.00312913190805853,0.00803118601099767,"YES",2.75240537949951,0.00295796197221449,0.00949558476309707,"YES",0.372,927,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"RAB24",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",15.4634262024276,0.00383053224114499,0.0093989911472539,"YES",2.7517939738641,0.00296348980523917,0.00949989675469813,"YES",0.362,928,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"CCDC81",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",15.7695673256191,0.00334448168329398,0.00844753912063135,"YES",2.7507940561873,0.00297255031437356,0.0095120843611868,"YES",0.369,929,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"MBD1",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",15.0414702354308,0.00461597346085583,0.010905494506331,"YES",2.75071429021107,0.00297327416824518,0.0095120843611868,"YES",0.352,930,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"OTULINL",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",14.8523921451675,0.00501736371623659,0.0116037939037326,"YES",2.74782483937694,0.00299960245540548,0.00958666915395922,"YES",0.346,931,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"LINC01235",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",15.2996113225086,0.00411848950654092,0.00997471182848449,"YES",2.74627795769668,0.00301378359367364,0.0096223211123315,"YES",0.359,932,FALSE,FALSE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"ATF7",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",14.87343964457,0.00497103984770122,0.0115386180406496,"YES",2.74108915103172,0.0030617944945443,0.00976580390436398,"YES",0.347,933,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"MAB21L3",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",15.9075648415239,0.00314573924968385,0.00804782849074388,"YES",2.73876334900837,0.00308353735003737,0.00982529937186256,"YES",0.371,934,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"GABPB1-AS1",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",16.2763842921944,0.00266985910926674,0.007161617402011,"YES",2.73761248688681,0.00309434756913829,0.00984987514500478,"YES",0.377,935,FALSE,FALSE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"ZNF700",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",14.883577458529,0.00494887743778936,0.0114955662908475,"YES",2.7330973840157,0.0031370889223695,0.009975942773135,"YES",0.349,936,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"TBX5",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",14.6187858221457,0.00556083857027609,0.0125367107458845,"YES",2.73225448507959,0.0031451266775793,0.0099915113233788,"YES",0.34,937,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"MAN2B2",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",15.1420285862894,0.00441552643763365,0.0105336639697487,"YES",2.73043761455654,0.00316251515101782,0.0100367247307751,"YES",0.356,938,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"GLIPR2",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",15.9034278188772,0.00315152474500418,0.00805614846391744,"YES",2.72961211468466,0.00317044419822057,0.0100518569794032,"YES",0.371,939,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"FGF10",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",14.7928670617247,0.00515068020271072,0.0118517822319972,"YES",2.72854381093836,0.0031807319690898,0.0100720580834945,"YES",0.346,940,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"CEP126",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",16.263420523637,0.0026853149409826,0.00717016568114117,"YES",2.7242744021213,0.00322214699215831,0.0101853155418126,"YES",0.377,941,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"NDUFA6-DT",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",14.5705879852156,0.00567995563264676,0.0127199006421244,"YES",2.72359882925245,0.00322874460089831,0.0101960355817841,"YES",0.339,942,FALSE,FALSE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"SPATA8",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",16.3435438739241,0.00259118122084991,0.00700547153346764,"YES",2.7225044706298,0.00323945784112296,0.010219718189257,"YES",0.378,943,FALSE,FALSE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"TNFSF13B",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",15.1115658582152,0.00447532855958669,0.0106205558354371,"YES",2.72138994386259,0.00325040137391043,0.0102391003061869,"YES",0.355,944,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"ARHGAP23",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",14.8923935901691,0.0049296832698626,0.0114677343073614,"YES",2.72122321986947,0.00325204129221658,0.0102391003061869,"YES",0.35,945,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"DLGAP2",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",15.4010636141958,0.00393774263141144,0.00961752808593578,"YES",2.72003536251985,0.00326374676380663,0.0102652944480555,"YES",0.362,946,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"MOCS1",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",14.7149189476374,0.00533052800106195,0.0121513111422057,"YES",2.71972443547964,0.00326681697529314,0.0102652944480555,"YES",0.344,947,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"MAP6",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",16.2067503048803,0.00275392004390968,0.00729790895504463,"YES",2.71918051857253,0.0032721940642902,0.0102720405966859,"YES",0.376,948,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"SH2D1B",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",15.5820030749989,0.0036345393883943,0.00903661865136347,"YES",2.71829404914831,0.00328097464109878,0.0102894470993039,"YES",0.366,949,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"FAM13B",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",14.4821928316556,0.00590495753580936,0.0131038136523892,"YES",2.71631030684479,0.00330070063675486,0.010341111354562,"YES",0.336,950,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"USF1",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",15.5720779511701,0.00365055892147307,0.00906935732053465,"YES",2.71117132468395,0.0033522987020813,0.0104821139357115,"YES",0.366,951,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"HYAL1",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",15.5111028328041,0.00375050991983839,0.00925979933624696,"YES",2.70671012598288,0.00339767816173892,0.010613572253762,"YES",0.364,952,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"HLA-C",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",14.924823210022,0.00485970563263546,0.01133858894826,"YES",2.70539944166523,0.00341111500367552,0.0106346526585178,"YES",0.352,953,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"GRIP2",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",15.8591350756963,0.00321412676112303,0.00819484267169834,"YES",2.70273311712716,0.00343859703378136,0.010709832093462,"YES",0.371,954,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"ANKRD12",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",14.7516438287318,0.00524503847060362,0.0119908140449457,"YES",2.7021473732623,0.00344466092992096,0.0107182208974057,"YES",0.347,955,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"LIPC",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",14.8846164807764,0.00494661150638384,0.0114955662908475,"YES",2.69853126076777,0.00348230982145909,0.010824775398084,"YES",0.351,956,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"DAO",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",14.631232546329,0.00553047790121977,0.0124907100325844,"YES",2.69704181771729,0.00349792422010813,0.0108626943554139,"YES",0.344,957,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"UAP1L1",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",14.8292079004061,0.00506888103745516,0.0116974177787427,"YES",2.69537013366757,0.00351552398732149,0.0109066988094462,"YES",0.35,958,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"EVX1",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",14.4783557183875,0.00591492007074247,0.0131167683577134,"YES",2.69468488190775,0.0035227613817698,0.0109185001891111,"YES",0.339,959,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"RP1L1",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",15.4318804607645,0.00388440029700559,0.00951648146724021,"YES",2.69338366991966,0.00353654117108133,0.0109369370835918,"YES",0.363,960,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"ALK",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",14.7722722927553,0.00519761058023222,0.0119330869937185,"YES",2.69314934929349,0.00353902775440752,0.0109369370835918,"YES",0.348,961,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"CYP7A1",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",16.1752384908029,0.00279281206900079,0.00737035806741614,"YES",2.68996081000507,0.00357302052683128,0.0110205676773263,"YES",0.375,962,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"ALDOB",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",16.1355225439478,0.002842600814572,0.00745830906793643,"YES",2.68909901152948,0.00358225826940452,0.0110383539696767,"YES",0.375,963,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"SLC6A1",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",15.2208076397617,0.00426449034913965,0.0102813338212768,"YES",2.68344062358332,0.00364344567077887,0.0112160282992031,"YES",0.359,964,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Fun","Fun_only",0.3,"RTL9",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",15.6537459645779,0.00352078196098926,0.00879504056240836,"YES",2.6827599282527,0.00365086926147858,0.0112280118486479,"YES",0.367,965,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
