"Method","Cell_Type","cluster","n_candidates","n_pairs","n_dropped","n_zero_delta","n_nonzero_delta","mean_biopsy","sd_biopsy","mean_surgery","sd_surgery","mean_delta","sd_delta","p_value","note","FDR"
"consensus_tme","Neutrophil","Dys-CIM",11,11,0,0,11,0.104291841627489,0.0784473166988402,0.018495860170712,0.0617131270955428,-0.0857959814567766,0.0911884134307146,0.00871925545288926,NA,0.0104631065434671
"consensus_tme","T cell CD4+","Dys-CIM",11,11,0,0,11,0.171098555905008,0.113820269889862,0.0089644442324372,0.0721568937792198,-0.162134111672571,0.105687718812663,0.00385729282994253,NA,0.00834434571108664
"consensus_tme","T cell CD8+","Dys-CIM",11,11,0,0,11,0.156509683146624,0.11418020761691,-0.00319419277129106,0.0829343908640907,-0.159703875917916,0.0984855160562371,0.00385729282994253,NA,0.00834434571108664
"consensus_tme","T cell gamma delta","Dys-CIM",11,11,0,0,11,0.108622392170843,0.124877505167848,-0.0576283273638028,0.0885371978783277,-0.166250719534645,0.117303113653069,0.00509932237899739,NA,0.00834434571108664
"consensus_tme","T cell regulatory (Tregs)","Dys-CIM",11,11,0,0,11,0.150646543180562,0.136993527522454,-0.0234161105558643,0.0862391867293173,-0.174062653736426,0.124635779566702,0.00509932237899739,NA,0.00834434571108664
"consensus_tme","cytotoxicity score","Dys-CIM",11,11,0,0,11,0.104455680332559,0.113478430606282,-0.0276056456096623,0.118157400278954,-0.132061325942221,0.123987086097018,0.00385729282994253,NA,0.00834434571108664
"consensus_tme","immune score","Dys-CIM",11,11,0,0,11,0.166870264634267,0.102803071822571,0.0311674869728498,0.0634429079536001,-0.135702777661417,0.093642960084686,0.00509932237899739,NA,0.00834434571108664
"consensus_tme","B cell","Fun-CIM",25,25,0,0,25,-0.0779504391410808,0.0914886995919838,-0.0643145076230753,0.100819244552552,0.0136359315180054,0.0979025333344659,0.45121347001298,NA,0.580131604302403
"consensus_tme","Cancer associated fibroblast","Fun-CIM",25,25,0,0,25,0.272406595020448,0.138441594353457,0.356338676631427,0.0906637235922726,0.0839320816109791,0.0893333865769789,0.000133029487111372,NA,0.00148718164940299
"consensus_tme","Endothelial cell","Fun-CIM",25,25,0,0,25,0.1996268033376,0.124724171123669,0.259290538397029,0.148921695237924,0.0596637350594294,0.141712081109039,0.0633713713127705,NA,0.126742742625541
"consensus_tme","Eosinophil","Fun-CIM",25,25,0,0,25,-0.0205915771663952,0.116320984550468,0.0884545439810207,0.16005210955648,0.109046121147416,0.125292114824982,0.000165242405489221,NA,0.00148718164940299
"consensus_tme","Macrophage","Fun-CIM",25,25,0,0,25,0.105489236055052,0.102031584066382,0.173258320608385,0.154170481522669,0.0677690845533331,0.127558354596409,0.0192372507871994,NA,0.0494672163099413
"consensus_tme","Macrophage M1","Fun-CIM",25,25,0,0,25,0.0509360007152027,0.122807288604898,0.0972689367116068,0.162985186460495,0.0463329359964041,0.119705992624213,0.106437504089823,NA,0.174170461237892
"consensus_tme","Macrophage M2","Fun-CIM",25,25,0,0,25,0.161760729806197,0.104308647953952,0.232547331392273,0.155927348317487,0.0707866015860764,0.132371656548024,0.0105835471370152,NA,0.0381007696932546
"consensus_tme","Mast cell","Fun-CIM",25,25,0,0,25,-0.0697990574132396,0.10506733118132,-0.00560271139051143,0.142018815221992,0.0641963460227282,0.118211742425799,0.0097927288917192,NA,0.0381007696932546
"consensus_tme","Monocyte","Fun-CIM",25,25,0,0,25,0.0671820849012356,0.094103331095536,0.128650282004215,0.137194046502065,0.0614681971029792,0.116642071270993,0.0166332818542412,NA,0.0494672163099413
"consensus_tme","Myeloid dendritic cell","Fun-CIM",25,25,0,0,25,0.0492908232329895,0.100292730546405,0.10202435662849,0.143794801355247,0.052733533395501,0.105591806404242,0.0238100451455411,NA,0.0535726015774675
"consensus_tme","NK cell","Fun-CIM",25,25,0,0,25,-0.152986311139572,0.112982336276619,-0.132765875791184,0.164893446769386,0.0202204353483882,0.139012949301393,0.892979885505748,NA,0.914291065207661
"consensus_tme","Neutrophil","Fun-CIM",25,25,0,0,25,-0.0493201205118126,0.0801132442486847,0.0111599898089248,0.123345500376088,0.0604801103207374,0.0902709435428012,0.00307878493279616,NA,0.0184727095967769
"consensus_tme","T cell CD4+","Fun-CIM",25,25,0,0,25,-0.00399355228088268,0.112306084241896,0.0318429876817812,0.157776843783346,0.0358365399626639,0.133830858063219,0.360278257695235,NA,0.540417386542852
"consensus_tme","T cell CD8+","Fun-CIM",25,25,0,0,25,-0.0135745031656807,0.111597546530736,0.0216401213660757,0.162650703396116,0.0352146245317564,0.140482157096048,0.484189820114981,NA,0.581027784137977
"consensus_tme","T cell gamma delta","Fun-CIM",25,25,0,0,25,-0.0991487686171423,0.123144730216031,-0.0767583452705978,0.173294548046968,0.0223904233465445,0.141229696338441,0.914291065207661,NA,0.914291065207661
