analysis,sig_mode,group,group_members,cim,rho_threshold,gene
"overlap_rawp","rawp05","NKI.NEO","nki_smc;neo","Fun",0.3,"ZNF155"
"overlap_rawp","rawp05","NKI.NEO","nki_smc;neo","Fun",0.3,"ZNF160"
"overlap_rawp","rawp05","NKI.NEO","nki_smc;neo","Fun",0.3,"ZNF169"
"overlap_rawp","rawp05","NKI.NEO","nki_smc;neo","Fun",0.3,"ZNF175"
"overlap_rawp","rawp05","NKI.NEO","nki_smc;neo","Fun",0.3,"ZNF182"
"overlap_rawp","rawp05","NKI.NEO","nki_smc;neo","Fun",0.3,"ZNF202"
"overlap_rawp","rawp05","NKI.NEO","nki_smc;neo","Fun",0.3,"ZNF211"
"overlap_rawp","rawp05","NKI.NEO","nki_smc;neo","Fun",0.3,"ZNF234"
"overlap_rawp","rawp05","NKI.NEO","nki_smc;neo","Fun",0.3,"ZNF264"
"overlap_rawp","rawp05","NKI.NEO","nki_smc;neo","Fun",0.3,"ZNF266"
"overlap_rawp","rawp05","NKI.NEO","nki_smc;neo","Fun",0.3,"ZNF276"
"overlap_rawp","rawp05","NKI.NEO","nki_smc;neo","Fun",0.3,"ZNF333"
"overlap_rawp","rawp05","NKI.NEO","nki_smc;neo","Fun",0.3,"ZNF335"
"overlap_rawp","rawp05","NKI.NEO","nki_smc;neo","Fun",0.3,"ZNF337"
"overlap_rawp","rawp05","NKI.NEO","nki_smc;neo","Fun",0.3,"ZNF354C"
"overlap_rawp","rawp05","NKI.NEO","nki_smc;neo","Fun",0.3,"ZNF37BP"
"overlap_rawp","rawp05","NKI.NEO","nki_smc;neo","Fun",0.3,"ZNF394"
"overlap_rawp","rawp05","NKI.NEO","nki_smc;neo","Fun",0.3,"ZNF407"
"overlap_rawp","rawp05","NKI.NEO","nki_smc;neo","Fun",0.3,"ZNF423"
"overlap_rawp","rawp05","NKI.NEO","nki_smc;neo","Fun",0.3,"ZNF438"
"overlap_rawp","rawp05","NKI.NEO","nki_smc;neo","Fun",0.3,"ZNF445"
"overlap_rawp","rawp05","NKI.NEO","nki_smc;neo","Fun",0.3,"ZNF45"
"overlap_rawp","rawp05","NKI.NEO","nki_smc;neo","Fun",0.3,"ZNF460"
"overlap_rawp","rawp05","NKI.NEO","nki_smc;neo","Fun",0.3,"ZNF484"
"overlap_rawp","rawp05","NKI.NEO","nki_smc;neo","Fun",0.3,"ZNF532"
"overlap_rawp","rawp05","NKI.NEO","nki_smc;neo","Fun",0.3,"ZNF550"
"overlap_rawp","rawp05","NKI.NEO","nki_smc;neo","Fun",0.3,"ZNF557"
"overlap_rawp","rawp05","NKI.NEO","nki_smc;neo","Fun",0.3,"ZNF578"
"overlap_rawp","rawp05","NKI.NEO","nki_smc;neo","Fun",0.3,"ZNF585B"
"overlap_rawp","rawp05","NKI.NEO","nki_smc;neo","Fun",0.3,"ZNF589"
"overlap_rawp","rawp05","NKI.NEO","nki_smc;neo","Fun",0.3,"ZNF592"
"overlap_rawp","rawp05","NKI.NEO","nki_smc;neo","Fun",0.3,"ZNF608"
"overlap_rawp","rawp05","NKI.NEO","nki_smc;neo","Fun",0.3,"ZNF611"
"overlap_rawp","rawp05","NKI.NEO","nki_smc;neo","Fun",0.3,"ZNF616"
"overlap_rawp","rawp05","NKI.NEO","nki_smc;neo","Fun",0.3,"ZNF621"
"overlap_rawp","rawp05","NKI.NEO","nki_smc;neo","Fun",0.3,"ZNF641"
"overlap_rawp","rawp05","NKI.NEO","nki_smc;neo","Fun",0.3,"ZNF662"
"overlap_rawp","rawp05","NKI.NEO","nki_smc;neo","Fun",0.3,"ZNF671"
"overlap_rawp","rawp05","NKI.NEO","nki_smc;neo","Fun",0.3,"ZNF70"
"overlap_rawp","rawp05","NKI.NEO","nki_smc;neo","Fun",0.3,"ZNF700"
"overlap_rawp","rawp05","NKI.NEO","nki_smc;neo","Fun",0.3,"ZNF75D"
"overlap_rawp","rawp05","NKI.NEO","nki_smc;neo","Fun",0.3,"ZNF767P"
"overlap_rawp","rawp05","NKI.NEO","nki_smc;neo","Fun",0.3,"ZNF778"
"overlap_rawp","rawp05","NKI.NEO","nki_smc;neo","Fun",0.3,"ZNF789"
"overlap_rawp","rawp05","NKI.NEO","nki_smc;neo","Fun",0.3,"ZNF79"
"overlap_rawp","rawp05","NKI.NEO","nki_smc;neo","Fun",0.3,"ZNF805"
"overlap_rawp","rawp05","NKI.NEO","nki_smc;neo","Fun",0.3,"ZNF827"
"overlap_rawp","rawp05","NKI.NEO","nki_smc;neo","Fun",0.3,"ZNF839"
"overlap_rawp","rawp05","NKI.NEO","nki_smc;neo","Fun",0.3,"ZNF862"
"overlap_rawp","rawp05","NKI.NEO","nki_smc;neo","Fun",0.3,"ZSCAN12"
"overlap_rawp","rawp05","NKI.NEO","nki_smc;neo","Fun",0.3,"ZSCAN25"
"overlap_rawp","rawp05","NKI.NEO","nki_smc;neo","Fun",0.3,"ZSCAN26"
"overlap_rawp","rawp05","NKI.NEO","nki_smc;neo","Fun",0.3,"ZSCAN30"
"overlap_rawp","rawp05","NKI.NEO","nki_smc;neo","Fun",0.3,"ZSWIM6"
"overlap_rawp","rawp05","NKI.NEO","nki_smc;neo","Fun",0.3,"ZSWIM8"
"overlap_rawp","rawp05","NKI.NEO","nki_smc;neo","Fun",0.3,"ZYG11B"
"overlap_rawp","rawp05","NKI.NEO","nki_smc;neo","Fun",0.3,"ZZEF1"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"A2M"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"ABCA5"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"ABCC3"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"ABHD6"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"ABO"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"ADAMDEC1"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"ADAMTSL3"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"ADAP2"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"ADGRG5"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"ADGRG7"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"ADGRL4"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"ADH1C"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"ADPGK-AS1"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"AGAP5"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"AIF1"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"AIM2"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"AKAP17A"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"AKAP5"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"AKAP9"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"ALAS2"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"ALDH1A1"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"AMPD1"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"AMY2B"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"ANGPTL1"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"ANKDD1B"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"ANKRD55"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"AP3B2"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"APOB"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"APOBEC3F"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"APOBEC3G"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"APOD"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"APOL1"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"APOL2"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"APOL3"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"APOL6"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"AQP9"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"ARHGAP15"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"ARHGAP20"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"ARHGAP6"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"ARMH1"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"ARSA"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"ASIP"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"ASPHD2"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"ATF7IP2"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"ATG14"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"ATOH8"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"ATP2B2"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"ATP8B4"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"BANK1"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"BATF"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"BCL6"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"BLNK"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"BOD1L1"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"BST1"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"BTG2"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"BTNL8"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"C1QB"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"C1QTNF2"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"C3"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"C4BPA"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"C5AR1"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"CA4"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"CACNA1E"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"CACNA1G"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"CAPN3"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"CARD16"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"CARINH"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"CASQ1"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"CASS4"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"CCDC142"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"CCDC146"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"CCDC159"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"CCDC178"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"CCDC81"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"CCDC88B"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"CCL3L3"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"CCL7"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"CCM2L"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"CCR2"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"CCR7"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"CD101"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"CD160"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"CD2"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"CD28"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"CD3G"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"CD4"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"CD48"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"CD5"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"CDH23"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"CDIP1"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"CDKN1A"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"CEBPA"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"CENPT"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"CEP162"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"CFAP210"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"CFAP44"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"CFTR"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"CGNL1"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"CH25H"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"CHD2"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"CHD3"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"CHRM5"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"CHRNA1"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"CHST13"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"CHST9"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"CILP"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"CLC"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"CLDN15"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"CLDN18"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"CLEC7A"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"CLIC2"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"CLK1"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"CLK4"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"CLLU1"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"CNR2"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"CNTRL"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"COL16A1"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"COL17A1"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"COL24A1"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"COL4A3"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"COL5A3"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"COL6A5"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"COL9A1"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"COLCA1"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"COPZ2"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"CP"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"CRISP2"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"CRISP3"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"CSAD"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"CSMD2"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"CUBN"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"CXCL9"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"CYP20A1"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"CYP26B1"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"CYP39A1"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"CYSLTR2"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"DCSTAMP"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"DDB2"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"DDX60L"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"DERL3"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"DHRS3"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"DIPK2B"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"DIRAS3"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"DLEC1"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"DLGAP1-AS5"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"DLGAP2"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"DLL1"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"DNAI3"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"DNM1"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"DOCK2"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"DOCK3"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"DOCK8"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"DOK3"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"DOK5"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"DPT"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"DSG1"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"DTX2"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"DTX3"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"DUSP1"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"DYNLT5"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"EBF2"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"ECM2"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"EEPD1"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"EFCAB3"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"EGFL6"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"EGFLAM"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"EGR1"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"EGR2"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"EGR3"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"EID3"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"ELMO1"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"EMILIN2"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"EML5"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"EMP3"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"ENO4"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"ENTHD1"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"EPCIP-AS1"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"EPSTI1"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"ERG"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"ERVFRD-1"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"ESRRB"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"FAM111A"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"FAM117A"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"FAM124B"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"FAM161B"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"FAM162B"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"FAM43A"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"FAT2"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"FBLN1"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"FBLN7"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"FBP1"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"FBXO48"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"FCGR2B"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"FFAR4"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"FGD5P1"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"FGF7"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"FLCN"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"FLT3"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"FLT4"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"FNBP4"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"FNDC5"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"FOLR2"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"FOSB"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"FRZB"
"overlap_rawp","rawp05","NKI.TNBCCL","nki_smc;tnbc_cl","Fun",0.3,"FXYD1"
