"","gene_id","H_value","p_value","stat_test_adj_p","cluster1_mean","cluster1_sd","cluster1_sem","cluster2_mean","cluster2_sd","cluster2_sem","cluster1_penetrance","cluster2_penetrance","cluster1_cluster2_pval","cluster1_cluster2_differential","cluster2_cluster1_differential","cluster1_cluster2_sd","cluster2_cluster1_sd"
"27922","CDY4P",91,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0
"27923","LNC-LBCS",148,0.00471395881006865,0.0473141198636952,0.695171239286472,0.518793652006636,0.138653435731576,0.156312858834383,0.395780424816061,0.109769739653787,0.857142857142857,0.615384615384615,NA,0.538858380452089,-0.538858380452089,0.652525093793307,0.652525093793307
"27924","ARL8BP1",133,0.00555702234950686,0.0524781931884045,0,0,0,-0.10014913592041,0.124833090175278,0.0346224698078142,0,0,NA,0.10014913592041,-0.10014913592041,0.124833090175278,0.124833090175278
"27925","REL-DT",82,0.679484566470393,0.796849245743758,0.0364808913707273,0.224562592457558,0.0600168773472806,0.0635180576294063,0.210095726537888,0.0582700703683241,0.428571428571429,0.461538461538462,NA,-0.027037166258679,0.027037166258679,0.30752003551109,0.30752003551109
"27926","PTMAP1",90,0.980469132745625,0.999266816243337,0.180983594240725,0.321681848475268,0.0859730903241843,0.168595028118539,0.278328999878449,0.0771945754238736,0.5,0.461538461538462,NA,0.012388566122186,-0.012388566122186,0.425377766005468,0.425377766005468
"27927","ENSG00000228417",112,0.0678073204411826,0.21627807892166,0,0,0,-0.0202334158333688,0.0384494058316981,0.0106639464797932,0,0,NA,0.0202334158333688,-0.0202334158333688,0.0384494058316981,0.0384494058316981
"27928","LINC01768",130,0.0206541946339558,0.115272603123762,0.115239919733105,0.147030572386758,0.0392955733751795,0.0125768255602215,0.0453463894399449,0.0125768255602215,0.5,0.0769230769230769,NA,0.102663094172884,-0.102663094172884,0.153864499646984,0.153864499646984
"27929","LINC00687",129.5,0.0333043627311242,0.148735829266529,0.210735566435229,0.225322710919286,0.0602200275513626,0.0558497274216925,0.143799009241697,0.0398826693216813,0.571428571428571,0.153846153846154,NA,0.154885839013537,-0.154885839013537,0.267298483188569,0.267298483188569
"27930","ENSG00000228423",127,0.0466369053800957,0.175182599259702,0.141219440032481,0.243565713148908,0.0650956749834625,0.00800388321341869,0.163737155137555,0.0454125160420813,0.285714285714286,0.153846153846154,NA,0.133215556819062,-0.133215556819062,0.293486136971196,0.293486136971196
"27931","ZNF32-AS3",101,0.650035546382296,0.773249345224551,0.0869440506970337,0.367041256247718,0.0980959019778615,0.0538651255644198,0.343851822154822,0.0953673366108412,0.571428571428571,0.615384615384615,NA,0.0330789251326139,-0.0330789251326139,0.502944688198508,0.502944688198508
"27932","ENSG00000228427",71.5,0.34830749108412,0.534709839918087,-0.00616022769180232,0.106284639936341,0.0284057648656012,0.00263758437846974,0.0852147752114852,0.0236343262655498,0.142857142857143,0.230769230769231,NA,-0.00879781207027206,0.00879781207027206,0.13622768661598,0.13622768661598
"27933","ENSG00000228429",91,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0
"27934","ENSG00000228430",75,0.451542945825663,0.61086848733453,-0.573605533039727,3.32717363389759,0.889224557453744,0.421530640387999,3.16687579655677,0.878333312885486,0.357142857142857,0.461538461538462,NA,-0.995136173427726,0.995136173427726,4.59338510261445,4.59338510261445
"27935","ARL5AP3",71.5,0.0905212446053479,0.245336683564385,-0.0262407904034664,0.0521440751787879,0.0139360902906577,0,0,0,0,0,NA,-0.0262407904034664,0.0262407904034664,0.0521440751787879,0.0521440751787879
"27936","DHFRP2",91,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0
"27937","OR7E23P",103,0.443317249689304,0.603292026208085,0.071401197807275,0.140924568263105,0.0376636751299698,0.0269874357546832,0.0690986114653329,0.0191645066693555,0.285714285714286,0.153846153846154,NA,0.0444137620525918,-0.0444137620525918,0.156953343534248,0.156953343534248
"27938","RRAGC-DT",154,0.0015382161000683,0.0256071817131934,0.474231321623851,0.607919097008163,0.162473212848681,-0.230579356199679,0.372688967816581,0.103365321789418,0.785714285714286,0.230769230769231,NA,0.70481067782353,-0.70481067782353,0.713065701909304,0.713065701909304
"27939","LINC02474",93,0.924757617469193,0.973118813361485,0.350509501830694,0.642044481117718,0.17159360538654,0.366967668256482,0.721478169840202,0.20010204119129,0.285714285714286,0.230769230769231,NA,-0.016458166425788,0.016458166425788,0.965790797890354,0.965790797890354
"27940","ENSG00000228438",91,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0
"27941","MTND5P6",71.5,0.0905212446053479,0.245336683564385,-0.00502780913509986,0.00999095124400719,0.00267019403735984,0,0,0,0,0,NA,-0.00502780913509986,0.00502780913509986,0.00999095124400719,0.00999095124400719
"27942","ENSG00000228444",113,0.294656514696556,0.522742876607141,-0.0780355409594782,0.131284011596096,0.0350871279824177,-0.0849523511463129,0.154865681275494,0.0429520118960353,0.0714285714285714,0.153846153846154,NA,0.0069168101868347,-0.0069168101868347,0.203024311198651,0.203024311198651
"27943","UGT1A2P",84,0.563346357605096,0.711229289505361,0,0,0,0.0385415397827742,0.109168145222958,0.0302777957883595,0,0.153846153846154,NA,-0.0385415397827742,0.0385415397827742,0.109168145222958,0.109168145222958
"27944","ANKRD49P1",52,0.0599416900630178,0.207087220819842,0.0313829582680807,0.221801963237625,0.0592790681535015,0.136866951506951,0.259394204337315,0.071943008022798,0.357142857142857,0.307692307692308,NA,-0.10548399323887,0.10548399323887,0.341293809114454,0.341293809114454
"27945","NLRP7P1",91,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0
"27946","SDAD1P1",70,0.319766363445302,0.534709839918087,-0.141232979444354,0.414510373739467,0.110782557271193,0.0288905113267369,0.346715497677117,0.0961615772979125,0.5,0.461538461538462,NA,-0.170123490771091,0.170123490771091,0.540398451392233,0.540398451392233
"27947","RPS15AP9",91,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0
"27948","LINC01546",136.5,0.0269512501779174,0.133417385579869,0.555039448862485,0.47263627056093,0.126317356642971,0.186473217749241,0.421077033084652,0.116785756438997,0.785714285714286,0.384615384615385,NA,0.368566231113244,-0.368566231113244,0.633001510299239,0.633001510299239
"27949","CYP2C59P",91,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0
"27950","RPS19P7",112,0.0678073204411826,0.21627807892166,0,0,0,-0.0464670248976046,0.088300933109531,0.0244902724613638,0,0,NA,0.0464670248976046,-0.0464670248976046,0.088300933109531,0.088300933109531
"27951","ENSG00000228463",75.5,0.439693953010374,0.600033095529651,0.23085066357681,0.505106380396582,0.13499535852268,0.183187289607495,0.341080340516313,0.0945986659064833,0.285714285714286,0.384615384615385,NA,0.047663373969315,-0.047663373969315,0.60948195560169,0.60948195560169
"27952","ENSG00000228464",91,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0
"27953","TRAPPC2P10",91,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0
"27954","TUBB4AP1",91,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0
"27955","ENSG00000228467",109.5,0.1969059714788,0.393027192058029,0.00888058107158586,0.0332280917653441,0.00888058107158586,0.0128382545188265,0.0725687268886686,0.0201269435224798,0.0714285714285714,0.0769230769230769,NA,-0.00395767344724064,0.00395767344724064,0.0798143233048323,0.0798143233048323
"27956","ENSG00000228470",96,0.818813386594393,0.900048982980348,-0.0448973013571076,0.0907937092855749,0.0242656395014984,-0.0471738201915805,0.242007151082656,0.0671207070967289,0.142857142857143,0.230769230769231,NA,0.0022765188344729,-0.0022765188344729,0.258478159272649,0.258478159272649
"27957","ENSG00000228471",91,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0
"27958","LIN28AP2",91,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0
"27959","OST4",103,0.58264369363306,0.726242370267696,-0.0137611461031645,0.215181207747941,0.0575095968189301,-0.0111384775279144,0.0984160917166621,0.0272957126934763,0.571428571428571,0.384615384615385,NA,-0.0026226685752501,0.0026226685752501,0.236619270721226,0.236619270721226
"27960","CSTP1",110.5,0.0911844775540918,0.245336683564385,0.0656535259491196,0.130650468844841,0.0349178065599128,0,0,0,0.214285714285714,0,NA,0.0656535259491196,-0.0656535259491196,0.130650468844841,0.130650468844841
"27961","ENSG00000228477",129.5,0.0532659301701828,0.192042122500405,0.0408528009144758,0.101428242471728,0.0271078380479886,-0.0337373987264645,0.0465704505447759,0.0129163190277423,0.357142857142857,0,NA,0.0745901996409403,-0.0745901996409403,0.111608670070237,0.111608670070237
"27962","ENSG00000228480",71.5,0.0905212446053479,0.245336683564385,-0.00404168059759768,0.00803137762580285,0.00214647595853973,0,0,0,0,0,NA,-0.00404168059759768,0.00404168059759768,0.00803137762580285,0.00803137762580285
"27963","PRKCE-AS1",95.5,0.817039307191212,0.898175126697705,0.00947839981878879,0.149120435128274,0.0398541126869037,0.00506223845118846,0.148317354355841,0.0411358327823958,0.142857142857143,0.230769230769231,NA,0.00441616136760033,-0.00441616136760033,0.210321044538966,0.210321044538966
"27964","LINC01713",127,0.0178264673347542,0.104587368862236,0.0581222741140329,0.125798304063273,0.0336210109744272,-0.0115815135827217,0.0220082619541185,0.00610399361226289,0.214285714285714,0,NA,0.0697037876967546,-0.0697037876967546,0.127708953873394,0.127708953873394
"27965","ENSG00000228484",132,0.0474428321910526,0.177310419848356,0.136883245598105,0.193933050731524,0.0518307879863723,0.032041985677384,0.183936621124202,0.0510148399153003,0.785714285714286,0.307692307692308,NA,0.104841259920721,-0.104841259920721,0.267287689122833,0.267287689122833
"27966","GRK5-IT1",93.5,0.921419299433791,0.971647444960801,-0.168145532835184,0.250231835981943,0.0668772712505601,-0.139955443551174,0.180385515624521,0.0500299404565554,0.0714285714285714,0.0769230769230769,NA,-0.02819008928401,0.02819008928401,0.308471888485836,0.308471888485836
"27967","C2orf92",154,0.0015382161000683,0.0256071817131934,0.298654075230517,0.240060052960266,0.0641587478877231,-0.160164360288767,0.382411363696123,0.106061829240499,0.857142857142857,0.307692307692308,NA,0.458818435519284,-0.458818435519284,0.45151664433464,0.45151664433464
"27968","ENSG00000228487",88,0.901971138036523,0.957166083875114,-0.017698210126607,0.108956724970991,0.0291199096304576,0.0109369239199544,0.163808096107585,0.0454321915270792,0.142857142857143,0.307692307692308,NA,-0.0286351340465614,0.0286351340465614,0.196735000106224,0.196735000106224
"27969","ENSG00000228488",96,0.689105313417333,0.799464974721978,0.0882312063635582,0.22489283939663,0.0601051395543548,0.0694644823163778,0.250457752815262,0.0694644823163778,0.142857142857143,0.0769230769230769,NA,0.0187667240471804,-0.0187667240471804,0.336609380673132,0.336609380673132
"27970","RPL21P50",91,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0
"27971","RAB11FIP1P1",75,0.451542945825663,0.61086848733453,0.0113884866936897,0.192132335303485,0.0513495265447437,0.0423147150883357,0.147329830560478,0.0408619429608635,0.428571428571429,0.461538461538462,NA,-0.030926228394646,0.030926228394646,0.242117560788452,0.242117560788452
"27972","LINC01013",112,0.325476535897858,0.534709839918087,0.164439241630622,0.668215623936756,0.178588137518623,-0.0299223030241475,0.335213444459683,0.0929714817095606,0.571428571428571,0.461538461538462,NA,0.19436154465477,-0.19436154465477,0.747582887324017,0.747582887324017
"27973","ENSG00000228496",72,0.184753014247004,0.375131375967038,-0.000958608268737271,0.0323732083487058,0.00865210386796477,0.0229737165818858,0.0828329131239664,0.0229737165818858,0.0714285714285714,0.0769230769230769,NA,-0.0239323248506231,0.0239323248506231,0.0889343359754335,0.0889343359754335
"27974","TMSB10P1",81.5,0.659066485494205,0.782211690306681,0.00972258102936517,1.26562046954915,0.338251298481491,0.233057264912976,1.17305740884336,0.325347587434435,0.428571428571429,0.230769230769231,NA,-0.223334683883611,0.223334683883611,1.7256473734179,1.7256473734179
"27975","RPL15P18",101,0.618592127330067,0.752151212676987,0.0252258138988805,0.115566680595381,0.030886494579618,-0.0106268079702674,0.0567694727462351,0.0157450188359697,0.285714285714286,0.0769230769230769,NA,0.0358526218691479,-0.0358526218691479,0.128757254940141,0.128757254940141
"27976","EEF1A1P11",121,0.154582292617021,0.353158509706228,-0.0831164076978714,0.263653606277535,0.0704643902484233,-0.256332562829597,0.419800170825266,0.11643161856608,0.428571428571429,0.230769230769231,NA,0.173216155131726,-0.173216155131726,0.495727150283371,0.495727150283371
"27977","LINC01760",123.5,0.021962041019014,0.115721914415742,0.14405678655084,0.230701960121589,0.0616576923737266,0,0,0,0.357142857142857,0,NA,0.14405678655084,-0.14405678655084,0.230701960121589,0.230701960121589
"27978","ENSG00000228505",97.5,0.373734863712646,0.534709839918087,0.038997740650378,0.145916184371981,0.038997740650378,0,0,0,0.0714285714285714,0,NA,0.038997740650378,-0.038997740650378,0.145916184371981,0.145916184371981
"27979","PNISR-AS1",139,0.0193253665564878,0.109228243377517,0.346311403437661,0.506234243064008,0.135296792499883,-0.0926017441408572,0.349056062104514,0.0968107330714899,0.714285714285714,0.461538461538462,NA,0.438913147578518,-0.438913147578518,0.614909134216186,0.614909134216186
"27980","DAP3P2",135,0.034671203704692,0.153322397968548,0.155818851104926,0.359418462563417,0.0960586246709531,-0.104962602636772,0.253677019598009,0.0703573462744233,0.642857142857143,0.307692307692308,NA,0.260781453741698,-0.260781453741698,0.43992460888609,0.43992460888609
"27981","ENSG00000228509",123,0.127858691913073,0.309363069587668,0.640741094019877,0.793888181685073,0.212175541376749,0.138881240382831,0.261661115177456,0.0725717359667235,0.714285714285714,0.692307692307692,NA,0.501859853637046,-0.501859853637046,0.835897711574294,0.835897711574294
"27982","ENSG00000228510",106.5,0.465314087847288,0.623761102472418,0.0120706379828406,0.138909148667655,0.0371250315859151,-0.0300107643411367,0.0663150409787399,0.0183924831217956,0.357142857142857,0.230769230769231,NA,0.0420814023239773,-0.0420814023239773,0.153926723617391,0.153926723617391
"27983","ENSG00000228513",160.5,0.000659281412562344,0.0160073671196843,0.186955816505029,0.213159320352767,0.0569692246826888,-0.00885527133533125,0.0686123802441115,0.0190296503924443,0.785714285714286,0.230769230769231,NA,0.19581108784036,-0.19581108784036,0.223929798320849,0.223929798320849
"27984","CT47A7",117,0.045323510994109,0.171436818531097,0.0273892707874821,0.0465296918938893,0.0124355832413633,0,0,0,0.285714285714286,0,NA,0.0273892707874821,-0.0273892707874821,0.0465296918938893,0.0465296918938893
"27985","SURF6P1",91,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0
"27986","RANBP1P1",144,0.00914992795999661,0.0719072397047712,0.499605685974178,0.588457934471433,0.157271998380055,-0.105240533722156,0.396060040086998,0.109847290976615,0.571428571428571,0.384615384615385,NA,0.604846219696334,-0.604846219696334,0.709328059501455,0.709328059501455
"27987","ENSG00000228521",122.5,0.130429151625182,0.314886310827444,0.231083599364269,0.240195872616586,0.0641950472177473,0.110445680552201,0.194046912852761,0.0538189303181633,0.785714285714286,0.538461538461538,NA,0.120637918812068,-0.120637918812068,0.308785138259163,0.308785138259163
"27988","ENSG00000228522",91,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0
"27989","DNAJB6P4",91,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0
"27990","ENSG00000228525",112,0.0678073204411826,0.21627807892166,0,0,0,-0.0899942308801779,0.171015350750461,0.0474311243094037,0,0,NA,0.0899942308801779,-0.0899942308801779,0.171015350750461,0.171015350750461
"27991","MIR34AHG",110,0.368522215862326,0.534709839918087,0.0172609733637523,0.193229477091404,0.0516427500215369,-0.0712466665561673,0.0853598693733684,0.0236745681455837,0.357142857142857,0.230769230769231,NA,0.0885076399199196,-0.0885076399199196,0.211243788349991,0.211243788349991
"27992","ENSG00000228527",91,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0
"27993","ENSG00000228528",110,0.185337674971836,0.375131375967038,0.0177524882956199,0.0454236973098083,0.0121399937552734,-0.0116925456496192,0.0388485990046323,0.0107746627454724,0.142857142857143,0.0769230769230769,NA,0.0294450339452391,-0.0294450339452391,0.0597706108544643,0.0597706108544643
"27994","ENSG00000228530",91,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0
"27995","SUMO2P21",103,0.58264369363306,0.726242370267696,-0.0507186004949021,0.624514861224416,0.166908617403603,-0.130725823210917,0.358853465080999,0.0995280437482669,0.571428571428571,0.384615384615385,NA,0.0800072227160149,-0.0800072227160149,0.72027399043058,0.72027399043058
"27996","LYPLAL1-AS1",116,0.231612191826344,0.440561888459663,0.122925965116253,0.634644008403888,0.169615745858302,-0.0518562357326004,0.342383809388974,0.0949601831262025,0.642857142857143,0.0769230769230769,NA,0.174782200848853,-0.174782200848853,0.721110040378484,0.721110040378484
"27997","ENSG00000228539",91,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0
"27998","ENSG00000228540",111.5,0.309200781853483,0.534709839918087,0.0395675935911564,0.0997680827715404,0.0266641417047434,-0.046566510850418,0.232407565842673,0.0644582611885792,0.285714285714286,0.230769230769231,NA,0.0861341044415744,-0.0861341044415744,0.252916877651187,0.252916877651187
"27999","ENSG00000228541",153,0.00187493456574087,0.0286908290340523,0.4363271780243,0.477008768820175,0.127485955957997,-0.150741561081358,0.341100599028258,0.0946042846067591,0.857142857142857,0.230769230769231,NA,0.587068739105658,-0.587068739105658,0.586418778850725,0.586418778850725
"28000","ENSG00000228543",97.5,0.667406801383174,0.786360210753469,0.0118720478714682,0.0337897248831852,0.00903068383615922,0.00328033364680721,0.0118274111641932,0.00328033364680721,0.214285714285714,0.0769230769230769,NA,0.00859171422466099,-0.00859171422466099,0.0357999045044568,0.0357999045044568
"28001","CCDC183-AS1",130,0.060940059725899,0.207731190499001,0.322826703004696,0.278851791144173,0.0745262760106957,0.100911867681296,0.156297006612992,0.0433489901188214,1,0.769230769230769,NA,0.2219148353234,-0.2219148353234,0.319667132655979,0.319667132655979
"28002","PMS2P12",91,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0
"28003","OR7E26P",98,0.563346357605096,0.711229289505361,0.0401348710920023,0.102047635500006,0.0272733777979579,0.00854087018374954,0.0307945453845905,0.00854087018374954,0.142857142857143,0.0769230769230769,NA,0.0315940009082528,-0.0315940009082528,0.106592794956253,0.106592794956253
"28004","ITPKB-AS1",97.5,0.373734863712646,0.534709839918087,0.0152946289537748,0.057227261402858,0.0152946289537748,0,0,0,0.0714285714285714,0,NA,0.0152946289537748,-0.0152946289537748,0.057227261402858,0.057227261402858
"28005","LINC03126",101,0.644344486579756,0.770559311361485,-0.134011050490218,0.388454558614693,0.103818847761906,-0.00281057619176903,0.137721622499577,0.0381971055124863,0.5,0.384615384615385,NA,-0.131200474298449,0.131200474298449,0.412145835126903,0.412145835126903
"28006","ENSG00000228550",71.5,0.0905212446053479,0.245336683564385,-0.0497138437935643,0.0987882746037902,0.0264022769569946,0,0,0,0,0,NA,-0.0497138437935643,0.0497138437935643,0.0987882746037902,0.0987882746037902
"28007","SNRPGP9",91,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0
"28008","ENSG00000228553",91,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0
"28009","ENSG00000228554",131,0.0506500487802248,0.184431089514093,0.291945638117224,0.284122132056205,0.0759348338681471,0.100393303194742,0.170533973961354,0.0472976144097155,0.785714285714286,0.384615384615385,NA,0.191552334922482,-0.191552334922482,0.331371728122988,0.331371728122988
"28010","HSPA8P17",97.5,0.373734863712646,0.534709839918087,0.00502780913509986,0.0188123391896359,0.00502780913509986,0,0,0,0.0714285714285714,0,NA,0.00502780913509986,-0.00502780913509986,0.0188123391896359,0.0188123391896359
"28011","ENSG00000228559",128,0.0763019780806119,0.234228971676967,0.313590014707481,0.396511465434693,0.105972146684591,0.0753279559739695,0.257916170147645,0.0715330750952791,0.714285714285714,0.384615384615385,NA,0.238262058733511,-0.238262058733511,0.473013840225417,0.473013840225417
"28012","ENSG00000228560",104,0.326496163834524,0.534709839918087,0.0445938159722735,0.10958926459636,0.0292889629562924,0,0,0,0.214285714285714,0,NA,0.0445938159722735,-0.0445938159722735,0.10958926459636,0.10958926459636
"28013","ENSG00000228563",91,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0
"28014","LINC01005",129.5,0.0279244788325224,0.136317755767775,0.174724606620502,0.189096940556263,0.0505382831749068,0.0261401157633341,0.0638609049237499,0.0177118282461624,0.5,0.153846153846154,NA,0.148584490857168,-0.148584490857168,0.199589248471502,0.199589248471502
"28015","ENSG00000228566",142.5,0.0121561385354602,0.0834045622078427,0.187490152572394,0.21731185525839,0.0580790363186503,-0.0118677161625219,0.144427564721069,0.0400569992455545,0.785714285714286,0.307692307692308,NA,0.199357868734916,-0.199357868734916,0.260928656699685,0.260928656699685
"28016","VN1R4",91,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0
"28017","RPS15AP13",91,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0
"28018","NUTM2E",106,0.487948031488212,0.643390289265737,0.0240667217684303,0.311416266838267,0.083229498226926,-0.0510809569406726,0.149277653762971,0.0414021719171809,0.5,0.307692307692308,NA,0.0751476787091029,-0.0751476787091029,0.345346071592627,0.345346071592627
"28019","HSFY7P",91,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0
"28020","ENSG00000228572",91,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0
"28021","ENSG00000228573",71,0.298335128490631,0.525934640170449,0.047041461787659,0.196490647918692,0.0525143345869265,0.0751885995176602,0.119638566659703,0.0331817682011212,0.285714285714286,0.307692307692308,NA,-0.0281471377300012,0.0281471377300012,0.230047737115355,0.230047737115355
"28022","ENSG00000228577",91,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0
"28023","TUBB1P2",91,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0
"28024","ENSG00000228585",91,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0
"28025","ENSG00000228586",91,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0
"28026","ENSG00000228587",91,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0
"28027","SPCS2P4",129,0.0682643095376976,0.21627807892166,0.146356308197327,0.407434814572789,0.108891534541082,-0.0368157146045231,0.218500545394313,0.0606011477027726,0.714285714285714,0.538461538461538,NA,0.18317202280185,-0.18317202280185,0.462326309508312,0.462326309508312
"28028","MIR4432HG",132.5,0.0288242095824315,0.136317755767775,0.0980305212130262,0.115457077750551,0.0308572019871917,0.020286671792932,0.0444610971277274,0.0123312896505697,0.642857142857143,0.230769230769231,NA,0.0777438494200942,-0.0777438494200942,0.123721970403393,0.123721970403393
"28029","ENSG00000228592",136.5,0.00459686515047304,0.0473141198636952,0.105045782064823,0.134224819626622,0.0358730919888821,0,0,0,0.5,0,NA,0.105045782064823,-0.105045782064823,0.134224819626622,0.134224819626622
"28030","CFTRP1",97.5,0.373734863712646,0.534709839918087,0.0844780212511564,0.316087812234435,0.0844780212511564,0,0,0,0.0714285714285714,0,NA,0.0844780212511564,-0.0844780212511564,0.316087812234435,0.316087812234435
"28031","FNDC10",125,0.103817899301528,0.267903850323474,0.0824142947028424,0.28418270830563,0.0759510235517989,-0.144662475625748,0.323788477704483,0.0898027660590726,0.642857142857143,0.153846153846154,NA,0.22707677032859,-0.22707677032859,0.43081178024064,0.43081178024064
"28032","PAICSP2",91,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0
"28033","ENSG00000228596",91,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0
"28034","MTND4P1",91,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0
"28035","MACC1-AS1",104,0.181772469234204,0.373542738895916,0.0251808969052069,0.0642043230370015,0.0171593271110155,0,0,0,0.142857142857143,0,NA,0.0251808969052069,-0.0251808969052069,0.0642043230370015,0.0642043230370015
"28036","RPL7P52",97.5,0.373734863712646,0.534709839918087,0.0098216802678525,0.0367493625247422,0.0098216802678525,0,0,0,0.0714285714285714,0,NA,0.0098216802678525,-0.0098216802678525,0.0367493625247422,0.0367493625247422
"28037","POLR2CP1",91,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0
"28038","RPL39P",97.5,0.373734863712646,0.534709839918087,0.0431479516906329,0.161444852167422,0.0431479516906329,0,0,0,0.0714285714285714,0,NA,0.0431479516906329,-0.0431479516906329,0.161444852167422,0.161444852167422
"28039","ENSG00000228604",91,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0
"28040","DCAF8-DT",124,0.114717102768563,0.288552940600832,0.420948107165433,0.22963583743509,0.0613727591005019,0.113695336350854,0.535658890260305,0.14856504576859,1,0.461538461538462,NA,0.307252770814579,-0.307252770814579,0.582806198104839,0.582806198104839
"28041","CLDN25",97.5,0.373734863712646,0.534709839918087,0.019643360535705,0.0734987250494843,0.019643360535705,0,0,0,0.0714285714285714,0,NA,0.019643360535705,-0.019643360535705,0.0734987250494843,0.0734987250494843
"28042","PDCL2P1",110.5,0.0911844775540918,0.245336683564385,0.12786462438189,0.288670941692026,0.0771505543806398,0,0,0,0.214285714285714,0,NA,0.12786462438189,-0.12786462438189,0.288670941692026,0.288670941692026
"28043","HNF4GP1",97.5,0.373734863712646,0.534709839918087,0.00502780913509986,0.0188123391896359,0.00502780913509986,0,0,0,0.0714285714285714,0,NA,0.00502780913509986,-0.00502780913509986,0.0188123391896359,0.0188123391896359
"28044","HK2P1",32,0.00448570866264714,0.0473141198636952,-0.169147940870935,0.118864226803199,0.0317678008743831,0.0167952380620699,0.171764297373887,0.047638844728892,0.142857142857143,0.384615384615385,NA,-0.185943178933005,0.185943178933005,0.208881972093973,0.208881972093973
"28045","ENSG00000228613",67,0.237338385329376,0.447564103851163,-0.0126370472821168,0.0809405282413992,0.021632266098844,0.0401262225673506,0.138437886840677,0.0383957614977648,0.214285714285714,0.230769230769231,NA,-0.0527632698494674,0.0527632698494674,0.160363392408956,0.160363392408956
"28046","CENPNP2",117,0.0449796467761154,0.171436818531097,0.00793080802776743,0.0296743664401821,0.00793080802776743,-0.00956370269247706,0.0181738313048613,0.0050405138954854,0.0714285714285714,0,NA,0.0174945107202445,-0.0174945107202445,0.0347973586342952,0.0347973586342952
"28047","ENSG00000228618",104,0.181772469234204,0.373542738895916,0.0451487178064076,0.114968384146788,0.0307265931277352,0,0,0,0.142857142857143,0,NA,0.0451487178064076,-0.0451487178064076,0.114968384146788,0.114968384146788
"28048","ENSG00000228620",113,0.227745373075973,0.435533639389181,0.0286401652905087,0.119585635270916,0.0319606053973912,-0.0211543882692208,0.0622469290934202,0.0172641918912691,0.0714285714285714,0.0769230769230769,NA,0.0497945535597295,-0.0497945535597295,0.134816187250307,0.134816187250307
"28049","ENSG00000228622",91,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0
"28050","ZNF883",98.5,0.733625380166341,0.832532456114416,-0.00239929929077174,0.133038195632476,0.0355559533865236,-0.0130629186584845,0.0631997949644625,0.0175284693340908,0.5,0.461538461538462,NA,0.0106636193677128,-0.0106636193677128,0.147286712166085,0.147286712166085
"28051","HDAC2-AS2",91,1,1,0.202233379213167,0.449673445197301,0.120180283418469,0.161194702529375,0.419779632700352,0.11642592231512,0.642857142857143,0.615384615384615,NA,0.041038676683792,-0.041038676683792,0.615159448716877,0.615159448716877
"28052","ENSG00000228625",164.5,0.00020386612994652,0.00822334459342748,0.212375739480086,0.266047104144931,0.0711040794609784,-0.022158707717332,0.0249589165061243,0.00692235794175812,0.642857142857143,0,NA,0.234534447197418,-0.234534447197418,0.267215286121628,0.267215286121628
