Mixture,B cells naive,B cells memory,Plasma cells,T cells CD8,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells follicular helper,T cells regulatory (Tregs),T cells gamma delta,NK cells resting,NK cells activated,Monocytes,Macrophages M0,Macrophages M1,Macrophages M2,Dendritic cells resting,Dendritic cells activated,Mast cells resting,Mast cells activated,Eosinophils,Neutrophils,P-value,Correlation,RMSE
OB_0080_B,0,0.00303719188158788,0,0.0200415929755626,0,0.0490920243709838,0,0.00787921897049097,0.0016782379823607,0,0.00316287847332348,0.00126092533627643,0,0.252671885336532,0.0206765268364074,0.49036344851109,0,0,0.146460370358014,0,0,0.00367569896737063,0,0.525131745065249,0.852222283738383
OB_0080_S,0.00679116751865634,0,0,0.0119491058788585,0,0.00251046852471254,0,0.0409419152263392,0.00708830405225323,0,0,0.0190706591566892,0,0.142609583293046,0.00495062837389311,0.519406680982081,0,0,0.178883446539118,0.0169910047925115,0,0.0488070356618406,0.001,0.455137957123644,0.894251387214967
OB_0095_B,0.0191730985717061,0,0,0.193158147769972,0,0.0647474760839412,0.0253626231674794,0.0994774006032026,0.0435278603177065,0,0,0.0291644991740618,0.020932128882967,0.0157353784233168,0.253122731129462,0.178846008952364,0.000513300680747267,0,0.0562393462430727,0,0,0,0.003,0.381120181504395,0.939027121042999
OB_0095_S,0.00413805581346916,0,2.48342733337263e-05,0.103482448523576,0,0.186302153310028,0.0211694329683475,0.099565095988052,0,0,0,0.0860652228162926,0.00902826136137697,0,0.124789535535652,0.307017703085472,0,0,0,0.0546572507053622,0,0.00376000561903668,0.313,0.059997275896346,1.08374310709344
OB_0163_B,0.00150303401217667,0.00483906040082663,0,0.0806194996015128,0,0,0,0.0594924962327471,0.0203501829374268,0,0.0424136505125609,0,0,0.443844786443684,0.0361982564865634,0.255750346960521,0.00192008189266979,0,0.0530686045193112,0,0,0,0.003,0.383978123001333,0.943283753280736
OB_0163_S,0.00358955924651255,0,0.00444088695210817,0.183156718825527,0,0.141728120355947,0,0.0340376078943578,0.00594604994408524,0.00145576894682067,0,0.0368165261184258,0.00336592947672705,0.115197860815078,0.0336687390928029,0.332531774335824,0.0275765752323982,0,0.0764878827633848,0,0,0,0,0.53614385023609,0.847686639347877
OB_0168_B,0.0271620650992273,0,0.0682048256245147,0.0565793244299563,0,0.153599629195525,0,0.0292263242368868,0,0,0,0.0320297926872751,0.0210297422207717,0,0.0432090750822369,0.301006473790146,0.00194338411649679,0,0.265870988177249,0,0,0.000138375339714428,0.017,0.224199262348076,0.992832630451869
OB_0168_S,0.023948751597058,0,0.0415242230606648,0.0925477933613923,0,0.142382761129265,0,0.0459052484901408,0,0,0,0.0231384834726251,0.00782962506332834,0,0.0095312341453633,0.294699640306827,0.0111691799610704,0,0.30308804310062,0.004235016311645,0,0,0.00900000000000001,0.270550937216742,0.976947520005646
OB_0315_B,0.0127027222814869,0,0.000818286144191335,0.143906534729376,0,0.188133950554897,0,0.0973093773882781,0.02029817183083,0,0,0.0112514949462344,0.0139544741217935,0.0674917060129793,0.172649534883636,0.135490503685863,0.00888604454308303,0,0.124414662010822,0,0,0.00269253686652944,0,0.5153831123006,0.856958003852358
OB_0315_S,0.000812484258663204,0,0.00243122248273855,0.138841131841502,0,0.0889283967778461,0,0.0637156365754511,0,0.0516990309091044,0,0.0233627866181749,0.0614893298109804,0,0.106999112923262,0.22180902920981,0.00752552100410173,0,0.223397195788127,0.00541274325433699,0,0.00357637854590096,0,0.509326817610282,0.862630820074236
OB_0344_B,0.0404782989978655,0.0331809359560014,0,0.055429881167433,0,0.272651397061394,0,0.0370771809284474,0.0224421514777371,0,0,0.0314824444570454,0.0428290346006,0.00241259972419494,0.102969600496552,0.211484153460259,0,0.00442967612890026,0.143132645543571,0,0,0,0.005,0.328930302741749,0.948098250623052
OB_0344_S,0.0143693383897587,0,0,0.0682735726942078,0,0.167184226875595,0,0.0701029714637966,0.00248716299644869,0,0.0122295468142587,0.0074884537372408,0.062781369241533,0.0204280771430033,0.133726725835761,0.219209319691083,0.135803469971192,0,0.0859157651461214,0,0,0,0.034,0.190626965966915,1.00795796215668
OB_0001_B,0.0640864340332011,0.00210981532624577,0,0.199616663897301,0,0.204317271958912,0.00365930348268549,0.0802073030335317,0.0332969824600699,0,0,0.0228383007850565,0.021981369009222,0,0.11117741855032,0.189101425423898,0.0211091428085658,0,0.0464985692309912,0,0,0,0.002,0.427035728877573,0.904364450308179
OB_0001_S,0.0238978060376013,0,0.00971410572158225,0.115560481916412,0,0.25059212499326,0.0157046526281674,0.0239155821983463,0,0,0,0.0130585538049551,0.0469295372385279,0,0.0681383053559167,0.40423270221022,0.00606785623284584,0,0.0212813615671661,0.000906930094999649,0,0,0.004,0.34297179053015,0.944913265257402
OB_0038_B,0,0,0.00406474314197406,0.0455266690998419,0,0.185130463525023,0,0.0326729368310465,0.00223553179610126,0,0,0.00866788040703111,0.00469136032790025,0.17932897551444,0.0465032869675421,0.430342167673391,0.00204308313401594,0,0.0587929015816928,0,0,0,0.002,0.441405863818966,0.898470154620017
OB_0038_S,0.000485893952516446,0,0.000316864563618162,0.0431781108565669,0,0.155157998042848,0,0.0404376632216307,0,0,0.00124832969384391,0.00430766576944856,0.00498673433357996,0.232581593891912,0.0269089722470928,0.377493389726385,0.0303524981519041,0.00400181539487281,0.0781984425894741,0,0,0.000344027564306617,0.001,0.46204722435201,0.88744967886709
OB_0234_B,0,0,0.00166157502884468,0.126106439351372,0,0.0955184175685964,0.0769350122991727,0.0695848133604071,0,0.00917205679330894,0,0.0188376588034514,0.0290781239926874,0.0385740236051218,0.105605329241582,0.312485207163662,0.089807468767087,0,0.00902721158465873,0.0130363089919076,0,0.00457035344814019,0.026,0.207624511368605,1.00429206150145
OB_0234_S,0,0.00326337964339279,0,0.0510842131356313,0,0.194577326925387,0,0.0918462963209846,0,0,0.00551174921185165,0.0253273549799936,0.036465414602642,0.0815391896802429,0.0592020237990937,0.287616449145953,0.0269290849090286,0.0568983084866732,0,0.0749183606442376,0,0.00482084851488789,0.098,0.122227261501483,1.0419405922406
