scope,cim,cim_class,rho_threshold,gene,n_scope_datasets,k_datasets,all_datasets_contributed,k_concordant,direction_concordant,nki_smc,nki_smc_dir,neo,neo_dir,tnbc_cl,tnbc_cl_dir,fisher_stat,fisher_p,fisher_padj,fisher_sig,stouffer_Z,stouffer_p,stouffer_padj,stouffer_sig,mean_abs_rrb,rank_in_list,in_ora_universe,used_in_ora,analysis_label
"NKI.NEO","Fun","Fun_only",0.3,"MC1R",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,19.4399518187841,0.000643964472047291,0.00136205868678229,"YES",3.31255216978483,0.000462244409883504,0.000969083827770612,"YES",0.47,2156,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.NEO","Fun","Fun_only",0.3,"FBXO48",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,18.6659659247524,0.000914034762374528,0.00180648759332438,"YES",3.31121465522404,0.000464459614343245,0.000973276521479586,"YES",0.414,2157,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.NEO","Fun","Fun_only",0.3,"HSPB6",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,18.5135824948092,0.000979125040910428,0.00190678379358687,"YES",3.31043345994839,0.000465757983395157,0.000975544988390226,"YES",0.427,2158,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.NEO","Fun","Fun_only",0.3,"CLASP1",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,18.7205387452789,0.000891779962232514,0.00177024393029906,"YES",3.30922807802989,0.000467767961744039,0.000979301151960655,"YES",0.454,2159,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.NEO","Fun","Fun_only",0.3,"SGIP1",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,19.3155046241553,0.000681329332018008,0.00142838306329149,"YES",3.30857263791256,0.00046886428030075,0.000981141919888606,"YES",0.468,2160,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.NEO","Fun","Fun_only",0.3,"CA11",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,20.3845582625264,0.00041924505426212,0.000960460033078956,"YES",3.30843245559332,0.000469099064328008,0.000981178977678202,"YES",0.48,2161,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.NEO","Fun","Fun_only",0.3,"IFNLR1",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,19.6487714652269,0.000585769491147494,0.00126079909523175,"YES",3.30809340779441,0.000469667368095664,0.000981913276499723,"YES",0.473,2162,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.NEO","Fun","Fun_only",0.3,"TRERF1",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,18.8727007741611,0.000832518224111317,0.00167840426984084,"YES",3.30525269815452,0.000474454017365382,0.000991461931803756,"YES",0.459,2163,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.NEO","Fun","Fun_only",0.3,"GBA2",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,20.5288220607281,0.00039258293606272,0.000913265502317804,"YES",3.30484479969444,0.000475145032322579,0.000992447110026828,"YES",0.481,2164,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.NEO","Fun","Fun_only",0.3,"CHRNE",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,18.672061939081,0.000911521819401669,0.00180248016684206,"YES",3.30457441816809,0.000475603595465476,0.000992946074597668,"YES",0.453,2165,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.NEO","Fun","Fun_only",0.3,"LEPR",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,18.5578536790241,0.000959756474596511,0.00187552929752539,"YES",3.30399200335421,0.000476592755417871,0.000994551825710423,"YES",0.417,2166,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.NEO","Fun","Fun_only",0.3,"KIF26A",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,19.2337726647854,0.000707027816373576,0.00147355880238639,"YES",3.30384945836484,0.000476835140648113,0.000994598447498601,"YES",0.467,2167,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.NEO","Fun","Fun_only",0.3,"SAT1",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,18.7325802238624,0.000886942054158816,0.00176451500211173,"YES",3.30308647315064,0.000478134472353414,0.000996848623172247,"YES",0.406,2168,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.NEO","Fun","Fun_only",0.3,"ISCU",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,18.4730094143073,0.000997214682194583,0.00193617283656337,"YES",3.30205069550693,0.000479903606161272,0.00100007574912354,"YES",0.423,2169,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.NEO","Fun","Fun_only",0.3,"MPRIP",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,20.1510427002396,0.000466252156976606,0.00104329690571003,"YES",3.30146214940751,0.000480911556731004,0.0010017143946655,"YES",0.478,2170,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.NEO","Fun","Fun_only",0.3,"ZNF354C",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,19.0056836298435,0.000783925987838821,0.00160332373983325,"YES",3.30088862601653,0.000481895665209458,0.0010033018916383,"YES",0.463,2171,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.NEO","Fun","Fun_only",0.3,"SERPINB8",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,18.7189992897788,0.000892400347461505,0.00177069779215364,"YES",3.29972662674203,0.000483895259133593,0.00100700118383234,"YES",0.456,2172,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.NEO","Fun","Fun_only",0.3,"WDFY3",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,18.4255086580772,0.00101881309104939,0.001971333549462,"YES",3.2989518846113,0.000485232718998036,0.00100931978364985,"YES",0.426,2173,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.NEO","Fun","Fun_only",0.3,"IL18",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,18.8290873740846,0.000849094197793248,0.00170346461341566,"YES",3.29839923224962,0.000486188869963992,0.00101084346469054,"YES",0.4,2174,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.NEO","Fun","Fun_only",0.3,"DUSP4",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,19.4856403590153,0.000630761626149628,0.00134229875244648,"YES",3.29789227317911,0.000487067500441824,0.0010112747367924,"YES",0.471,2175,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.NEO","Fun","Fun_only",0.3,"ST8SIA2",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,18.436422124038,0.00101381023588895,0.00196333430429222,"YES",3.29805185892203,0.00048679075773094,0.0010112747367924,"YES",0.441,2176,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.NEO","Fun","Fun_only",0.3,"NHLRC3",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,18.4219410045457,0.00102045382871806,0.00197197576135341,"YES",3.29801087728802,0.000486861811386892,0.0010112747367924,"YES",0.426,2177,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.NEO","Fun","Fun_only",0.3,"WASH5P",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,18.4299837610116,0.00101675870959961,0.00196820101387162,"YES",3.29670484977197,0.000489131228696923,0.00101509327534899,"YES",0.442,2178,FALSE,FALSE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.NEO","Fun","Fun_only",0.3,"VPS8",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,18.6561798004681,0.000918083197640573,0.00181290347458951,"YES",3.29539302755407,0.00049142057272684,0.00101937631423833,"YES",0.454,2179,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.NEO","Fun","Fun_only",0.3,"ZFAND5",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,18.6186221921815,0.000933785672005221,0.00183668896321306,"YES",3.29478992316542,0.000492476414140935,0.00102109788620047,"YES",0.408,2180,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.NEO","Fun","Fun_only",0.3,"FBLN5",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,18.4493936915096,0.00100789549268236,0.00195439194634245,"YES",3.29457204585128,0.000492858363295145,0.00102142127560479,"YES",0.419,2181,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.NEO","Fun","Fun_only",0.3,"UBR2",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,20.3888797699962,0.000418420910652662,0.000959058071069996,"YES",3.29429686328513,0.00049334116322477,0.00102148513869719,"YES",0.479,2182,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.NEO","Fun","Fun_only",0.3,"WASF3",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,18.6175297151456,0.000934246377404716,0.00183679583552384,"YES",3.29437977061508,0.00049319565861727,0.00102148513869719,"YES",0.408,2183,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.NEO","Fun","Fun_only",0.3,"ETV1",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,18.5780710336337,0.000951037844762288,0.00186424018235061,"YES",3.29413048903237,0.000493633274459464,0.00102162197827691,"YES",0.451,2184,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.NEO","Fun","Fun_only",0.3,"SLC46A2",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,18.683465708788,0.000906839199491214,0.00179462048235564,"YES",3.29358132564506,0.000494598603971752,0.00102315134551593,"YES",0.404,2185,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.NEO","Fun","Fun_only",0.3,"DGLUCY",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,18.5637499299356,0.000957205618729385,0.00187216330448153,"YES",3.29170361989302,0.000497912490412121,0.00102953543305708,"YES",0.451,2186,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.NEO","Fun","Fun_only",0.3,"RAB3IL1",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,20.2032849889931,0.000455302090275988,0.00102335427550844,"YES",3.29112318726317,0.000498941024165073,0.00103119041116878,"YES",0.478,2187,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.NEO","Fun","Fun_only",0.3,"MST1L",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,18.3895255164725,0.0010354816223623,0.00199589634672818,"YES",3.29041605432421,0.000500196730214669,0.00103331317210709,"YES",0.421,2188,FALSE,FALSE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.NEO","Fun","Fun_only",0.3,"GBP2",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,18.3571973972214,0.00105068667816507,0.00201660457974782,"YES",3.28960680310722,0.000501637364555392,0.00103581584640949,"YES",0.425,2189,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.NEO","Fun","Fun_only",0.3,"SNX30",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,19.1781842426855,0.000725051627564203,0.00150262877422751,"YES",3.28920543853093,0.000502353300485548,0.00103682051059118,"YES",0.466,2190,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.NEO","Fun","Fun_only",0.3,"ITPKB",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,18.325342136854,0.0010658850837676,0.00203884916573405,"YES",3.28807008549326,0.000504383617117143,0.00104053580528046,"YES",0.434,2191,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.NEO","Fun","Fun_only",0.3,"SLC18A2",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,18.4087489745298,0.00102654345666008,0.00198204887830139,"YES",3.28728978757458,0.000505783400960203,0.00104290286951814,"YES",0.444,2192,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.NEO","Fun","Fun_only",0.3,"SERPINE1",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,18.3635172305333,0.00104769698947192,0.0020125756023855,"YES",3.2871734118823,0.000505992476294975,0.00104290286951814,"YES",0.441,2193,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.NEO","Fun","Fun_only",0.3,"SLCO3A1",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,19.6835146408957,0.000576605506335421,0.00124522546040903,"YES",3.28574192008605,0.00050857078257334,0.00104773926036076,"YES",0.473,2194,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.NEO","Fun","Fun_only",0.3,"DTX3",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,18.4967732875038,0.000986579792664588,0.0019181375492141,"YES",3.28419179665927,0.000511376470204376,0.00105303947395161,"YES",0.45,2195,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.NEO","Fun","Fun_only",0.3,"RARRES2",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,18.5257669863807,0.000973756144447997,0.00189714559176937,"YES",3.28365802193767,0.000512345901239112,0.00105455531584735,"YES",0.407,2196,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.NEO","Fun","Fun_only",0.3,"SH3RF3",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,19.4611099093916,0.000637816662049627,0.00135285373649194,"YES",3.28297394893134,0.000513590787754802,0.00105659950355848,"YES",0.47,2197,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.NEO","Fun","Fun_only",0.3,"CDC42SE2",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,18.3096569416685,0.00107344823020411,0.00205244754675235,"YES",3.28285552979284,0.000513806572748126,0.00105659950355848,"YES",0.423,2198,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.NEO","Fun","Fun_only",0.3,"RRN3P3",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,19.8184013858547,0.000542352629862655,0.00118198355206326,"YES",3.28248467291965,0.000514482896244325,0.00105750918191194,"YES",0.474,2199,FALSE,FALSE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.NEO","Fun","Fun_only",0.3,"ZNF474",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,18.2931621157804,0.00108145897065577,0.00206427134601524,"YES",3.28197936462361,0.000515405741962023,0.0010589245243947,"YES",0.425,2200,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.NEO","Fun","Fun_only",0.3,"EGR1",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,18.5766360031819,0.000951654104674713,0.00186424018235061,"YES",3.28166391978296,0.000515982616022041,0.00105962808924108,"YES",0.453,2201,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.NEO","Fun","Fun_only",0.3,"FICD",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,19.8074799145832,0.000545049407438669,0.00118728834777002,"YES",3.28116521142543,0.000516895854950505,0.00106094228686839,"YES",0.474,2202,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.NEO","Fun","Fun_only",0.3,"HEXD",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,19.1647130810301,0.000729487442869392,0.00151043666595037,"YES",3.28105820327845,0.000517092003975897,0.00106094228686839,"YES",0.466,2203,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.NEO","Fun","Fun_only",0.3,"CXCL1",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,18.3790471303219,0.00104038600695765,0.00200364071216386,"YES",3.27970861039846,0.000519571766539747,0.00106554645406518,"YES",0.414,2204,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.NEO","Fun","Fun_only",0.3,"LAYN",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,18.2588826057853,0.00109829627708963,0.00209042406657126,"YES",3.27948907644896,0.000519976180645179,0.00106589221610712,"YES",0.43,2205,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.NEO","Fun","Fun_only",0.3,"COLEC12",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,18.4226559296396,0.00102012483085154,0.00197197576135341,"YES",3.27864111672217,0.000521540985226174,0.00106861525531383,"YES",0.448,2206,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.NEO","Fun","Fun_only",0.3,"SOX5",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,18.3657482310151,0.00104664359118144,0.00201140690142011,"YES",3.27837502047649,0.000522032930395484,0.00106913857969533,"YES",0.445,2207,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.NEO","Fun","Fun_only",0.3,"UCP3",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,18.2591700616751,0.00109815401419383,0.00209042406657126,"YES",3.27647329937462,0.0005255612543964,0.00107587720555785,"YES",0.437,2208,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.NEO","Fun","Fun_only",0.3,"DGKD",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,19.9162757348697,0.000518767110453615,0.00113881852319103,"YES",3.27470966363066,0.000528853091080943,0.00108212583598274,"YES",0.474,2209,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.NEO","Fun","Fun_only",0.3,"STX17",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,19.2704571176094,0.0006953768569147,0.00145446709544398,"YES",3.27427472861619,0.000529667826872926,0.0010833025237401,"YES",0.468,2210,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.NEO","Fun","Fun_only",0.3,"LINC00924",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,18.5588947124141,0.000959305611337613,0.00187545906714793,"YES",3.27389474753028,0.000530380571255051,0.00108426964363312,"YES",0.454,2211,FALSE,FALSE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.NEO","Fun","Fun_only",0.3,"WSCD1",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,18.8896481262006,0.000826163788977656,0.00167006275768292,"YES",3.27373880777313,0.000530673329852317,0.00108437769029497,"YES",0.461,2212,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.NEO","Fun","Fun_only",0.3,"BICRA",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,20.3634591501582,0.000423291954718562,0.000966049583430746,"YES",3.27254541315738,0.000532918743032636,0.00108847388997176,"YES",0.478,2213,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.NEO","Fun","Fun_only",0.3,"CCR4",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,18.3953580339516,0.0010327616306416,0.00199150280311435,"YES",3.27228668600743,0.00053340670496891,0.00108897845820211,"YES",0.408,2214,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.NEO","Fun","Fun_only",0.3,"CYTL1",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,18.2017981715754,0.00112691141724337,0.00213390850688732,"YES",3.27186621599917,0.000534200597276714,0.00109010686216286,"YES",0.429,2215,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.NEO","Fun","Fun_only",0.3,"ZBTB34",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,18.3317404940702,0.00106281504145052,0.00203556101159168,"YES",3.27087564768286,0.000536075218850812,0.00109343862328776,"YES",0.411,2216,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.NEO","Fun","Fun_only",0.3,"CACNA2D1",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,18.6287650908666,0.000929519045864164,0.00182988941084757,"YES",3.27007555530638,0.000537593810846633,0.00109578939626269,"YES",0.456,2217,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.NEO","Fun","Fun_only",0.3,"WRN",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,18.2391956135192,0.00110808288654365,0.00210708230844649,"YES",3.27000599490717,0.000537726025774645,0.00109578939626269,"YES",0.419,2218,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.NEO","Fun","Fun_only",0.3,"SLC6A12",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,18.4394927634636,0.00101240700193612,0.00196229830563947,"YES",3.26988555712235,0.000537955015554626,0.00109578939626269,"YES",0.404,2219,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.NEO","Fun","Fun_only",0.3,"CSPG4",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,19.131938695633,0.000740391875758101,0.00153021091834779,"YES",3.26896244971187,0.000539713127988064,0.00109887537770543,"YES",0.466,2220,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.NEO","Fun","Fun_only",0.3,"CLEC11A",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,18.7124977433114,0.00089502511519212,0.00177512659967897,"YES",3.26839110920792,0.000540803940688662,0.00109982388323538,"YES",0.458,2221,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.NEO","Fun","Fun_only",0.3,"ARHGEF3",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,18.4966097141799,0.000986652611044862,0.0019181375492141,"YES",3.26846231968975,0.00054066787331219,0.00109982388323538,"YES",0.452,2222,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.NEO","Fun","Fun_only",0.3,"GRAMD4",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,18.1903027304656,0.00113276229597299,0.00214139923789123,"YES",3.26833615975802,0.000540908958502709,0.00109982388323538,"YES",0.423,2223,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.NEO","Fun","Fun_only",0.3,"ADPGK",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,18.2507911670617,0.0011023082360547,0.00209698368138353,"YES",3.26747559488559,0.000542556108229696,0.00110267698255316,"YES",0.415,2224,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.NEO","Fun","Fun_only",0.3,"GARIN1A",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,18.1729643344171,0.00114164389844376,0.00215458472691682,"YES",3.2672079912613,0.00054306925527911,0.00110322383544341,"YES",0.433,2225,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.NEO","Fun","Fun_only",0.3,"PNMA8B",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,18.1815439002791,0.00113724044630938,0.00214806803899641,"YES",3.26666146230142,0.000544118654290725,0.00110485908238728,"YES",0.435,2226,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.NEO","Fun","Fun_only",0.3,"MCOLN2",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,18.159150898745,0.00114876904477902,0.00216531946722317,"YES",3.26534246230746,0.000546659017094057,0.00110951897497312,"YES",0.432,2227,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.NEO","Fun","Fun_only",0.3,"VANGL2",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,18.9279347328596,0.000811984188428058,0.00164655385002011,"YES",3.26444772423896,0.000548388500610469,0.00111252963319539,"YES",0.462,2228,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.NEO","Fun","Fun_only",0.3,"GNAQ",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,20.0413830290212,0.000490092229113051,0.00109009957319907,"YES",3.26396731188176,0.000549319199958569,0.00111391780341531,"YES",0.475,2229,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.NEO","Fun","Fun_only",0.3,"SLC37A2",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,18.1437110089926,0.00115678513804416,0.00217952014337625,"YES",3.26367232401417,0.000549891401404421,0.00111457808715156,"YES",0.431,2230,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NKI.NEO","Fun","Fun_only",0.3,"KMT2C",2,2,"YES",2,"YES","YES","Fun","YES","Fun","NO",NA,18.2213574013169,0.00111702482072377,0.00211915607182193,"YES",3.26332643686161,0.000550563036556084,0.00111543923139108,"YES",0.441,2231,TRUE,TRUE,"NKI.NEO | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
