scope,cim,cim_class,rho_threshold,gene,n_scope_datasets,k_datasets,all_datasets_contributed,k_concordant,direction_concordant,nki_smc,nki_smc_dir,neo,neo_dir,tnbc_cl,tnbc_cl_dir,fisher_stat,fisher_p,fisher_padj,fisher_sig,stouffer_Z,stouffer_p,stouffer_padj,stouffer_sig,mean_abs_rrb,rank_in_list,in_ora_universe,used_in_ora,analysis_label
"NKI.TNBCCL","Fun","Fun_only",0.3,"P2RY14",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",29.382967612146,6.53482053349304e-06,0.000109372259455305,"YES",4.54911360420033,2.69361777606807e-06,6.03218628725104e-05,"YES",0.524,142,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NKI.TNBCCL","Fun","Fun_only",0.3,"PTPRC",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",28.9531609115879,7.99053762813791e-06,0.000124172933992382,"YES",4.54499699066288,2.74680194881386e-06,6.10827286519445e-05,"YES",0.496,143,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NKI.TNBCCL","Fun","Fun_only",0.3,"TMT1A",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",28.995736625367,7.8329933666191e-06,0.000123924969680839,"YES",4.54351706936252,2.76616616335704e-06,6.10861694408013e-05,"YES",0.472,144,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NKI.TNBCCL","Fun","Fun_only",0.3,"PPP1R16B",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",29.5220610857917,6.12280599362776e-06,0.000104680231503958,"YES",4.54168406457441,2.7903315522676e-06,6.11948574911101e-05,"YES",0.53,145,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NKI.TNBCCL","Fun","Fun_only",0.3,"DPT",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",29.2915083146085,6.82065822402564e-06,0.000111692314471294,"YES",4.53055144351962,2.94149634837675e-06,6.40682081358772e-05,"YES",0.525,146,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NKI.TNBCCL","Fun","Fun_only",0.3,"PTAFR",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",30.325720482464,4.20118382760717e-06,8.18484425686493e-05,"YES",4.51663805613663,3.14145803316506e-06,6.70965629004366e-05,"YES",0.551,147,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NKI.TNBCCL","Fun","Fun_only",0.3,"GNGT2",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",29.131409396238,7.35129094992698e-06,0.000118066187983676,"YES",4.51845015422025,3.11469671092038e-06,6.70965629004366e-05,"YES",0.523,148,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NKI.TNBCCL","Fun","Fun_only",0.3,"HRH2",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",28.6772436486317,9.09079791341277e-06,0.000137660654117393,"YES",4.516477976173,3.14383266420285e-06,6.70965629004366e-05,"YES",0.477,149,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NKI.TNBCCL","Fun","Fun_only",0.3,"MOB3C",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",28.5827677749073,9.50118184563611e-06,0.000143193167152241,"YES",4.50764757917304,3.27751677558657e-06,6.94833556424352e-05,"YES",0.491,150,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NKI.TNBCCL","Fun","Fun_only",0.3,"KLHL3",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",28.5269194877166,9.75239147134702e-06,0.000146285872070205,"YES",4.50238563672853,3.35974570755157e-06,7.07549096027417e-05,"YES",0.489,151,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NKI.TNBCCL","Fun","Fun_only",0.3,"CLLU1",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",28.9543752821709,7.98600066253172e-06,0.000124172933992382,"YES",4.49426330567212,3.49056024332522e-06,7.30261945643039e-05,"YES",0.523,152,FALSE,FALSE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NKI.TNBCCL","Fun","Fun_only",0.3,"TRIM56",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",29.9761956726018,4.94935508310924e-06,9.04704981580903e-05,"YES",4.48850831773511,3.58618121585224e-06,7.40994483265279e-05,"YES",0.547,153,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NKI.TNBCCL","Fun","Fun_only",0.3,"GPR174",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",28.4083706059317,1.03077495293462e-05,0.000151752979182042,"YES",4.48837273765939,3.58846384977525e-06,7.40994483265279e-05,"YES",0.492,154,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NKI.TNBCCL","Fun","Fun_only",0.3,"PELI2",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",28.8248699788926,8.48457847798328e-06,0.000130975531844596,"YES",4.48624005710156,3.62455313328718e-06,7.43617997667951e-05,"YES",0.52,155,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NKI.TNBCCL","Fun","Fun_only",0.3,"SMPDL3A",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",28.3441905963934,1.06214247574066e-05,0.000155650372020981,"YES",4.482505280409,3.6885908378631e-06,7.51905055410555e-05,"YES",0.475,156,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NKI.TNBCCL","Fun","Fun_only",0.3,"PAMR1",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",28.7358291597628,8.84522570615113e-06,0.000134751744927114,"YES",4.47840030783368,3.76022383768203e-06,7.61624955657889e-05,"YES",0.519,157,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NKI.TNBCCL","Fun","Fun_only",0.3,"STEAP4",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",28.1189241511599,1.17994743676509e-05,0.000163852962834629,"YES",4.46088976513117,4.08100342017105e-06,8.2136651114835e-05,"YES",0.483,158,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NKI.TNBCCL","Fun","Fun_only",0.3,"CH25H",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",28.3116464848436,1.07840926555859e-05,0.000157264768103933,"YES",4.4551753033416,4.1912336067664e-06,8.33007679344822e-05,"YES",0.508,159,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NKI.TNBCCL","Fun","Fun_only",0.3,"AKNA",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",28.066620938331,1.20910864696755e-05,0.000167172412928556,"YES",4.45532711198234,4.18826881770396e-06,8.33007679344822e-05,"YES",0.477,160,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NKI.TNBCCL","Fun","Fun_only",0.3,"DOK3",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",28.2212179406571,1.1249218567584e-05,0.000159755329002671,"YES",4.45260215262918,4.24179285733236e-06,8.37819955671857e-05,"YES",0.504,161,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NKI.TNBCCL","Fun","Fun_only",0.3,"P2RY13",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",28.2419818357844,1.11406830263083e-05,0.000159755329002671,"YES",4.4506852698464,4.27983556276218e-06,8.40115869727392e-05,"YES",0.506,162,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NKI.TNBCCL","Fun","Fun_only",0.3,"HLA-DQB1",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",30.1973544966529,4.4618809721764e-06,8.54745872983191e-05,"YES",4.4479104918974,4.33548227318044e-06,8.45818014031521e-05,"YES",0.552,163,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NKI.TNBCCL","Fun","Fun_only",0.3,"HAPLN3",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",34.5716968535424,5.68809090840522e-07,2.41175054516381e-05,"YES",4.44612698837554,4.37161382069942e-06,8.47666582306352e-05,"YES",0.585,164,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NKI.TNBCCL","Fun","Fun_only",0.3,"DNM1",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",29.331065415553,6.69553428976522e-06,0.000111475387651588,"YES",4.43839086300345,4.53169603494764e-06,8.73381417644454e-05,"YES",0.54,165,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NKI.TNBCCL","Fun","Fun_only",0.3,"LYVE1",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",28.2003481960216,1.13593674937689e-05,0.000160545727245267,"YES",4.43695940831176,4.56192451445403e-06,8.73910840720711e-05,"YES",0.509,166,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NKI.TNBCCL","Fun","Fun_only",0.3,"LAIR1",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",27.8742327287617,1.32267770632035e-05,0.000176727525466333,"YES",4.43508752197122,4.60174451533679e-06,8.76260332860538e-05,"YES",0.483,167,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NKI.TNBCCL","Fun","Fun_only",0.3,"LGMN",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",28.9631783505223,7.95318840499314e-06,0.000124172933992382,"YES",4.42733034633443,4.77032794228757e-06,9.02954931933004e-05,"YES",0.533,168,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NKI.TNBCCL","Fun","Fun_only",0.3,"GRIA4",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",28.4588617165679,1.0067470626781e-05,0.000148904914386808,"YES",4.42239441832671,4.8806526643016e-06,9.1756905178443e-05,"YES",0.522,169,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NKI.TNBCCL","Fun","Fun_only",0.3,"DLL1",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",27.8113891594772,1.36202724572146e-05,0.000178977133941911,"YES",4.42130876613297,4.90524335859601e-06,9.1756905178443e-05,"YES",0.493,170,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NKI.TNBCCL","Fun","Fun_only",0.3,"STARD9",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",27.7267720423965,1.41685598039281e-05,0.000184433578489269,"YES",4.4172773923723,4.99759616675294e-06,9.18633283830887e-05,"YES",0.486,171,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NKI.TNBCCL","Fun","Fun_only",0.3,"CXCL12",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",27.7071590997367,1.42987467194222e-05,0.00018483745759253,"YES",4.41834952778651,4.97287431839634e-06,9.18633283830887e-05,"YES",0.477,172,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NKI.TNBCCL","Fun","Fun_only",0.3,"PLA2G4C",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",27.7205842613551,1.42095052609657e-05,0.000184433578489269,"YES",4.41951020248941,4.94624257234738e-06,9.18633283830887e-05,"YES",0.474,173,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NKI.TNBCCL","Fun","Fun_only",0.3,"GCNT4",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",30.0907546028327,4.69056969877478e-06,8.7228138257917e-05,"YES",4.39629466682114,5.50572135557677e-06,0.000100621804084679,"YES",0.552,174,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NKI.TNBCCL","Fun","Fun_only",0.3,"TNXB",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",27.4804604306032,1.58927153111302e-05,0.000195130635866386,"YES",4.39449432535867,5.55154519462677e-06,0.000100879506965218,"YES",0.472,175,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NKI.TNBCCL","Fun","Fun_only",0.3,"IKZF3",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",27.4589502640366,1.60528438885941e-05,0.000195586373815054,"YES",4.38879244221596,5.69908934969246e-06,0.000102390418824983,"YES",0.484,176,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NKI.TNBCCL","Fun","Fun_only",0.3,"TNFRSF25",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",27.4251326278536,1.63078440795571e-05,0.000197934901423632,"YES",4.38883592646337,5.69795009927352e-06,0.000102390418824983,"YES",0.472,177,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NKI.TNBCCL","Fun","Fun_only",0.3,"PNOC",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",27.5210222379214,1.559507074177e-05,0.000193447393770377,"YES",4.38689494533907,5.74901446590171e-06,0.000102707112368356,"YES",0.493,178,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NKI.TNBCCL","Fun","Fun_only",0.3,"CACNA1G",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",28.1611493585758,1.15691647690627e-05,0.000162070237734006,"YES",4.38532149624767,5.79072990602931e-06,0.000102874419559627,"YES",0.52,179,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NKI.TNBCCL","Fun","Fun_only",0.3,"SYNE2",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",38.7595356113991,7.81039526541319e-08,7.73907586978259e-06,"YES",4.37379901062886,6.10514025838821e-06,0.000107857477898192,"YES",0.591,180,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NKI.TNBCCL","Fun","Fun_only",0.3,"TMEM91",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",27.3984040641991,1.65122368720558e-05,0.000199653662559458,"YES",4.37002977145696,6.21147990618175e-06,0.00010875943558431,"YES",0.494,181,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NKI.TNBCCL","Fun","Fun_only",0.3,"SAMHD1",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",27.241657439918,1.77632013002387e-05,0.000209203215978813,"YES",4.36956911868018,6.22459662778129e-06,0.00010875943558431,"YES",0.473,182,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NKI.TNBCCL","Fun","Fun_only",0.3,"NFASC",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",30.7852570228598,3.38621845685607e-06,7.13124151841211e-05,"YES",4.35987783201289,6.50675382568756e-06,0.000113068181233259,"YES",0.559,183,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NKI.TNBCCL","Fun","Fun_only",0.3,"ARSA",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",27.8136010094284,1.36062272202981e-05,0.000178977133941911,"YES",4.35824225608157,6.55556048629186e-06,0.000113297186665262,"YES",0.515,184,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NKI.TNBCCL","Fun","Fun_only",0.3,"COL24A1",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",28.9970032760925,7.82835399895904e-06,0.000123924969680839,"YES",4.34877133831724,6.84511808033101e-06,0.000117662029705149,"YES",0.539,185,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NKI.TNBCCL","Fun","Fun_only",0.3,"PTGIS",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",37.2220358866565,1.62120428016621e-07,1.18460522763342e-05,"YES",4.34459564070708,6.97662214779047e-06,0.000119277733494482,"YES",0.586,186,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NKI.TNBCCL","Fun","Fun_only",0.3,"TMEM130",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",27.02991939879,1.96039422175866e-05,0.000223187988201837,"YES",4.34171522868147,7.06873477004977e-06,0.000119800533294271,"YES",0.482,187,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NKI.TNBCCL","Fun","Fun_only",0.3,"PDCD1",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",27.0246850259097,1.96517725460737e-05,0.000223187988201837,"YES",4.34128639446946,7.08254725135942e-06,0.000119800533294271,"YES",0.482,188,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NKI.TNBCCL","Fun","Fun_only",0.3,"NBPF12",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",27.636081918638,1.47805927678596e-05,0.000190292651829124,"YES",4.33530990085619,7.27774578882567e-06,0.000122450960891353,"YES",0.514,189,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NKI.TNBCCL","Fun","Fun_only",0.3,"SMAP2",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",27.0081937245979,1.98032258750404e-05,0.000224107680721098,"YES",4.32700247148669,7.55761331083557e-06,0.00012649058067609,"YES",0.491,190,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NKI.TNBCCL","Fun","Fun_only",0.3,"CDKN1A",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",27.5193652787193,1.56071202459525e-05,0.000193447393770377,"YES",4.32542280817076,7.61197869861902e-06,0.000126709138157768,"YES",0.512,191,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NKI.TNBCCL","Fun","Fun_only",0.3,"TRAT1",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",27.2517454503594,1.76799264589407e-05,0.000209004335090823,"YES",4.32431396151604,7.6503630585822e-06,0.000126709138157768,"YES",0.504,192,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NKI.TNBCCL","Fun","Fun_only",0.3,"P2RY10",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",26.7761644838333,2.20613797648218e-05,0.000239437500519226,"YES",4.32026491694253,7.79209989180337e-06,0.000128387967129195,"YES",0.469,193,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NKI.TNBCCL","Fun","Fun_only",0.3,"ZNF44",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",29.2616688068954,6.91658175994465e-06,0.000112218010186857,"YES",4.30762198323825,8.25095464607601e-06,0.000135247607085163,"YES",0.544,194,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NKI.TNBCCL","Fun","Fun_only",0.3,"TBX21",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",26.6765967364456,2.31072484626274e-05,0.000247410943135202,"YES",4.30593874177335,8.31395352483815e-06,0.000135581395943514,"YES",0.477,195,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NKI.TNBCCL","Fun","Fun_only",0.3,"CLK4",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",27.3479862703216,1.69047420166573e-05,0.000203625301564281,"YES",4.29998300109051,8.54056055125483e-06,0.000138566237515257,"YES",0.512,196,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NKI.TNBCCL","Fun","Fun_only",0.3,"ADAP2",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",27.8967104321461,1.30887962565627e-05,0.000175621823189323,"YES",4.29297967121506,8.81455764561736e-06,0.000142136427033963,"YES",0.525,197,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NKI.TNBCCL","Fun","Fun_only",0.3,"TMEM236",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",27.2338010768155,1.78283243805844e-05,0.000209203215978813,"YES",4.29097041201116,8.89470093703101e-06,0.000142136427033963,"YES",0.51,198,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NKI.TNBCCL","Fun","Fun_only",0.3,"CARD8-AS1",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",26.5089878024763,2.49803339977671e-05,0.000257913838028894,"YES",4.29131491862576,8.88091047169541e-06,0.000142136427033963,"YES",0.469,199,FALSE,FALSE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
"NKI.TNBCCL","Fun","Fun_only",0.3,"PLEKHO2",2,2,"YES",2,"YES","YES","Fun","NO",NA,"YES","Fun",26.6685003403739,2.31944303358302e-05,0.000247511035127316,"YES",4.28837499568895,8.99925224036977e-06,0.000142376229474507,"YES",0.489,200,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | top 200"
