gene_id,H_value,p_value,stat_test_adj_p,cluster1_mean,cluster1_sd,cluster1_sem,cluster2_mean,cluster2_sd,cluster2_sem,cluster1_penetrance,cluster2_penetrance,cluster1_cluster2_pval,cluster1_cluster2_differential,cluster2_cluster1_differential,cluster1_cluster2_sd,cluster2_cluster1_sd
METTL14,23,0.0788932429799303,0.229426796638612,-0.305524931068089,0.49728350891176,0.15725485310018,0.107376542673965,0.385249376686691,0.128416458895564,0.2,0.666666666666667,,-0.412901473742054,0.412901473742054,0.629053233417551,0.629053233417551
METTL14-DT,45,,,0,0,0,0,0,0,0,0,,0,0,0,0
METTL15,22,0.0652536318170993,0.200664926063319,-0.421385928630669,0.4910167908727,0.155273142854431,0.0473330050834088,0.78841038404248,0.262803461347493,0.2,0.777777777777778,,-0.468718933714078,0.468718933714078,0.928810218820258,0.928810218820258
METTL16,6,0.000649505293468142,0.0101252126042148,-1.03793051338155,0.739544968541599,0.233864653270903,0.26379659035624,0.537771184218001,0.179257061406,0.1,0.666666666666667,,-1.30172710373779,1.30172710373779,0.914398494678565,0.914398494678565
METTL17,14,0.010132282578103,0.055611275089125,-0.707980045635097,0.86396759829682,0.273210543520336,0.215416521349478,0.63159946515009,0.21053315505003,0.1,0.444444444444444,,-0.923396566984575,0.923396566984575,1.07021394836951,1.07021394836951
METTL18,66,0.094719521964104,0.256735352238762,0.355629895532707,0.551620206737994,0.174437625666502,-0.266942524799669,0.662020748903129,0.22067358296771,0.7,0.222222222222222,,0.622572420332376,-0.622572420332376,0.86171707912744,0.86171707912744
METTL21A,16,0.0172118902769058,0.0802841660822387,-0.341981039745227,0.385617630694882,0.121943001891349,0.355526596567371,0.676851206861766,0.225617068953922,0.2,0.555555555555556,,-0.697507636312598,0.697507636312598,0.778991985409968,0.778991985409968
METTL21C,18.5,0.0336849623858167,0.13147750118408,-0.049742338895261,0.0655140871096873,0.0207173734093289,0.00948538213951196,0.0357981694826341,0.011932723160878,0.2,0.555555555555556,,-0.059227721034773,0.059227721034773,0.0746565773935766,0.0746565773935766
METTL21EP,45,,,0,0,0,0,0,0,0,0,,0,0,0,0
METTL22,18,0.0279287276191301,0.112652783254817,-0.0748169487424645,0.0939020085252691,0.0296944223804399,0.0331708685200551,0.0841338058508224,0.0280446019502741,0.1,0.555555555555556,,-0.10798781726252,0.10798781726252,0.126079675174168,0.126079675174168
METTL23,30,0.24280672887484,0.467446442730091,0.0610684254846162,0.657250327664616,0.207840802831216,0.405954895539592,0.856609326960192,0.285536442320064,0.5,0.777777777777778,,-0.344886470054976,0.344886470054976,1.07970252025752,1.07970252025752
METTL24,16,0.0172118902769058,0.0802841660822387,-0.829708520733261,0.703366067584233,0.22242388024421,0.206820703733749,0.90274620672586,0.300915402241953,0,0.666666666666667,,-1.03652922446701,1.03652922446701,1.14441012700292,1.14441012700292
METTL25,18,0.0279287276191301,0.112652783254817,-0.150862082191235,0.140139442294608,0.0443159827676693,-0.00281316765815269,0.138925850957967,0.0463086169859891,0.2,0.666666666666667,,-0.148048914533082,0.148048914533082,0.197330827168588,0.197330827168588
METTL25B,21,0.053475935828877,0.175481589749425,-0.628968080105734,0.56433553784742,0.1784585664174,0.103867274747292,0.744172818609305,0.248057606203102,0.2,0.555555555555556,,-0.732835354853026,0.732835354853026,0.933952773556808,0.933952773556808
METTL26,44,0.968239191149408,1,0.138745273871401,0.850492430781975,0.268949321400414,0.130673445895952,0.756389843948244,0.252129947982748,0.7,0.666666666666667,,0.008071827975449,-0.008071827975449,1.13818406720771,1.13818406720771
METTL27,32,0.315378120331681,0.552952426109067,-0.362413048227913,1.12849233246445,0.356860609262364,0.276277482733359,0.70110159036583,0.233700530121943,0.4,0.555555555555556,,-0.638690530961272,0.638690530961272,1.32854747165638,1.32854747165638
METTL2B,14,0.010132282578103,0.055611275089125,-0.629989756720419,0.610434161422977,0.19303623116715,0.138159456542217,0.464741707629618,0.154913902543206,0.2,0.666666666666667,,-0.768149213262636,0.768149213262636,0.767212304543317,0.767212304543317
METTL3,22,0.0652536318170993,0.200664926063319,-0.32854491264916,0.292154505468396,0.0923873665960248,-0.0246565179391964,0.412886991271166,0.137628997090389,0.1,0.666666666666667,,-0.303888394709964,0.303888394709964,0.505796325240149,0.505796325240149
METTL4,34,0.400181861482171,0.562113974409261,-0.00862841772750309,0.470679424415968,0.148841902893153,0.199373851836663,0.607419184763961,0.202473061587987,0.4,0.666666666666667,,-0.208002269564166,0.208002269564166,0.768438147535546,0.768438147535546
METTL5,44,0.968239191149408,1,0.247764252152421,0.320366817050693,0.101308882861866,0.191107289275828,0.885537091871759,0.29517903062392,0.8,0.555555555555556,,0.056656962876593,-0.056656962876593,0.941706344115767,0.941706344115767
METTL6,24,0.094719521964104,0.256735352238762,-0.421520988424706,0.331577545609124,0.104854026509319,-0.0517219728049523,0.426054312358272,0.142018104119424,0,0.333333333333333,,-0.369799015619754,0.369799015619754,0.539875861500818,0.539875861500818
METTL8,46,0.968239191149408,1,-0.177515011812538,0.398400709817984,0.125985366445264,-0.0431104883907062,0.665868749959737,0.221956249986579,0.4,0.444444444444444,,-0.134404523421832,0.134404523421832,0.775953811612789,0.775953811612789
METTL9,19,0.0349866851414839,0.13147750118408,-0.388771676972942,0.443119822442057,0.14012679152863,0.174937275101318,0.482062022885993,0.160687340961998,0.2,0.555555555555556,,-0.56370895207426,0.56370895207426,0.654781620809576,0.654781620809576
MEX3A,30,0.24280672887484,0.467446442730091,-0.022942061073776,0.626648728924801,0.198163727625181,0.257713078536534,0.573564403782908,0.191188134594303,0.3,0.666666666666667,,-0.28065513961031,0.28065513961031,0.849508537184831,0.849508537184831
MEX3B,25,0.112754118946069,0.287510869725033,-0.68043967669125,0.984559906990774,0.311345179897438,0.000821929194489596,0.383583282215257,0.127861094071752,0.3,0.444444444444444,,-0.68126160588574,0.68126160588574,1.05664295996742,1.05664295996742
MEX3C,12,0.00567234622962177,0.0373452145680958,-0.866728153383391,0.803923196112052,0.25422283635563,0.26706813639955,0.669857895097894,0.223285965032631,0.1,0.555555555555556,,-1.13379628978294,1.13379628978294,1.04642348256908,1.04642348256908
MEX3D,35,0.446967892788326,0.610214651452321,-0.0630755357575145,0.375515757487351,0.118748509094346,0.146000147078632,0.383749654674308,0.127916551558103,0.4,0.555555555555556,,-0.209075682836146,0.209075682836146,0.536913290563709,0.536913290563709
MFAP1,36,0.496698348091537,0.657380036711989,-0.137401472724834,0.844035205235248,0.266907367391106,0.141407984339584,0.450418405077905,0.150139468359302,0.5,0.555555555555556,,-0.278809457064418,0.278809457064418,0.956698577039514,0.956698577039514
MFAP2,21,0.053475935828877,0.175481589749425,-1.01178759934229,1.66346593381242,0.526034116094614,0.622007166757778,1.79832246922298,0.599440823074327,0.2,0.666666666666667,,-1.63379476610007,1.63379476610007,2.44971072093557,2.44971072093557
MFAP3,23,0.0788932429799303,0.229426796638612,-0.357123347574482,0.594363015351708,0.187954088547702,0.0904140854465067,0.479602166594343,0.159867388864781,0.2,0.777777777777778,,-0.447537433020989,0.447537433020989,0.763731387478584,0.763731387478584
MFAP3L,23,0.0788932429799303,0.229426796638612,-0.362902230764371,0.406255480142784,0.12846926291765,0.206864698828101,0.911760206276233,0.303920068758744,0.2,0.333333333333333,,-0.569766929592472,0.569766929592472,0.998173426261651,0.998173426261651
MFAP4,18,0.0279287276191301,0.112652783254817,-2.81036870227826,1.74300516151147,0.551186628380589,-0.331217146950163,2.58950893192032,0.863169643973439,0,0.444444444444444,,-2.4791515553281,2.4791515553281,3.1214777752774,3.1214777752774
MFAP5,52,0.603780120807985,0.745739230214793,0.127717539011308,1.68746118423687,0.533622080531355,0.104641885048481,2.22803392357433,0.742677974524777,0.4,0.555555555555556,,0.023075653962827,-0.023075653962827,2.79493477793385,2.79493477793385
MFF,25,0.112754118946069,0.287510869725033,-0.411537862634767,0.677603955093008,0.214277184963236,0.0279690824467914,0.459921436074837,0.153307145358279,0.3,0.555555555555556,,-0.439506945081558,0.439506945081558,0.818947402046571,0.818947402046571
MFF-DT,45,1,1,-0.0282499112935971,0.0893340633854804,0.0282499112935971,-0.00792481580774069,0.0237744474232221,0.00792481580774069,0,0,,-0.0203250954858564,0.0203250954858564,0.0924434920978247,0.0924434920978247
MFFP2,45,1,1,-0.0125386605365814,0.0396507261032662,0.0125386605365814,-0.00766065678019214,0.0229819703405764,0.00766065678019214,0,0,,-0.00487800375638926,0.00487800375638926,0.0458295869635694,0.0458295869635694
MFFP3,45,,,0,0,0,0,0,0,0,0,,0,0,0,0
MFGE8,17,0.02201822944857,0.0951276563197376,-1.47672528367053,1.30550691901566,0.412837536519847,0.0633302251592207,1.60963050354859,0.536543501182864,0.1,0.333333333333333,,-1.54005550882975,1.54005550882975,2.07250058469276,2.07250058469276
MFHAS1,5,0.000411353352529823,0.00788376848065429,-0.703872668277504,0.480684208330782,0.152005693360016,0.261954160137317,0.457848333851771,0.152616111283924,0.1,0.666666666666667,,-0.965826828414821,0.965826828414821,0.663839140868805,0.663839140868805
MFN1,36,0.496698348091537,0.657380036711989,-0.120092524607072,0.416003570217257,0.131551879664832,0.0592431999734406,0.762152264150782,0.254050754716927,0.4,0.444444444444444,,-0.179335724580513,0.179335724580513,0.86829433038784,0.86829433038784
MFN2,2,8.66007057957522e-05,0.00391204054864174,-0.968224811073503,0.699160120490768,0.221093842990859,0.486215994455351,0.636767300963709,0.212255766987903,0.1,0.888888888888889,,-1.45444080552885,1.45444080552885,0.945673024708473,0.945673024708473
MFNG,17,0.02201822944857,0.0951276563197376,-1.26775084875,1.1481962900996,0.363091547767018,0.193515475143261,1.31514344854442,0.438381149514807,0.2,0.666666666666667,,-1.46126632389326,1.46126632389326,1.74583991558441,1.74583991558441
MFRP,34,0.353910959884065,0.558440317903134,-0.00790329944846191,0.0459003688486443,0.0145149711003556,0.0081571886287837,0.0275636691755866,0.00918788972519553,0.2,0.444444444444444,,-0.0160604880772456,0.0160604880772456,0.0535406361454809,0.0535406361454809
MFSD1,36,0.496698348091537,0.657380036711989,-0.399044125959876,0.831224403554982,0.26285623619487,-0.163636193577602,1.15067264417921,0.383557548059737,0.4,0.444444444444444,,-0.235407932382274,0.235407932382274,1.41950045548697,1.41950045548697
MFSD11,10,0.00298772434995345,0.0248009666183238,-0.518459898675059,0.483365326803179,0.152853537464968,0.204812811245642,0.500015627110688,0.166671875703563,0,0.666666666666667,,-0.723272709920701,0.723272709920701,0.695455006819592,0.695455006819592
MFSD12,28,0.182316135876507,0.397995819231253,-0.306204070994107,0.84685391528307,0.267798721772578,0.321033732660305,0.851200125171713,0.283733375057238,0.4,0.666666666666667,,-0.627237803654412,0.627237803654412,1.2007094598289,1.2007094598289
MFSD2A,26,0.133300136396112,0.324050368883106,-0.179252256493379,0.859630648253119,0.27183907949669,0.387351138423886,0.872011176479381,0.290670392159794,0.4,0.777777777777778,,-0.566603394917265,0.566603394917265,1.22448697147868,1.22448697147868
MFSD2B,45,1,1,0.000141469065876283,0.058257940338866,0.0184227783261018,0.0144356044566032,0.0670456654166088,0.0223485551388696,0.3,0.333333333333333,,-0.0142941353907269,0.0142941353907269,0.0888206556138983,0.0888206556138983
MFSD6,7,0.000974257940202213,0.0126087553184561,-0.573339958903511,0.628362066835073,0.198705532644978,0.575694660766403,0.643979895231086,0.214659965077029,0.1,0.777777777777778,,-1.14903461966991,1.14903461966991,0.899749405389681,0.899749405389681
MFSD6L,8,0.00145056182207885,0.0159800904025719,-0.539446993016024,0.63587307070324,0.201080720618752,0.44130659792423,0.666600142973848,0.222200047657949,0.1,0.666666666666667,,-0.980753590940254,0.980753590940254,0.92124389423123,0.92124389423123
MFSD8,30,0.24280672887484,0.467446442730091,-0.166305046247203,0.489125296155018,0.154674999705425,0.172822132985497,0.352704367115703,0.117568122371901,0.4,0.555555555555556,,-0.3391271792327,0.3391271792327,0.603028959438287,0.603028959438287
MGAM,10,0.00298772434995345,0.0248009666183238,-0.449171240027729,0.522987495473305,0.165383167348264,0.152701404471707,0.294622225938371,0.0982074086461236,0.3,0.666666666666667,,-0.601872644499436,0.601872644499436,0.600265088472019,0.600265088472019
MGAM2,26,0.133300136396112,0.324050368883106,-0.240209582621863,0.520851106438029,0.164707581816296,-0.172460027330602,0.790464757155041,0.263488252385014,0.2,0.666666666666667,,-0.067749555291261,0.067749555291261,0.946636364916274,0.946636364916274
MGARP,28,0.182316135876507,0.397995819231253,-0.979913303687382,0.907882555691825,0.287097672392083,-0.206700015758001,1.1510343282263,0.383678109408766,0.1,0.444444444444444,,-0.773213287929381,0.773213287929381,1.46599139140886,1.46599139140886
MGAT1,15,0.013271558163199,0.0670523674207757,-0.0265195630660584,0.0424073019254087,0.0134103663506735,0.0236362795944383,0.0392350743260523,0.0130783581086841,0.3,0.777777777777778,,-0.0501558426604967,0.0501558426604967,0.0577734395199353,0.0577734395199353
MGAT2,33,0.356232003290827,0.558440317903134,-0.494329480897095,0.486919929496309,0.153977601533694,-0.00233230206947052,0.958105864115235,0.319368621371745,0.1,0.555555555555556,,-0.491997178827625,0.491997178827625,1.07473618371798,1.07473618371798
MGAT3,42,0.842105263157895,0.921743320212092,-0.0653636786456314,0.222722013006008,0.070430884615663,-0.0152108774443989,0.179617476030371,0.0598724920101237,0.5,0.444444444444444,,-0.0501528012012325,0.0501528012012325,0.286125029965869,0.286125029965869
MGAT3-AS1,45,,,0,0,0,0,0,0,0,0,,0,0,0,0
MGAT4A,32,0.315378120331681,0.552952426109067,-0.106866472192677,1.25580908156702,0.397121700407597,0.234771278562078,0.693221251909912,0.231073750636637,0.3,0.666666666666667,,-0.341637750754755,0.341637750754755,1.43443792247896,1.43443792247896
MGAT4B,4,0.000259802117387257,0.00634058257462439,-1.10645626053831,0.958155642194675,0.302995418227651,0.445032495726469,0.733811168649008,0.244603722883003,0,0.777777777777778,,-1.55148875626478,1.55148875626478,1.20687243149536,1.20687243149536
MGAT4C,45,1,1,-0.00821563958165113,0.017570557390311,0.0055562981112087,-0.00136545985631074,0.0186084510699946,0.00620281702333154,0.1,0.222222222222222,,-0.00685017972534039,0.00685017972534039,0.0255929470407492,0.0255929470407492
MGAT4D,45,,,0,0,0,0,0,0,0,0,,0,0,0,0
MGAT4EP,33,0.356232003290827,0.558440317903134,-0.0552549514217831,0.445301186659523,0.140816599461988,0.0629507300844631,0.19680881403855,0.06560293801285,0.5,0.666666666666667,,-0.118205681506246,0.118205681506246,0.48685403985552,0.48685403985552
MGAT4FP,54,0.192975591010525,0.402392702375147,0.00819803799127474,0.0259244723970198,0.00819803799127474,-0.0066473273172279,0.0199419819516837,0.0066473273172279,0.1,0,,0.0148453653085026,-0.0148453653085026,0.0327071997154315,0.0327071997154315
MGAT5,13,0.0076208621100262,0.0459065798238578,-0.500627214128588,0.487713249011772,0.154228471191807,0.5095119762519,0.919675684684584,0.306558561561528,0.2,0.666666666666667,,-1.01013919038049,1.01013919038049,1.04099355341985,1.04099355341985
MGAT5B,24,0.094719521964104,0.256735352238762,-0.156038215185974,0.402502568514023,0.127282488057229,0.0229609713571778,0.170232202756927,0.0567440675856422,0.2,0.666666666666667,,-0.178999186543152,0.178999186543152,0.437020961185915,0.437020961185915
MGC12916,16,0.0172118902769058,0.0802841660822387,-0.828923716123778,0.76127659730712,0.24073679768733,0.192702964844654,0.861362704724954,0.287120901574985,0.2,0.333333333333333,,-1.02162668096843,1.02162668096843,1.14955981431964,1.14955981431964
MGC15885,37,0.507865941381084,0.671648777822211,-0.021598532693588,0.0901566299207169,0.0285100296714351,0.0299387381149187,0.150046425786536,0.0500154752621787,0.2,0.333333333333333,,-0.0515372708085067,0.0515372708085067,0.175048986886459,0.175048986886459
MGC16025,17,0.02201822944857,0.0951276563197376,-1.06753481781219,0.979140473319111,0.309631404494372,0.0241697136662426,0.769709943928957,0.256569981309652,0.2,0.555555555555556,,-1.09170453147843,1.09170453147843,1.24545953939688,1.24545953939688
MGC16275,33,0.343476943858725,0.553628504216045,-0.0156773513795569,0.170186158354438,0.0538175886634118,0.0903622831577661,0.202468805453147,0.0674896018177156,0.4,0.333333333333333,,-0.106039634537323,0.106039634537323,0.264493753569089,0.264493753569089
MGC27382,63,0.122334170916137,0.310965492971437,0.0806338822051003,0.217136239142294,0.0686645078252656,-0.0384201462300218,0.152627135648448,0.0508757118828161,0.5,0.111111111111111,,0.119054028435122,-0.119054028435122,0.265411357867574,0.265411357867574
MGC2889,37,0.548961874039274,0.706288131044656,0.0687765428947301,0.50723416980729,0.160401528365565,0.176537078283943,0.595243934876216,0.198414644958739,0.3,0.444444444444444,,-0.107760535389213,0.107760535389213,0.782049771451288,0.782049771451288
MGC32805,45,,,0,0,0,0,0,0,0,0,,0,0,0,0
MGC34796,45,,,0,0,0,0,0,0,0,0,,0,0,0,0
MGC4859,60,0.229160673434613,0.45711126908037,0.00979602413196699,0.0367660342940559,0.0116264408901078,-0.0253371019383616,0.0849368785620552,0.0283122928540184,0.4,0.222222222222222,,0.0351331260703286,-0.0351331260703286,0.0925527666662483,0.0925527666662483
MGC70870,42.5,0.833149021341694,0.921743320212092,0.0085876965215493,0.0402157462696065,0.0127173356015376,0.0128725834588396,0.0256671385110217,0.00855571283700723,0.2,0.222222222222222,,-0.0042848869372903,0.0042848869372903,0.047708576245423,0.047708576245423
MGLL,16,0.0172118902769058,0.0802841660822387,-1.35173828021364,1.16952774742922,0.369837146864247,0.245520760996136,1.5149464985384,0.504982166179465,0,0.666666666666667,,-1.59725904120978,1.59725904120978,1.91385946334641,1.91385946334641
MGME1,27,0.156400874667129,0.358192496107435,-0.33952202044361,0.534785063677274,0.169113885985837,0.130363687374083,0.820918918417987,0.273639639472662,0.2,0.444444444444444,,-0.469885707817693,0.469885707817693,0.979746362559649,0.979746362559649
MGMT,37,0.548961874039274,0.706288131044656,-0.0952012438208771,0.715029734943861,0.226112255716909,0.155162132005939,0.651309417515705,0.217103139171902,0.4,0.666666666666667,,-0.250363375826816,0.250363375826816,0.967197745654184,0.967197745654184
MGP,53,0.548961874039274,0.706288131044656,-0.175837200407246,1.44191179669904,0.455972546263461,-0.790972248460438,1.85663911342274,0.618879704474246,0.4,0.222222222222222,,0.615135048053192,-0.615135048053192,2.35079102153957,2.35079102153957
MGRN1,3,0.000151551235142566,0.00507083818227341,-1.29064347043399,0.879268440978289,0.278049094819672,0.673623743314141,0.881570136963666,0.293856712321222,0,0.888888888888889,,-1.96426721374813,1.96426721374813,1.24510196276712,1.24510196276712
MGST1,53,0.548961874039274,0.706288131044656,0.0526141874844528,1.1514125601651,0.364108621664739,-0.265807015624627,2.97979356025265,0.993264520084218,0.7,0.444444444444444,,0.31842120310908,-0.31842120310908,3.19451413292055,3.19451413292055
MGST2,30,0.24280672887484,0.467446442730091,-0.221634915401621,0.72756699081538,0.230076884133141,0.234788026142799,0.588091565346548,0.196030521782183,0.4,0.555555555555556,,-0.45642294154442,0.45642294154442,0.935524139376371,0.935524139376371
MGST3,45,1,1,0.0156099642418519,0.444926512786726,0.140698117180208,0.0980896876962268,1.03856392453046,0.346187974843485,0.5,0.444444444444444,,-0.0824797234543749,0.0824797234543749,1.12985602052504,1.12985602052504
MHENCR,50,0.342781711147911,0.552952426109067,0,0,0,-0.0649958334134618,0.194987500240385,0.0649958334134618,0,0,,0.0649958334134618,-0.0649958334134618,0.194987500240385,0.194987500240385
MHRT,40,0.342781711147911,0.552952426109067,0,0,0,0.0400966559793651,0.120289967938095,0.0400966559793651,0,0.111111111111111,,-0.0400966559793651,0.0400966559793651,0.120289967938095,0.120289967938095
MIA,42,0.842105263157895,0.921743320212092,-0.893760558696739,2.19296077497506,0.693475086832918,-0.0367643685228168,3.04195018919549,1.0139833963985,0.4,0.333333333333333,,-0.856996190173922,0.856996190173922,3.75000505521335,3.75000505521335
MIA-RAB4B,31,0.277511961722488,0.513258304285578,-0.604506334354995,1.22517913048529,0.387435659403814,0.193081569453213,1.51038303104505,0.50346101034835,0.4,0.555555555555556,,-0.797587903808208,0.797587903808208,1.94481896387441,1.94481896387441
MIA2,21,0.053475935828877,0.175481589749425,-0.371772465144315,0.632123611543724,0.199895037524967,0.161741819586872,0.547318556201228,0.182439518733743,0.3,0.444444444444444,,-0.533514284731187,0.533514284731187,0.836144641933008,0.836144641933008
MIA2-AS1,24,0.094719521964104,0.256735352238762,-0.16731528110324,0.367648255167311,0.116260586411547,0.229543307547399,0.533758629283008,0.177919543094336,0.3,0.666666666666667,,-0.396858588650639,0.396858588650639,0.648123069996466,0.648123069996466
MIA3,29,0.211024269847799,0.423657674927434,-0.201209366777273,0.738692083652716,0.233594947387821,0.358783082113176,0.94556894250951,0.31518964750317,0.5,0.777777777777778,,-0.559992448890449,0.559992448890449,1.19990275418041,1.19990275418041
MIAT,19,0.0349866851414839,0.13147750118408,-0.309426795279971,0.445372597710146,0.140839181618995,0.201104453567322,0.424707654349653,0.141569218116551,0.2,0.666666666666667,,-0.510531248847293,0.510531248847293,0.615413147774946,0.615413147774946
MIATNB,36,0.192975591010525,0.402392702375147,-0.0258727397262288,0.0545742171898619,0.0172578827840677,0,0,0,0,0,,-0.0258727397262288,0.0258727397262288,0.0545742171898619,0.0545742171898619
MIB1,23,0.0788932429799303,0.229426796638612,-0.288542557528434,0.457365688836975,0.144631730033669,0.133445379923943,0.509704783482084,0.169901594494028,0.2,0.666666666666667,,-0.421987937452377,0.421987937452377,0.684822852736267,0.684822852736267
MIB2,0,2.16501764489381e-05,0.00246424388271429,-0.576090351508417,0.304103477802625,0.0961659634234751,0.318423435738769,0.512367806058074,0.170789268686025,0,0.888888888888889,,-0.894513787247186,0.894513787247186,0.595818507514172,0.595818507514172
MICA,13,0.0076208621100262,0.0459065798238578,-1.10542131713478,0.914005750772704,0.289033996693395,0.076191438820096,0.718146086039537,0.239382028679846,0.1,0.555555555555556,,-1.18161275595488,1.18161275595488,1.16238561301295,1.16238561301295
MICA-AS1,29,0.158898884471452,0.363179535579481,-0.0507975241153884,0.0663391264339922,0.0209782737517299,0.000879205623242524,0.0807253054276327,0.0269084351425442,0,0.222222222222222,,-0.0516767297386309,0.0516767297386309,0.104486624179413,0.104486624179413
MICAL1,4,0.000259802117387257,0.00634058257462439,-0.981933721532418,0.908994184881096,0.287449200407246,0.462843505070352,0.384712116822703,0.128237372274234,0.2,0.888888888888889,,-1.44477722660277,1.44477722660277,0.987053109502145,0.987053109502145
MICAL2,11,0.00413518370174717,0.0305335873048272,-0.615302426949744,0.604490479625995,0.191156673950575,0.806552007163931,1.02280817628105,0.340936058760349,0.1,0.666666666666667,,-1.42185443411368,1.42185443411368,1.18808472148489,1.18808472148489
MICAL3,7,0.000974257940202213,0.0126087553184561,-0.501796883442918,0.368985697870391,0.116683522929718,0.248868688111154,0.49980511192191,0.16660170397397,0.1,0.555555555555556,,-0.750665571554072,0.750665571554072,0.621253245573955,0.621253245573955
MICALL1,6,0.000649505293468142,0.0101252126042148,-1.04120254274885,0.543473277615085,0.171861340470067,0.389462672628992,0.926208422089844,0.308736140696615,0,0.666666666666667,,-1.43066521537784,1.43066521537784,1.0738832546566,1.0738832546566
MICALL2,12,0.00567234622962177,0.0373452145680958,-0.618225343541128,0.617764251762999,0.195354209260077,0.480850510202205,0.93880522819718,0.312935076065727,0.1,0.666666666666667,,-1.09907585374333,1.09907585374333,1.12382735651285,1.12382735651285
MICALL2-DT,45,,,0,0,0,0,0,0,0,0,,0,0,0,0
MICB,30,0.24280672887484,0.467446442730091,-0.0788790687821451,1.47371402476957,0.466029293800564,0.701358591148075,1.40713410901329,0.46904470300443,0.4,0.666666666666667,,-0.78023765993022,0.78023765993022,2.03761120618021,2.03761120618021
MICB-DT,41,0.652797538439174,0.785911057915505,0.000653075930594518,0.060799870095128,0.0192266070942963,0.00976485637229672,0.0292945691168902,0.00976485637229672,0.1,0.111111111111111,,-0.0091117804417022,0.0091117804417022,0.0674892286467159,0.0674892286467159
MICOS10,25,0.112754118946069,0.287510869725033,-0.0983826021033334,0.138191191971504,0.0436998919203526,0.0123818952236793,0.133587472820448,0.0445291576068161,0.2,0.555555555555556,,-0.110764497327013,0.110764497327013,0.192204106181577,0.192204106181577
MICOS10-DT,45,,,0,0,0,0,0,0,0,0,,0,0,0,0
MICOS10-NBL1,40,0.719695165515599,0.829597315105435,-0.0291593249317034,0.0872633654600153,0.0275950991145315,-0.0249668074700445,0.142553710730912,0.0475179035769706,0.4,0.444444444444444,,-0.0041925174616589,0.0041925174616589,0.167142021629992,0.167142021629992
MICOS10P1,54,0.192975591010525,0.402392702375147,0.0063751423401568,0.0201599702026714,0.0063751423401568,-0.0114706406142893,0.034411921842868,0.0114706406142893,0.1,0,,0.0178457829544461,-0.0178457829544461,0.0398823866323501,0.0398823866323501
MICOS13,25,0.112754118946069,0.287510869725033,-0.40484237142172,0.623908533963338,0.197297201894067,0.00798748990099226,0.458679622141514,0.152893207380505,0.5,0.666666666666667,,-0.412829861322712,0.412829861322712,0.774369972635925,0.774369972635925
MICU1,2,8.66007057957522e-05,0.00391204054864174,-0.889752638930729,0.829565830066612,0.262331749205868,0.517763798790921,0.570362301967863,0.190120767322621,0.1,1,,-1.40751643772165,1.40751643772165,1.00672370684324,1.00672370684324
MICU2,45,1,1,-0.200539285944756,0.645182606976762,0.204024654477181,-0.301279010304645,0.763952443076139,0.254650814358713,0.4,0.333333333333333,,0.100739724359889,-0.100739724359889,0.999941964129585,0.999941964129585
MICU3,29,0.211024269847799,0.423657674927434,-0.222439394619413,0.228617279017231,0.0722951314164672,-0.0633262202025081,0.210708473993623,0.0702361579978742,0.1,0.444444444444444,,-0.159113174416905,0.159113174416905,0.310908220023151,0.310908220023151
MID1,19,0.0349866851414839,0.13147750118408,-0.312480705818853,0.447263054355339,0.141436996500657,0.198439115826371,0.488766083498014,0.162922027832671,0.2,0.444444444444444,,-0.510919821645224,0.510919821645224,0.662522848035639,0.662522848035639
MID1IP1,7,0.000974257940202213,0.0126087553184561,-0.393056231336898,0.440923876486004,0.139432372444653,0.133917841353588,0.201180066019401,0.0670600220064671,0.1,0.555555555555556,,-0.526974072690486,0.526974072690486,0.484651713933847,0.484651713933847
MID1IP1-AS1,17,0.0241158244435914,0.104034916273123,-0.100273486082436,0.245570413297022,0.0776561831967487,0.175484405375935,0.26637005415635,0.0887900180521167,0.2,0.666666666666667,,-0.275757891458371,0.275757891458371,0.362295229941172,0.362295229941172
MID2,14,0.010132282578103,0.055611275089125,-0.584517851419672,0.466128411136412,0.147402746130646,0.198197473484874,0.655616248643238,0.218538749547746,0.2,0.555555555555556,,-0.782715324904546,0.782715324904546,0.804430457624267,0.804430457624267
MIDEAS,0,2.16501764489381e-05,0.00246424388271429,-1.06559153349208,0.606148913709867,0.191681116856004,0.377190053272477,0.353527768625548,0.117842589541849,0,0.888888888888889,,-1.44278158676456,1.44278158676456,0.701711043650455,0.701711043650455
MIDEAS-AS1,44,0.938959222325739,0.995483918239593,0.0144046369616707,0.0455514616667269,0.0144046369616707,0.0176935177477896,0.0530805532433688,0.0176935177477896,0.1,0.111111111111111,,-0.0032888807861189,0.0032888807861189,0.0699462707554692,0.0699462707554692
MIDN,0,2.16501764489381e-05,0.00246424388271429,-1.42468152470084,0.628165649851326,0.198643420141,0.668543299616412,0.976594374385335,0.325531458128445,0,0.777777777777778,,-2.09322482431725,2.09322482431725,1.16117554905975,1.16117554905975
MIEF1,12,0.00567234622962177,0.0373452145680958,-0.577276939298336,0.702927942467247,0.22228533291723,0.358522285721095,0.390509515866489,0.130169838622163,0.2,0.888888888888889,,-0.935799225019431,0.935799225019431,0.804117761452585,0.804117761452585
