scope,cim,cim_class,rho_threshold,gene,n_scope_datasets,k_datasets,all_datasets_contributed,k_concordant,direction_concordant,nki_smc,nki_smc_dir,neo,neo_dir,tnbc_cl,tnbc_cl_dir,fisher_stat,fisher_p,fisher_padj,fisher_sig,stouffer_Z,stouffer_p,stouffer_padj,stouffer_sig,mean_abs_rrb,neg_log10_stouffer,cim_label,highlight,proteostasis_branch,is_proteostatic
"NKI.TNBCCL","Dys","Dys_only",0.3,"E2F5",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",31.1212256127864,0.00000289193233020115,0.000137258877761786,"YES",4.65301464850765,0.00000163558499812185,0.000140121780551176,"YES",0.553,3.85349435266581,"Dys-CIM","background",NA,FALSE
"NKI.TNBCCL","Dys","Dys_only",0.3,"IMP4",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",31.0815667062715,0.00000294631799778083,0.000137783694602103,"YES",4.75849221885688,0.000000975222049442464,0.0000969126911633449,"YES",0.511,4.01361934636201,"Dys-CIM","Dys-CIM: Translation","Translation",TRUE
"NKI.TNBCCL","Dys","Dys_only",0.3,"NUDCD1",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",30.7101191140345,0.00000350779734496913,0.000159083463642031,"YES",4.45804383650749,0.00000413554949447216,0.000243537914674472,"YES",0.558,3.61343341698695,"Dys-CIM","Dys-CIM: Cytonuclear Proteostasis","Cytonuclear proteostasis",TRUE
"NKI.TNBCCL","Dys","Dys_only",0.3,"PPA2",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",30.3857661551505,0.00000408449995139799,0.000175805315224743,"YES",4.18148143974962,0.0000144807947963148,0.000560174669303908,"YES",0.552,3.2516765335529,"Dys-CIM","background",NA,FALSE
"NKI.TNBCCL","Dys","Dys_only",0.3,"ANKRD39",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",30.3823416054608,0.00000409106708384622,0.000175805315224743,"YES",4.6441615894668,0.00000170730119579892,0.000140121780551176,"YES",0.535,3.85349435266581,"Dys-CIM","background",NA,FALSE
"NKI.TNBCCL","Dys","Dys_only",0.3,"MRPS35",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",30.1937527552149,0.0000044694234567365,0.000189503554565628,"YES",4.56820175889014,0.00000245963199384253,0.000181898366056262,"YES",0.544,3.74017120206866,"Dys-CIM","Dys-CIM: Translation","Translation",TRUE
"NKI.TNBCCL","Dys","Dys_only",0.3,"SINHCAF",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",30.0665869332319,0.00000474401817716307,0.000196007764554947,"YES",3.87751997020145,0.0000527633340303309,0.00129067232474194,"YES",0.535,2.88918400221026,"Dys-CIM","background",NA,FALSE
"NKI.TNBCCL","Dys","Dys_only",0.3,"PARD3",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",30.0622322737663,0.00000475371307786714,0.000196007764554947,"YES",3.75544702914537,0.0000865161781396799,0.00175236590117313,"YES",0.527,2.75637520623366,"Dys-CIM","background",NA,FALSE
"NKI.TNBCCL","Dys","Dys_only",0.3,"MRGBP",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",30.0381268192804,0.00000480773762115907,0.000196007764554947,"YES",4.64474985092436,0.00000170244379209081,0.000140121780551176,"YES",0.478,3.85349435266581,"Dys-CIM","background",NA,FALSE
"NKI.TNBCCL","Dys","Dys_only",0.3,"NPM3",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",29.9590885358021,0.00000498920067264616,0.000200831115683731,"YES",4.10724465506582,0.0000200203521858775,0.000692007825555331,"YES",0.546,3.15988899430584,"Dys-CIM","background",NA,FALSE
"NKI.TNBCCL","Dys","Dys_only",0.3,"NPM1",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",29.7904439924447,0.00000539950413458763,0.000211034164870239,"YES",4.60541331945017,0.00000205823714180439,0.000163629852773449,"YES",0.522,3.78613746037103,"Dys-CIM","background",NA,FALSE
"NKI.TNBCCL","Dys","Dys_only",0.3,"ACTG1",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",29.7765022721564,0.00000543489029640523,0.000211034164870239,"YES",3.9797542922515,0.0000344932662732206,0.000951822510341455,"YES",0.539,3.02144402847036,"Dys-CIM","background",NA,FALSE
"NKI.TNBCCL","Dys","Dys_only",0.3,"DVL1",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",29.7479336980853,0.0000055081244290031,0.000211034164870239,"YES",4.58145133792288,0.00000230880030077318,0.000178185051708678,"YES",0.529,3.74912873258163,"Dys-CIM","background",NA,FALSE
"NKI.TNBCCL","Dys","Dys_only",0.3,"NUP37",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",29.6772199221391,0.00000569364832431868,0.000213905661268631,"YES",4.51307681322338,0.00000319469340486633,0.00021330563804591,"YES",0.539,3.6709976652263,"Dys-CIM","background",NA,FALSE
"NKI.TNBCCL","Dys","Dys_only",0.3,"DDX1",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",29.6682566515543,0.0000057176041534068,0.000213905661268631,"YES",4.19218245744806,0.0000138141823366982,0.000560174669303908,"YES",0.547,3.2516765335529,"Dys-CIM","background",NA,FALSE
"NKI.TNBCCL","Dys","Dys_only",0.3,"NDUFAF2",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",29.5274749900625,0.00000610730301063316,0.000223232454871419,"YES",4.30192673276516,0.0000084659652093183,0.000397150821289272,"YES",0.547,3.40104453501304,"Dys-CIM","background",NA,FALSE
"NKI.TNBCCL","Dys","Dys_only",0.3,"NOL10",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",29.4050790230978,0.00000646752498360657,0.000232565227969814,"YES",4.21565933970363,0.0000124524735864373,0.000528449526233524,"YES",0.545,3.27699648711734,"Dys-CIM","Dys-CIM: Translation","Translation",TRUE
