cohort,gsva_version,interface,signature,sample_id,ssgsea_score,cim_z,n_scored,raw_median,z_median,raw_min,raw_max,median_group,at_raw_median
METABRIC,2.3.4,ssgseaParam,Dys-CIM,MB-0494,0.9060705290465026,1.3625950981053523,412,0.7514332257467629,-0.01821328144254894,0.4186904467482084,1.016714676303281,High,FALSE
METABRIC,2.3.4,ssgseaParam,Dys-CIM,MB-0495,0.7200274357157512,-0.29864612084020653,412,0.7514332257467629,-0.01821328144254894,0.4186904467482084,1.016714676303281,Low,FALSE
METABRIC,2.3.4,ssgseaParam,Dys-CIM,MB-0496,0.51637998123137685,-2.1170825887897684,412,0.7514332257467629,-0.01821328144254894,0.4186904467482084,1.016714676303281,Low,FALSE
METABRIC,2.3.4,ssgseaParam,Dys-CIM,MB-0500,0.7241905104077294,-0.26147262973098234,412,0.7514332257467629,-0.01821328144254894,0.4186904467482084,1.016714676303281,Low,FALSE
METABRIC,2.3.4,ssgseaParam,Dys-CIM,MB-0501,0.7955689674716271,0.37588956897463766,412,0.7514332257467629,-0.01821328144254894,0.4186904467482084,1.016714676303281,High,FALSE
METABRIC,2.3.4,ssgseaParam,Dys-CIM,MB-0502,0.6089234377174992,-1.2907310069811155,412,0.7514332257467629,-0.01821328144254894,0.4186904467482084,1.016714676303281,Low,FALSE
METABRIC,2.3.4,ssgseaParam,Dys-CIM,MB-0506,0.7848636931151942,0.2802985814102118,412,0.7514332257467629,-0.01821328144254894,0.4186904467482084,1.016714676303281,High,FALSE
METABRIC,2.3.4,ssgseaParam,Dys-CIM,MB-0514,0.7870222946118051,0.2995734586295038,412,0.7514332257467629,-0.01821328144254894,0.4186904467482084,1.016714676303281,High,FALSE
METABRIC,2.3.4,ssgseaParam,Dys-CIM,MB-0516,0.7344264477428262,-0.17007250994596151,412,0.7514332257467629,-0.01821328144254894,0.4186904467482084,1.016714676303281,Low,FALSE
METABRIC,2.3.4,ssgseaParam,Dys-CIM,MB-0519,0.7540410716759463,0.005073050087731782,412,0.7514332257467629,-0.01821328144254894,0.4186904467482084,1.016714676303281,High,FALSE
METABRIC,2.3.4,ssgseaParam,Dys-CIM,MB-0524,0.6408016846403081,-1.006079441433635,412,0.7514332257467629,-0.01821328144254894,0.4186904467482084,1.016714676303281,Low,FALSE
METABRIC,2.3.4,ssgseaParam,Dys-CIM,MB-0525,0.8162334478937592,0.5604096499448518,412,0.7514332257467629,-0.01821328144254894,0.4186904467482084,1.016714676303281,High,FALSE
METABRIC,2.3.4,ssgseaParam,Dys-CIM,MB-0528,0.6382434418656149,-1.0289228497499787,412,0.7514332257467629,-0.01821328144254894,0.4186904467482084,1.016714676303281,Low,FALSE
METABRIC,2.3.4,ssgseaParam,Dys-CIM,MB-0529,0.6783527690320955,-0.6707732062441485,412,0.7514332257467629,-0.01821328144254894,0.4186904467482084,1.016714676303281,Low,FALSE
METABRIC,2.3.4,ssgseaParam,Dys-CIM,MB-0531,0.674012399033885,-0.7095298266454401,412,0.7514332257467629,-0.01821328144254894,0.4186904467482084,1.016714676303281,Low,FALSE
METABRIC,2.3.4,ssgseaParam,Dys-CIM,MB-0532,0.8781870736513596,1.113614366814829,412,0.7514332257467629,-0.01821328144254894,0.4186904467482084,1.016714676303281,High,FALSE
METABRIC,2.3.4,ssgseaParam,Dys-CIM,MB-0534,0.5454152241224473,-1.8578171603925433,412,0.7514332257467629,-0.01821328144254894,0.4186904467482084,1.016714676303281,Low,FALSE
METABRIC,2.3.4,ssgseaParam,Dys-CIM,MB-0537,0.6422007561001088,-0.9935866628216422,412,0.7514332257467629,-0.01821328144254894,0.4186904467482084,1.016714676303281,Low,FALSE
