cohort,gene,nonfinite_n,variance,finite_complete,variable,retained,exclusion_reason
SCANB,AC068533.4,0,2.655195930919448,TRUE,TRUE,TRUE,retained
SCANB,AC068580.4,0,2.5683455345398527,TRUE,TRUE,TRUE,retained
SCANB,AC068631.2,0,3.1633115538163996,TRUE,TRUE,TRUE,retained
SCANB,AC068775.1,0,0.30079199397342216,TRUE,TRUE,TRUE,retained
SCANB,AC068775.2,0,1.2642864175415032,TRUE,TRUE,TRUE,retained
SCANB,AC068790.8,0,0.7735586864769943,TRUE,TRUE,TRUE,retained
SCANB,AC068987.5,0,1.2419680964110036,TRUE,TRUE,TRUE,retained
SCANB,AC069368.1,0,1.4846270407608992,TRUE,TRUE,TRUE,retained
SCANB,AC069544.2,0,0.34854269092854007,TRUE,TRUE,TRUE,retained
SCANB,AC072022.1,0,0.20493373660748332,TRUE,TRUE,TRUE,retained
SCANB,AC073111.3,0,1.4385795679340327,TRUE,TRUE,TRUE,retained
SCANB,AC073111.5,0,1.924452159570262,TRUE,TRUE,TRUE,retained
SCANB,AC073264.3,0,1.6920742864749287,TRUE,TRUE,TRUE,retained
SCANB,AC073610.2,0,0.23864475603336258,TRUE,TRUE,TRUE,retained
SCANB,AC073610.3,0,0.5397410256041026,TRUE,TRUE,TRUE,retained
SCANB,AC073896.1,0,1.3682714666305869,TRUE,TRUE,TRUE,retained
SCANB,AC083800.1,0,0,TRUE,FALSE,FALSE,zero_or_undefined_variance
SCANB,AC083902.2,0,0.12569998644202585,TRUE,TRUE,TRUE,retained
SCANB,AC087498.1,0,0.05751085879067722,TRUE,TRUE,TRUE,retained
SCANB,AC087632.1,0,1.7483356579443519,TRUE,TRUE,TRUE,retained
SCANB,AC090527.2,0,1.67888967979156,TRUE,TRUE,TRUE,retained
SCANB,AC091167.7,0,0.75029020213555,TRUE,TRUE,TRUE,retained
SCANB,AC091959.3,0,0.30588631095366026,TRUE,TRUE,TRUE,retained
SCANB,AC091980.2,0,0.028765455595986988,TRUE,TRUE,TRUE,retained
SCANB,AC092017.3,0,0.0012165771571273033,TRUE,TRUE,TRUE,retained
SCANB,AC092042.3,0,0.5977311393926219,TRUE,TRUE,TRUE,retained
SCANB,AC092073.1,0,2.373435319061493,TRUE,TRUE,TRUE,retained
SCANB,AC092143.1,0,1.8714543359361666,TRUE,TRUE,TRUE,retained
SCANB,AC092329.3,0,0.7845514561242437,TRUE,TRUE,TRUE,retained
SCANB,AC092442.1,0,0.02126622246758795,TRUE,TRUE,TRUE,retained
SCANB,AC092587.1,0,1.1516864756887346,TRUE,TRUE,TRUE,retained
SCANB,AC092647.5,0,0.7803641640260276,TRUE,TRUE,TRUE,retained
SCANB,AC092718.3,0,2.492816307179183,TRUE,TRUE,TRUE,retained
SCANB,AC092718.8,0,0.35269385047324137,TRUE,TRUE,TRUE,retained
SCANB,AC092821.1,0,0.605931154011929,TRUE,TRUE,TRUE,retained
SCANB,AC092835.1,0,0.9629070780872644,TRUE,TRUE,TRUE,retained
SCANB,AC093155.3,0,1.7064685800458492,TRUE,TRUE,TRUE,retained
SCANB,AC093525.1,0,2.220882525308863,TRUE,TRUE,TRUE,retained
SCANB,AC093525.2,0,4.053952824741375,TRUE,TRUE,TRUE,retained
SCANB,AC093668.1,0,2.370375447656189,TRUE,TRUE,TRUE,retained
SCANB,AC093762.1,0,0.0016834309223147912,TRUE,TRUE,TRUE,retained
SCANB,AC093762.2,0,0.0011410763467454433,TRUE,TRUE,TRUE,retained
SCANB,AC093762.3,0,4.0208640809013277e-4,TRUE,TRUE,TRUE,retained
SCANB,AC093899.2,0,0.1458041144561522,TRUE,TRUE,TRUE,retained
SCANB,AC096582.3,0,0.0661217976906575,TRUE,TRUE,TRUE,retained
SCANB,AC097372.1,0,0.2813695419373354,TRUE,TRUE,TRUE,retained
SCANB,AC097637.1,0,0.26385921835817233,TRUE,TRUE,TRUE,retained
SCANB,AC097662.2,0,8.40103720515405e-4,TRUE,TRUE,TRUE,retained
SCANB,AC099489.1,0,0.19159127848634383,TRUE,TRUE,TRUE,retained
SCANB,AC099811.2,0,2.6670499947601236,TRUE,TRUE,TRUE,retained
SCANB,AC099850.2,0,1.0176333195690723,TRUE,TRUE,TRUE,retained
SCANB,AC100868.1,0,0.1380639044301924,TRUE,TRUE,TRUE,retained
SCANB,AC104109.3,0,9.364900878824685,TRUE,TRUE,TRUE,retained
SCANB,AC104452.1,0,0.4180956082820185,TRUE,TRUE,TRUE,retained
SCANB,AC104581.1,0,0.3531679377408038,TRUE,TRUE,TRUE,retained
SCANB,AC104662.2,0,1.9697341614094848,TRUE,TRUE,TRUE,retained
SCANB,AC104836.1,0,0.6411737565511969,TRUE,TRUE,TRUE,retained
SCANB,AC105001.2,0,1.191885804511264,TRUE,TRUE,TRUE,retained
SCANB,AC106774.10,0,0.014986690013988406,TRUE,TRUE,TRUE,retained
SCANB,AC106774.5,0,0.0018578557931486453,TRUE,TRUE,TRUE,retained
SCANB,AC106774.6,0,0.00293607058065473,TRUE,TRUE,TRUE,retained
SCANB,AC106774.7,0,0.0018439521777680547,TRUE,TRUE,TRUE,retained
SCANB,AC106774.8,0,0.0028575237822436876,TRUE,TRUE,TRUE,retained
SCANB,AC106774.9,0,0.0020048894694162907,TRUE,TRUE,TRUE,retained
SCANB,AC106782.1,0,2.109228064896893,TRUE,TRUE,TRUE,retained
SCANB,AC107871.1,0,1.0938523871295747,TRUE,TRUE,TRUE,retained
SCANB,AC108488.2,0,0.7894917710744466,TRUE,TRUE,TRUE,retained
SCANB,AC108750.1,0,0.004096236861056151,TRUE,TRUE,TRUE,retained
SCANB,AC112484.1,0,2.782700356823665,TRUE,TRUE,TRUE,retained
SCANB,AC113189.6,0,0.001695289550439362,TRUE,TRUE,TRUE,retained
SCANB,AC114296.1,0,1.428664822296869,TRUE,TRUE,TRUE,retained
SCANB,AC115220.1,0,0.1808146891063101,TRUE,TRUE,TRUE,retained
SCANB,AC116565.1,0,0.07791176844239046,TRUE,TRUE,TRUE,retained
SCANB,AC117457.1,0,0.008273003630916166,TRUE,TRUE,TRUE,retained
SCANB,AC118470.1,0,0,TRUE,FALSE,FALSE,zero_or_undefined_variance
SCANB,AC118553.2,0,3.364098133338093,TRUE,TRUE,TRUE,retained
SCANB,AC119396.1,0,2.2430881192061425,TRUE,TRUE,TRUE,retained
SCANB,AC126755.2,0,0.46270590866382255,TRUE,TRUE,TRUE,retained
SCANB,AC129492.3,0,1.7381636388033888,TRUE,TRUE,TRUE,retained
SCANB,AC131097.2,0,2.2744616403011877,TRUE,TRUE,TRUE,retained
SCANB,AC131160.1,0,3.6185730325350987,TRUE,TRUE,TRUE,retained
SCANB,AC133551.1,0,5.019765451386185e-5,TRUE,TRUE,TRUE,retained
SCANB,AC133555.3,0,2.5293965832020544,TRUE,TRUE,TRUE,retained
SCANB,AC134669.2,0,2.128759280004457,TRUE,TRUE,TRUE,retained
SCANB,AC134772.2,0,0.6010384117687373,TRUE,TRUE,TRUE,retained
SCANB,AC135050.2,0,5.112782846705659,TRUE,TRUE,TRUE,retained
SCANB,AC135068.1,0,0.003574354052611482,TRUE,TRUE,TRUE,retained
SCANB,AC135068.3,0,0.10922986365535295,TRUE,TRUE,TRUE,retained
SCANB,AC135586.2,0,1.0122948915027652,TRUE,TRUE,TRUE,retained
SCANB,AC136352.3,0,2.3778750447092165e-4,TRUE,TRUE,TRUE,retained
SCANB,AC136352.4,0,0.021134358577639015,TRUE,TRUE,TRUE,retained
SCANB,AC136428.1,0,2.402726106444648,TRUE,TRUE,TRUE,retained
SCANB,AC136612.1,0,0.04212175564687495,TRUE,TRUE,TRUE,retained
SCANB,AC136616.1,0,0.4557821731360031,TRUE,TRUE,TRUE,retained
SCANB,AC136616.2,0,6.48429787691102,TRUE,TRUE,TRUE,retained
SCANB,AC136616.3,0,0.27475361901404544,TRUE,TRUE,TRUE,retained
SCANB,AC138517.2,0,0.24885911413419953,TRUE,TRUE,TRUE,retained
SCANB,AC138647.1,0,0.0058076072878251615,TRUE,TRUE,TRUE,retained
SCANB,AC138696.1,0,2.4833821607543483,TRUE,TRUE,TRUE,retained
SCANB,AC138811.2,0,1.7514640141198343,TRUE,TRUE,TRUE,retained
SCANB,AC138894.1,0,0.28750972582771367,TRUE,TRUE,TRUE,retained
SCANB,AC138969.1,0,0.4507801477719768,TRUE,TRUE,TRUE,retained
SCANB,AC139530.2,0,4.215503477646455,TRUE,TRUE,TRUE,retained
SCANB,AC140504.1,0,0.07902244547958545,TRUE,TRUE,TRUE,retained
SCANB,AC141272.1,0,5.032229681959039,TRUE,TRUE,TRUE,retained
SCANB,AC145212.1,0,1.4551484627411853,TRUE,TRUE,TRUE,retained
SCANB,AC145212.2,0,1.0727347768534432,TRUE,TRUE,TRUE,retained
SCANB,AC171558.1,0,0.058681057560720694,TRUE,TRUE,TRUE,retained
SCANB,AC171558.3,0,0.002677005727628009,TRUE,TRUE,TRUE,retained
SCANB,AC187653.1,0,0.002227606322133803,TRUE,TRUE,TRUE,retained
SCANB,AC213203.1,0,0.03344467187568081,TRUE,TRUE,TRUE,retained
SCANB,AC233723.1,0,2.1402830476000863,TRUE,TRUE,TRUE,retained
SCANB,AC233724.12,0,0.02905659579329544,TRUE,TRUE,TRUE,retained
SCANB,AC233724.16,0,0.0617597091749542,TRUE,TRUE,TRUE,retained
SCANB,AC233724.17,0,0.017740822808322048,TRUE,TRUE,TRUE,retained
SCANB,AC233724.18,0,1.1799038692931368e-4,TRUE,TRUE,TRUE,retained
SCANB,AC233724.19,0,4.6902515963082877e-4,TRUE,TRUE,TRUE,retained
SCANB,AC233724.20,0,4.7171958309597694e-4,TRUE,TRUE,TRUE,retained
SCANB,AC233724.21,0,3.95873292957539e-4,TRUE,TRUE,TRUE,retained
SCANB,AC233724.6,0,0.05501457642629033,TRUE,TRUE,TRUE,retained
SCANB,AC233755.1,0,6.7907626807826995,TRUE,TRUE,TRUE,retained
SCANB,AC233755.2,0,5.894803645591443,TRUE,TRUE,TRUE,retained
SCANB,AC240274.1,0,0.8021238053373304,TRUE,TRUE,TRUE,retained
SCANB,AC243547.3,0,0.04970655785777602,TRUE,TRUE,TRUE,retained
SCANB,AC243756.1,0,0.1294181509352821,TRUE,TRUE,TRUE,retained
SCANB,AC243967.1,0,4.468529654492635,TRUE,TRUE,TRUE,retained
SCANB,AC244197.3,0,1.2107010606964879,TRUE,TRUE,TRUE,retained
SCANB,AC244517.10,0,0.4358042482876502,TRUE,TRUE,TRUE,retained
SCANB,AC244517.6,0,0.8065899150786371,TRUE,TRUE,TRUE,retained
SCANB,AC245033.1,0,0.7625973498606768,TRUE,TRUE,TRUE,retained
SCANB,AC245748.1,0,0.16119257328493192,TRUE,TRUE,TRUE,retained
SCANB,ACAA1,0,0.3552785696667003,TRUE,TRUE,TRUE,retained
SCANB,ACAA2,0,0.42401996849869716,TRUE,TRUE,TRUE,retained
SCANB,ACACA,0,0.7613811250469491,TRUE,TRUE,TRUE,retained
SCANB,ACACB,0,1.6266408081543673,TRUE,TRUE,TRUE,retained
SCANB,ACAD10,0,0.2131181634720316,TRUE,TRUE,TRUE,retained
SCANB,ACAD11,0,0.3763181804639905,TRUE,TRUE,TRUE,retained
SCANB,ACAD8,0,0.3804846553064713,TRUE,TRUE,TRUE,retained
SCANB,ACAD9,0,0.18937786686402464,TRUE,TRUE,TRUE,retained
SCANB,ACADL,0,2.4133113608441437,TRUE,TRUE,TRUE,retained
SCANB,ACADM,0,0.641832689615398,TRUE,TRUE,TRUE,retained
SCANB,ACADS,0,1.610221848568101,TRUE,TRUE,TRUE,retained
SCANB,ACADSB,0,2.047675736891137,TRUE,TRUE,TRUE,retained
SCANB,ACADVL,0,0.3452271937984548,TRUE,TRUE,TRUE,retained
SCANB,ACAN,0,1.7597912132694957,TRUE,TRUE,TRUE,retained
SCANB,ACAP1,0,1.9894954009173305,TRUE,TRUE,TRUE,retained
SCANB,ACAP2,0,0.6322875292072788,TRUE,TRUE,TRUE,retained
SCANB,ACAP3,0,1.23802656917403,TRUE,TRUE,TRUE,retained
SCANB,ACAT1,0,0.41885330211314903,TRUE,TRUE,TRUE,retained
SCANB,ACAT2,0,0.5332520128345014,TRUE,TRUE,TRUE,retained
SCANB,ACBD3,0,0.2841953660980828,TRUE,TRUE,TRUE,retained
SCANB,ACBD4,0,0.8532417984453042,TRUE,TRUE,TRUE,retained
SCANB,ACBD5,0,0.38673225441652037,TRUE,TRUE,TRUE,retained
SCANB,ACBD6,0,0.18696268146806555,TRUE,TRUE,TRUE,retained
SCANB,ACBD7,0,1.8275474307911586,TRUE,TRUE,TRUE,retained
SCANB,ACCS,0,0.6254021886124369,TRUE,TRUE,TRUE,retained
SCANB,ACCSL,0,0.0015626318909906188,TRUE,TRUE,TRUE,retained
SCANB,ACD,0,0.6663860907501374,TRUE,TRUE,TRUE,retained
SCANB,ACE,0,0.8445233558398765,TRUE,TRUE,TRUE,retained
SCANB,ACE2,0,3.717609954427871,TRUE,TRUE,TRUE,retained
SCANB,ACER1,0,0.7825329074676162,TRUE,TRUE,TRUE,retained
SCANB,ACER2,0,1.0510357023026207,TRUE,TRUE,TRUE,retained
SCANB,ACER3,0,0.8173884325291527,TRUE,TRUE,TRUE,retained
SCANB,ACHE,0,2.0178264583129275,TRUE,TRUE,TRUE,retained
SCANB,ACIN1,0,0.129404689602463,TRUE,TRUE,TRUE,retained
SCANB,ACKR1,0,3.1433543716658376,TRUE,TRUE,TRUE,retained
SCANB,ACKR2,0,2.2815115339005967,TRUE,TRUE,TRUE,retained
SCANB,ACKR3,0,1.0892153749169926,TRUE,TRUE,TRUE,retained
SCANB,ACKR4,0,1.4734528279218992,TRUE,TRUE,TRUE,retained
SCANB,ACLY,0,0.2554082174906387,TRUE,TRUE,TRUE,retained
SCANB,ACMSD,0,2.3264231521772936,TRUE,TRUE,TRUE,retained
SCANB,ACO1,0,0.5911514310339148,TRUE,TRUE,TRUE,retained
SCANB,ACO2,0,0.36664869211117873,TRUE,TRUE,TRUE,retained
SCANB,ACOD1,0,0.3384325175996519,TRUE,TRUE,TRUE,retained
SCANB,ACOT1,0,0.6917606911147645,TRUE,TRUE,TRUE,retained
SCANB,ACOT11,0,1.3090194371187822,TRUE,TRUE,TRUE,retained
SCANB,ACOT12,0,0.013185534763823179,TRUE,TRUE,TRUE,retained
SCANB,ACOT13,0,0.24669395327777702,TRUE,TRUE,TRUE,retained
SCANB,ACOT2,0,0.5395619828486082,TRUE,TRUE,TRUE,retained
SCANB,ACOT4,0,1.0733936132239714,TRUE,TRUE,TRUE,retained
SCANB,ACOT6,0,0.7230707282486395,TRUE,TRUE,TRUE,retained
SCANB,ACOT7,0,1.0630551817670393,TRUE,TRUE,TRUE,retained
SCANB,ACOT8,0,0.6004091006246398,TRUE,TRUE,TRUE,retained
SCANB,ACOT9,0,0.39792675536945055,TRUE,TRUE,TRUE,retained
SCANB,ACOX1,0,0.33284691398307337,TRUE,TRUE,TRUE,retained
SCANB,ACOX2,0,2.919309293292044,TRUE,TRUE,TRUE,retained
SCANB,ACOX3,0,0.5858344300730184,TRUE,TRUE,TRUE,retained
SCANB,ACOXL,0,1.1204377725569354,TRUE,TRUE,TRUE,retained
SCANB,ACP1,0,0.2667872354596592,TRUE,TRUE,TRUE,retained
SCANB,ACP2,0,0.32111287627518925,TRUE,TRUE,TRUE,retained
SCANB,ACP4,0,0.163729094028319,TRUE,TRUE,TRUE,retained
SCANB,ACP5,0,1.2726519790414852,TRUE,TRUE,TRUE,retained
SCANB,ACP6,0,0.6200586799486435,TRUE,TRUE,TRUE,retained
SCANB,ACP7,0,0.6550599525089252,TRUE,TRUE,TRUE,retained
SCANB,ACPP,0,1.3668912332002217,TRUE,TRUE,TRUE,retained
SCANB,ACR,0,0.9468251311829966,TRUE,TRUE,TRUE,retained
SCANB,ACRBP,0,0.7335121642930734,TRUE,TRUE,TRUE,retained
SCANB,ACRV1,0,0.11821684110741763,TRUE,TRUE,TRUE,retained
SCANB,ACSBG1,0,0.9303552177402985,TRUE,TRUE,TRUE,retained
SCANB,ACSBG2,0,0.07277411362815264,TRUE,TRUE,TRUE,retained
SCANB,ACSF2,0,0.9562287631185721,TRUE,TRUE,TRUE,retained
SCANB,ACSF3,0,0.6793100386133868,TRUE,TRUE,TRUE,retained
SCANB,ACSL1,0,1.0988422717420026,TRUE,TRUE,TRUE,retained
SCANB,ACSL3,0,0.6881251704296011,TRUE,TRUE,TRUE,retained
SCANB,ACSL4,0,0.8299865404971445,TRUE,TRUE,TRUE,retained
SCANB,ACSL5,0,1.0301744240578021,TRUE,TRUE,TRUE,retained
SCANB,ACSL6,0,1.7587418688880356,TRUE,TRUE,TRUE,retained
SCANB,ACSM1,0,3.617382274170596,TRUE,TRUE,TRUE,retained
SCANB,ACSM2A,0,0.04899937763081982,TRUE,TRUE,TRUE,retained
SCANB,ACSM2B,0,0.03399593897143128,TRUE,TRUE,TRUE,retained
SCANB,ACSM3,0,1.8880371546546677,TRUE,TRUE,TRUE,retained
SCANB,ACSM4,0,7.553903113254282e-4,TRUE,TRUE,TRUE,retained
SCANB,ACSM5,0,1.16540876820307,TRUE,TRUE,TRUE,retained
SCANB,ACSM6,0,0.2834210636187869,TRUE,TRUE,TRUE,retained
SCANB,ACSS1,0,1.0997824680318515,TRUE,TRUE,TRUE,retained
SCANB,ACSS2,0,0.33489529115860434,TRUE,TRUE,TRUE,retained
SCANB,ACSS3,0,1.5941369713717475,TRUE,TRUE,TRUE,retained
SCANB,ACTA1,0,4.450120279047078,TRUE,TRUE,TRUE,retained
SCANB,ACTA2,0,1.0119299697769164,TRUE,TRUE,TRUE,retained
SCANB,ACTB,0,0.44113945107988123,TRUE,TRUE,TRUE,retained
SCANB,ACTBL2,0,0.4155952596117904,TRUE,TRUE,TRUE,retained
SCANB,ACTC1,0,0.8082323102483766,TRUE,TRUE,TRUE,retained
SCANB,ACTG1,0,0.25236455628103144,TRUE,TRUE,TRUE,retained
SCANB,ACTG2,0,4.463216489291791,TRUE,TRUE,TRUE,retained
SCANB,ACTL10,0,1.6724628594788908,TRUE,TRUE,TRUE,retained
SCANB,ACTL6A,0,0.34046834955753275,TRUE,TRUE,TRUE,retained
SCANB,ACTL6B,0,1.0340995183472204,TRUE,TRUE,TRUE,retained
SCANB,ACTL7A,0,4.894089957309944e-4,TRUE,TRUE,TRUE,retained
SCANB,ACTL7B,0,0.009199370726249337,TRUE,TRUE,TRUE,retained
SCANB,ACTL8,0,3.888567937102449,TRUE,TRUE,TRUE,retained
SCANB,ACTL9,0,6.820335798102871e-4,TRUE,TRUE,TRUE,retained
SCANB,ACTN1,0,0.42358518448710203,TRUE,TRUE,TRUE,retained
SCANB,ACTN2,0,1.8253944524631933,TRUE,TRUE,TRUE,retained
SCANB,ACTN3,0,0.06622113312387402,TRUE,TRUE,TRUE,retained
SCANB,ACTN4,0,0.7801988640669023,TRUE,TRUE,TRUE,retained
SCANB,ACTR10,0,0.3850715401253322,TRUE,TRUE,TRUE,retained
SCANB,ACTR1A,0,0.12165682469669487,TRUE,TRUE,TRUE,retained
SCANB,ACTR1B,0,0.3851144379073761,TRUE,TRUE,TRUE,retained
SCANB,ACTR2,0,0.3789194193606279,TRUE,TRUE,TRUE,retained
SCANB,ACTR3,0,0.20906919008010122,TRUE,TRUE,TRUE,retained
SCANB,ACTR3B,0,0.665082325209737,TRUE,TRUE,TRUE,retained
SCANB,ACTR3C,0,0.39168256938006374,TRUE,TRUE,TRUE,retained
SCANB,ACTR5,0,0.21266644682565364,TRUE,TRUE,TRUE,retained
SCANB,ACTR6,0,0.7977073989203791,TRUE,TRUE,TRUE,retained
SCANB,ACTR8,0,0.19628574458608022,TRUE,TRUE,TRUE,retained
SCANB,ACTRT1,0,0.003052177860556301,TRUE,TRUE,TRUE,retained
SCANB,ACTRT2,0,7.036099825926756e-4,TRUE,TRUE,TRUE,retained
SCANB,ACTRT3,0,0.44924566070474914,TRUE,TRUE,TRUE,retained
SCANB,ACVR1,0,0.23912165151473638,TRUE,TRUE,TRUE,retained
SCANB,ACVR1B,0,0.3252940265777887,TRUE,TRUE,TRUE,retained
SCANB,ACVR1C,0,1.6965191627035998,TRUE,TRUE,TRUE,retained
SCANB,ACVR2A,0,0.49852134206349086,TRUE,TRUE,TRUE,retained
SCANB,ACVR2B,0,0.4419665017618273,TRUE,TRUE,TRUE,retained
SCANB,ACVRL1,0,0.838376795822817,TRUE,TRUE,TRUE,retained
SCANB,ACY1,0,0.9667453335553979,TRUE,TRUE,TRUE,retained
SCANB,ACY3,0,3.2336724985330894,TRUE,TRUE,TRUE,retained
SCANB,ACYP1,0,0.4573807344365741,TRUE,TRUE,TRUE,retained
SCANB,ACYP2,0,0.3029818908287269,TRUE,TRUE,TRUE,retained
SCANB,ADA,0,0.7385989187170231,TRUE,TRUE,TRUE,retained
SCANB,ADA2,0,0.9623926227685182,TRUE,TRUE,TRUE,retained
SCANB,ADAD1,0,0.033274335769878524,TRUE,TRUE,TRUE,retained
SCANB,ADAD2,0,0.1252240437288259,TRUE,TRUE,TRUE,retained
SCANB,ADAL,0,0.4082402878330416,TRUE,TRUE,TRUE,retained
SCANB,ADAM10,0,0.3296994208128054,TRUE,TRUE,TRUE,retained
SCANB,ADAM11,0,0.4486588503492203,TRUE,TRUE,TRUE,retained
SCANB,ADAM12,0,1.4200684567020083,TRUE,TRUE,TRUE,retained
SCANB,ADAM15,0,0.9273436150492551,TRUE,TRUE,TRUE,retained
SCANB,ADAM17,0,0.27461442070909653,TRUE,TRUE,TRUE,retained
SCANB,ADAM18,0,0.056281263230623636,TRUE,TRUE,TRUE,retained
SCANB,ADAM19,0,0.9270686488809573,TRUE,TRUE,TRUE,retained
SCANB,ADAM2,0,0.604117500279473,TRUE,TRUE,TRUE,retained
SCANB,ADAM20,0,0.06651470518505564,TRUE,TRUE,TRUE,retained
SCANB,ADAM21,0,0.5215195035155753,TRUE,TRUE,TRUE,retained
SCANB,ADAM22,0,1.3288749750521207,TRUE,TRUE,TRUE,retained
SCANB,ADAM23,0,1.0047018534086227,TRUE,TRUE,TRUE,retained
SCANB,ADAM28,0,0.8954738218784306,TRUE,TRUE,TRUE,retained
SCANB,ADAM29,0,0.1432423236941753,TRUE,TRUE,TRUE,retained
SCANB,ADAM30,0,0.0010193152573247791,TRUE,TRUE,TRUE,retained
SCANB,ADAM32,0,2.042984159318563,TRUE,TRUE,TRUE,retained
SCANB,ADAM33,0,2.1231703525287204,TRUE,TRUE,TRUE,retained
SCANB,ADAM7,0,0.10303778783865632,TRUE,TRUE,TRUE,retained
SCANB,ADAM8,0,2.2335147634599566,TRUE,TRUE,TRUE,retained
SCANB,ADAM9,0,0.8140519977871798,TRUE,TRUE,TRUE,retained
SCANB,ADAMDEC1,0,4.625842712364807,TRUE,TRUE,TRUE,retained
SCANB,ADAMTS1,0,1.240363016016766,TRUE,TRUE,TRUE,retained
SCANB,ADAMTS10,0,1.2404251837287645,TRUE,TRUE,TRUE,retained
SCANB,ADAMTS12,0,0.9719865494663993,TRUE,TRUE,TRUE,retained
SCANB,ADAMTS13,0,1.1504729789963006,TRUE,TRUE,TRUE,retained
SCANB,ADAMTS14,0,1.629003888446966,TRUE,TRUE,TRUE,retained
SCANB,ADAMTS15,0,3.6935155471961787,TRUE,TRUE,TRUE,retained
SCANB,ADAMTS16,0,3.269366074267358,TRUE,TRUE,TRUE,retained
SCANB,ADAMTS17,0,1.332675381295117,TRUE,TRUE,TRUE,retained
SCANB,ADAMTS18,0,1.9684951465681841,TRUE,TRUE,TRUE,retained
SCANB,ADAMTS19,0,1.7365029482254615,TRUE,TRUE,TRUE,retained
SCANB,ADAMTS2,0,1.1384278076974699,TRUE,TRUE,TRUE,retained
SCANB,ADAMTS20,0,0.1914975721094967,TRUE,TRUE,TRUE,retained
SCANB,ADAMTS3,0,0.9576559598332064,TRUE,TRUE,TRUE,retained
SCANB,ADAMTS4,0,1.163001464200237,TRUE,TRUE,TRUE,retained
SCANB,ADAMTS5,0,1.380649178322082,TRUE,TRUE,TRUE,retained
SCANB,ADAMTS6,0,0.8694073937710894,TRUE,TRUE,TRUE,retained
SCANB,ADAMTS7,0,1.5418650618696945,TRUE,TRUE,TRUE,retained
SCANB,ADAMTS8,0,2.572579020060015,TRUE,TRUE,TRUE,retained
SCANB,ADAMTS9,0,0.9432098374601479,TRUE,TRUE,TRUE,retained
SCANB,ADAMTSL1,0,0.9459580457534386,TRUE,TRUE,TRUE,retained
SCANB,ADAMTSL2,0,1.7416791846130315,TRUE,TRUE,TRUE,retained
SCANB,ADAMTSL3,0,1.0014996791610253,TRUE,TRUE,TRUE,retained
SCANB,ADAMTSL4,0,1.3997234563615788,TRUE,TRUE,TRUE,retained
SCANB,ADAMTSL5,0,1.8603815575546947,TRUE,TRUE,TRUE,retained
SCANB,ADAP1,0,1.4988192057197072,TRUE,TRUE,TRUE,retained
SCANB,ADAP2,0,0.4411680360590005,TRUE,TRUE,TRUE,retained
SCANB,ADAR,0,0.26415568464680783,TRUE,TRUE,TRUE,retained
SCANB,ADARB1,0,0.373661709932526,TRUE,TRUE,TRUE,retained
SCANB,ADARB2,0,0.6346964449412803,TRUE,TRUE,TRUE,retained
SCANB,ADAT1,0,0.2408465001742727,TRUE,TRUE,TRUE,retained
SCANB,ADAT2,0,0.9881958999570521,TRUE,TRUE,TRUE,retained
SCANB,ADAT3,0,3.2219770974251762,TRUE,TRUE,TRUE,retained
SCANB,ADCK1,0,0.3288047407858433,TRUE,TRUE,TRUE,retained
SCANB,ADCK2,0,0.4010026291906895,TRUE,TRUE,TRUE,retained
SCANB,ADCK5,0,1.8755068576286764,TRUE,TRUE,TRUE,retained
SCANB,ADCY1,0,4.160454373999106,TRUE,TRUE,TRUE,retained
SCANB,ADCY10,0,1.0512453862877404,TRUE,TRUE,TRUE,retained
SCANB,ADCY2,0,2.406552187738267,TRUE,TRUE,TRUE,retained
SCANB,ADCY3,0,0.5464541795111079,TRUE,TRUE,TRUE,retained
SCANB,ADCY4,0,0.9771936223503791,TRUE,TRUE,TRUE,retained
SCANB,ADCY5,0,3.304081887785224,TRUE,TRUE,TRUE,retained
SCANB,ADCY6,0,0.4858478876342602,TRUE,TRUE,TRUE,retained
SCANB,ADCY7,0,0.6824785980479953,TRUE,TRUE,TRUE,retained
SCANB,ADCY8,0,0.39334045961302827,TRUE,TRUE,TRUE,retained
SCANB,ADCY9,0,0.7233964179993577,TRUE,TRUE,TRUE,retained
SCANB,ADCYAP1,0,2.168275466517179,TRUE,TRUE,TRUE,retained
SCANB,ADCYAP1R1,0,1.3239832540803431,TRUE,TRUE,TRUE,retained
SCANB,ADD1,0,0.1518645606014519,TRUE,TRUE,TRUE,retained
SCANB,ADD2,0,1.3286657935874362,TRUE,TRUE,TRUE,retained
SCANB,ADD3,0,1.070091810284041,TRUE,TRUE,TRUE,retained
SCANB,ADGB,0,0.27949359367760557,TRUE,TRUE,TRUE,retained
SCANB,ADGRA1,0,0.045982948603751926,TRUE,TRUE,TRUE,retained
SCANB,ADGRA2,0,1.0035064617310592,TRUE,TRUE,TRUE,retained
SCANB,ADGRA3,0,0.6464247173142388,TRUE,TRUE,TRUE,retained
SCANB,ADGRB1,0,1.3275301318524955,TRUE,TRUE,TRUE,retained
SCANB,ADGRB2,0,2.8942552625228233,TRUE,TRUE,TRUE,retained
SCANB,ADGRB3,0,0.44092224974134686,TRUE,TRUE,TRUE,retained
SCANB,ADGRD1,0,1.2609134793126975,TRUE,TRUE,TRUE,retained
SCANB,ADGRD2,0,0.34526891389509345,TRUE,TRUE,TRUE,retained
SCANB,ADGRE1,0,0.9494186421542196,TRUE,TRUE,TRUE,retained
