gene,signature,meta_scope_used,rho_threshold,k_datasets,n_scope_datasets,k_concordant,direction_concordant,fisher_padj,stouffer_padj,mean_abs_rrb,r_rb,source_p_adjust,passes_fisher,passes_stouffer,passes_k_mode,passes_effect_floor,selected,selection_source
THUMPD3,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.0866456128736346,0.999999999998396,0.593,0.593,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
PYGB,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.0872570870009787,0.999999999998396,0.42,0.42,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
IFNGR2,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.0873950652277814,0.999999999998396,0.561,0.561,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
ABHD17C,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.0873950652277814,0.999999999998396,0.623,0.623,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
CHLSN,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.0876015069402723,0.999999999998396,0.489,0.489,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
TMED10P1,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.0876015069402723,0.999999999998396,0.446,0.446,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
PPTC7,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.0876015069402723,0.999999999998396,0.458,0.458,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
GFPT1,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.0876501743702258,0.999999999998396,0.528,0.528,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
PRKCZ,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.0876501743702258,0.999999999998396,0.561,0.561,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
ETNK1,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.0877708315701639,0.999999999998396,0.414,0.414,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
SLC6A6,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,1,NO,0.0887290239996817,0.999999999998396,0.583,0.583,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
MYO10,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.0888050192088736,0.999999999998396,0.443,0.443,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
PSMC3IP,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.0888050192088736,0.999999999998396,0.554,0.554,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
ABHD11,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,1,NO,0.0888306597348185,0.999999999998396,0.47,0.47,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
ARHGEF39,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.0888306597348185,0.754545592216176,0.438,0.438,0.754545592216176,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
RIOX1,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.0888306597348185,0.999999999998396,0.561,0.561,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
GRB10,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,1,NO,0.0888306597348185,0.999999999998396,0.562,0.562,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
RBFA,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,2,NO,0.0888306597348185,0.817968001646981,0.368,0.368,0.817968001646981,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
CNOT2,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.0889088096533376,0.999999999998396,0.421,0.421,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
MSRB1,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.0889088096533376,0.951880237920715,0.416,0.416,0.951880237920715,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
RPS6KA3,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,1,NO,0.0889088096533376,0.999999999998396,0.587,0.587,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
GK5,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,1,NO,0.08894799797957,0.999999999998396,0.469,0.469,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
VWA1,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.0890834189140419,0.999999999998396,0.505,0.505,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
PRR19,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,1,NO,0.0890834189140419,0.999999999998396,0.487,0.487,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
SS18L2,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,2,NO,0.0902150131066773,0.569558993728299,0.408,0.408,0.569558993728299,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
LMO7,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.0902150131066773,0.999999999998396,0.593,0.593,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
PRKCI,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.0902150131066773,0.999999999998396,0.533,0.533,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
TIMM22,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,1,NO,0.0902150131066773,0.999999999998396,0.524,0.524,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
FKBP14,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,1,NO,0.0907249119818207,0.999999999998396,0.512,0.512,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
GATD3,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.0908059827057463,0.999999999998396,0.477,0.477,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
KPNA6,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.0908341876878313,0.999999999998396,0.511,0.511,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
TRPC4AP,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.0908652647206436,0.999999999998396,0.624,0.624,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
MCRIP1,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.0910513867837757,0.999999999998396,0.482,0.482,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
GLRX5,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,1,NO,0.0912888852551207,0.999999999998396,0.428,0.428,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
SCAI,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.0915825426126131,0.999999999998396,0.436,0.436,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
ARL3,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.0915945798598663,0.999999999998396,0.514,0.514,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
GMNN,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.0915957869686358,0.595522047186158,0.395,0.395,0.595522047186158,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
SEC23IP,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.0916390138299772,0.999999999998396,0.608,0.608,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
PCNP,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.0916390138299772,0.999999999998396,0.531,0.531,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
RNF8,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.0918391179526429,0.931212240929177,0.408,0.408,0.931212240929177,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
MRPS30,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.0918391179526429,0.999999999998396,0.55,0.55,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
RAB6A,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.0918391179526429,0.999999999998396,0.573,0.573,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
TJP1,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.0924435700348187,0.999999999998396,0.431,0.431,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
MVD,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.0931684573254928,0.999999999998396,0.531,0.531,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
DNAJB14,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.093406612588286,0.999999999998396,0.426,0.426,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
NUDCD3,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.093406612588286,0.999999999998396,0.645,0.645,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
TIMM9,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.0934258478298768,0.999999999998396,0.431,0.431,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
PDCD6IP,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.0934258478298768,0.999999999998396,0.424,0.424,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
RNF144A,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,1,NO,0.0934882134435838,0.999999999998396,0.634,0.634,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
UBE2M,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.0935812684165301,0.999999999998396,0.57,0.57,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
ZNF398,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.0935812684165301,0.999999999998396,0.627,0.627,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
NGDN,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.0936434014259606,0.533838184504941,0.373,0.373,0.533838184504941,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
ZNF165,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.0941285961917267,0.999999999998396,0.48,0.48,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
SENP3,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,1,NO,0.0942266088986167,0.999999999998396,0.401,0.401,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
SLC25A32,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.0942391864696016,0.999999999998396,0.454,0.454,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
TBC1D5,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,1,NO,0.094407661574260393,0.999999999998396,0.446,0.446,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
NANS,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,1,NO,0.094858705361851,0.999999999998396,0.403,0.403,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
SNRNP25,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,1,NO,0.094858705361851,0.999999999998396,0.452,0.452,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
FAT1,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,1,NO,0.0951840007147372,0.999999999998396,0.554,0.554,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
SERF2,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.0957681651804075,0.999999999998396,0.452,0.452,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
CERK,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.0957681651804075,0.999999999998396,0.565,0.565,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
SACK1G,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.0960456480863701,0.946710810804413,0.406,0.406,0.946710810804413,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
RAB3A,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,2,NO,0.0960858234486406,0.999999999998396,0.47,0.47,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
CDC42BPA,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.0960858234486406,0.999999999998396,0.431,0.431,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
WIPI1,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.0960858234486406,0.999999999998396,0.523,0.523,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
KCNK15,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.0963478949908578,0.687540856712185,0.412,0.412,0.687540856712185,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
MIF-AS1,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.0965260219349747,0.931212240929177,0.402,0.402,0.931212240929177,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
APEX1,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.0967985585048963,0.999999999998396,0.486,0.486,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
URB1-DT,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.0967985585048963,0.826075062547762,0.377,0.377,0.826075062547762,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
HOMER2,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,2,NO,0.0973748886482436,0.913726162612217,0.374,0.374,0.913726162612217,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
NEK3,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.0974425707722088,0.999999999998396,0.465,0.465,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
MOGS,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.0974425707722088,0.999999999998396,0.665,0.665,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
FAAP20,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.0974425707722088,0.999999999998396,0.419,0.419,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
BCL7C,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,1,NO,0.0974823912784177,0.999999999998396,0.469,0.469,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
BTF3L4,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.097651999160351,0.836136735645447,0.378,0.378,0.836136735645447,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
EPOP,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.097651999160351,0.927965383552524,0.399,0.399,0.927965383552524,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
UHRF2,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.097651999160351,0.999999999998396,0.429,0.429,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
RIMS4,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.097805941807295,0.823706024494975,0.439,0.439,0.823706024494975,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
MRPS18C,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.0987903779039424,0.61293525936822,0.39,0.39,0.61293525936822,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
CBFB,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.0990129560540806,0.999999999998396,0.566,0.566,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
ACTR2,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.0990129560540806,0.999999999998396,0.515,0.515,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
NMU,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.0990129560540806,0.71683100411406,0.415,0.415,0.71683100411406,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
ESRP1,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.0990129560540806,0.999999999998396,0.52,0.52,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
LAS1L,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.0990129560540806,0.999999999998396,0.517,0.517,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
COPS7A,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.0990129560540806,0.999999999998396,0.588,0.588,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
TRAIP,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.0990129560540806,0.955005507445757,0.467,0.467,0.955005507445757,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
RNASEH1,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,2,NO,0.0990129560540806,0.909596210200881,0.363,0.363,0.909596210200881,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
DCTN5,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,2,NO,0.0992965767699675,0.999999999998396,0.43,0.43,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
MCUR1,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.0994375773780832,0.999999999998396,0.412,0.412,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
SSR2,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,2,NO,0.099461773969212,0.754545592216176,0.345,0.345,0.754545592216176,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
ASPSCR1,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.099461773969212,0.999999999998396,0.47,0.47,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
DENND11,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.0994688088925744,0.999999999998396,0.454,0.454,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
SENP6,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.0995173359926843,0.999999999998396,0.434,0.434,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
ADCK2,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,2,NO,0.0995294937859834,0.999999999998396,0.474,0.474,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
RBM42,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,1,NO,0.0995846437383954,0.999999999998396,0.492,0.492,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
ARFIP1,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.0996890863582974,0.999999999998396,0.407,0.407,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
TBL3,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,2,NO,0.0996890863582974,0.999999999998396,0.459,0.459,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
PQBP1,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,1,NO,0.0996890863582974,0.999999999998396,0.454,0.454,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
INPP4A,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,1,NO,0.0996890863582974,0.999999999998396,0.64,0.64,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
MIGA1,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.100316769985666,0.999999999998396,0.435,0.435,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
ERRFI1,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.100316769985666,0.999999999998396,0.506,0.506,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
PMS2P9,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.100396634491102,0.999999999998396,0.406,0.406,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
GID4,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.100623263233226,0.999999999998396,0.61,0.61,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
ARHGAP42,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.100834219230364,0.999999999998396,0.475,0.475,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
COA3,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.100987341584585,0.938860096310098,0.461,0.461,0.938860096310098,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
SSX2IP,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.100987341584585,0.733472248639227,0.415,0.415,0.733472248639227,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
GCN1,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.101036937379026,0.999999999998396,0.625,0.625,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
ATP6V1G1,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.101094120024133,0.999999999998396,0.495,0.495,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
POLE3,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,1,NO,0.101465052403512,0.999999999998396,0.44,0.44,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
DDX56,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.101939833251965,0.999999999998396,0.592,0.592,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
OSMR,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,1,NO,0.102049253624838,0.999999999998396,0.586,0.586,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
SAMD4A,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,1,NO,0.102243331519935,0.999999999998396,0.585,0.585,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
SORCS2,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,1,NO,0.10225186581055801,0.999999999998396,0.448,0.448,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
LAMP2,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.1026073720496,0.999999999998396,0.546,0.546,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
KIF22,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,1,NO,0.102737367137763,0.999999999998396,0.577,0.577,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
MAP2K2,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,1,NO,0.103151513653103,0.999999999998396,0.562,0.562,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
ZHX3,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,2,3,1,NO,0.103308656586748,0.999999999998396,0.457,0.457,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
ZNF768,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,1,NO,0.103308656586748,0.999999999998396,0.621,0.621,0.999999999998396,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
PDIA6,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,2,NO,0.103308656586748,0.90113158899896,0.355,0.355,0.90113158899896,FALSE,FALSE,FALSE,TRUE,FALSE,cimic meta_results.csv
