gene,signature,meta_scope_used,rho_threshold,k_datasets,n_scope_datasets,k_concordant,direction_concordant,fisher_padj,stouffer_padj,mean_abs_rrb,r_rb,source_p_adjust,passes_fisher,passes_stouffer,passes_k_mode,passes_effect_floor,selected,selection_source
OS9,Fun-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,3,YES,2.81722637444518e-5,4.35227147096394e-5,0.527,0.527,4.35227147096394e-5,TRUE,TRUE,TRUE,TRUE,TRUE,cimic meta_results.csv
OTUD1,Fun-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,3,YES,4.4851151609005e-5,1.41253831687165e-5,0.498,0.498,1.41253831687165e-5,TRUE,TRUE,TRUE,TRUE,TRUE,cimic meta_results.csv
OTULINL,Fun-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,3,YES,0.00505915919572216,0.00248392106560144,0.347,0.347,0.00248392106560144,TRUE,TRUE,TRUE,TRUE,TRUE,cimic meta_results.csv
OXER1,Fun-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,3,YES,9.14025747271786e-6,3.98222387454047e-6,0.549,0.549,3.98222387454047e-6,TRUE,TRUE,TRUE,TRUE,TRUE,cimic meta_results.csv
P2RX1,Fun-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,3,YES,1.06793201535972e-5,4.25736379121076e-6,0.497,0.497,4.25736379121076e-6,TRUE,TRUE,TRUE,TRUE,TRUE,cimic meta_results.csv
P2RY11,Fun-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,3,YES,1.9967010310787e-4,1.1187968760466e-4,0.47,0.47,1.1187968760466e-4,TRUE,TRUE,TRUE,TRUE,TRUE,cimic meta_results.csv
PABIR3,Fun-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,3,YES,0.00245412910324486,0.00119527748671295,0.372,0.372,0.00119527748671295,TRUE,TRUE,TRUE,TRUE,TRUE,cimic meta_results.csv
PCDHGC3,Fun-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,3,YES,3.28972105605858e-5,2.75282597489802e-5,0.502,0.502,2.75282597489802e-5,TRUE,TRUE,TRUE,TRUE,TRUE,cimic meta_results.csv
PCED1A,Fun-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,3,YES,3.60711744282355e-6,5.44779322299036e-6,0.583,0.583,5.44779322299036e-6,TRUE,TRUE,TRUE,TRUE,TRUE,cimic meta_results.csv
PCSK1,Fun-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,3,YES,0.00219025235332183,0.00115985123572424,0.393,0.393,0.00115985123572424,TRUE,TRUE,TRUE,TRUE,TRUE,cimic meta_results.csv
PDCD1,Fun-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,3,YES,1.1221684337157e-4,5.21783580457812e-5,0.43,0.43,5.21783580457812e-5,TRUE,TRUE,TRUE,TRUE,TRUE,cimic meta_results.csv
PDE1B,Fun-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,3,YES,8.72201560790718e-6,3.68718638764867e-6,0.527,0.527,3.68718638764867e-6,TRUE,TRUE,TRUE,TRUE,TRUE,cimic meta_results.csv
PDE4DIP,Fun-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,3,YES,5.34890134218347e-6,3.67640622603664e-6,0.539,0.539,3.67640622603664e-6,TRUE,TRUE,TRUE,TRUE,TRUE,cimic meta_results.csv
PDLIM1,Fun-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,3,YES,0.00134050113620088,6.3537744263691e-4,0.407,0.407,6.3537744263691e-4,TRUE,TRUE,TRUE,TRUE,TRUE,cimic meta_results.csv
PHACTR4,Fun-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,3,YES,3.75978561916524e-7,1.57810328454522e-6,0.626,0.626,1.57810328454522e-6,TRUE,TRUE,TRUE,TRUE,TRUE,cimic meta_results.csv
PHF12,Fun-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,3,YES,3.60711744282355e-6,3.37418409671947e-6,0.572,0.572,3.37418409671947e-6,TRUE,TRUE,TRUE,TRUE,TRUE,cimic meta_results.csv
PHLDB1,Fun-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,3,YES,1.1058105610288e-4,5.37133208090114e-5,0.488,0.488,5.37133208090114e-5,TRUE,TRUE,TRUE,TRUE,TRUE,cimic meta_results.csv
PI4KAP2,Fun-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,3,YES,3.54451804630139e-5,1.20937949595196e-5,0.509,0.509,1.20937949595196e-5,TRUE,TRUE,TRUE,TRUE,TRUE,cimic meta_results.csv
PIK3CG,Fun-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,3,YES,1.84690014211263e-6,1.14667705240904e-6,0.513,0.513,1.14667705240904e-6,TRUE,TRUE,TRUE,TRUE,TRUE,cimic meta_results.csv
PIPOX,Fun-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,3,YES,8.99630351181681e-5,3.04077137053394e-5,0.458,0.458,3.04077137053394e-5,TRUE,TRUE,TRUE,TRUE,TRUE,cimic meta_results.csv
PLA2G4C,Fun-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,3,YES,3.73906417039558e-5,1.241954201821e-5,0.472,0.472,1.241954201821e-5,TRUE,TRUE,TRUE,TRUE,TRUE,cimic meta_results.csv
PLCG2,Fun-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,3,YES,1.460975286246e-5,1.007111077051e-4,0.5,0.5,1.007111077051e-4,TRUE,TRUE,TRUE,TRUE,TRUE,cimic meta_results.csv
PLEKHG2,Fun-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,3,YES,7.95509026757584e-5,2.53458359969868e-5,0.482,0.482,2.53458359969868e-5,TRUE,TRUE,TRUE,TRUE,TRUE,cimic meta_results.csv
PLEKHO2,Fun-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,3,YES,4.14134548513164e-7,2.0299983388997e-7,0.608,0.608,2.0299983388997e-7,TRUE,TRUE,TRUE,TRUE,TRUE,cimic meta_results.csv
PLGLB2,Fun-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,3,YES,2.9657148844099e-4,1.5013395289856e-4,0.428,0.428,1.5013395289856e-4,TRUE,TRUE,TRUE,TRUE,TRUE,cimic meta_results.csv
PLPPR4,Fun-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,3,YES,1.06820818794139e-5,9.52447789642827e-6,0.516,0.516,9.52447789642827e-6,TRUE,TRUE,TRUE,TRUE,TRUE,cimic meta_results.csv
PML,Fun-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,3,YES,3.75978561916524e-7,4.90661869509223e-7,0.614,0.614,4.90661869509223e-7,TRUE,TRUE,TRUE,TRUE,TRUE,cimic meta_results.csv
PNOC,Fun-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,3,YES,4.46756699010596e-5,1.56042599374798e-5,0.479,0.479,1.56042599374798e-5,TRUE,TRUE,TRUE,TRUE,TRUE,cimic meta_results.csv
PNPLA1,Fun-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,3,YES,8.4288756261903e-4,5.7564264456483e-4,0.424,0.424,5.7564264456483e-4,TRUE,TRUE,TRUE,TRUE,TRUE,cimic meta_results.csv
PODN,Fun-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,3,YES,1.9979311773164e-4,9.58565367941361e-5,0.41,0.41,9.58565367941361e-5,TRUE,TRUE,TRUE,TRUE,TRUE,cimic meta_results.csv
POLG,Fun-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,3,YES,2.18090203806246e-5,2.89928898518386e-5,0.516,0.516,2.89928898518386e-5,TRUE,TRUE,TRUE,TRUE,TRUE,cimic meta_results.csv
POLR2A,Fun-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,3,YES,1.77802434871486e-5,1.7623204696233e-5,0.543,0.543,1.7623204696233e-5,TRUE,TRUE,TRUE,TRUE,TRUE,cimic meta_results.csv
POU5F1,Fun-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,3,YES,3.2797840584022e-4,3.2203414944458e-4,0.453,0.453,3.2203414944458e-4,TRUE,TRUE,TRUE,TRUE,TRUE,cimic meta_results.csv
PPP1R12C,Fun-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,3,YES,5.66788481007339e-6,2.10352198110143e-6,0.559,0.559,2.10352198110143e-6,TRUE,TRUE,TRUE,TRUE,TRUE,cimic meta_results.csv
PPP1R16B,Fun-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,3,YES,4.96473500285386e-5,2.83300201952228e-5,0.464,0.464,2.83300201952228e-5,TRUE,TRUE,TRUE,TRUE,TRUE,cimic meta_results.csv
PPP1R3E,Fun-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,3,YES,6.52005163284826e-5,5.408720903904e-5,0.508,0.508,5.408720903904e-5,TRUE,TRUE,TRUE,TRUE,TRUE,cimic meta_results.csv
PPP1R9B,Fun-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,3,YES,2.81722637444518e-5,4.69075073603267e-5,0.497,0.497,4.69075073603267e-5,TRUE,TRUE,TRUE,TRUE,TRUE,cimic meta_results.csv
PPP2R2C,Dys-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,3,YES,0.0133486412868586,0.0261263325707986,0.379,0.379,0.0261263325707986,TRUE,TRUE,TRUE,TRUE,TRUE,cimic meta_results.csv
PRCD,Fun-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,3,YES,1.942195222435e-4,7.01212556506915e-5,0.427,0.427,7.01212556506915e-5,TRUE,TRUE,TRUE,TRUE,TRUE,cimic meta_results.csv
PRELP,Fun-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,3,YES,0.00215656068394113,0.00199591160902265,0.379,0.379,0.00199591160902265,TRUE,TRUE,TRUE,TRUE,TRUE,cimic meta_results.csv
PRICKLE2-AS3,Fun-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,3,YES,0.00660581120846601,0.00345671616396654,0.345,0.345,0.00345671616396654,TRUE,TRUE,TRUE,TRUE,TRUE,cimic meta_results.csv
PRKCH,Fun-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,3,YES,9.23189147668997e-5,4.22576508787601e-5,0.463,0.463,4.22576508787601e-5,TRUE,TRUE,TRUE,TRUE,TRUE,cimic meta_results.csv
PRKD2,Fun-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,3,YES,3.93343306167764e-5,1.88104762906066e-5,0.5,0.5,1.88104762906066e-5,TRUE,TRUE,TRUE,TRUE,TRUE,cimic meta_results.csv
PRKXP1,Fun-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,3,YES,7.1903251866822e-4,3.1356805143534e-4,0.387,0.387,3.1356805143534e-4,TRUE,TRUE,TRUE,TRUE,TRUE,cimic meta_results.csv
PROCA1,Fun-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,3,YES,2.99159894473653e-5,1.38025574514589e-5,0.517,0.517,1.38025574514589e-5,TRUE,TRUE,TRUE,TRUE,TRUE,cimic meta_results.csv
PRRT2,Fun-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,3,YES,1.0356187221207e-4,8.65187577538127e-5,0.491,0.491,8.65187577538127e-5,TRUE,TRUE,TRUE,TRUE,TRUE,cimic meta_results.csv
PSAP,Fun-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,3,YES,3.9260385193933e-4,1.3112479341045e-4,0.434,0.434,1.3112479341045e-4,TRUE,TRUE,TRUE,TRUE,TRUE,cimic meta_results.csv
PSD4,Fun-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,3,YES,2.8289938151032e-4,2.578201280559e-4,0.46,0.46,2.578201280559e-4,TRUE,TRUE,TRUE,TRUE,TRUE,cimic meta_results.csv
PSMB10,Fun-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,3,YES,0.00243353062348934,0.00142232549327359,0.39,0.39,0.00142232549327359,TRUE,TRUE,TRUE,TRUE,TRUE,cimic meta_results.csv
PTAFR,Fun-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,3,YES,1.62221234133873e-5,8.8611111524379e-6,0.527,0.527,8.8611111524379e-6,TRUE,TRUE,TRUE,TRUE,TRUE,cimic meta_results.csv
PTCH2,Fun-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,3,YES,2.2207936132291e-4,1.2334178240217e-4,0.427,0.427,1.2334178240217e-4,TRUE,TRUE,TRUE,TRUE,TRUE,cimic meta_results.csv
PTPN7,Fun-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,3,YES,6.31192327646438e-5,2.58122019381177e-5,0.493,0.493,2.58122019381177e-5,TRUE,TRUE,TRUE,TRUE,TRUE,cimic meta_results.csv
PYGM,Fun-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,3,YES,9.0466792659989e-4,3.4620208215116e-4,0.395,0.395,3.4620208215116e-4,TRUE,TRUE,TRUE,TRUE,TRUE,cimic meta_results.csv
RAB2B,Fun-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,3,YES,3.1457511133477e-4,1.0517176700501e-4,0.438,0.438,1.0517176700501e-4,TRUE,TRUE,TRUE,TRUE,TRUE,cimic meta_results.csv
RAB37,Fun-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,3,YES,4.5603632801415e-4,3.2115087244888e-4,0.434,0.434,3.2115087244888e-4,TRUE,TRUE,TRUE,TRUE,TRUE,cimic meta_results.csv
RAD51-AS1,Fun-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,3,YES,1.2731858093587e-4,1.6102102704091e-4,0.486,0.486,1.6102102704091e-4,TRUE,TRUE,TRUE,TRUE,TRUE,cimic meta_results.csv
RANBP10,Fun-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,3,YES,1.84690014211263e-6,1.08089057842259e-6,0.56,0.56,1.08089057842259e-6,TRUE,TRUE,TRUE,TRUE,TRUE,cimic meta_results.csv
RASSF5,Fun-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,3,YES,8.55147552129045e-6,2.65181247337434e-6,0.537,0.537,2.65181247337434e-6,TRUE,TRUE,TRUE,TRUE,TRUE,cimic meta_results.csv
RCBTB2,Fun-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,3,YES,1.35851105911054e-5,5.13547872445295e-6,0.526,0.526,5.13547872445295e-6,TRUE,TRUE,TRUE,TRUE,TRUE,cimic meta_results.csv
RELN,Fun-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,3,YES,2.3227077355092e-4,1.1988758633931e-4,0.435,0.435,1.1988758633931e-4,TRUE,TRUE,TRUE,TRUE,TRUE,cimic meta_results.csv
RFPL1,Fun-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,3,YES,4.6104108551036e-4,2.6452697496802e-4,0.448,0.448,2.6452697496802e-4,TRUE,TRUE,TRUE,TRUE,TRUE,cimic meta_results.csv
RFPL1S,Fun-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,3,YES,0.00190996449879245,0.00125636813733882,0.4,0.4,0.00125636813733882,TRUE,TRUE,TRUE,TRUE,TRUE,cimic meta_results.csv
RGMA,Fun-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,3,YES,1.9641416245921e-4,1.0220846644114e-4,0.475,0.475,1.0220846644114e-4,TRUE,TRUE,TRUE,TRUE,TRUE,cimic meta_results.csv
RHD,Fun-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,3,YES,4.7767210207922e-4,1.8287749056816e-4,0.439,0.439,1.8287749056816e-4,TRUE,TRUE,TRUE,TRUE,TRUE,cimic meta_results.csv
RNF122,Fun-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,3,YES,4.6485972065092e-4,1.7516762437906e-4,0.439,0.439,1.7516762437906e-4,TRUE,TRUE,TRUE,TRUE,TRUE,cimic meta_results.csv
ROR2,Fun-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,3,YES,1.01528493106923e-5,3.62094391160091e-6,0.547,0.547,3.62094391160091e-6,TRUE,TRUE,TRUE,TRUE,TRUE,cimic meta_results.csv
RP1L1,Fun-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,3,YES,0.00438139126596072,0.00298342751914761,0.356,0.356,0.00298342751914761,TRUE,TRUE,TRUE,TRUE,TRUE,cimic meta_results.csv
RPS27L,Fun-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,3,YES,1.2718192131745e-4,2.0497154694344e-4,0.453,0.453,2.0497154694344e-4,TRUE,TRUE,TRUE,TRUE,TRUE,cimic meta_results.csv
RPSAP9,Fun-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,3,YES,0.00541988490477096,0.00367086942313429,0.345,0.345,0.00367086942313429,TRUE,TRUE,TRUE,TRUE,TRUE,cimic meta_results.csv
RSRP1,Fun-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,3,YES,9.0536660006348e-4,3.6690213436225e-4,0.391,0.391,3.6690213436225e-4,TRUE,TRUE,TRUE,TRUE,TRUE,cimic meta_results.csv
RTL5,Fun-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,3,YES,1.2400107047309e-4,9.18497680830014e-5,0.45,0.45,9.18497680830014e-5,TRUE,TRUE,TRUE,TRUE,TRUE,cimic meta_results.csv
RYR3,Fun-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,3,YES,9.482524140955e-4,7.3316541764069e-4,0.409,0.409,7.3316541764069e-4,TRUE,TRUE,TRUE,TRUE,TRUE,cimic meta_results.csv
SAFB2,Fun-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,3,YES,0.00103845882974487,8.5244710423085e-4,0.415,0.415,8.5244710423085e-4,TRUE,TRUE,TRUE,TRUE,TRUE,cimic meta_results.csv
SAMHD1,Fun-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,3,YES,8.48172427585415e-5,3.55459125533647e-5,0.437,0.437,3.55459125533647e-5,TRUE,TRUE,TRUE,TRUE,TRUE,cimic meta_results.csv
SCPEP1,Fun-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,3,YES,1.62816825132298e-5,7.10554530963191e-6,0.471,0.471,7.10554530963191e-6,TRUE,TRUE,TRUE,TRUE,TRUE,cimic meta_results.csv
SDHAP2,Fun-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,3,YES,8.5986154257586e-4,3.9597049493662e-4,0.42,0.42,3.9597049493662e-4,TRUE,TRUE,TRUE,TRUE,TRUE,cimic meta_results.csv
SELP,Fun-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,3,YES,2.2475134270025e-4,1.5013395289856e-4,0.432,0.432,1.5013395289856e-4,TRUE,TRUE,TRUE,TRUE,TRUE,cimic meta_results.csv
SELPLG,Fun-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,3,YES,2.7726461128564e-5,1.00520843531542e-5,0.516,0.516,1.00520843531542e-5,TRUE,TRUE,TRUE,TRUE,TRUE,cimic meta_results.csv
SEMA5B,Fun-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,3,YES,5.75904759451101e-5,5.42385211150926e-5,0.51,0.51,5.42385211150926e-5,TRUE,TRUE,TRUE,TRUE,TRUE,cimic meta_results.csv
SEMA6D,Fun-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,3,YES,4.75126382015416e-5,1.73164343920374e-5,0.5,0.5,1.73164343920374e-5,TRUE,TRUE,TRUE,TRUE,TRUE,cimic meta_results.csv
SERPING1,Fun-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,3,YES,2.60043947463495e-6,7.66513997282633e-7,0.56,0.56,7.66513997282633e-7,TRUE,TRUE,TRUE,TRUE,TRUE,cimic meta_results.csv
SH2B1,Fun-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,3,YES,5.83293413041636e-5,5.40680851972368e-5,0.498,0.498,5.40680851972368e-5,TRUE,TRUE,TRUE,TRUE,TRUE,cimic meta_results.csv
SH3BP5,Fun-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,3,YES,3.1322744037261e-4,1.1235358756091e-4,0.45,0.45,1.1235358756091e-4,TRUE,TRUE,TRUE,TRUE,TRUE,cimic meta_results.csv
SHFL,Fun-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,3,YES,6.82344465131203e-6,4.41626986356268e-6,0.569,0.569,4.41626986356268e-6,TRUE,TRUE,TRUE,TRUE,TRUE,cimic meta_results.csv
SHOX2,Fun-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,3,YES,3.22761375988031e-6,1.08089057842259e-6,0.552,0.552,1.08089057842259e-6,TRUE,TRUE,TRUE,TRUE,TRUE,cimic meta_results.csv
SHROOM1,Fun-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,3,YES,4.0084515953544e-4,3.0088763540058e-4,0.454,0.454,3.0088763540058e-4,TRUE,TRUE,TRUE,TRUE,TRUE,cimic meta_results.csv
SIRPA,Fun-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,3,YES,2.43184203961843e-6,1.51876971319672e-6,0.589,0.589,1.51876971319672e-6,TRUE,TRUE,TRUE,TRUE,TRUE,cimic meta_results.csv
SLA,Fun-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,3,YES,4.48450964596073e-6,1.98320010068613e-6,0.491,0.491,1.98320010068613e-6,TRUE,TRUE,TRUE,TRUE,TRUE,cimic meta_results.csv
SLA2,Fun-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,3,YES,1.6657233715891e-4,9.75465156092773e-5,0.461,0.461,9.75465156092773e-5,TRUE,TRUE,TRUE,TRUE,TRUE,cimic meta_results.csv
SLC15A3,Fun-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,3,YES,8.422325017748e-5,5.13734616737085e-5,0.492,0.492,5.13734616737085e-5,TRUE,TRUE,TRUE,TRUE,TRUE,cimic meta_results.csv
SLC24A4,Fun-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,3,YES,0.00424150021777045,0.0025046471283617,0.364,0.364,0.0025046471283617,TRUE,TRUE,TRUE,TRUE,TRUE,cimic meta_results.csv
SLC28A3,Fun-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,3,YES,2.2329977591094e-4,7.17431555214992e-5,0.446,0.446,7.17431555214992e-5,TRUE,TRUE,TRUE,TRUE,TRUE,cimic meta_results.csv
SLC2A5,Fun-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,3,YES,8.8574626459119e-4,4.1429226359763e-4,0.417,0.417,4.1429226359763e-4,TRUE,TRUE,TRUE,TRUE,TRUE,cimic meta_results.csv
SLC30A3,Fun-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,3,YES,1.1032259086204e-4,3.0338896043795e-4,0.456,0.456,3.0338896043795e-4,TRUE,TRUE,TRUE,TRUE,TRUE,cimic meta_results.csv
SLC36A1,Fun-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,3,YES,1.97872347898287e-6,8.49189425494073e-7,0.56,0.56,8.49189425494073e-7,TRUE,TRUE,TRUE,TRUE,TRUE,cimic meta_results.csv
SLC38A10,Fun-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,3,YES,7.83199814255065e-6,2.10232897405424e-5,0.51,0.51,2.10232897405424e-5,TRUE,TRUE,TRUE,TRUE,TRUE,cimic meta_results.csv
SLC47A1,Fun-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,3,YES,0.00269967245262416,0.00223867726067795,0.367,0.367,0.00223867726067795,TRUE,TRUE,TRUE,TRUE,TRUE,cimic meta_results.csv
SLC6A1,Fun-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,3,YES,7.6499735317764e-4,4.9809487873123e-4,0.432,0.432,4.9809487873123e-4,TRUE,TRUE,TRUE,TRUE,TRUE,cimic meta_results.csv
SLC8A3,Fun-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,3,YES,5.5680194752923e-4,6.6921517417677e-4,0.433,0.433,6.6921517417677e-4,TRUE,TRUE,TRUE,TRUE,TRUE,cimic meta_results.csv
SLC9A1,Fun-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,3,YES,1.00399923023277e-5,2.45149301441853e-5,0.55,0.55,2.45149301441853e-5,TRUE,TRUE,TRUE,TRUE,TRUE,cimic meta_results.csv
SLCO5A1,Fun-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,3,YES,8.8993077706462e-4,4.0691774870126e-4,0.393,0.393,4.0691774870126e-4,TRUE,TRUE,TRUE,TRUE,TRUE,cimic meta_results.csv
SMAP2,Fun-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,3,YES,4.50649942762268e-5,1.5370922945015e-5,0.485,0.485,1.5370922945015e-5,TRUE,TRUE,TRUE,TRUE,TRUE,cimic meta_results.csv
SNAI3,Fun-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,3,YES,6.04045071541421e-5,1.96777690281992e-5,0.462,0.462,1.96777690281992e-5,TRUE,TRUE,TRUE,TRUE,TRUE,cimic meta_results.csv
SNRNP70,Fun-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,3,YES,1.76233107561531e-5,1.73164343920374e-5,0.537,0.537,1.73164343920374e-5,TRUE,TRUE,TRUE,TRUE,TRUE,cimic meta_results.csv
SOD3,Fun-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,3,YES,3.48384165206914e-6,2.23410196545767e-6,0.571,0.571,2.23410196545767e-6,TRUE,TRUE,TRUE,TRUE,TRUE,cimic meta_results.csv
SOWAHD,Fun-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,3,YES,9.663326178182e-4,5.1642053947928e-4,0.418,0.418,5.1642053947928e-4,TRUE,TRUE,TRUE,TRUE,TRUE,cimic meta_results.csv
SOX7,Fun-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,3,YES,6.21750846563852e-5,5.37133208090114e-5,0.504,0.504,5.37133208090114e-5,TRUE,TRUE,TRUE,TRUE,TRUE,cimic meta_results.csv
SPMIP4,Fun-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,3,YES,9.5340785845964e-4,5.5736529305919e-4,0.408,0.408,5.5736529305919e-4,TRUE,TRUE,TRUE,TRUE,TRUE,cimic meta_results.csv
SPPL2B,Fun-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,3,YES,2.09102208332614e-5,3.46635338815845e-5,0.501,0.501,3.46635338815845e-5,TRUE,TRUE,TRUE,TRUE,TRUE,cimic meta_results.csv
SSC5D,Fun-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,3,YES,3.41309689028062e-5,1.46255047353748e-5,0.52,0.52,1.46255047353748e-5,TRUE,TRUE,TRUE,TRUE,TRUE,cimic meta_results.csv
ST18,Fun-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,3,YES,0.00169148990206801,9.581822355052e-4,0.403,0.403,9.581822355052e-4,TRUE,TRUE,TRUE,TRUE,TRUE,cimic meta_results.csv
ST6GAL2,Fun-CIM,ALL3_NKI.NEO.TNBCCL,0.3,3,3,3,YES,0.00730546937317762,0.00448375000782734,0.337,0.337,0.00448375000782734,TRUE,TRUE,TRUE,TRUE,TRUE,cimic meta_results.csv
