scope,cim,cim_class,rho_threshold,gene,n_scope_datasets,k_datasets,all_datasets_contributed,k_concordant,direction_concordant,nki_smc,nki_smc_dir,neo,neo_dir,tnbc_cl,tnbc_cl_dir,fisher_stat,fisher_p,fisher_padj,fisher_sig,stouffer_Z,stouffer_p,stouffer_padj,stouffer_sig,mean_abs_rrb,rank_in_list,in_ora_universe,used_in_ora,analysis_label
"NKI.TNBCCL","Dys","Dys_only",0.3,"CINP",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",19.4807533273738,0.000632160965427152,0.00482079585145886,"YES",3.41373796145473,0.000320390865882972,0.00450815466153916,"YES",0.414,217,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Dys-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Dys","Dys_only",0.3,"SLC25A13",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",20.6600236615943,0.000369796866865939,0.00323954280064376,"YES",3.40571486710367,0.000329955308352973,0.00462228141216941,"YES",0.443,218,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Dys-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Dys","Dys_only",0.3,"DLAT",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",24.4080298399484,6.61560656627415e-05,0.00100856123004459,"YES",3.40387498809225,0.00033218575934845,0.00463311716985997,"YES",0.48,219,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Dys-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Dys","Dys_only",0.3,"GPN1",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",19.5526352671661,0.000611884683481461,0.00474583730114889,"YES",3.39671096480242,0.000341004815962188,0.00473535071947492,"YES",0.419,220,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Dys-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Dys","Dys_only",0.3,"FXR1",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",22.6472893285883,0.000148916484362229,0.0017222013906488,"YES",3.39392232104864,0.000344496164185982,0.00476303392222358,"YES",0.466,221,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Dys-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Dys","Dys_only",0.3,"CBLC",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",22.6608571923861,0.000147991085490948,0.0017222013906488,"YES",3.3907035341089,0.000348567341990172,0.00476838031366263,"YES",0.466,222,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Dys-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Dys","Dys_only",0.3,"NSMF",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",19.4534207189015,0.000640044128454985,0.00484604840115917,"YES",3.38961663987844,0.000349952132475242,0.00476838031366263,"YES",0.417,223,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Dys-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Dys","Dys_only",0.3,"PODXL2",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",18.9026693804332,0.000821314051584601,0.00565537887501464,"YES",3.38888997200648,0.000350880815533665,0.00476838031366263,"YES",0.39,224,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Dys-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Dys","Dys_only",0.3,"RACK1",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",25.8563094348066,3.38272994096553e-05,0.000685164408424866,"YES",3.38476455635634,0.000356196657914339,0.00479959903460846,"YES",0.486,225,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Dys-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Dys","Dys_only",0.3,"RPS7",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",22.2361671674006,0.000179850476981616,0.00194189611410311,"YES",3.38530093326757,0.00035550129726148,0.00479959903460846,"YES",0.462,226,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Dys-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Dys","Dys_only",0.3,"ATPAF1",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",18.9017339366063,0.000821661515076012,0.00565537887501464,"YES",3.38230311529423,0.000359403913938227,0.00482238163005723,"YES",0.393,227,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Dys-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Dys","Dys_only",0.3,"SLC30A9",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",21.6172148527728,0.000238825184825148,0.00235858412342848,"YES",3.37917985453526,0.000363512143047502,0.00483668876523455,"YES",0.456,228,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Dys-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Dys","Dys_only",0.3,"GPI",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",18.9372309749802,0.000808577758351183,0.00562642729005856,"YES",3.37994758642927,0.000362498270881498,0.00483668876523455,"YES",0.397,229,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Dys-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Dys","Dys_only",0.3,"SUCLG2",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",22.9084102742432,0.000132074181889313,0.00158792746641934,"YES",3.37363456082583,0.000370913895889497,0.00491460912053584,"YES",0.468,230,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Dys-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Dys","Dys_only",0.3,"HAGHL",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",18.8144251385131,0.000854739779164921,0.00580075334809733,"YES",3.36391381107499,0.000384227687782644,0.00506989231182079,"YES",0.395,231,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Dys-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Dys","Dys_only",0.3,"HNRNPC",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",18.8245285388511,0.000850845581349289,0.00579376648541914,"YES",3.36202468648725,0.000386866029903485,0.00508361146732679,"YES",0.396,232,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Dys-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Dys","Dys_only",0.3,"RPS14",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",20.0488181787683,0.000488438364792099,0.00396233163275223,"YES",3.36056865075359,0.000388910988412008,0.00508945244094726,"YES",0.433,233,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Dys-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Dys","Dys_only",0.3,"PSMD10",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",19.3880829283825,0.000659284929566532,0.00492142271366566,"YES",3.35911348666662,0.000390964744426383,0.00509536019375367,"YES",0.418,234,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Dys-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Dys","Dys_only",0.3,"IPO5",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",22.3351055695105,0.000171868658905753,0.00189771644208435,"YES",3.34433250465258,0.000412404088483906,0.00528808468297911,"YES",0.462,235,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Dys-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Dys","Dys_only",0.3,"CAMKMT",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",22.2326069272638,0.000180144450836609,0.00194189611410311,"YES",3.34575464678037,0.000410294857078424,0.00528808468297911,"YES",0.461,236,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Dys-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Dys","Dys_only",0.3,"HSPA4",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",21.0202936056804,0.000313748820836888,0.00290730117677874,"YES",3.3476253313761,0.000407535615781721,0.00528808468297911,"YES",0.448,237,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Dys-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Dys","Dys_only",0.3,"EIPR1",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",18.6681548487162,0.000913131641305164,0.00599950127964964,"YES",3.34447013979872,0.000412199517920925,0.00528808468297911,"YES",0.393,238,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Dys-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Dys","Dys_only",0.3,"TOP1MT",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",23.6699652987821,9.30095681389314e-05,0.00124272510470039,"YES",3.33857871048395,0.00042104084813368,0.0053563597750486,"YES",0.472,239,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Dys-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Dys","Dys_only",0.3,"FIS1",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",19.8881829745434,0.000525430954258563,0.00419816692096037,"YES",3.33854135387485,0.000421097466591871,0.0053563597750486,"YES",0.431,240,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Dys-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Dys","Dys_only",0.3,"CLIC1",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",21.0881159133287,0.000304181159480318,0.00284498849161004,"YES",3.33541406221616,0.000425862374018576,0.00539538784613176,"YES",0.449,241,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Dys-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Dys","Dys_only",0.3,"MZT1",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",19.2176455362327,0.000712210690584685,0.00520650573806735,"YES",3.31470542060853,0.000458698731557757,0.00578834113632407,"YES",0.418,242,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Dys-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Dys","Dys_only",0.3,"MRPL19",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",22.2552543316281,0.000178282519273637,0.00193494338324288,"YES",3.3040055678292,0.000476569696167629,0.00594310444632572,"YES",0.46,243,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Dys-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Dys","Dys_only",0.3,"XRCC5",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",20.9084921747052,0.000330175710623954,0.00299491515252606,"YES",3.30465930849517,0.000475459578573833,0.00594310444632572,"YES",0.446,244,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Dys-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Dys","Dys_only",0.3,"R3HDM4",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",19.0067831712524,0.000783536138755869,0.00550031991444517,"YES",3.29750004418462,0.00048774829642047,0.00605874836959802,"YES",0.414,245,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Dys-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Dys","Dys_only",0.3,"GRSF1",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",23.0724145316132,0.000122477131475187,0.00149225010762872,"YES",3.29523861050036,0.000491690707411047,0.00606278851989962,"YES",0.466,246,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Dys-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Dys","Dys_only",0.3,"VPS28",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",19.4160488538123,0.000650980402387838,0.00489471764065576,"YES",3.29004403273795,0.000500858529167334,0.00610241426341809,"YES",0.424,247,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Dys-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Dys","Dys_only",0.3,"GCDH",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",19.2243028067536,0.000710066663546744,0.00520279260386785,"YES",3.29202599910978,0.000497342078717847,0.00610241426341809,"YES",0.42,248,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Dys-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Dys","Dys_only",0.3,"B9D1",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",20.6041991445006,0.000379327328916896,0.00327788289661883,"YES",3.28545373599848,0.00050909130850356,0.00615555270357917,"YES",0.442,249,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Dys-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Dys","Dys_only",0.3,"S100A16",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",23.6714187101411,9.29472644070298e-05,0.00124272510470039,"YES",3.25927744456945,0.000558481888092662,0.00670178265711195,"YES",0.468,250,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Dys-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Dys","Dys_only",0.3,"NDUFA10",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",18.2362337921007,0.00110956267589486,0.00674648051500123,"YES",3.25966379272827,0.000557721764244959,0.00670178265711195,"YES",0.394,251,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Dys-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Dys","Dys_only",0.3,"NAA20",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",19.4687817431996,0.000635601868120437,0.0048354400493373,"YES",3.25795650840771,0.000561088016741826,0.00670774395954514,"YES",0.426,252,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Dys-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Dys","Dys_only",0.3,"RPL14",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",23.7520951501068,8.95531040982852e-05,0.00121243926857285,"YES",3.25600061999524,0.000564967523861487,0.00672882668868737,"YES",0.468,253,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Dys-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Dys","Dys_only",0.3,"HSP90AB1",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",18.8566337750902,0.000838587185815338,0.00572254774869694,"YES",3.24924371129445,0.000578561475828921,0.00681416849309618,"YES",0.414,254,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Dys-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Dys","Dys_only",0.3,"GOT2",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",18.5616922701568,0.000958095048292025,0.00620517770584244,"YES",3.25028146470937,0.000576454198109221,0.00681416849309618,"YES",0.407,255,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Dys-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Dys","Dys_only",0.3,"PTTG1IP",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",21.0086941784669,0.000315414750310901,0.00290730117677874,"YES",3.24587054979589,0.000585460348714928,0.00686997752366595,"YES",0.446,256,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Dys-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Dys","Dys_only",0.3,"BORA",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",18.1165287887645,0.0011710321143687,0.00699977842799338,"YES",3.23839325627328,0.000601024965182133,0.00702668893117346,"YES",0.394,257,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Dys-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Dys","Dys_only",0.3,"SRP72",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",23.4534129283084,0.000102771363653083,0.00131250175267792,"YES",3.2361939550879,0.000605675226328738,0.00704149430390031,"YES",0.465,258,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Dys-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Dys","Dys_only",0.3,"DLD",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",18.3240325402307,0.00106651453028898,0.00658546836178439,"YES",3.23206956570654,0.00061448566568388,0.00707994353940123,"YES",0.402,259,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Dys-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Dys","Dys_only",0.3,"RNF208",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",17.9607858507499,0.00125606625121256,0.00739683459047399,"YES",3.2328366619211,0.000612838102450344,0.00707994353940123,"YES",0.388,260,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Dys-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Dys","Dys_only",0.3,"MTFR1",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",19.1462775357378,0.000735601473973793,0.00535288944447748,"YES",3.22742582838409,0.000624547098947304,0.00716989088322176,"YES",0.421,261,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Dys-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Dys","Dys_only",0.3,"ZRANB3",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",18.3569294004826,0.00105081364405378,0.00655213213351179,"YES",3.22042284718862,0.000640008208600614,0.00732095720629479,"YES",0.404,262,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Dys-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Dys","Dys_only",0.3,"GLO1",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",17.6852356665157,0.00142170827817345,0.00810220846701,"YES",3.21879022435163,0.000643663122322493,0.00733637537270798,"YES",0.377,263,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Dys-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Dys","Dys_only",0.3,"SLC25A15",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",18.9636244631996,0.000798983195132726,0.00557185649237296,"YES",3.20785797131034,0.00066863760771266,0.00759381283045092,"YES",0.418,264,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Dys-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Dys","Dys_only",0.3,"BTF3",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",17.9183334912311,0.00128028401672528,0.00751162947082358,"YES",3.20683227793611,0.000671026081609745,0.00759381829010316,"YES",0.392,265,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Dys-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Dys","Dys_only",0.3,"IAH1",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",19.1346419290315,0.000739486409984216,0.00535786749981238,"YES",3.19984904998157,0.000687497903004208,0.00768173268776623,"YES",0.421,266,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Dys-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Dys","Dys_only",0.3,"UBL4A",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",18.016843372007,0.0012247790987051,0.00724195933983813,"YES",3.19944713858603,0.000688457174846974,0.00768173268776623,"YES",0.396,267,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Dys-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Dys","Dys_only",0.3,"USP14",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",18.3102136544021,0.00107317888698749,0.00660098425651878,"YES",3.19794467706532,0.000692054154958969,0.0076948678768165,"YES",0.405,268,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Dys-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Dys","Dys_only",0.3,"DDX10",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",18.4413108895512,0.00101157705176188,0.00642862642388459,"YES",3.19318277135018,0.000703569259821272,0.00779564545725312,"YES",0.408,269,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Dys-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Dys","Dys_only",0.3,"RARS1",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",20.9058714437876,0.000330570823439198,0.00299491515252606,"YES",3.19011541699385,0.000711079923194749,0.00785150748527536,"YES",0.444,270,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Dys-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Dys","Dys_only",0.3,"PEX7",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",17.6444759970374,0.00144797536247515,0.0082075591708031,"YES",3.18073467702823,0.000734510516295527,0.00803475479970439,"YES",0.386,271,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Dys-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Dys","Dys_only",0.3,"OTUD6B",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",20.2069641151054,0.000454540609024651,0.00377399252401668,"YES",3.17869092338143,0.000739708754313667,0.00805573232437487,"YES",0.436,272,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Dys-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Dys","Dys_only",0.3,"NAA15",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",23.2002452691867,0.000115479666885773,0.00142889237625198,"YES",3.17694914520453,0.000744165658261506,0.00806847244532339,"YES",0.46,273,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Dys-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Dys","Dys_only",0.3,"DNPEP",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",18.4189213497264,0.00102184458594849,0.00647303940899641,"YES",3.17625329903638,0.000745953112869521,0.00806847244532339,"YES",0.409,274,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Dys-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Dys","Dys_only",0.3,"SORD",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",18.0320041092547,0.00121645056318127,0.00721700147559037,"YES",3.17411666398454,0.000751466343792436,0.00810055245172863,"YES",0.399,275,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Dys-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Dys","Dys_only",0.3,"VAPA",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",19.5762202730078,0.000605373144607361,0.00470681320257068,"YES",3.16709522432456,0.000769849459007491,0.0082706799987967,"YES",0.428,276,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Dys-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Dys","Dys_only",0.3,"SET",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",17.7480272668959,0.00138216079229255,0.0079337027427623,"YES",3.1634704262233,0.000779500951751907,0.00834617180663658,"YES",0.392,277,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Dys-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Dys","Dys_only",0.3,"COPS2",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",21.1645389652614,0.000293746312219238,0.00278009902636065,"YES",3.16093331115679,0.000786322500022696,0.00836999655513052,"YES",0.445,278,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Dys-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Dys","Dys_only",0.3,"NDUFS2",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",19.3379562696421,0.00067443325362962,0.00498766917800509,"YES",3.16068605022397,0.000786990242133342,0.00836999655513052,"YES",0.425,279,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Dys-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Dys","Dys_only",0.3,"IFT52",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",17.6724491665617,0.00142989734156626,0.00811977418960839,"YES",3.15065786658479,0.000814515967088867,0.00860518530014152,"YES",0.391,280,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Dys-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Dys","Dys_only",0.3,"PRIM2",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",19.0910109331333,0.000754235639504025,0.00540606167872478,"YES",3.14659383415911,0.000825921244696365,0.00866808435027868,"YES",0.421,281,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Dys-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Dys","Dys_only",0.3,"MVB12A",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",18.2916123594275,0.00108221464105393,0.00663091051744024,"YES",3.14534116147583,0.000829466254743637,0.00867665358580515,"YES",0.407,282,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Dys-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Dys","Dys_only",0.3,"ETFA",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",20.5929625534172,0.000381274873225177,0.00328578346031453,"YES",3.14144727353944,0.000840575380170497,0.00876403183259732,"YES",0.439,283,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Dys-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Dys","Dys_only",0.3,"SLURP1",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",17.3016592221805,0.00168871781157743,0.00916403181026659,"YES",3.13889236598603,0.000847938634119101,0.00881191129574752,"YES",0.379,284,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Dys-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Dys","Dys_only",0.3,"DNAJC19",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",17.5071746063318,0.00154003188643234,0.00859175684009621,"YES",3.13407132938904,0.000861994714653638,0.00892880518761748,"YES",0.388,285,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Dys-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Dys","Dys_only",0.3,"EFCAB11",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",17.9446222898367,0.00126523326083212,0.00743704578455847,"YES",3.13299703711499,0.000865155944128046,0.00893245422833502,"YES",0.4,286,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Dys-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Dys","Dys_only",0.3,"NUP35",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",17.0962951912513,0.00185142358761442,0.00968343257995702,"YES",3.12842826132424,0.000878719532058842,0.00901396165144232,"YES",0.372,287,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Dys-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Dys","Dys_only",0.3,"DNAAF5",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",17.5599987054188,0.00150395054719749,0.00843485492079014,"YES",3.12667464926738,0.000883977299582245,0.00903873894749691,"YES",0.391,288,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Dys-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Dys","Dys_only",0.3,"TMEM102",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",19.4617637914932,0.000637627594478801,0.00483927386740474,"YES",3.11829072522866,0.000909516367963012,0.00927007067346916,"YES",0.426,289,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Dys-CIM | rho>=0.3 | all genes"
"NKI.TNBCCL","Dys","Dys_only",0.3,"DHX15",2,2,"YES",2,"YES","YES","Dys","NO",NA,"YES","Dys",20.4497552999259,0.000406980568797112,0.00345269307103114,"YES",3.11211843301709,0.000928749819994082,0.00943586079099418,"YES",0.437,290,TRUE,TRUE,"NKI.TNBCCL | k_all_concordant | Dys-CIM | rho>=0.3 | all genes"
