rowname,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO:0150115,GO:0150115,cell-substrate junction organization,18/1487,105/16754,0.171428571428571,1.93148237102507,2.98813447797299,0.00490155260367808,0.0288398297426348,0.0216286424751447,ACVRL1/ARHGAP6/COL17A1/CORO2B/DST/IQSEC1/ITGA5/KDR/MAPRE2/PEAK1/PTEN/PTPRJ/RAB8B/RHOU/TEK/TESK2/TLN1/TNS1,18
GO:0015800,GO:0015800,acidic amino acid transport,14/1487,74/16754,0.189189189189189,2.1315909049601,3.04461379370256,0.00508617750889904,0.0297667332817969,0.0223237806030875,APBA1/AVPR1A/F2R/GABBR1/KCNJ8/KMO/P2RX7/PRKG1/SLC17A7/SLC38A6/SLC6A6/SNCA/TTYH2/TTYH3,14
GO:0001763,GO:0001763,morphogenesis of a branching structure,30/1487,208/16754,0.144230769230769,1.6250452640836,2.8308805993173,0.00547371666500682,0.031767003508305,0.0238238979744068,CSF1/CTSH/ENG/FGF7/GLI2/HGF/HS3ST3B1/IGF1/IL10/KDR/LRRK2/NOTCH1/NOTCH4/PKD1/PKD2/PLXND1/PRDM1/PROX1/PTCH1/RASIP1/RSPO3/SHOX2/SLIT2/SNAI2/SOCS3/SPRY1/TGFBR2/TIE1/TMEM59L/WNT5A,30
GO:0002679,GO:0002679,respiratory burst involved in defense response,5/1487,14/16754,0.357142857142857,4.02392160630224,3.53249653743506,0.00553667834268142,0.0318990783353243,0.0239229484625359,HCK/NCF1/PIK3CD/PIK3CG/SLAMF8,5
GO:0010713,GO:0010713,negative regulation of collagen metabolic process,5/1487,14/16754,0.357142857142857,4.02392160630224,3.53249653743506,0.00553667834268142,0.0318990783353243,0.0239229484625359,CIITA/CYGB/EMILIN1/IL6R/NOTCH1,5
GO:0046942,GO:0046942,carboxylic acid transport,45/1487,345/16754,0.130434782608696,1.4696061518669,2.75059844605337,0.00572153882034083,0.0329250306710193,0.0246923689640891,ABCB1/ABCD2/ABCD4/ABCG2/ACACB/ACSL4/APBA1/AVPR1A/CACNB4/CD36/CES1/EMB/F2R/GABBR1/KCNJ8/KMO/LRRC8C/P2RX7/PLA2G2D/PLA2G4A/PLIN2/PPARA/PPARG/PRKG1/PSAP/PTGS2/RGS2/SLC11A1/SLC16A7/SLC17A7/SLC23A2/SLC26A10P/SLC27A1/SLC36A1/SLC38A6/SLC6A12/SLC6A6/SLC7A5P2/SLC7A7/SLCO2A1/SLCO2B1/SNCA/SYK/TTYH2/TTYH3,45
GO:0071498,GO:0071498,cellular response to fluid shear stress,8/1487,32/16754,0.25,2.81674512441157,3.21033097183413,0.00574564174681951,0.0329321922206766,0.0246977398209384,HAS2/KLF2/MEF2C/MMP2/PKD2/PRKACB/PTGS2/PTK2B,8
GO:0071230,GO:0071230,cellular response to amino acid stimulus,15/1487,83/16754,0.180722891566265,2.03620129475535,2.95343404473361,0.00593668462015367,0.0338525116841206,0.0253879401728608,ABCB1/COL1A1/COL1A2/COL3A1/COL5A2/COL6A1/CPEB4/CYBB/MMP2/PDGFD/PDGFRA/SESN1/SESN3/STAMBPL1/ZEB1,15
GO:0090257,GO:0090257,regulation of muscle system process,33/1487,236/16754,0.139830508474576,1.57546761195901,2.77858113211696,0.00597717924848567,0.0340484651754763,0.0255348969352311,ACACB/ADRB2/ANK2/APLNR/ATP2B1/CACNA1C/CLIC2/DOCK4/EHD3/F2R/FOXO1/GSTM2/GUCY1A1/HDAC4/IGF1/IRAG1/NOTCH1/P2RX1/PDE4B/PDE4D/PIK3CG/PPARA/PPARG/PPP1R12B/PRKD1/PRKG1/RGS2/RNF207/SLC8A1/TACR1/TIFAB/TNFRSF1B/TNNT3,33
GO:0007254,GO:0007254,JNK cascade,27/1487,183/16754,0.147540983606557,1.66234138489863,2.8116289327122,0.00600335199674838,0.0341625174077259,0.0256204312458298,AGER/CYLD/EDA2R/EPHA4/ERN1/FCGR2B/GADD45G/LRRK2/MAP3K12/MAPK8IP3/MDFIC/NAIP/NOD1/NR2C2/PTGER4/PTK2B/PTPN22/RASSF2/RGS2/SH2D3C/SIRPA/SLAMF1/TLR4/TLR7/TNIK/TNXB/WNT5A,27
GO:0030866,GO:0030866,cortical actin cytoskeleton organization,9/1487,39/16754,0.230769230769231,2.60007242253375,3.12207749617554,0.00612482144282365,0.0346761042746611,0.0260055994948797,EPB41L3/FMNL1/FMNL2/FMNL3/IQGAP2/NCKAP1L/PLEK/RHOQ/TLN1,9
GO:0008037,GO:0008037,cell recognition,25/1487,166/16754,0.150602409638554,1.69683441229612,2.8158631602917,0.00615379493960916,0.0348046609924534,0.0261020115511131,C1R/C1S/C2/C3/C4BPB/CD209/CD226/CD36/CFP/CNR1/DOCK2/DOCK8/EMB/EPHA4/FCN1/HAVCR2/NDN/PEAR1/PECAM1/PLXND1/PRF1/ROBO1/ROBO3/SEMA5A/VCAN,25
GO:0050650,GO:0050650,chondroitin sulfate proteoglycan biosynthetic process,7/1487,26/16754,0.269230769230769,3.03341782628938,3.2382935613527,0.00622894247636146,0.0350157353377647,0.0262603083091437,CHST11/CHST7/CHSY3/CSGALNACT1/CSGALNACT2/CYTL1/IGF1,7
GO:0061042,GO:0061042,vascular wound healing,6/1487,20/16754,0.3,3.38009414929388,3.32379460053821,0.00630969980954712,0.0353266862320814,0.0264935082198408,ALOX5/CD34/KDR/NDNF/NPR2/TNFAIP3,6
GO:1901655,GO:1901655,cellular response to ketone,19/1487,116/16754,0.163793103448276,1.84545370220068,2.8516301024515,0.00649227412538539,0.0363122764273821,0.027232658837282,ABCB1/ADCY2/BTG2/CFLAR/GAS6/GNG2/JAK2/KLF9/LRRK2/NCF1/NR3C1/POSTN/PRKAA1/PRKD1/PTGDR/PTGER4/PTGFR/SGK1/XRN1,19
GO:0014002,GO:0014002,astrocyte development,9/1487,40/16754,0.225,2.53507061197041,3.03349357835796,0.00729413261102569,0.0402300025041079,0.0301707863291994,AGER/C1QA/C5AR1/DLL1/IFNGR1/LAMC3/LRP1/TLR4/ZEB2,9
GO:0050803,GO:0050803,regulation of synapse structure or activity,42/1487,322/16754,0.130434782608696,1.4696061518669,2.6554701627829,0.00740563849018478,0.040764039816141,0.0305712915399939,ABI3/ARHGAP4/ARHGEF15/CAMK1/CDKL5/CNTNAP1/DISC1/DOCK10/DOCK4/ELMO1/EPHA4/FCGR2B/FGF7/FLRT2/GPM6A/GRID1/IL10/IL10RA/LILRB2/LRFN5/LRRK2/LZTS1/MAP1B/MAPRE3/MEF2C/MYCBP2/NEGR1/NRXN2/OGT/PLPPR4/PLXNC1/PPFIA2/PTK2B/RELN/SHANK3/SLC17A7/SNCA/SPARCL1/SRGAP3/TLR2/WNT5A/ZDHHC17,42
GO:0006970,GO:0006970,response to osmotic stress,15/1487,85/16754,0.176470588235294,1.98829067605522,2.85078400450686,0.00742948138312721,0.0408143814064179,0.030609045585959,ABCB1/CAPN3/CASP1/FXYD2/KCNMA1/KMO/LRRC8C/NFAT5/NLRP3/PKD2/PTGS2/SLC12A6/SLC2A4/TIFAB/TSC22D3,15
GO:0000768,GO:0000768,syncytium formation by plasma membrane fusion,12/1487,62/16754,0.193548387096774,2.18070590277025,2.90675425504613,0.00759719439732987,0.0416122462354735,0.0312074101839866,ADAM12/CAMK1/CCL8/CD53/CFLAR/DCSTAMP/DOCK2/IL4R/NFATC2/RAPGEF3/RIPOR2/TYROBP,12
GO:0140253,GO:0140253,cell-cell fusion,12/1487,62/16754,0.193548387096774,2.18070590277025,2.90675425504613,0.00759719439732987,0.0416122462354735,0.0312074101839866,ADAM12/CAMK1/CCL8/CD53/CFLAR/DCSTAMP/DOCK2/IL4R/NFATC2/RAPGEF3/RIPOR2/TYROBP,12
GO:0099175,GO:0099175,regulation of postsynapse organization,22/1487,143/16754,0.153846153846154,1.7333816150225,2.74868564191097,0.00762868810946573,0.0416723886656872,0.031252514441962,ABI3/ARHGEF15/CDKL5/DISC1/DOCK10/DOCK4/ELMO1/EPHA4/FCGR2B/GRID1/LILRB2/LRRK2/LZTS1/MAP1B/MAPRE3/NRXN2/PLPPR4/PPFIA2/PTK2B/RELN/SHANK3/WNT5A,22
GO:0045927,GO:0045927,positive regulation of growth,34/1487,249/16754,0.136546184738956,1.53846320048182,2.67160878654843,0.00764980147839142,0.0416723886656872,0.031252514441962,ACACB/ACSL4/AVPR1A/CAPN3/CD38/CDKL5/CPNE8/CSF1/CXCL12/DISC1/DLL1/GLI1/HLX/HOPX/IGF1/IGF2/IL7/ITSN2/MAP1B/MEF2C/NOTCH1/PROX1/RBPJ/RFTN1/RICTOR/RPS6KA3/SASH3/SEMA5A/SLC23A2/STAT5A/STAT5B/TGFBR3/TRPV2/ZFPM2,34
GO:0075294,GO:0075294,positive regulation by symbiont of entry into host,5/1487,15/16754,0.333333333333333,3.75566016588209,3.33220306054184,0.00770571536904227,0.0416723886656872,0.031252514441962,CD4/CD74/HLA-DRB1/LGALS9/TRIM38,5
GO:0035051,GO:0035051,cardiocyte differentiation,23/1487,152/16754,0.151315789473684,1.70487204898595,2.72443721702285,0.00790217353688015,0.0425690318368888,0.031924958584343,AKAP13/COL14A1/DLL1/IGF1/KCNJ8/MEF2C/MEIS1/MYH11/NOTCH1/PDGFRA/PDGFRB/PPARA/PRKG1/PROX1/RARB/RBPJ/RGS2/SHOX2/SLC8A1/SPRY1/TENM4/TGFBR3/VCAM1,23
GO:0061045,GO:0061045,negative regulation of wound healing,13/1487,70/16754,0.185714285714286,2.09243923527716,2.85838776791708,0.00797783562838297,0.04293497972872,0.0321994038979105,ADTRP/ALOX5/C1QTNF1/GP1BA/MMRN1/PDGFRA/PRKG1/PROS1/PTEN/SERPING1/SH2B3/TFPI/THBD,13
GO:0006837,GO:0006837,serotonin transport,6/1487,21/16754,0.285714285714286,3.21913728504179,3.17564419896911,0.0081812352886715,0.0436811342757763,0.032758987989547,FCER1G/LILRB1/P2RX1/SLC18B1/SNCA/SYK,6
GO:0031643,GO:0031643,positive regulation of myelination,6/1487,21/16754,0.285714285714286,3.21913728504179,3.17564419896911,0.0081812352886715,0.0436811342757763,0.032758987989547,CST7/EGR2/IGF1/ITGAX/TENM4/TNFRSF1B,6
GO:0006924,GO:0006924,activation-induced cell death of T cells,4/1487,10/16754,0.4,4.50679219905851,3.46182691242732,0.00838588378702913,0.0440219267988278,0.0330145678492431,FAS/IL2RA/RIPK3/TSC22D3,4
GO:0034351,GO:0034351,negative regulation of glial cell apoptotic process,4/1487,10/16754,0.4,4.50679219905851,3.46182691242732,0.00838588378702913,0.0440219267988278,0.0330145678492431,CCL2/DLL1/GAS6/PRKCH,4
GO:0098598,GO:0098598,learned vocalization behavior or vocal learning,4/1487,10/16754,0.4,4.50679219905851,3.46182691242732,0.00838588378702913,0.0440219267988278,0.0330145678492431,FOXP2/NRXN2/SHANK3/TIFAB,4
GO:1901031,GO:1901031,regulation of response to reactive oxygen species,4/1487,10/16754,0.4,4.50679219905851,3.46182691242732,0.00838588378702913,0.0440219267988278,0.0330145678492431,ADCYAP1R1/CD36/SESN1/SESN3,4
GO:0032964,GO:0032964,collagen biosynthetic process,10/1487,48/16754,0.208333333333333,2.34728760367631,2.9172229380048,0.00845580456377672,0.0442652060268849,0.0331970168960035,CIITA/COL1A1/COL5A1/CYGB/EMILIN1/F2R/IL6R/NOTCH1/PCOLCE/TRAM2,10
GO:0032535,GO:0032535,regulation of cellular component size,45/1487,353/16754,0.127478753541077,1.43630063001156,2.58560961566336,0.00859054940981214,0.0448420220132487,0.0336296042883129,ADD3/ARHGAP18/ARHGAP28/ARHGAP4/CCL24/CDKL5/CLCN6/COL6A1/CXCL12/CYRIA/DISC1/DNM1/FCHSD1/FCHSD2/GNB3/HCK/HCLS1/IL7R/KANK3/KCNMA1/KIRREL1/LMOD1/MAP1B/NCKAP1L/P2RX7/PLEK/PLEKHG2/PLEKHH2/PRKD1/PRR16/PTEN/PTK2B/RICTOR/RIN3/SEMA5A/SEMA6D/SHANK3/SLC12A6/SLIT2/SPART/TRPV2/VAV1/VILL/WAS/WNT5A,45
GO:0070050,GO:0070050,neuron cellular homeostasis,12/1487,63/16754,0.19047619047619,2.14609152336119,2.84428638427067,0.00864638174096652,0.0449223612622339,0.0336898552991035,ATP6V0A1/ATP6V1B2/ATP7A/CACNB4/CNR1/DISC1/HAAO/MAP1A/P2RX1/P2RY1/PRKAA1/SLC17A7,12
GO:0046328,GO:0046328,regulation of JNK cascade,22/1487,145/16754,0.151724137931034,1.70947290309116,2.6777683085875,0.00895784874652208,0.0464103469572609,0.0348057811174272,AGER/CYLD/EDA2R/EPHA4/ERN1/FCGR2B/GADD45G/MAPK8IP3/MDFIC/NAIP/NOD1/NR2C2/PTK2B/PTPN22/RASSF2/RGS2/SIRPA/SLAMF1/TLR4/TNIK/TNXB/WNT5A,22
GO:0019216,GO:0019216,regulation of lipid metabolic process,42/1487,326/16754,0.128834355828221,1.45157417454338,2.56962929850931,0.00910967570841463,0.0471529719333969,0.0353627181813869,ABCA7/ABCD2/ACACB/ADGRF5/ASAH1/AVPR1A/BMP6/C3/CD74/CES1/CH25H/DAB2/FMO1/FMO2/FMO5/GNB3/GPIHBP1/H6PD/KAT2B/MLXIPL/NR3C1/NR5A2/OGT/PDE3B/PDK4/PIK3CG/PLPP1/PPARA/PPARG/PRKAA1/PRKG1/PROX1/PSAP/PTGS2/SAMD8/SLC27A1/SNAI2/SNCA/STAT5A/STAT5B/TPK1/ZBTB20,42
GO:0045332,GO:0045332,phospholipid translocation,11/1487,56/16754,0.196428571428571,2.21315688346623,2.83794306005078,0.00927329375061792,0.0478660534302341,0.0358974988957103,ABCA1/ABCA7/ABCB1/ATP10D/ATP11C/ATP8A1/ATP8B2/ATP8B4/P2RX7/PLSCR4/TMEM30A,11
GO:0003094,GO:0003094,glomerular filtration,7/1487,28/16754,0.25,2.81674512441157,3.00263054678561,0.009591097500384,0.0493231069603081,0.0369902269093757,ADGRF5/CD34/CORO2B/F2R/GAS6/JCHAIN/KIRREL1,7
