"gene_id","r_rb","p_value","padj","trajectory"
"CNGB3",0.000901680084629385,0.997061545005905,1,"NS"
"LOC107986895",0,1,1,"NS"
"CNBD1",0.373280766869106,0.113544863132792,0.445899548037441,"NS"
"LOC105375626",0,1,1,"NS"
"DCAF4L2",0.334081258798237,0.15993504834079,0.553059989677714,"NS"
"LOC105375628",0,1,1,"NS"
"MMP16",0.306082607783072,0.200128388487554,0.622028374921455,"NS"
"LOC105375630",0,1,1,"NS"
"LOC105375629",0,1,1,"NS"
"LOC105375631",0.324892855238204,0.172456262072828,0.575433110115777,"NS"
"LOC112268015",-0.355174306079842,0.133590447875858,0.491899023931561,"NS"
"PARAIL",-0.0062765263286869,0.979547634548142,1,"NS"
"RIPK2",0.190067249019006,0.433335415999404,0.873366964254869,"NS"
"OSGIN2",0.0589143018015134,0.80967964624567,1,"NS"
"NBN",0.0926314646149615,0.704567073578952,1,"NS"
"DECR1",-0.112071008446084,0.646093202048134,1,"NS"
"CALB1",-0.0657877950904878,0.787932753628336,1,"NS"
"LINC00534",0,1,1,"NS"
"LOC107986955",0.32387323404833,0.17388562674381,0.576666313594799,"NS"
"LINC01030",-0.223606777489046,0.354917503378532,0.763014401006015,"NS"
"TMEM64",0.477085138768853,0.037861575319067,0.214210633441598,"NS"
"LOC102724670",0.223606648718879,0.354917787735065,0.763014401006015,"NS"
"LOC105375633",-0.0658115395399483,0.78785787948363,1,"NS"
"NECAB1",0.0641449608165457,0.793117451146656,1,"NS"
"LOC105375635",0,1,1,"NS"
"LOC105375634",0.157162676861445,0.518310532696806,0.983574871334704,"NS"
"C8ORF88",0.187152835443677,0.440550815478467,0.882878226894801,"NS"
"PIP4P2",0.504490193947196,0.0268039410193235,0.168386298817649,"NS"
"OTUD6B-AS1",0.300862730129963,0.208301067974079,0.637377551116572,"NS"
"OTUD6B",-0.20165361529173,0.405274525848627,0.835688461068925,"NS"
"LRRC69",0.226744909426412,0.348026621224361,0.763014401006015,"NS"
"MIR4661",0,1,1,"NS"
"SLC26A7",-0.474100610669487,0.0392514758934087,0.219324465143657,"NS"
"LOC105375637",0,1,1,"NS"
"RUNX1T1",0.258416404013702,0.282887777865249,0.74339308847199,"NS"
"LOC105375638",0,1,1,"NS"
"LOC105375639",0,1,1,"NS"
"LOC102724710",0,1,1,"NS"
"LOC101926956",0,1,1,"NS"
"FLJ46284",0,1,1,"NS"
"TRIQK",0.395914834473058,0.0916376279869351,0.3884580161349,"NS"
"MIR8084",0,1,1,"NS"
"LINC02906",0.00668736278631898,0.978209197537212,1,"NS"
"LOC105375644",0,1,1,"NS"
"LOC105375643",0.248451973928722,0.302510984270614,0.74339308847199,"NS"
"LOC107986956",0,1,1,"NS"
"LOC105375642",0,1,1,"NS"
"CIBAR1-DT",0.380707851440685,0.105980541285467,0.4264749969584,"NS"
"LOC105375641",0,1,1,"NS"
"CIBAR1",0.0495683448253471,0.839462003208756,1,"NS"
"RBM12B",0.525814407878682,0.0200999018474685,0.137714144263484,"NS"
"RBM12B-AS1",0.547400110570249,0.0147423961922087,0.112513944811416,"NS"
"RBM12B-DT",0,1,1,"NS"
"TMEM67",-0.00503740319260106,0.983584795391521,1,"NS"
"LOC105375646",-0.223606787486358,0.354917481301989,0.763014401006015,"NS"
"MIR378D2",0,1,1,"NS"
"PDP1",0.0709086835972625,0.771827163514196,1,"NS"
"CDH17",-0.0584195398982354,0.811250380717823,1,"NS"
"LOC105375647",0.223606785191803,0.354917486368934,0.763014401006015,"NS"
"LOC105375648",0,1,1,"NS"
"GEM",0.352080852897216,0.137248995351749,0.500584662318834,"NS"
"LOC107986896",0,1,1,"NS"
"RAD54B",-0.169789172959476,0.484809175601105,0.94111567567859,"NS"
"FSBP",0.278996714698659,0.244906042910372,0.706812198678108,"NS"
"VIRMA",0.22929457991264,0.342485327426611,0.763014401006015,"NS"
"VIRMA-DT",0,1,1,"NS"
"LINC02894",-0.000116083542215063,0.999621698471616,1,"NS"
"ESRP1",0.0388718256404543,0.873804316777782,1,"NS"
"DPY19L4",0.406401536857464,0.0826095149385041,0.361879820014587,"NS"
"INTS8",0.0984682805283123,0.686824651646859,1,"NS"
"CCNE2",-0.164568612613472,0.498529759567339,0.957992160100546,"NS"
"NDUFAF6",-0.0463582402104595,0.849742041197967,1,"NS"
"TP53INP1",0.121282273874487,0.619041111912908,1,"NS"
"MIR3150BHG",0,1,1,"NS"
"MIR3150B",0,1,1,"NS"
"MIR3150A",0,1,1,"NS"
"PLEKHF2",0.105486055782766,0.665699092541914,1,"NS"
"LINC01298",0,1,1,"NS"
"CFAP418",0.256145217750594,0.287289756443602,0.74339308847199,"NS"
"CFAP418-AS1",0.0979239757021374,0.688472745251675,1,"NS"
"TRS-AGA2-5",0,1,1,"NS"
"LOC107986957",0,1,1,"NS"
"SRSF3P2",0.50061451207198,0.0281913812351619,0.174596219578991,"NS"
"GDF6",0.276392612128295,0.249522293653748,0.714931814811889,"NS"
"UQCRB",-0.282225763914131,0.239258142459402,0.695791272229385,"NS"
"UQCRB-AS1",0,1,1,"NS"
"MTERF3",0.101077036514754,0.678944529075018,1,"NS"
"PTDSS1",0.37202825467259,0.114857624822284,0.448944194832542,"NS"
"LOC105375652",0.223606381605016,0.354918377589276,0.763014401006015,"NS"
"LOC102724804",0,1,1,"NS"
"LOC105375653",0,1,1,"NS"
"SDC2",0.0360157720158755,0.883013231100503,1,"NS"
"CPQ",0.355683682014254,0.132994666408867,0.490349136790543,"NS"
"LOC101927066",0,1,1,"NS"
"LOC105375655",-0.248451596538269,0.302511742682096,0.74339308847199,"NS"
"TSPYL5",0.69474122108917,0.000904915845855372,0.0186195446501237,"Fun-CIM"
"SNORD3H",0,1,1,"NS"
"LOC105375657",0,1,1,"NS"
"MTDH",0.114402816373954,0.639202979847504,1,"NS"
"LAPTM4B",0.147945484916725,0.543432625088669,1,"NS"
"MATN2",0.0816506477290966,0.738338904792408,1,"NS"
"RPL30",-0.434069091859218,0.0619452567323663,0.298431527396223,"NS"
"SNORA72",0.223606789746415,0.354917476311223,0.763014401006015,"NS"
"ERICH5",0.114180666646772,0.639858198509403,1,"NS"
"RIDA",0.049879976945646,0.838465331110998,1,"NS"
"POP1",0.098517897527253,0.686674484162292,1,"NS"
"NIPAL2-AS1",0,1,1,"NS"
"NIPAL2",0.124418003944227,0.609935822207772,1,"NS"
"LOC105375659",0,1,1,"NS"
"LOC107986870",0,1,1,"NS"
"MIR9903",0,1,1,"NS"
"KCNS2",-0.223604413056166,0.354876880175506,0.763014401006015,"NS"
"STK3",0.155189197795886,0.523643032267489,0.990732617050089,"NS"
"LOC112268016",-0.114704179377517,0.638314535157349,1,"NS"
"OSR2",0.454183475456973,0.0495599989575945,0.256347298956021,"NS"
"LOC107986872",0,1,1,"NS"
"VPS13B-DT",0,1,1,"NS"
"LOC107986871",0.409882748681697,0.0797626407810644,0.354391298599345,"NS"
"VPS13B",0.532554577359897,0.0182836741973379,0.129286521129915,"NS"
"MIR599",0,1,1,"NS"
"MIR875",0,1,1,"NS"
"COX6C",0.0674616870992306,0.78265881751766,1,"NS"
"RGS22",0.17488325875938,0.471602877580867,0.923838998600232,"NS"
"SNORD77B",0,1,1,"NS"
"FBXO43",0.235023750942627,0.330222537898588,0.763014401006015,"NS"
"POLR2K",-0.211769268365033,0.381607067966096,0.802695664449258,"NS"
"SPAG1",0.349230229869694,0.140682029398935,0.507682735035925,"NS"
"LOC105375669",0,1,1,"NS"
"LOC105375668",0,1,1,"NS"
"RNF19A",0.441114836758573,0.0573678787688682,0.283592364707333,"NS"
"MIR4471",0,1,1,"NS"
"LOC105375670",0.223606616681279,0.354917858482068,0.763014401006015,"NS"
"LOC107986959",0.0270191625306421,0.91211031695118,1,"NS"
"ANKRD46",-0.00769179276550967,0.974937173260487,1,"NS"
"SNX31",-0.277233531109359,0.248025609193916,0.712307051305337,"NS"
"LOC105375671",0,1,1,"NS"
"LOC105375672",0,1,1,"NS"
"PABPC1",0.442605505045472,0.0564331131493186,0.280018653833304,"NS"
"MIR7705",0,1,1,"NS"
"LOC105375673",0,1,1,"NS"
"YWHAZ",0.322784118726757,0.175421276274927,0.578603355213942,"NS"
"LOC401471",0,1,1,"NS"
"SLEAR",0.298403986953744,0.212225784870672,0.644973841789574,"NS"
"LINC03044",-0.0041143494127259,0.986592431104819,1,"NS"
"LOC105375675",-0.223606601628658,0.354917891722008,0.763014401006015,"NS"
"LOC105375676",0,1,1,"NS"
"ZNF706",0.327554114493071,0.168763257445481,0.574380296840238,"NS"
"LOC107984005",0,1,1,"NS"
"LINC02844",0,1,1,"NS"
"NACA4P",-0.364881112187874,0.122556760612866,0.468085987440464,"NS"
"LINC02845",0,1,1,"NS"
"LOC107986897",0,1,1,"NS"
"LOC107986961",0,1,1,"NS"
"GRHL2-DT",0.127181851785869,0.601955601527453,1,"NS"
"GRHL2",0.0174015514154438,0.943333956240124,1,"NS"
"NCALD",0.400048797841504,0.087996537590582,0.377028911733153,"NS"
"LOC107986963",0,1,1,"NS"
"LOC104054148",-0.0573997867713423,0.814489994540707,1,"NS"
"MIR5680",0,1,1,"NS"
"RRM2B",0.356883778461638,0.131598394901363,0.487464453476984,"NS"
"UBR5-DT",-0.223606742737399,0.354917580118794,0.763014401006015,"NS"
"UBR5",0.411899174602946,0.0781471579848121,0.349830133355178,"NS"
"LOC105375683",0.310148624768363,0.19391182543972,0.611125018458534,"NS"
"LINC03047",0,1,1,"NS"
"LOC105375684",0,1,1,"NS"
"ODF1",0.223606669209318,0.354917742487075,0.763014401006015,"NS"
"KLF10",0.54516684514282,0.0152368416180906,0.114968895845593,"NS"
"LOC101927245",0,1,1,"NS"
"LOC105375686",0,1,1,"NS"
"LOC105375685",0.223606698435789,0.354917677947757,0.763014401006015,"NS"
"GASAL1",-0.40331193200645,0.0851982225114949,0.36961798316829,"NS"
"AZIN1",0.403233076473749,0.0852650644621985,0.369799068241433,"NS"
"MAILR",0.0681959943601608,0.780348083569401,1,"NS"
"ATP6V1C1",0.206147535167662,0.394663357936531,0.821183420035525,"NS"
"LINC01181",0.248451701630713,0.302511531486081,0.74339308847199,"NS"
"BAALC-AS2",0,1,1,"NS"
"BAALC",0.357601965634138,0.130767765897262,0.485604589610348,"NS"
"MIR3151",0,1,1,"NS"
"BAALC-AS1",0.129629053829393,0.594925645286797,1,"NS"
"LOC105369147",0.260829670494598,0.27825623771537,0.74339308847199,"NS"
"FZD6",0.25075123244382,0.297911704826336,0.74339308847199,"NS"
"SNORD173",0,1,1,"NS"
"CTHRC1",0.257277465956192,0.28509002533659,0.74339308847199,"NS"
"SLC25A32",0.39114291155844,0.0959760455222401,0.400043472641326,"NS"
"DCAF13",-0.192924600546578,0.426322108233923,0.86492994312881,"NS"
"LOC105375690",0,1,1,"NS"
"RIMS2",0.199200297547234,0.411132110555008,0.844131349211813,"NS"
"LOC105375689",0,1,1,"NS"
"LOC107984007",0,1,1,"NS"
"LOC105375688",0.223606622458138,0.354917845725322,0.763014401006015,"NS"
"LOC107986899",0,1,1,"NS"
"DCSTAMP",-0.0529529874121087,0.828649972139301,1,"NS"
"DPYS",0.174299489641632,0.47310706599916,0.925953951047461,"NS"
"LOC105375692",0.24845181673902,0.302511300162077,0.74339308847199,"NS"
"LOC105375691",0,1,1,"NS"
"MIR548A3",0,1,1,"NS"
"LRP12",0.152581642217618,0.530727858025238,0.999273175301559,"NS"
"LOC105375694",0,1,1,"NS"
"LOC105375693",0,1,1,"NS"
"LOC105375695",0,1,1,"NS"
"LOC101927392",0,1,1,"NS"
"ZFPM2",0.288284068293945,0.228888764798677,0.675380985887354,"NS"
"LOC105375696",0,1,1,"NS"
"ZFPM2-AS1",-0.358226134443943,0.130048883382923,0.483758680379967,"NS"
"OXR1",-0.0293066684112041,0.904700394513703,1,"NS"
"OXR1-AS1",0,1,1,"NS"
"ABRA",0.104538605300249,0.66853756212981,1,"NS"
"LOC105375701",0,1,1,"NS"
"ANGPT1",0.159363809952812,0.512393187436784,0.975749133953275,"NS"
"LOC105375703",0,1,1,"NS"
"RSPO2",0.402102628435473,0.0862275301971735,0.372612734977895,"NS"
"EIF3E",-0.391288125223187,0.0958418600381574,0.399942132572068,"NS"
"LOC105375704",0,1,1,"NS"
"EMC2",-0.12591967094678,0.605594661717866,1,"NS"
"TMEM74",0.250891048262486,0.297633404828194,0.74339308847199,"NS"
"LOC102723368",0,1,1,"NS"
"LOC101927413",0,1,1,"NS"
"LOC107984017",0,1,1,"NS"
"TRHR",0.223606212861627,0.354918750217168,0.763014401006015,"NS"
"NUDCD1",-0.206854054982254,0.393009136400714,0.818522317557328,"NS"
"ENY2",-0.217323376291671,0.368948048211677,0.784474188948345,"NS"
"PKHD1L1",0.0772769592616775,0.751923203122778,1,"NS"
"EBAG9",0.0533204020786198,0.827478028196592,1,"NS"
"SYBU",0.488902884425476,0.0327278414389516,0.19329958282711,"NS"
"SYBU-AS1",0,1,1,"NS"
"KCNV1",-0.252871952002834,0.293707450727804,0.74339308847199,"NS"
"LINC01608",0,1,1,"NS"
"LINC01609",0,1,1,"NS"
"LOC107986965",0,1,1,"NS"
"LOC105375705",0,1,1,"NS"
"LOC107986964",0,1,1,"NS"
"LINC02237",0,1,1,"NS"
"LOC105375707",0,1,1,"NS"
"CSMD3",-0.227002159044266,0.347465193036052,0.763014401006015,"NS"
"MIR2053",0,1,1,"NS"
"LOC107986966",0,1,1,"NS"
"LOC105375709",0,1,1,"NS"
"LOC105375710",0,1,1,"NS"
"LOC107986901",0,1,1,"NS"
"TRPS1",-0.0807566303970987,0.741109753730019,1,"NS"
"LOC107986968",0,1,1,"NS"
"LOC107986902",0,1,1,"NS"
"LOC107986903",0,1,1,"NS"
"LINC00536",-0.310601021010978,0.19322821759317,0.609753765331588,"NS"
"LOC102723447",0,1,1,"NS"
"LOC105375711",0,1,1,"NS"
"LOC105375712",0,1,1,"NS"
"EIF3H",0.350955627160233,0.138597024982863,0.503207306372165,"NS"
"LOC105375713",0.223606765065577,0.354917530812633,0.763014401006015,"NS"
"UTP23",0.126944150736033,0.602640244285698,1,"NS"
"LOC112268030",-0.162997531334782,0.502695249973691,0.963309065198278,"NS"
"RAD21",-0.00096576502925683,0.996852701681257,1,"NS"
"RAD21-AS1",-0.24845167823475,0.302511578503099,0.74339308847199,"NS"
"MIR3610",0,1,1,"NS"
"AARD",-0.234679233498578,0.330952548179358,0.763014401006015,"NS"
"LOC105375715",0.0345130784003996,0.887864294433529,1,"NS"
"SLC30A8",-0.0252788767698148,0.917752319710909,1,"NS"
"LOC105375716",0.223606680391902,0.354917717793146,0.763014401006015,"NS"
"LOC107986969",0,1,1,"NS"
"LOC105375719",0,1,1,"NS"
"LOC105375717",0,1,1,"NS"
"MED30",0.00243705463403928,0.992058067334657,1,"NS"
"LOC105375721",0.258847178017451,0.282057574767764,0.74339308847199,"NS"
"LOC107986970",0,1,1,"NS"
"EXT1",0.511003339735376,0.024593512133264,0.158281425055707,"NS"
"SNORD168",-0.223606793980694,0.354917466960886,0.763014401006015,"NS"
"SAMD12",-0.109048154559788,0.655066584131968,1,"NS"
"LOC105375724",0.128053475677813,0.599447825544565,1,"NS"
"SAMD12-AS1",0.223606769994354,0.354917519928671,0.763014401006015,"NS"
"LOC105375723",0,1,1,"NS"
"TNFRSF11B",0.235713012334316,0.328764885627929,0.763014401006015,"NS"
"COLEC10",-0.0433829929774953,0.859290803342264,1,"NS"
"LOC101927513",0,1,1,"NS"
"LOC105375725",0,1,1,"NS"
"MAL2",0.055166257419831,0.821595629605473,1,"NS"
"MAL2-AS1",0.206776033410536,0.393191625528098,0.818685230793297,"NS"
"MIR548AZ",0,1,1,"NS"
"CCN3",0.509814445286795,0.024985903115391,0.159949347389216,"NS"
"ENPP2",0.151571861334712,0.533483298525372,1,"NS"
"LOC105375727",0,1,1,"NS"
"TAF2",0.303991479878137,0.203376460483935,0.628684450596356,"NS"
"LOC105375728",0,1,1,"NS"
"DSCC1",0.186576499023943,0.441985065335278,0.884804022232303,"NS"
"DEPTOR",0.203752804243882,0.400298704835412,0.829261086651546,"NS"
"LOC105375730",-0.223606403438784,0.354918329374834,0.763014401006015,"NS"
"COL14A1",0.0759665709874717,0.756007003145915,1,"NS"
"MRPL13",-0.122330484076853,0.615991394025532,1,"NS"
"MTBP",-0.269297108042704,0.262379148470343,0.737875572335044,"NS"
"SNTB1",0.596962966129166,0.00667412534478573,0.0659017598244518,"NS"
"LOC101927543",0,1,1,"NS"
"LOC107986874",-0.325129587451355,0.172125543370759,0.575433110115777,"NS"
"LOC105375731",0,1,1,"NS"
"LOC107986971",0,1,1,"NS"
"HAS2",0.503078477741389,0.02730297118867,0.170818700541195,"NS"
"HAS2-AS1",0.358875650184555,0.129303772859264,0.482202139738019,"NS"
"LINC02855",0,1,1,"NS"
"LOC105375733",0,1,1,"NS"
"SMILR",0,1,1,"NS"
"LOC107986972",0,1,1,"NS"
"LINC01151",0,1,1,"NS"
"LOC107986904",0,1,1,"NS"
"ZHX2",0.633079951198162,0.0034465426189937,0.0424418600011846,"Fun-CIM"
"DERL1",0.100269752781425,0.681379681902261,1,"NS"
"TBC1D31",0.024752793692277,0.919458633831903,1,"NS"
"TRM-CAT1-1",-0.258590017533595,0.282553002716239,0.74339308847199,"NS"
"SACK1A",0.476331481268296,0.0382089092402256,0.215337865039049,"NS"
"SACK1A-AS1",0.480498430244544,0.0363189582891744,0.208152698317474,"NS"
"MIR4663",0,1,1,"NS"
"C8ORF76",0.129977898811548,0.593926319959218,1,"NS"
"ZHX1-C8ORF76",0.0928458634260277,0.703912697593755,1,"NS"
"ZHX1",-0.118318219205367,0.627697098279582,1,"NS"
"ATAD2",-0.167969644737923,0.489569983672892,0.947126003499436,"NS"
"MIR548AA1",0,1,1,"NS"
"MIR548D1",0,1,1,"NS"
"LOC105375737",0.392584174593151,0.0946502781602684,0.396698544923025,"NS"
"NTAQ1",0.223984055714016,0.354084940921496,0.763014401006015,"NS"
"FBXO32",0.35639036929142,0.132171203729604,0.488781959986861,"NS"
"KLHL38",0.323902990918213,0.173843798210676,0.576576300916866,"NS"
"LOC105375738",0,1,1,"NS"
"ANXA13",-0.103174904089024,0.672630647704491,1,"NS"
"LOC105375739",0,1,1,"NS"
"FAM91A1",0.00230382253644715,0.992492235327603,1,"NS"
"FER1L6",0.311967014369555,0.191173863947963,0.605949840524229,"NS"
"FER1L6-AS1",-0.223606701519689,0.354917671137737,0.763014401006015,"NS"
"FER1L6-AS2",0,1,1,"NS"
"LOC101927588",0,1,1,"NS"
"LOC107986973",-0.223606662806252,0.354917756626638,0.763014401006015,"NS"
"TMEM65",-0.0298757601872859,0.90285808310188,1,"NS"
"TYW2",0.18284689326142,0.451324916743947,0.897615143166458,"NS"
"RNF139-DT",-0.179502367908571,0.459785962621947,0.909002884439294,"NS"
"RNF139",0.163701083378777,0.500827819248209,0.960809194481306,"NS"
"TATDN1",-0.154621632579769,0.525181361898941,0.992686330611003,"NS"
"MIR6844",0,1,1,"NS"
"NDUFB9",-0.121886557921718,0.617282243819495,1,"NS"
"MTSS1",0.532881457537455,0.0181990297717837,0.128943459630113,"NS"
"LOC105375740",0.532646423856038,0.0182598593309043,0.129234508287718,"NS"
"LOC105375741",-0.0735607652810815,0.763520743975918,1,"NS"
"MIR4662B",0,1,1,"NS"
"MIR4662A",0,1,1,"NS"
"LOC105375743",-0.353639439385487,0.135397019322892,0.495685268770098,"NS"
"LOC105375742",0,1,1,"NS"
"LINC00964",0.153641360426178,0.527843236280268,0.995656446121512,"NS"
"ZNF572",0.0417511348957687,0.864536135950509,1,"NS"
"SQLE-DT",0,1,1,"NS"
"SQLE",-0.0905364839251058,0.71097166266543,1,"NS"
"WASHC5",0.539443629742088,0.0165646766211862,0.120988398041144,"NS"
"NSMCE2",-0.091648643228161,0.707569325780271,1,"NS"
"TRIB1",0.46158930704405,0.0455108479189796,0.242396710587274,"NS"
"LINC02964",0,1,1,"NS"
"LOC105375747",0,1,1,"NS"
"LOC105375748",0,1,1,"NS"
"LOC107986974",-0.223606566505676,0.354917969282318,0.763014401006015,"NS"
"LINC00861",-0.0563637170763611,0.81778440158724,1,"NS"
"LOC101927657",0,1,1,"NS"
"LOC105375749",0,1,1,"NS"
"LOC105375750",0,1,1,"NS"
"LRATD2",0.274914591757116,0.25216678221243,0.71940753586842,"NS"
"LOC105375751",0.289590235435873,0.226691887650761,0.671645190216811,"NS"
"LOC105375753",0,1,1,"NS"
"PCAT1",0,1,1,"NS"
"PCAT2",0,1,1,"NS"
"PRNCR1",0.0767693317131491,0.753504471568196,1,"NS"
"LOC105375752",0.223606481249907,0.354918157548371,0.763014401006015,"NS"
"CASC19",0,1,1,"NS"
"CCAT1",0.248451989794651,0.302510952386148,0.74339308847199,"NS"
"CASC21",-0.325258110269349,0.17194617572779,0.575433110115777,"NS"
"CASC8",0.223606770053753,0.354917519797505,0.763014401006015,"NS"
"CCAT2",0,1,1,"NS"
"POU5F1B",0.411032350222151,0.07883863036476,0.351638921778018,"NS"
"LOC105375754",0.0190072552275534,0.938114322930446,1,"NS"
"CASC11",-0.223606698748521,0.354917677257166,0.763014401006015,"NS"
"MYC",0.382330308021344,0.104377681601929,0.421969676649255,"NS"
"PVT1",0.339685579325909,0.152612690202318,0.53585740136417,"NS"
"MIR1204",0,1,1,"NS"
"LINC02912",-0.30252638440345,0.205672810827287,0.633046560585533,"NS"
"MIR1205",0.223606789676182,0.354917476466314,0.763014401006015,"NS"
"MIR1206",0,1,1,"NS"
"MIR1207",0,1,1,"NS"
"MIR1208",0,1,1,"NS"
"LINC00824",0.266674720717609,0.267234156358039,0.74339308847199,"NS"
"LINC00976",0,1,1,"NS"
"LINC00977",0.248451992611886,0.302510946724579,0.74339308847199,"NS"
"CCDC26",0,1,1,"NS"
"MIR3686",0,1,1,"NS"
"GSDMC",0.178742938739122,0.461718359811268,0.91115919814168,"NS"
"CYRIB",-0.0902200830929114,0.711940562494506,1,"NS"
"MIR5194",0,1,1,"NS"
"ASAP1",0.636258705949277,0.00323921039493847,0.040512316309299,"Fun-CIM"
"ASAP1-IT2",0.519009651900317,0.0220757119007851,0.146595124071874,"NS"
"ASAP1-IT1",-0.360437294238727,0.127524634011636,0.478908349444911,"NS"
"LOC105375758",0,1,1,"NS"
"ADCY8",0.132117433754552,0.587812609127267,1,"NS"
"LOC105375762",0,1,1,"NS"
"LOC105375761",0,1,1,"NS"
"LOC105375760",0,1,1,"NS"
"LOC105375759",0,1,1,"NS"
"LOC105375763",0,1,1,"NS"
"LOC107986976",0,1,1,"NS"
"EFR3A",0.573788007982163,0.00981377387109792,0.0851943457512486,"NS"
"OC90",-0.0452811691525296,0.853196549358061,1,"NS"
"HHLA1",0.248451993664039,0.302510944610153,0.74339308847199,"NS"
"KCNQ3",0.0626232332224174,0.797927380017056,1,"NS"
"LOC107986977",0.116717425609064,0.632391469601897,1,"NS"
"LOC105375765",0,1,1,"NS"
"HPYR1",0.194259705334281,0.423065892905864,0.86106816784651,"NS"
"DNAAF11",-0.00615649639526247,0.979938682194346,1,"NS"
"LOC105375767",0,1,1,"NS"
"TMEM71",-0.00672599806408235,0.978083333030193,1,"NS"
"PHF20L1",0.192469605154996,0.427434834715822,0.866230716040177,"NS"
"TG",-0.026558874622647,0.913602188188997,1,"NS"
"LOC105375768",0,1,1,"NS"
"SLA",0.447913795495383,0.0531977347288568,0.269023722627335,"NS"
"MIR7848",0,1,1,"NS"
"PTCSC1",0.129039554029728,0.596615951914236,1,"NS"
"LOC105375769",0,1,1,"NS"
"CCN4",0.683340021187657,0.00118604023796251,0.0219361784150751,"Fun-CIM"
"LOC102723635",0.313950807748815,0.188216489946824,0.600649583711783,"NS"
"NDRG1",0.356020840210578,0.132601345931595,0.489634710301777,"NS"
"LOC105375771",0,1,1,"NS"
"LOC105375772",-0.217344389522178,0.368900610824007,0.784415808933525,"NS"
"ST3GAL1",0.520601805506643,0.0216002236082579,0.144365539434218,"NS"
"LINC03024",0,1,1,"NS"
"LOC101927798",0,1,1,"NS"
"LOC101927822",0,1,1,"NS"
"ZFAT",0.581247108587451,0.00869471116672436,0.0787781365553731,"NS"
"ZFAT-AS1",0,1,1,"NS"
"MIR30DHG",0.202955927930164,0.402183637694098,0.831586213316091,"NS"
"MIR30B",0,1,1,"NS"
"MIR30D",0,1,1,"NS"
"NCRNA00250",0,1,1,"NS"
"LOC101927845",0,1,1,"NS"
"LINC01591",-0.103927881849876,0.670369520364133,1,"NS"
"LOC101927872",-0.322649056432201,0.175612352655351,0.578715639428808,"NS"
"KHDRBS3",0.365584081853266,0.121783670629773,0.466085506458787,"NS"
"LOC107986978",0,1,1,"NS"
"LOC107986979",0,1,1,"NS"
"LOC105375775",0,1,1,"NS"
"LINC02055",0,1,1,"NS"
"LOC107986905",0,1,1,"NS"
"LOC101927915",0,1,1,"NS"
"LOC105375776",0,1,1,"NS"
"LOC401478",0,1,1,"NS"
"FAM135B",0.0280219217270299,0.908861186085467,1,"NS"
"COL22A1",0.173161379749131,0.476046503558967,0.929171359604503,"NS"
"KCNK9",0.324705691617994,0.172718038310216,0.575467832132799,"NS"
"LOC105375777",0,1,1,"NS"
"TRAPPC9",0.652827482877451,0.00231812320679064,0.0329125804283193,"Fun-CIM"
"LOC107986981",-0.151329366230937,0.534145984932149,1,"NS"
"LOC105375781",-0.248451568117772,0.302511799796547,0.74339308847199,"NS"
"PEG13",-0.240954310963987,0.317805061443237,0.763014401006015,"NS"
"LOC105375779",0.324892923314755,0.17245616690673,0.575433110115777,"NS"
"LOC105375782",0,1,1,"NS"
"CHRAC1",0.585348573409585,0.00812497134718518,0.0752129804572372,"NS"
"AGO2",0.66205788582794,0.00190747875845157,0.0292980080508803,"Fun-CIM"
"LOC107986982",0.367225417021265,0.119992120483473,0.461840260594183,"NS"
"PTK2",0.129447561283057,0.59544583733442,1,"NS"
"MIR151A",0,1,1,"NS"
"LOC105375783",0,1,1,"NS"
"LOC105375784",0,1,1,"NS"
"DENND3-AS1",0.207108422332437,0.392414506266822,0.817891330512272,"NS"
"DENND3",0.764924840601184,0.000125514223713106,0.00631192532194125,"Fun-CIM"
"LOC105375785",-0.0202683584496603,0.934016561623696,1,"NS"
"SLC45A4",0.652987793442392,0.00231041160046108,0.0329125804283193,"Fun-CIM"
"LOC105375787",0,1,1,"NS"
"LINC01300",0.35434795087071,0.134560966550407,0.493885845828913,"NS"
"GPR20",0.428066192222328,0.066057293706485,0.311924860912063,"NS"
"LOC101928037",0,1,1,"NS"
"LOC105375790",0,1,1,"NS"
"PTP4A3",0.597717363643508,0.00658774039517476,0.0652936380141797,"NS"
"MROH5",0.311657422772195,0.191638180834513,0.606931537704271,"NS"
"LOC107983985",0,1,1,"NS"
"LOC105375789",0,1,1,"NS"
"LOC105375791",0,1,1,"NS"
"MIR1302-7",0,1,1,"NS"
"MIR4472-1",0,1,1,"NS"
"LOC105375792",0,1,1,"NS"
"LINC00051",0,1,1,"NS"
"TSNARE1",0.482634139043777,0.0353787839109194,0.204165173829014,"NS"
"LOC107986983",0,1,1,"NS"
"ADGRB1",0.354349661756526,0.134558952084443,0.493885845828913,"NS"
"ARC",-0.0276895634801068,0.909937938963031,1,"NS"
"LOC101928087",0,1,1,"NS"
"JRK",0.415636480834518,0.0752171721019641,0.340745842153379,"NS"
"PSCA",0.534984136551046,0.0176619696385874,0.126369831609495,"NS"
"LY6K",0.335444928551918,0.158131531991174,0.548950907634758,"NS"
"LNCOC1",0.157520823482112,0.51734553752311,0.982178464027264,"NS"
"THEM6",0.136966951587456,0.574054242054893,1,"NS"
"SLURP1",0.193765649887361,0.424269308418716,0.862489062718019,"NS"
"LYPD2",0.322213965435223,0.176228847466721,0.579390346382763,"NS"
