gene_id,H_value,p_value.x,stat_test_adj_p,cluster1_mean,cluster1_sd,cluster1_sem,cluster1_penetrance,cluster2_mean,cluster2_sd,cluster2_sem,cluster2_penetrance,cluster1_cluster2_differential,cluster2_cluster1_differential,cluster1_cluster2_sd,cluster2_cluster1_sd,limma_test,r_rb,p_value.y,padj,trajectory
YY1P2,52,0.486557112082438,0.943342666958587,0.0168767113683109,0.0731823077400636,0.0243941025800212,0.222222222222222,-0.0096130995646379,0.0882195918235681,0.0278974844412843,0.1,0.0264898109329488,-0.0264898109329488,0.11462262668286,0.11462262668286,limma_2grp(mod_t),-0.169120115409749,0.486557112082438,0.943342666958587,NS
LOC105373639,45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,limma_2grp(mod_t),0,1,1,NS
LOC105373640,45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,limma_2grp(mod_t),0,1,1,NS
LOC107985821,45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,limma_2grp(mod_t),0,1,1,NS
LOC105373643,45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,limma_2grp(mod_t),0,1,1,NS
LOC105373641,45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,limma_2grp(mod_t),0,1,1,NS
LOC105373644,45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,limma_2grp(mod_t),0,1,1,NS
LOC105373645,45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,limma_2grp(mod_t),0,1,1,NS
LINC01853,45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,limma_2grp(mod_t),0,1,1,NS
LOC107985822,45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,limma_2grp(mod_t),0,1,1,NS
LRP1B,39,0.262827906703344,0.738531422238782,0.00159658042261379,0.0890214387741442,0.0296738129247147,0.333333333333333,0.263117916269115,0.673957837201586,0.213124181247797,0.5,-0.261521335846501,0.261521335846501,0.679811726058663,0.679811726058663,limma_2grp(mod_t),0.269053445796567,0.262827906703344,0.738531422238782,NS
MIR7157,45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,limma_2grp(mod_t),0,1,1,NS
LOC105373649,40.5,0.354917571304947,0.763014401006016,0,0,0,0,0.0161178250079813,0.0509690379532425,0.0161178250079813,0.1,-0.0161178250079813,0.0161178250079813,0.0509690379532425,0.0509690379532425,limma_2grp(mod_t),0.223606746728728,0.354917571304947,0.763014401006015,NS
LOC107985779,40,0.38917541375682,0.813203546031213,-0.0022523392204154,0.0067570176612462,0.0022523392204154,0,0.00259241669078219,0.0152064802225436,0.00480871126975421,0.1,-0.00484475591119759,0.00484475591119759,0.0166401420797121,0.0166401420797121,limma_2grp(mod_t),0.208497772789667,0.38917541375682,0.813203546031213,NS
LOC105373648,45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,limma_2grp(mod_t),0,1,1,NS
LOC105373651,45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,limma_2grp(mod_t),0,1,1,NS
LOC107985823,45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,limma_2grp(mod_t),0,1,1,NS
LOC105373652,45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,limma_2grp(mod_t),0,1,1,NS
KYNU,34,0.515212953200171,0.979737296286739,-0.0517668227145388,0.328823258371706,0.109607752790569,0.444444444444444,0.0236932413625233,0.14306817389412,0.0452421290186462,0.5,-0.0754600640770621,0.0754600640770621,0.358598992786628,0.358598992786628,limma_2grp(mod_t),0.158313425122808,0.515212953200171,0.979737296286739,NS
ARHGAP15,35,0.476692347635652,0.929680321700352,-0.400130900531416,1.26234312192667,0.420781040642223,0.333333333333333,0.0538740101782802,1.45034074195049,0.458638012790207,0.5,-0.454004910709696,0.454004910709696,1.92275802565925,1.92275802565925,limma_2grp(mod_t),0.172911788111523,0.476692347635652,0.929680321700352,NS
LOC107985949,48.5,0.678328076134761,1,0.00824791709587371,0.0185350013335238,0.00617833377784125,0.222222222222222,0.00210494106930661,0.0401364211971196,0.012692250811076,0.2,0.0061429760265671,-0.0061429760265671,0.0442094851920526,0.0442094851920526,limma_2grp(mod_t),-0.101281558367785,0.678328076134761,1,NS
LOC101928361,49.5,0.354920268188214,0.763014401006016,0,0,0,0,-0.00310987216282829,0.00983427926649142,0.00310987216282829,0,0.00310987216282829,-0.00310987216282829,0.00983427926649142,0.00983427926649142,limma_2grp(mod_t),-0.223605525454185,0.354920268188214,0.763014401006015,NS
ARHGAP15-AS1,20,0.0216913078988416,0.144777126283683,-0.0173938369518503,0.0310552183688987,0.0103517394562996,0.111111111111111,0.0211218005012792,0.0353007306550051,0.0111630711937944,0.6,-0.0385156374531296,0.0385156374531296,0.0470166797287644,0.0470166797287644,limma_2grp(mod_t),0.520294683180274,0.0216913078988416,0.144777126283683,NS
LOC101928386,45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,limma_2grp(mod_t),0,1,1,NS
QTMAN,34,0.2637418513126,0.739958646514784,-0.235380858294176,0.35364685811183,0.117882286037277,0.333333333333333,-0.0146982390482536,0.467535157716947,0.14784759845916,0.3,-0.220682619245923,0.220682619245923,0.586221139122242,0.586221139122242,limma_2grp(mod_t),0.268558007612283,0.2637418513126,0.739958646514784,NS
ZEB2,20,0.0325831981874704,0.192775865686296,-1.05061764639813,0.969339692970705,0.323113230990235,0,0.181718386937179,1.30560830202762,0.412869596643232,0.4,-1.23233603333531,1.23233603333531,1.62610961459921,1.62610961459921,limma_2grp(mod_t),0.489256126089788,0.0325831981874704,0.192775865686296,NS
ZEB2-AS1,50,0.431976211294223,0.871432818416315,0.0320332771841479,0.0960998315524437,0.0320332771841479,0.111111111111111,-0.0126730679715561,0.140318389362619,0.0443725707992218,0.1,0.044706345155704,-0.044706345155704,0.170071831935002,0.170071831935002,limma_2grp(mod_t),-0.190619096726964,0.431976211294223,0.871432818416315,NS
LINC01412,45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,limma_2grp(mod_t),0,1,1,NS
LINC02993,45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,limma_2grp(mod_t),0,1,1,NS
TEX41,34,0.124218978336766,0.472366608923199,-0.0796730009100434,0.169331987885141,0.0564439959617137,0.333333333333333,0.0227245923956434,0.103860533763247,0.032843584569268,0.3,-0.102397593305687,0.102397593305687,0.198646249888389,0.198646249888389,limma_2grp(mod_t),0.363380255072581,0.124218978336766,0.472366608923199,NS
LOC105373663,45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,limma_2grp(mod_t),0,1,1,NS
LINC01966,45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,limma_2grp(mod_t),0,1,1,NS
LOC100505498,40,0.30251362353698,0.74339308847199,-0.00355265024394726,0.0106579507318418,0.00355265024394726,0,0,0,0,0,-0.00355265024394726,0.00355265024394726,0.0106579507318418,0.0106579507318418,limma_2grp(mod_t),0.248450660615198,0.30251362353698,0.74339308847199,NS
LOC105373664,45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,limma_2grp(mod_t),0,1,1,NS
LOC105373665,45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,limma_2grp(mod_t),0,1,1,NS
LOC105373666,45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,limma_2grp(mod_t),0,1,1,NS
LOC105373667,45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,limma_2grp(mod_t),0,1,1,NS
PABPC1P2,40,0.302511731385655,0.74339308847199,-0.00649962274855638,0.0194988682456691,0.00649962274855638,0,0,0,0,0,-0.00649962274855638,0.00649962274855638,0.0194988682456691,0.0194988682456691,limma_2grp(mod_t),0.248451602159447,0.302511731385655,0.74339308847199,NS
LINC01911,45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,limma_2grp(mod_t),0,1,1,NS
LOC105373668,45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,limma_2grp(mod_t),0,1,1,NS
LOC107985824,45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,limma_2grp(mod_t),0,1,1,NS
ACVR2A,10,0.00237085203157706,0.0333651066120297,-1.02164999006984,0.749712005717928,0.249904001905976,0.111111111111111,0.235764867569002,0.792025053648274,0.25046031334456,0.7,-1.25741485763884,1.25741485763884,1.09058322796756,1.09058322796756,limma_2grp(mod_t),0.651743060895638,0.00237085203157706,0.0333651066120297,Fun-CIM
ORC4,45,0.82703087044746,1,-0.00113950141388485,0.0819604793040812,0.0273201597680271,0.444444444444444,-0.00888608954469218,0.0710508943242782,0.0224682655856649,0.6,0.00774658813080733,-0.00774658813080733,0.10847004080406,0.10847004080406,limma_2grp(mod_t),-0.0534606187746877,0.82703087044746,1,NS
LOC105373674,45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,limma_2grp(mod_t),0,1,1,NS
MBD5,37,0.485424185328225,0.941890381643888,-0.238483335067163,0.439745529077011,0.14658184302567,0.111111111111111,-0.0804057711425471,0.521956735750154,0.165057212503712,0.5,-0.158077563924616,0.158077563924616,0.682506384100674,0.682506384100674,limma_2grp(mod_t),0.169553630536858,0.485424185328225,0.941890381643888,NS
LOC105373673,45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,limma_2grp(mod_t),0,1,1,NS
EPC2,29,0.272185270081662,0.74339308847199,-0.462111611332143,0.613316016834155,0.204438672278052,0.222222222222222,-0.134547244804411,0.647495064179744,0.204755917652489,0.4,-0.327564366527732,0.327564366527732,0.891855590688562,0.891855590688562,limma_2grp(mod_t),0.264030923907421,0.272185270081662,0.74339308847199,NS
LOC101928526,45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,limma_2grp(mod_t),0,1,1,NS
KIF5C,25,0.154707361998826,0.540938397284636,-0.246856899186292,0.443661811977929,0.14788727065931,0.222222222222222,-0.00947014454810692,0.23428702888923,0.0740880637523635,0.6,-0.237386754638185,0.237386754638185,0.501723245737411,0.501723245737411,limma_2grp(mod_t),0.33806377103904,0.154707361998826,0.540938397284636,NS
KIF5C-AS1,45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,limma_2grp(mod_t),0,1,1,NS
LOC101928553,45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,limma_2grp(mod_t),0,1,1,NS
LYPD6B,20,0.118360197991926,0.457679401284598,-0.440119239614635,1.21867014733745,0.406223382445815,0.222222222222222,0.301576286267766,0.720955293470172,0.227986081852086,0.5,-0.741695525882401,0.741695525882401,1.41595673069276,1.41595673069276,limma_2grp(mod_t),0.368735760243608,0.118360197991926,0.457679401284598,NS
LOC105373678,49.5,0.35491748699546,0.763014401006016,0,0,0,0,-0.0294194309759318,0.0930324093500547,0.0294194309759318,0,0.0294194309759318,-0.0294194309759318,0.0930324093500547,0.0930324093500547,limma_2grp(mod_t),-0.223606784908083,0.35491748699546,0.763014401006015,NS
LOC105373677,49.5,0.354918058996966,0.763014401006016,0,0,0,0,-0.00668125098999018,0.0211279707476238,0.00668125098999018,0,0.00668125098999018,-0.00668125098999018,0.0211279707476238,0.0211279707476238,limma_2grp(mod_t),-0.223606525878639,0.354918058996966,0.763014401006015,NS
LOC105373679,45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,limma_2grp(mod_t),0,1,1,NS
LYPD6,33,0.163001435397817,0.559832241846213,-0.32014340291296,0.954917137323492,0.318305712441164,0.555555555555556,0.211465024021042,0.626008938431403,0.197961408106735,0.5,-0.531608426934002,0.531608426934002,1.14182044567003,1.14182044567003,limma_2grp(mod_t),0.331786767814158,0.163001435397817,0.559832241846213,NS
MIR9899,45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,limma_2grp(mod_t),0,1,1,NS
MMADHC,63,0.46525182609033,0.916014114367115,0.265618660231452,0.206481891705612,0.068827297235204,0.888888888888889,0.0194122815565456,0.971822793764036,0.307317351036243,0.4,0.246206378674906,-0.246206378674906,0.993516136799833,0.993516136799833,limma_2grp(mod_t),-0.177358451849597,0.46525182609033,0.916014114367115,NS
MMADHC-DT,40,0.302510982536152,0.74339308847199,-0.0262055085008403,0.078616525502521,0.0262055085008403,0,0,0,0,0,-0.0262055085008403,0.0262055085008403,0.078616525502521,0.078616525502521,limma_2grp(mod_t),0.248451974791802,0.302510982536152,0.74339308847199,NS
LOC105373680,45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,limma_2grp(mod_t),0,1,1,NS
LINC01931,45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,limma_2grp(mod_t),0,1,1,NS
LOC105373682,45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,limma_2grp(mod_t),0,1,1,NS
LINC01818,45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,limma_2grp(mod_t),0,1,1,NS
LINC01817,45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,limma_2grp(mod_t),0,1,1,NS
LOC105373685,45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,limma_2grp(mod_t),0,1,1,NS
RND3,52,0.557160984231815,1,-0.286338367037873,0.8954318567855,0.298477285595167,0.444444444444444,-0.624078833718405,1.47089604005508,0.46513816878963,0.3,0.337740466680532,-0.337740466680532,1.72201433524696,1.72201433524696,limma_2grp(mod_t),-0.142990604554134,0.557160984231815,1,NS
LINC01920,45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,limma_2grp(mod_t),0,1,1,NS
LINC02612,45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,limma_2grp(mod_t),0,1,1,NS
LOC105373686,45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,limma_2grp(mod_t),0,1,1,NS
LOC107985825,45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,limma_2grp(mod_t),0,1,1,NS
LOC107985826,45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,limma_2grp(mod_t),0,1,1,NS
RBM43,31,0.279603568410793,0.74339308847199,-0.267902014301689,0.686372720779697,0.228790906926566,0.333333333333333,0.0617399985353757,0.607668376261127,0.192161613104136,0.5,-0.329642012837064,0.329642012837064,0.91671607782255,0.91671607782255,limma_2grp(mod_t),0.260125100133744,0.279603568410793,0.74339308847199,NS
NMI,40,0.775430982988017,1,0.145654308104838,0.798804964476667,0.266268321492222,0.444444444444444,0.285264700665293,1.23714059626839,0.391218207006692,0.6,-0.139610392560455,0.139610392560455,1.47261883262706,1.47261883262706,limma_2grp(mod_t),0.069760431210192,0.775430982988017,1,NS
LOC107985827,45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,limma_2grp(mod_t),0,1,1,NS
LOC101929319,45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,limma_2grp(mod_t),0,1,1,NS
TNFAIP6,47,0.879586929037008,1,0.20174116904943,1.23982424545992,0.413274748486639,0.555555555555556,0.107005464624511,1.43695455789067,0.45440492970948,0.5,0.094735704424919,-0.094735704424919,1.89789424391166,1.89789424391166,limma_2grp(mod_t),-0.0370778653485779,0.879586929037008,1,NS
MIR4773-1,45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,limma_2grp(mod_t),0,1,1,NS
MIR4773-2,45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,limma_2grp(mod_t),0,1,1,NS
RIF1,39,0.826023442038559,1,-0.030132410006942,0.551813667701963,0.183937889233988,0.333333333333333,0.0222014332798313,0.475759999740777,0.150448521878197,0.5,-0.0523338432867733,0.0523338432867733,0.728591724641473,0.728591724641473,limma_2grp(mod_t),0.0537765800374704,0.826023442038559,1,NS
NEB,31,0.594401198169118,1,0.00285256443317382,0.14651989627172,0.0488399654239068,0.444444444444444,0.0292465866655889,0.0480522540963813,0.0151954569649721,0.7,-0.0263940222324151,0.0263940222324151,0.154198246187234,0.154198246187234,limma_2grp(mod_t),0.129812097687518,0.594401198169118,1,NS
LOC101929356,47,0.616084111909446,1,0.00503096850539632,0.0221834934864706,0.00739449782882355,0.111111111111111,0.000375185778711922,0.0177178791006533,0.00560288532655601,0.4,0.0046557827266844,-0.0046557827266844,0.0283906784541978,0.0283906784541978,limma_2grp(mod_t),-0.122298585821283,0.616084111909446,1,NS
ARL5A,57,0.462618727265454,0.912371901739563,0.0425663651488415,0.622821649961872,0.207607216653957,0.444444444444444,-0.218221136190308,0.862677794478373,0.272802671740229,0.4,0.260787501339149,-0.260787501339149,1.0640111769842,1.0640111769842,limma_2grp(mod_t),-0.178389647249733,0.462618727265453,0.912371901739563,NS
CACNB4,39,0.70928767872547,1,-0.0282973021857055,0.519380186297964,0.173126728765988,0.444444444444444,0.0431618757492363,0.285412449750533,0.0902553413780042,0.6,-0.0714591779349418,0.0714591779349418,0.592634832246223,0.592634832246223,limma_2grp(mod_t),0.0910867308067403,0.709287678725469,1,NS
STAM2,35,0.706518241789618,1,8.84518380262088e-05,0.732903185894241,0.244301061964747,0.444444444444444,0.119215565621386,0.630605377043003,0.199414929620515,0.6,-0.119127113783359,0.119127113783359,0.966855843158367,0.966855843158367,limma_2grp(mod_t),0.0919925726625848,0.706518241789617,1,NS
LOC105373689,45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,limma_2grp(mod_t),0,1,1,NS
LOC105373688,45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,limma_2grp(mod_t),0,1,1,NS
FMNL2,23,0.0736258827437647,0.335945900817929,-0.64422430422891,0.881988297442899,0.293996099147633,0.222222222222222,-0.0063290677601162,0.567259490558766,0.179383201451248,0.5,-0.637895236468794,0.637895236468794,1.04865947116078,1.04865947116078,limma_2grp(mod_t),0.417711668208436,0.0736258827437647,0.335945900817929,NS
LOC105373690,40.5,0.35491747906708,0.763014401006016,0,0,0,0,0.0708231388215503,0.223962429718392,0.0708231388215503,0.1,-0.0708231388215503,0.0708231388215503,0.223962429718392,0.223962429718392,limma_2grp(mod_t),0.223606788498432,0.354917479067079,0.763014401006015,NS
PRPF40A,67,0.0635816211654095,0.304272347737222,0.344352709296533,0.529768888710061,0.17658962957002,0.555555555555556,-0.190888895445642,0.639542722951042,0.202241166551134,0.4,0.535241604742175,-0.535241604742175,0.830463707770982,0.830463707770982,limma_2grp(mod_t),-0.431645453517771,0.0635816211654095,0.304272347737222,NS
ARL6IP6,40,0.249249162594506,0.714566443281562,-0.361729731537348,0.405124840262681,0.135041613420894,0.333333333333333,0.128507690009183,1.17540609169301,0.371696042538662,0.3,-0.490237421546531,0.490237421546531,1.24326409768275,1.24326409768275,limma_2grp(mod_t),0.276545832380052,0.249249162594506,0.714566443281562,NS
LOC105373691,45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,limma_2grp(mod_t),0,1,1,NS
LOC107985950,45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,limma_2grp(mod_t),0,1,1,NS
LINC01850,45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,limma_2grp(mod_t),0,1,1,NS
RPRM,32,0.616562920160977,1,-0.142588015889444,1.76754883254428,0.589182944181428,0.333333333333333,0.150519682335678,0.457151677682638,0.14456405376443,0.5,-0.293107698225122,0.293107698225122,1.82570987066311,1.82570987066311,limma_2grp(mod_t),0.122133889216169,0.616562920160977,1,NS
GALNT13,29,0.345096293664249,0.763014401006016,-0.186230501388512,0.606625076581045,0.202208358860348,0.222222222222222,0.0378127498053723,0.392785221789279,0.124209593210852,0.5,-0.224043251193884,0.224043251193884,0.722685418417317,0.722685418417317,limma_2grp(mod_t),0.228090260301545,0.345096293664249,0.763014401006015,NS
LOC100144595,43,0.752439047365539,1,0.0194614613328903,0.0386966177782289,0.012898872592743,0.222222222222222,0.032269936261821,0.114472199237214,0.0361992878358185,0.4,-0.0128084749289308,0.0128084749289308,0.120835891297572,0.120835891297572,limma_2grp(mod_t),0.0771113267745664,0.752439047365539,1,NS
LOC105373692,45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,limma_2grp(mod_t),0,1,1,NS
LOC105373694,45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,limma_2grp(mod_t),0,1,1,NS
LOC105373693,45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,limma_2grp(mod_t),0,1,1,NS
KCNJ3,25.5,0.122201802706567,0.467048342334219,-0.194037866413248,0.292069841847337,0.0973566139491123,0.222222222222222,0.179857750695235,0.63424211887516,0.200564968365678,0.4,-0.373895617108483,0.373895617108483,0.698260594528992,0.698260594528992,limma_2grp(mod_t),0.36520348257567,0.122201802706567,0.467048342334219,NS
LOC105373696,45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,limma_2grp(mod_t),0,1,1,NS
LOC107985952,45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,limma_2grp(mod_t),0,1,1,NS
LOC105373698,45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,limma_2grp(mod_t),0,1,1,NS
LOC105373699,40,0.302510945750886,0.74339308847199,-0.219106370601668,0.657319111805003,0.219106370601668,0,0,0,0,0,-0.219106370601668,0.219106370601668,0.657319111805003,0.657319111805003,limma_2grp(mod_t),0.248451993096402,0.302510945750886,0.74339308847199,NS
LOC105373700,45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,limma_2grp(mod_t),0,1,1,NS
LOC107985953,48,0.912014361206189,1,-0.00505543200999362,0.0151662960299809,0.00505543200999362,0,-0.00440751170307596,0.00986458998171607,0.00311945725259015,0,-0.000647920306917663,0.000647920306917663,0.0180921715329141,0.0180921715329141,limma_2grp(mod_t),0.0270487707727445,0.912014361206189,1,NS
LOC107985828,45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,limma_2grp(mod_t),0,1,1,NS
LOC105373703,32.5,0.17163904201882,0.575433110115777,-0.0138805554141702,0.0307628141620472,0.0102542713873491,0,0.00388433936343891,0.0236776241722679,0.00748752219658257,0.2,-0.0177648947776091,0.0177648947776091,0.0388198482945492,0.0388198482945492,limma_2grp(mod_t),0.325478393646055,0.17163904201882,0.575433110115777,NS
LINC01876,34,0.313300409755277,0.760292723620603,-0.0804902786092308,0.44619468973381,0.148731563244603,0.333333333333333,0.114341567468113,0.375505368948817,0.118745223950013,0.4,-0.194831846077343,0.194831846077343,0.58317577389329,0.58317577389329,limma_2grp(mod_t),0.243139721402888,0.313300409755277,0.760292723620603,NS
NR4A2,9,0.035540216124394,0.204675567673109,-1.31642733447763,1.12539174309511,0.375130581031704,0,0.315404656337527,1.87047412300526,0.591495853310259,0.8,-1.63183199081516,1.63183199081516,2.18292922932901,2.18292922932901,limma_2grp(mod_t),0.482264326067916,0.035540216124394,0.204675567673109,NS
FLJ46875,40.5,0.354920576768156,0.763014401006016,0,0,0,0,0.00298698200598121,0.00944566646883931,0.00298698200598121,0.1,-0.00298698200598121,0.00298698200598121,0.00944566646883931,0.00944566646883931,limma_2grp(mod_t),0.223605385715133,0.354920576768156,0.763014401006015,NS
TRA-CGC3-1,45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,limma_2grp(mod_t),0,1,1,NS
TRG-GCC2-2,40.5,0.354917477131697,0.763014401006016,0,0,0,0,0.142599632135108,0.450939631049081,0.142599632135108,0.1,-0.142599632135108,0.142599632135108,0.450939631049081,0.450939631049081,limma_2grp(mod_t),0.223606789374865,0.354917477131697,0.763014401006015,NS
GPD2,36,0.611200566779132,1,0.173371229749957,0.773444460381707,0.257814820127236,0.444444444444444,0.351636278654973,0.734588449146355,0.232297264215325,0.7,-0.178265048905016,0.178265048905016,1.06669420309403,1.06669420309403,limma_2grp(mod_t),0.123981326046611,0.611200566779132,1,NS
LOC105373707,45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,limma_2grp(mod_t),0,1,1,NS
LINC01958,45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,limma_2grp(mod_t),0,1,1,NS
LOC107985955,45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,limma_2grp(mod_t),0,1,1,NS
LOC105373710,45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,limma_2grp(mod_t),0,1,1,NS
LOC105373709,45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,limma_2grp(mod_t),0,1,1,NS
GALNT5,25,0.0942203860992713,0.395526559697621,-0.573953662994207,0.596082111471492,0.198694037157164,0.111111111111111,0.143935326257064,1.08103657718326,0.341853781785153,0.5,-0.717888989251271,0.717888989251271,1.23448530360812,1.23448530360812,limma_2grp(mod_t),0.393054672221094,0.0942203860992713,0.395526559697621,NS
ERMN,41,0.32652931311231,0.763014401006016,-0.0944109696158102,0.440939823038551,0.14697994101285,0.555555555555556,0.100375784411755,0.404239518371903,0.127831759830469,0.5,-0.194786754027566,0.194786754027566,0.598195215422873,0.598195215422873,limma_2grp(mod_t),0.236773629289165,0.32652931311231,0.763014401006015,NS
FAM133DP,61,0.117213061344865,0.454597838405817,0.109081343263745,0.271753859333512,0.0905846197778373,0.555555555555556,-0.196110366840797,0.493756356117261,0.156139469451576,0.4,0.305191710104542,-0.305191710104542,0.563600478414323,0.563600478414323,limma_2grp(mod_t),-0.369806341526185,0.117213061344865,0.454597838405817,NS
LOC105373711,45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,limma_2grp(mod_t),0,1,1,NS
CYTIP,36,0.374736863646538,0.792704053553502,-0.589047012205984,1.44458264902257,0.481527549674189,0.333333333333333,0.034320248160471,1.54091645570992,0.487280568407732,0.5,-0.623367260366455,0.623367260366455,2.11216537073561,2.11216537073561,limma_2grp(mod_t),0.214770474962499,0.374736863646538,0.792704053553502,NS
LOC105373712,45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,limma_2grp(mod_t),0,1,1,NS
ACVR1C,41,0.7817851498158,1,-0.231152776417503,0.702134248805578,0.234044749601859,0.555555555555556,-0.124074805613409,0.933204771461395,0.295105260115491,0.5,-0.107077970804094,0.107077970804094,1.16784572989076,1.16784572989076,limma_2grp(mod_t),0.0677392565443188,0.7817851498158,1,NS
LOC105373713,45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,limma_2grp(mod_t),0,1,1,NS
ACVR1,22,0.0439766049883399,0.236698318513468,-0.605216219862879,0.528608198329444,0.176202732776481,0.111111111111111,0.0741129383536845,0.796450105781687,0.251859637695217,0.6,-0.679329158216564,0.679329158216564,0.955907630653068,0.955907630653068,limma_2grp(mod_t),0.464527379259148,0.0439766049883399,0.236698318513468,NS
LOC105373714,40,0.302510955700319,0.74339308847199,-0.0427090469680262,0.128127140904079,0.0427090469680262,0,0,0,0,0,-0.0427090469680262,0.0427090469680262,0.128127140904079,0.128127140904079,limma_2grp(mod_t),0.248451988145497,0.302510955700318,0.74339308847199,NS
UPP2,30,0.810679785471417,1,-0.00343831446956762,0.028840102866058,0.00961336762201933,0.111111111111111,0.00802681587506556,0.139064526517289,0.0439760645527516,0.5,-0.0114651303446332,0.0114651303446332,0.142023568708868,0.142023568708868,limma_2grp(mod_t),0.0585992450535899,0.810679785471417,1,NS
CCDC148-AS1,45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,limma_2grp(mod_t),0,1,1,NS
CCDC148,46,0.848779040132335,1,-0.0924956300388789,0.544269370521399,0.181423123507133,0.444444444444444,-0.14987861031905,0.728709199046308,0.230438082090333,0.6,0.0573829802801711,-0.0573829802801711,0.909530782581036,0.909530782581036,limma_2grp(mod_t),-0.0466586365247472,0.848779040132335,1,NS
PKP4,32,0.174266026587276,0.577189397078343,-0.322453763293144,0.787014268906811,0.262338089635604,0.444444444444444,0.0993654974878897,0.50006379481592,0.158134056700541,0.7,-0.421819260781034,0.421819260781034,0.932445847408106,0.932445847408106,limma_2grp(mod_t),0.323602839987742,0.174266026587276,0.577189397078343,NS
LOC105373715,44,0.66713413263374,1,-0.0121556311272544,0.0364668933817633,0.0121556311272544,0,-0.0063585774093262,0.0201075872919636,0.0063585774093262,0,-0.00579705371792825,0.00579705371792825,0.0416431192350048,0.0416431192350048,limma_2grp(mod_t),0.105006874129274,0.66713413263374,1,NS
