gene_id,H_value,p_value.x,stat_test_adj_p,cluster1_mean,cluster1_sd,cluster1_sem,cluster2_mean,cluster2_sd,cluster2_sem,cluster1_penetrance,cluster2_penetrance,limma_test,cluster1_cluster2_differential,cluster2_cluster1_differential,cluster1_cluster2_sd,cluster2_cluster1_sd,r_rb,p_value.y,padj,trajectory
CDK14,0,2.81880887424091e-05,0.00930938167621688,-0.786430867871192,0.407294826237287,0.10516307193423,0.206325783829027,0.202587721064109,0.058482037645438,0,0.916666666666667,limma_dupcor_2grp(mod_t),-0.992756651700219,0.992756651700219,0.454896537913415,0.454896537913415,0.712550352308872,2.81880887424091e-05,0.00930938167621687,Dys-CIM
ALDH18A1,0,2.70723687387123e-06,0.00257055366113158,-0.896941133888875,0.329231080995543,0.0850070995833068,-0.0578162395452019,0.229042618804704,0.0661189088113964,0,0.25,limma_dupcor_2grp(mod_t),-0.839124894343673,0.839124894343673,0.40106561298921,0.40106561298921,0.767529734307772,2.70723687387123e-06,0.00257055366113158,Dys-CIM
CDK17,9,0.000214533416249908,0.0302925789113376,-0.698765200767401,0.348319689906472,0.0899357572109266,0.00775792842893416,0.223502158192213,0.0645195155983683,0,0.5,limma_dupcor_2grp(mod_t),-0.706523129196335,0.706523129196335,0.413859663525111,0.413859663525111,0.65210178331147,0.000214533416249908,0.0302925789113376,Dys-CIM
BCAT1,14,7.02653184798986e-05,0.0162169067785244,-0.564690035854906,0.540351803397928,0.139518235710221,0.487050929670466,0.525398830551038,0.151669578125278,0.133333333333333,0.583333333333333,limma_dupcor_2grp(mod_t),-1.05174096552537,1.05174096552537,0.753673671146731,0.753673671146731,0.687067799888425,7.02653184798986e-05,0.0162169067785244,Dys-CIM
NCKAP1,0,2.23250196321833e-05,0.00835146184648101,-0.776735258956396,0.523390128933904,0.135138750195357,0.0871566888343991,0.0727017452853725,0.0209871861055327,0,0.916666666666667,limma_dupcor_2grp(mod_t),-0.863891947790795,0.863891947790795,0.528415339324085,0.528415339324085,0.718655129117634,2.23250196321833e-05,0.008351461846481,Dys-CIM
VMP1,9,8.85754097757509e-05,0.018895768228161,-0.508314722950021,0.29867468051701,0.0771174709050799,0.0184881377065617,0.202667956356974,0.0585051995794051,0,0.5,limma_dupcor_2grp(mod_t),-0.526802860656583,0.526802860656583,0.360944407514302,0.360944407514302,0.680180440451849,8.85754097757509e-05,0.018895768228161,Dys-CIM
MAP2K4,5,5.44821125781798e-05,0.0136954844268181,-0.535739472962284,0.408163380208502,0.105387331605284,0.209922420508549,0.227790136668431,0.0657573483621301,0.0666666666666667,0.666666666666667,limma_dupcor_2grp(mod_t),-0.745661893470833,0.745661893470833,0.467424530065178,0.467424530065178,0.694428483750109,5.44821125781798e-05,0.0136954844268181,Dys-CIM
SLC9A7,6,7.80331125860717e-05,0.0173991797814797,-0.638486763988003,0.548358615974059,0.141585585827792,0.33974904509958,0.303391347542324,0.0875815380866821,0.0666666666666667,0.916666666666667,limma_dupcor_2grp(mod_t),-0.978235809087583,0.978235809087583,0.626692493553683,0.626692493553683,0.683971805829597,7.80331125860717e-05,0.0173991797814797,Dys-CIM
EVI5,9,0.000279173593032106,0.0354057624911734,-0.957464093666027,0.642238582895282,0.165825289056352,0.021415449877225,0.202000651461356,0.0583125652488469,0.0666666666666667,0.666666666666667,limma_dupcor_2grp(mod_t),-0.978879543543252,0.978879543543252,0.67325675678017,0.67325675678017,0.643157152056919,0.000279173593032106,0.0354057624911734,Dys-CIM
RHOA,22,0.000333432302390952,0.0388178148854316,-0.212673771266297,0.234874242034632,0.0606442685235481,0.0961897213056219,0.0436631776835731,0.0126044736946427,0.333333333333333,1,limma_dupcor_2grp(mod_t),-0.308863492571919,0.308863492571919,0.238898268425642,0.238898268425642,0.636961767041784,0.000333432302390952,0.0388178148854316,Dys-CIM
ACSL4,6,5.95345801007611e-05,0.0144590260815793,-0.726016833047868,0.549788976736411,0.141954903388569,0.159070895841384,0.127673078314097,0.0368560430664561,0.133333333333333,0.833333333333333,limma_dupcor_2grp(mod_t),-0.885087728889252,0.885087728889252,0.564418580370161,0.564418580370161,0.691886521570358,5.95345801007611e-05,0.0144590260815793,Dys-CIM
NEDD4,11,0.000515417392169571,0.0485848321316825,-0.508201585824155,0.380698733338081,0.098295990276043,0.172843757825577,0.204523643972408,0.0590408904515565,0.0666666666666667,0.916666666666667,limma_dupcor_2grp(mod_t),-0.681045343649732,0.681045343649732,0.432159052327927,0.432159052327927,0.621181497981498,0.000515417392169571,0.0485848321316825,Dys-CIM
MAPK6,3,0.00044735484249262,0.0457640262711402,-0.466344858301785,0.365075839814186,0.0942621765135353,0.0844775811136301,0.147991529595559,0.0427214747248901,0,0.5,limma_dupcor_2grp(mod_t),-0.550822439415415,0.550822439415415,0.393931290516591,0.393931290516591,0.626407066258516,0.00044735484249262,0.0457640262711402,Dys-CIM
MAP4K4,1,6.98014794992271e-07,0.00125217508632568,-0.993926913335283,0.576501847706864,0.148852137015099,0.202022129035019,0.18419748535521,0.0531732338769412,0,0.916666666666667,limma_dupcor_2grp(mod_t),-1.1959490423703,1.1959490423703,0.605213263255698,0.605213263255698,0.793799002219049,6.98014794992271e-07,0.00125217508632568,Dys-CIM
VASH1,23,0.000121613164054223,0.0220670580807539,-0.666115976441684,0.468633601827499,0.121000675690073,0.0459188683765941,0.122903238771188,0.035479108994411,0.133333333333333,0.583333333333333,limma_dupcor_2grp(mod_t),-0.712034844818278,0.712034844818278,0.484481845750966,0.484481845750966,0.670450855471621,0.000121613164054223,0.0220670580807539,Dys-CIM
NLE1,4,6.09973156546223e-05,0.0146787808513739,-0.713354240449107,0.356102932907951,0.0919453819125408,0.18529607377071,0.21565802714422,0.0622551100123094,0.0666666666666667,0.833333333333333,limma_dupcor_2grp(mod_t),-0.898650314219817,0.898650314219817,0.416314404623935,0.416314404623935,0.691186367546645,6.09973156546223e-05,0.0146787808513739,Dys-CIM
PPP2R3A,9,0.000504986797184219,0.0483883991371118,-0.555381705765755,0.485242210435793,0.12528899999298,0.0811607612519584,0.107559298336657,0.031049694924258,0.0666666666666667,0.833333333333333,limma_dupcor_2grp(mod_t),-0.636542467017713,0.636542467017713,0.497020125797023,0.497020125797023,0.621941608663922,0.000504986797184219,0.0483883991371118,Dys-CIM
PICALM,5,2.90306118228816e-05,0.00942981173828679,-0.500575600807889,0.381920057796121,0.0986113348951301,0.198911866315344,0.188836610251986,0.0545124338809204,0.0666666666666667,0.833333333333333,limma_dupcor_2grp(mod_t),-0.699487467123233,0.699487467123233,0.426054217111453,0.426054217111453,0.711768241044612,2.90306118228816e-05,0.00942981173828678,Dys-CIM
CLNS1A,24,0.000330840378343685,0.0387550444153088,-0.401455096104073,0.25526587768484,0.0659093662085603,-0.0351662294557575,0.119846038359194,0.0345965712539955,0.133333333333333,0.416666666666667,limma_dupcor_2grp(mod_t),-0.366288866648316,0.366288866648316,0.281999541170912,0.281999541170912,0.637236823377979,0.000330840378343685,0.0387550444153088,Dys-CIM
LMAN1,13,0.000412488687023991,0.043879456932854,-0.615498678761383,0.464935785028232,0.120045903498014,0.0875647594666734,0.243945752406952,0.0704210729099096,0.0666666666666667,0.666666666666667,limma_dupcor_2grp(mod_t),-0.703063438228056,0.703063438228056,0.525047440063479,0.525047440063479,0.629359563661862,0.000412488687023991,0.043879456932854,Dys-CIM
SRI,13,0.000459679245284832,0.0463982125176757,-0.557126180976998,0.279784705551116,0.0722401003415345,-0.0888456381288625,0.167972777340282,0.0484895641069704,0,0.416666666666667,limma_dupcor_2grp(mod_t),-0.468280542848136,0.468280542848136,0.326334698412125,0.326334698412125,0.625411499322306,0.000459679245284832,0.0463982125176756,Dys-CIM
MARK3,14,0.000319292363728071,0.0382433761058939,-0.384042020722585,0.270908713864463,0.0699483291426356,0.113997837993876,0.284590080366687,0.0821540797542021,0.133333333333333,0.583333333333333,limma_dupcor_2grp(mod_t),-0.498039858716461,0.498039858716461,0.392916078941566,0.392916078941566,0.638485760462615,0.000319292363728071,0.0382433761058939,Dys-CIM
FNDC3B,12,3.3337159194559e-05,0.0100052039906651,-0.911665509578132,0.650968732786242,0.168079404065524,0.156983369933609,0.268482375089357,0.0775041857652552,0.0666666666666667,0.666666666666667,limma_dupcor_2grp(mod_t),-1.06864887951174,1.06864887951174,0.704161257666842,0.704161257666842,0.708061007095227,3.3337159194559e-05,0.0100052039906652,Dys-CIM
DLG1,17,0.00020222752980121,0.0296185538699926,-0.557904285456961,0.546237678587779,0.141037962149431,0.248450241055568,0.288927825706584,0.0834062789740349,0.2,0.75,limma_dupcor_2grp(mod_t),-0.806354526512529,0.806354526512529,0.617944083211823,0.617944083211823,0.654069417320886,0.00020222752980121,0.0296185538699927,Dys-CIM
DNAJC10,12,0.00016029583923623,0.0262499402128508,-0.656510640688109,0.503219670614348,0.129930760251557,0.135131801822677,0.268404828590379,0.0774818000192253,0.0666666666666667,0.75,limma_dupcor_2grp(mod_t),-0.791642442510786,0.791642442510786,0.570325511356316,0.570325511356316,0.661676607969232,0.00016029583923623,0.0262499402128509,Dys-CIM
RAPGEF3,6,8.38184973916231e-05,0.0181757187805373,-0.313020617151202,0.195155130341097,0.0503888379825336,0.229511361689595,0.221958908684315,0.0640740178389625,0.133333333333333,0.75,limma_dupcor_2grp(mod_t),-0.542531978840797,0.542531978840797,0.295552503022361,0.295552503022361,0.681838740576461,8.38184973916231e-05,0.0181757187805373,Dys-CIM
DDX1,13,0.000415112428438826,0.04403985779776,-0.335104646100285,0.254893290836089,0.0658131646978785,0.0794006574920233,0.146571532679635,0.0423115569240616,0.0666666666666667,0.833333333333333,limma_dupcor_2grp(mod_t),-0.414505303592308,0.414505303592308,0.294030277191497,0.294030277191497,0.629129926227244,0.000415112428438826,0.0440398577977599,Dys-CIM
ME2,1,1.06952550461493e-06,0.0015797510174167,-0.436102264091196,0.29526297266877,0.0762365717265229,0.256687045343927,0.171450034201136,0.0494933616992983,0.0666666666666667,0.916666666666667,limma_dupcor_2grp(mod_t),-0.692789309435123,0.692789309435123,0.341431306790648,0.341431306790648,0.785907504025335,1.06952550461493e-06,0.00157975101741671,Dys-CIM
ITGB5,12,6.1284069928784e-05,0.0146930391733208,-0.732704157322449,0.392827449756647,0.101427611389375,0.0118721978629442,0.254079349210615,0.0733463903311368,0,0.583333333333333,limma_dupcor_2grp(mod_t),-0.744576355185393,0.744576355185393,0.467835142948454,0.467835142948454,0.691050858692367,6.1284069928784e-05,0.0146930391733208,Dys-CIM
RAB10,0,5.31724817881358e-06,0.00371416843584171,-0.570507001891863,0.271789303619174,0.0701756964396248,-0.0549825439474212,0.0639601816751685,0.0184637140537879,0,0.25,limma_dupcor_2grp(mod_t),-0.515524457944442,0.515524457944442,0.27921377186972,0.27921377186972,0.753045099373259,5.31724817881358e-06,0.00371416843584171,Dys-CIM
SLC25A24,12,0.000155831441385305,0.0257863466067608,-0.624894643261899,0.366544945452222,0.0946414979581976,0.0088965730215192,0.202162105375295,0.0583591729791841,0,0.5,limma_dupcor_2grp(mod_t),-0.633791216283418,0.633791216283418,0.418598511567282,0.418598511567282,0.662587118943115,0.000155831441385305,0.0257863466067607,Dys-CIM
MAP3K4,15,0.000509819672250507,0.0485848321316825,-0.828283129302455,0.43992724739852,0.113588726847823,-0.0919345686969482,0.250135556046015,0.0722079153085317,0,0.25,limma_dupcor_2grp(mod_t),-0.736348560605507,0.736348560605507,0.506066971261796,0.506066971261796,0.621587732264558,0.000509819672250507,0.0485848321316825,Dys-CIM
CPNE3,11,0.000103225907465559,0.020053202125757,-0.784983128647205,0.433306985137626,0.111879382482225,-0.00530161454073896,0.259374958302494,0.0748751009984965,0,0.5,limma_dupcor_2grp(mod_t),-0.779681514106466,0.779681514106466,0.50500525973843,0.50500525973843,0.675526775043285,0.000103225907465559,0.020053202125757,Dys-CIM
MTMR2,19,6.58791495118014e-05,0.0154761102061473,-0.368216521740301,0.369073197305419,0.0952942897796941,0.216197529310802,0.11221145288201,0.0323926562637937,0.2,1,limma_dupcor_2grp(mod_t),-0.584414051051103,0.584414051051103,0.385754371494525,0.385754371494525,0.688952755949095,6.58791495118014e-05,0.0154761102061473,Dys-CIM
XRN2,5,1.39890483333486e-05,0.00667958733620576,-0.466310192175121,0.324540919349782,0.0837961050536367,0.114792878777439,0.117931973175082,0.0340440282293486,0.133333333333333,0.916666666666667,limma_dupcor_2grp(mod_t),-0.58110307095256,0.58110307095256,0.345303864196985,0.345303864196985,0.730438553451049,1.39890483333486e-05,0.00667958733620578,Dys-CIM
SNX5,5,0.000167417171092601,0.0271346450691605,-0.264140809077553,0.213596722443336,0.0551504365885018,0.112751376218461,0.110516804834372,0.0319034535105511,0.0666666666666667,0.833333333333333,limma_dupcor_2grp(mod_t),-0.376892185296014,0.376892185296014,0.240494332551381,0.240494332551381,0.660269493337914,0.000167417171092601,0.0271346450691606,Dys-CIM
P3H2,26,0.000196562472277906,0.0293290530469559,-0.787539404235689,0.71593506002682,0.184853637629992,0.227515984121984,0.336092075731837,0.097021425198138,0.2,0.5,limma_dupcor_2grp(mod_t),-1.01505538835767,1.01505538835767,0.79089878843335,0.79089878843335,0.655010896588661,0.000196562472277906,0.0293290530469559,Dys-CIM
OSBPL8,4,5.89016978840768e-05,0.0144338594145612,-0.883823097515117,0.67036485149875,0.173087460382498,0.234531454926458,0.221250076624178,0.0638693956485971,0.0666666666666667,0.916666666666667,limma_dupcor_2grp(mod_t),-1.11835455244158,1.11835455244158,0.705932454652105,0.705932454652105,0.69219419872463,5.89016978840768e-05,0.0144338594145612,Dys-CIM
ITGA6,9,1.01604367488736e-05,0.0056711173744049,-1.00646772918878,0.746901577083528,0.192849157953371,0.307478008922334,0.315259543303693,0.0910075910954927,0.133333333333333,1,limma_dupcor_2grp(mod_t),-1.31394573811111,1.31394573811111,0.810709902180746,0.810709902180746,0.738167469205769,1.01604367488736e-05,0.00567111737440493,Dys-CIM
MAP3K20,21,1.79040381917082e-05,0.00734473933566497,-0.792978906221465,0.469859607423421,0.121317228973764,0.0230268777288378,0.123539614242222,0.0356628147691647,0.133333333333333,0.583333333333333,limma_dupcor_2grp(mod_t),-0.816005783950303,0.816005783950303,0.485829277601925,0.485829277601925,0.724292038850364,1.79040381917082e-05,0.00734473933566495,Dys-CIM
RGS17,16,0.00032486130190492,0.0385593267397882,-0.265009507461289,0.183688453163614,0.0474281546662186,0.0842890451468323,0.156901846600361,0.045293661685534,0.2,0.583333333333333,limma_dupcor_2grp(mod_t),-0.349298552608121,0.349298552608121,0.241577394000855,0.241577394000855,0.637878608374848,0.00032486130190492,0.0385593267397882,Dys-CIM
SNAP23,15,6.60820593912927e-05,0.015477712498141,-0.596230289372101,0.454670956434659,0.117395536151709,0.241161527903705,0.296289255446154,0.0855313406949153,0.133333333333333,0.75,limma_dupcor_2grp(mod_t),-0.837391817275806,0.837391817275806,0.542690520939922,0.542690520939922,0.688863134439672,6.60820593912927e-05,0.015477712498141,Dys-CIM
SH3GLB1,5,0.000120074201436702,0.0219187553072815,-0.41162767008586,0.243124210735437,0.0627744012825446,-0.00940555476452253,0.114464807690436,0.033043143766406,0,0.583333333333333,limma_dupcor_2grp(mod_t),-0.402222115321337,0.402222115321337,0.268722113056104,0.268722113056104,0.670848671417445,0.000120074201436702,0.0219187553072815,Dys-CIM
NRP1,17,6.16150099626158e-05,0.0146930391733208,-1.22689044163718,0.870213575186836,0.224688178956149,0.0706997909013732,0.25090251281623,0.0724293166574021,0.0666666666666667,0.666666666666667,limma_dupcor_2grp(mod_t),-1.29759023253855,1.29759023253855,0.905662043687905,0.905662043687905,0.690895166858278,6.16150099626158e-05,0.0146930391733208,Dys-CIM
LZTR1,18,0.000530359808133626,0.0495412548823709,-0.441905904353005,0.328152414387324,0.0847285890626574,0.117245151192463,0.254351030445092,0.0734248179480663,0.133333333333333,0.583333333333333,limma_dupcor_2grp(mod_t),-0.559151055545468,0.559151055545468,0.415184842879301,0.415184842879301,0.620115690719189,0.000530359808133626,0.0495412548823708,Dys-CIM
DHRS7,10,0.000241468450243699,0.0324694850334509,-0.812689667399824,0.437236255893856,0.112893915828999,-0.104449642047537,0.216851797790224,0.06259972191422,0,0.416666666666667,limma_dupcor_2grp(mod_t),-0.708240025352287,0.708240025352287,0.488057625360909,0.488057625360909,0.648120067646816,0.000241468450243699,0.0324694850334509,Dys-CIM
CSNK2A1,0,9.14650101726017e-05,0.018904409879375,-0.35274793446794,0.284338002055485,0.0734157564436522,0.131057295408344,0.076918384597299,0.0222044250264409,0.0666666666666667,1,limma_dupcor_2grp(mod_t),-0.483805229876284,0.483805229876284,0.294558206984567,0.294558206984567,0.679211210009885,9.14650101726017e-05,0.018904409879375,Dys-CIM
FERMT1,7,6.02793338497058e-05,0.014594995028911,-0.789347458036662,0.503816552243447,0.130084874425501,0.142252903690334,0.200333229111256,0.0578312218775053,0.0666666666666667,0.75,limma_dupcor_2grp(mod_t),-0.931600361726996,0.931600361726996,0.542184950916767,0.542184950916767,0.691528153276743,6.02793338497058e-05,0.014594995028911,Dys-CIM
AMMECR1,7,0.000445228441930735,0.0456399628291906,-0.147291932553299,0.234612226459021,0.0605766163928288,0.393437322693878,0.26091259218345,0.0753189776660388,0.266666666666667,1,limma_dupcor_2grp(mod_t),-0.540729255247177,0.540729255247177,0.350882141984949,0.350882141984949,0.626581259444781,0.000445228441930735,0.0456399628291906,Dys-CIM
SMS,4,5.20219458107704e-05,0.0132291229227873,-0.407308986927314,0.3470824623534,0.0896163064303588,0.146638688531068,0.109928096759955,0.0317335081279317,0.133333333333333,0.916666666666667,limma_dupcor_2grp(mod_t),-0.553947675458382,0.553947675458382,0.364074747999041,0.364074747999041,0.695742904996828,5.20219458107704e-05,0.0132291229227873,Dys-CIM
FNDC3A,12,0.000101404086001838,0.0199105157121818,-0.63297805309103,0.477297334141857,0.123237641754707,0.102623585244219,0.114670834391545,0.0331026185520787,0.133333333333333,0.666666666666667,limma_dupcor_2grp(mod_t),-0.735601638335249,0.735601638335249,0.490878951920916,0.490878951920916,0.676072372890963,0.000101404086001838,0.0199105157121817,Dys-CIM
DNAJC3,4,0.000185607730194349,0.0286140417181648,-0.845503503830001,0.618434900116014,0.159679204590851,0.0123711516569536,0.234803291174727,0.0677818716831693,0,0.5,limma_dupcor_2grp(mod_t),-0.857874655486955,0.857874655486955,0.661509116511623,0.661509116511623,0.656901354234129,0.000185607730194349,0.0286140417181647,Dys-CIM
KPNA3,6,1.01443537245351e-05,0.0056711173744049,-0.507880001720746,0.295415423303323,0.0762759343111056,0.188463093658774,0.164213816391482,0.0474044455491389,0.0666666666666667,0.916666666666667,limma_dupcor_2grp(mod_t),-0.69634309537952,0.69634309537952,0.337988830909154,0.337988830909154,0.738205111020959,1.01443537245351e-05,0.00567111737440493,Dys-CIM
VWA8,22,0.000444057612309221,0.0456399628291906,-0.941570430913031,0.597677875030217,0.154319763759245,-0.131328285379687,0.221285119455709,0.0638795116427061,0.0666666666666667,0.166666666666667,limma_dupcor_2grp(mod_t),-0.810242145533344,0.810242145533344,0.637327189435037,0.637327189435037,0.626677483966951,0.000444057612309221,0.0456399628291906,Dys-CIM
ARL2BP,1,6.64853053448212e-05,0.0155260891167971,-0.615243357910123,0.294468886333078,0.0760315395162837,-0.099039672261525,0.148123972649305,0.0427597077412566,0,0.333333333333333,limma_dupcor_2grp(mod_t),-0.516203685648598,0.516203685648598,0.329624993426857,0.329624993426857,0.688685750288157,6.64853053448212e-05,0.0155260891167971,Dys-CIM
ZFAND1,15,0.000493691320945801,0.0477549550795269,-0.222822603225031,0.235113606804212,0.0607060722412982,0.214229071384059,0.217581906633943,0.0628104861829496,0.0666666666666667,0.833333333333333,limma_dupcor_2grp(mod_t),-0.43705167460909,0.43705167460909,0.320344024759238,0.320344024759238,0.622780382421943,0.000493691320945801,0.0477549550795269,Dys-CIM
NBN,10,0.000277761272235477,0.0354057624911734,-0.86736691838162,0.335172633150087,0.0865412017529851,-0.195471448306722,0.263884696839374,0.0761769503776177,0,0.25,limma_dupcor_2grp(mod_t),-0.671895470074898,0.671895470074898,0.426586248300119,0.426586248300119,0.643332106254124,0.000277761272235477,0.0354057624911734,Dys-CIM
BPNT2,1,3.14926853234966e-05,0.00974815936452641,-0.619600229018156,0.51393237248925,0.132696767981849,0.258423342610491,0.137828119247346,0.0397875508746775,0.0666666666666667,0.916666666666667,limma_dupcor_2grp(mod_t),-0.878023571628647,0.878023571628647,0.532093106465109,0.532093106465109,0.709593294746473,3.14926853234966e-05,0.00974815936452641,Dys-CIM
STK3,13,0.000222189981763976,0.0309310399305012,-0.95796971912913,0.690019533011591,0.178162277327447,0.00856707086522475,0.118454836165722,0.0341949657735464,0.0666666666666667,0.583333333333333,limma_dupcor_2grp(mod_t),-0.966536789994355,0.966536789994355,0.70011320809465,0.70011320809465,0.650927124851224,0.000222189981763976,0.0309310399305012,Dys-CIM
EIF3E,14,3.13451962583457e-05,0.00974070484670765,-0.482660200104476,0.364665847202518,0.0941563168763981,0.11195508197454,0.0885952331092945,0.0255752408422844,0.133333333333333,0.916666666666667,limma_dupcor_2grp(mod_t),-0.594615282079016,0.594615282079016,0.375273627431532,0.375273627431532,0.709719243655068,3.13451962583457e-05,0.00974070484670763,Dys-CIM
URI1,1,2.72156890015434e-07,0.000767210272953509,-0.584359697268297,0.221462244096184,0.0571813055465495,0.0379493614610957,0.169033502319842,0.0487957690332129,0,0.75,limma_dupcor_2grp(mod_t),-0.622309058729393,0.622309058729393,0.278599803421736,0.278599803421736,0.810094383840813,2.72156890015434e-07,0.000767210272953508,Dys-CIM
TMEM147,18,0.000328724111046495,0.0386995166103136,-0.369098825027065,0.217233271456925,0.0560893895063218,0.0640853096876858,0.227905209178915,0.0657905669345823,0.0666666666666667,0.5,limma_dupcor_2grp(mod_t),-0.433184134714751,0.433184134714751,0.314850883115743,0.314850883115743,0.637462808202082,0.000328724111046495,0.0386995166103137,Dys-CIM
CDK6,5,1.09451057911863e-05,0.00591725404321861,-1.01752868807036,0.813831199350073,0.210130312113789,0.398830051710004,0.217948962055717,0.0629164459562338,0.0666666666666667,1,limma_dupcor_2grp(mod_t),-1.41635873978036,1.41635873978036,0.842509923441109,0.842509923441109,0.736392733560332,1.09451057911863e-05,0.0059172540432186,Dys-CIM
PMPCB,1,0.000453404071768532,0.0460593181374952,-0.558153994773171,0.446193138943325,0.115206573087967,-0.0132250677234109,0.0702983751325064,0.0202933929031729,0,0.416666666666667,limma_dupcor_2grp(mod_t),-0.54492892704976,0.54492892704976,0.451696998868011,0.451696998868011,0.625915450302032,0.000453404071768532,0.0460593181374952,Dys-CIM
MTPN,10,0.000208089539331609,0.0298634973064047,-0.474865497609021,0.386992886285674,0.0999211335790104,0.149449998957984,0.150625809160782,0.0434819257329412,0.0666666666666667,0.833333333333333,limma_dupcor_2grp(mod_t),-0.624315496567005,0.624315496567005,0.415272956525051,0.415272956525051,0.653119346783277,0.000208089539331609,0.0298634973064046,Dys-CIM
LMBR1,5,2.7770788854899e-05,0.00922694835408195,-0.643397420972914,0.496930245117813,0.128306837571204,0.183963336677414,0.13980739506213,0.0403589185869106,0.0666666666666667,0.916666666666667,limma_dupcor_2grp(mod_t),-0.827360757650328,0.827360757650328,0.516222603366908,0.516222603366908,0.712945470775094,2.7770788854899e-05,0.00922694835408196,Dys-CIM
IMPDH1,0,2.66800216863033e-06,0.00257055366113158,-0.620889114897629,0.329521419601702,0.0850820646890678,0.0815161762515824,0.175474724512632,0.0506551897166717,0,0.5,limma_dupcor_2grp(mod_t),-0.702405291149211,0.702405291149211,0.373330610744826,0.373330610744826,0.767832099166914,2.66800216863033e-06,0.00257055366113158,Dys-CIM
C1GALT1,15,0.000189903025153664,0.029024710767486,-0.558698172606498,0.376764330390265,0.0972801318030989,-0.00467964136930841,0.127615598710488,0.0368394501341476,0.0666666666666667,0.5,limma_dupcor_2grp(mod_t),-0.55401853123719,0.55401853123719,0.397790273496803,0.397790273496803,0.656148691476708,0.000189903025153664,0.0290247107674861,Dys-CIM
CHCHD3,3,1.7474008770647e-05,0.00729766977815112,-0.341251230938015,0.201022634525005,0.0519038210484056,0.167468459141171,0.223239351647597,0.0644436498837289,0,0.75,limma_dupcor_2grp(mod_t),-0.508719690079186,0.508719690079186,0.300409566617665,0.300409566617665,0.724904880324851,1.7474008770647e-05,0.0072976697781511,Dys-CIM
TMEM248,6,1.61577240877047e-05,0.00723912123879504,-0.346361694502103,0.131612316159072,0.0339821539093247,0.0731099097000798,0.166092892798429,0.0479468881838283,0,0.75,limma_dupcor_2grp(mod_t),-0.419471604202183,0.419471604202183,0.21191661285257,0.21191661285257,0.726868213746166,1.61577240877047e-05,0.00723912123879504,Dys-CIM
LIMK1,14,0.000332873448991109,0.0388099956806,-0.489582043749647,0.231299605658437,0.0597213013799647,-0.00192279103141233,0.227387619358293,0.0656411516234493,0.0666666666666667,0.5,limma_dupcor_2grp(mod_t),-0.487659252718235,0.487659252718235,0.324352642990897,0.324352642990897,0.637020913850737,0.000332873448991109,0.0388099956806,Dys-CIM
SPIN1,15,0.000122048789171218,0.0220953096946389,-0.62852913029383,0.452160427613334,0.116747320397365,0.071868562432616,0.126038502051821,0.036384181543938,0.2,0.583333333333333,limma_dupcor_2grp(mod_t),-0.700397692726446,0.700397692726446,0.469398291751195,0.469398291751195,0.670339055944737,0.000122048789171218,0.022095309694639,Dys-CIM
ATE1,0,1.04926800105765e-05,0.00575144596246406,-0.52887730700976,0.342246751506869,0.0883677312586462,0.183813483768356,0.166745052841247,0.0481351505719661,0,0.833333333333333,limma_dupcor_2grp(mod_t),-0.712690790778116,0.712690790778116,0.380705596969673,0.380705596969673,0.737401550219463,1.04926800105765e-05,0.00575144596246406,Dys-CIM
CCSER2,21,0.000428381232423375,0.0450091212957422,-0.395005029161119,0.322853733464924,0.0833604755313693,0.0670764127151708,0.159724581076276,0.0461085149402941,0.133333333333333,0.583333333333333,limma_dupcor_2grp(mod_t),-0.46208144187629,0.46208144187629,0.36020338006775,0.36020338006775,0.627987707917377,0.000428381232423375,0.0450091212957421,Dys-CIM
SFXN3,10,0.000220766774738548,0.030798737925187,-0.623795197510806,0.366541844774319,0.0946406973666054,0.0650498247892234,0.300299883718918,0.0866891093513653,0,0.583333333333333,limma_dupcor_2grp(mod_t),-0.688845022300029,0.688845022300029,0.473849073157431,0.473849073157431,0.651142747041676,0.000220766774738548,0.0307987379251869,Dys-CIM
NPM3,6,0.000197914895351488,0.0294196205647526,-0.487663141050587,0.231420299000459,0.0597524642668745,0.0420040285436033,0.202506823326627,0.058458684480182,0,0.583333333333333,limma_dupcor_2grp(mod_t),-0.52966716959419,0.52966716959419,0.307513200177332,0.307513200177332,0.654783985906432,0.000197914895351488,0.0294196205647527,Dys-CIM
CUL2,16,0.000337245017485823,0.0389461137701165,-0.305371481111444,0.29597927224833,0.0764215194826915,0.135433761192161,0.119534501201967,0.0345066382232017,0.133333333333333,0.916666666666667,limma_dupcor_2grp(mod_t),-0.440805242303605,0.440805242303605,0.319205618024267,0.319205618024267,0.636560549146105,0.000337245017485823,0.0389461137701165,Dys-CIM
CCNY,11,0.000110765640905914,0.0208662376324239,-0.961226178848056,0.657770700600781,0.169835664603334,0.00645712988777141,0.186699368605406,0.0538954653609321,0,0.5,limma_dupcor_2grp(mod_t),-0.967683308735827,0.967683308735827,0.683753573158122,0.683753573158122,0.673355669177107,0.000110765640905914,0.0208662376324239,Dys-CIM
MTMR4,13,6.28195832064022e-05,0.0149351666917101,-0.841714615034737,0.360178465977516,0.0929976800262304,-0.118260126142776,0.306679184186047,0.0885306547723345,0,0.416666666666667,limma_dupcor_2grp(mod_t),-0.723454488891961,0.723454488891961,0.473054594488771,0.473054594488771,0.690334666092219,6.28195832064022e-05,0.0149351666917101,Dys-CIM
