ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
HALLMARK_INTERFERON_GAMMA_RESPONSE,HALLMARK_INTERFERON_GAMMA_RESPONSE,18/149,114/2228,0.157894736842105,2.36100317908866,3.99286909199125,0.000386368524134702,0.0173865835860616,0.0158614446750036,STAT2/PML/SERPING1/LCP2/CDKN1A/IL10RA/TNFAIP2/APOL6/IRF4/ZNFX1/SAMHD1/SELP/CASP7/GCH1/IFI30/IRF1/CFB/PSMB10,18
HALLMARK_IL2_STAT5_SIGNALING,HALLMARK_IL2_STAT5_SIGNALING,16/149,126/2228,0.126984126984127,1.89879620752104,2.78007265501449,0.00818298591971507,0.184117183193589,0.167966553088888,TNFRSF1B/SYT11/IL10RA/IKZF4/GABARAPL1/IRF4/CAPN3/IL3RA/PRKCH/DHRS3/SELP/BATF3/GLIPR2/MAP6/GADD45B/GPR83,16
HALLMARK_INTERFERON_ALPHA_RESPONSE,HALLMARK_INTERFERON_ALPHA_RESPONSE,7/149,47/2228,0.148936170212766,2.22704555190633,2.27566211605766,0.0340018207543222,0.348629719734983,0.318048165372265,STAT2/TMEM140/UBA7/LAMP3/IFI30/IRF1/HLA-C,7
HALLMARK_COAGULATION,HALLMARK_COAGULATION,9/149,69/2228,0.130434782608696,1.9503939305515,2.14648509139174,0.0374804247020454,0.348629719734983,0.318048165372265,SERPING1/C3/LGMN/VWF/MEP1A/ISCU/CFI/CFB/HMGCS2,9
HALLMARK_COMPLEMENT,HALLMARK_COMPLEMENT,12/149,103/2228,0.116504854368932,1.74209943311396,2.06408340913873,0.0387366355261092,0.348629719734983,0.318048165372265,SERPING1/LCP2/PIK3CG/WAS/C3/LGMN/NOTCH4/APOBEC3F/CASP7/CP/IRF1/CFB,12
HALLMARK_XENOBIOTIC_METABOLISM,HALLMARK_XENOBIOTIC_METABOLISM,11/149,95/2228,0.115789473684211,1.73140233133169,1.95006331924686,0.0486957528991567,0.351435030894914,0.320607396605887,ITIH4/CSAD/LCAT/GABARAPL1/ABHD6/FBLN1/ABCC3/GCH1/FBP1/CFB/PSMB10,11
HALLMARK_NOTCH_SIGNALING,HALLMARK_NOTCH_SIGNALING,4/149,22/2228,0.181818181818182,2.71873093349603,2.16841537438637,0.0546676714725422,0.351435030894914,0.320607396605887,DLL1/DTX2/DTX1/WNT2,4
HALLMARK_ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,12/149,115/2228,0.104347826086957,1.5603151444412,1.65141996461154,0.0781057178005123,0.417905225791834,0.3812468726522,LCP2/HLA-E/FYB1/CD28/WAS/CD1D/IRF4/CD4/CD3G/CD8B/PSMB10/CXCR3,12
HALLMARK_MYOGENESIS,HALLMARK_MYOGENESIS,9/149,82/2228,0.109756097560976,1.64118513668358,1.58343963611751,0.0929084470912991,0.417905225791834,0.3812468726522,SOD3/CDKN1A/PDE4DIP/MYH3/MYH11/MYOM1/SH2B1/PYGM/GADD45B,9
HALLMARK_INFLAMMATORY_RESPONSE,HALLMARK_INFLAMMATORY_RESPONSE,12/149,120/2228,0.1,1.49530201342282,1.49297113511975,0.100176487513414,0.417905225791834,0.3812468726522,LCP2/TNFRSF1B/CDKN1A/IL10RA/PTAFR/MEP1A/C5AR1/GCH1/LAMP3/EMP3/CD14/IRF1,12
HALLMARK_KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,11/149,108/2228,0.101851851851852,1.52299279144917,1.49130216465737,0.102154610749115,0.417905225791834,0.3812468726522,TNFRSF1B/IL10RA/MAFB/DOCK2/IKZF1/GADD45G/GPNMB/CD37/TSPAN7/RELN/CFB,11
