scope,cim,cim_class,rho_threshold,gene,n_scope_datasets,k_datasets,all_datasets_contributed,k_concordant,direction_concordant,nki_smc,nki_smc_dir,neo,neo_dir,tnbc_cl,tnbc_cl_dir,fisher_stat,fisher_p,fisher_padj,fisher_sig,stouffer_Z,stouffer_p,stouffer_padj,stouffer_sig,mean_abs_rrb,rank_in_list,in_ora_universe,used_in_ora,analysis_label
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"PTPN7",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",33.771514124481,7.44644558516716e-06,6.31192327646438e-05,"YES",4.59625437566143,2.15076755052806e-06,2.58122019381177e-05,"YES",0.493,205,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"ARHGAP6",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",36.0185457301005,2.73384182739243e-06,3.14537615047591e-05,"YES",4.59186251220891,2.1965387611133e-06,2.62883952422283e-05,"YES",0.484,206,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"MR1",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",32.8097052219902,1.14078822337596e-05,8.47148156584435e-05,"YES",4.58797928643688,2.23778516353673e-06,2.67079504511182e-05,"YES",0.477,207,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"ATP8B4",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",35.0668655863751,4.18283907921971e-06,4.22643072770338e-05,"YES",4.58528871387352,2.26679765167447e-06,2.69053602975227e-05,"YES",0.473,208,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"BST1",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",34.5995997385493,5.15169314327181e-06,4.87433773391365e-05,"YES",4.58328097783182,2.28868151109766e-06,2.71120331717547e-05,"YES",0.509,209,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"TIFAB",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",33.101914455516,1.00228175319068e-05,7.74278357053031e-05,"YES",4.57882044388184,2.33802689700925e-06,2.75236481504677e-05,"YES",0.455,210,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"PCDHGC3",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",35.8827915795764,2.90504976789505e-06,3.28972105605858e-05,"YES",4.57826861472147,2.3442019687598e-06,2.75282597489802e-05,"YES",0.502,211,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"HCK",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",35.4520605957389,3.52193252946202e-06,3.73906417039558e-05,"YES",4.57481324914251,2.38322479484782e-06,2.79034555695276e-05,"YES",0.515,212,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"PPP1R16B",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",34.5485265606414,5.27024830526612e-06,4.96473500285386e-05,"YES",4.57021907692773,2.43607312375192e-06,2.83300201952228e-05,"YES",0.464,213,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"DLEC1",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",32.9699778860286,1.06262301614163e-05,8.04331053182996e-05,"YES",4.5686774580419,2.45405704954785e-06,2.85007513870099e-05,"YES",0.491,214,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"POLG",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",37.3476863785655,1.50633632481774e-06,2.18090203806246e-05,"YES",4.56331926238059,2.51755785205564e-06,2.89928898518386e-05,"YES",0.516,215,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"GRIN2D",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",34.9026652659106,4.50071785831376e-06,4.45486763371272e-05,"YES",4.56309264425721,2.52027792535156e-06,2.89928898518386e-05,"YES",0.497,216,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"MYOM1",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",35.2018628267779,3.93826914850443e-06,4.04563386695771e-05,"YES",4.5498043330175,2.68479112230292e-06,3.04029692839264e-05,"YES",0.473,217,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"PIPOX",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",32.6353373579972,1.23231321717087e-05,8.99630351181681e-05,"YES",4.54868311881231,2.69913288898814e-06,3.04077137053394e-05,"YES",0.458,218,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"NOTCH4",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",37.1819755551633,1.62274148789549e-06,2.26614598362479e-05,"YES",4.54409610215944,2.75857422458958e-06,3.08742955827875e-05,"YES",0.521,219,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"ZNFX1",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",38.2188682841546,1.01793613226583e-06,1.66110642503764e-05,"YES",4.54123159277569,2.796327733146e-06,3.11495027603765e-05,"YES",0.509,220,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"IL3RA",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",32.2130588117819,1.48524650184471e-05,0.000103131208998696,"YES",4.53814136657628,2.8376105952229e-06,3.15131812434729e-05,"YES",0.463,221,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"NFATC2IP",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",38.493334058687,8.99526478377061e-07,1.55592864330839e-05,"YES",4.53656422748841,2.8589040844161e-06,3.16681429325116e-05,"YES",0.534,222,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"CHD2",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",32.7562492842693,1.16810626500366e-05,8.62240287486448e-05,"YES",4.52288457672584,3.05012550197996e-06,3.32317335310418e-05,"YES",0.491,223,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"JAM2",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",32.4076503005322,1.36286574033752e-05,9.63948235522335e-05,"YES",4.51707921489938,3.13492274949867e-06,3.38563809830088e-05,"YES",0.465,224,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"ZNF335",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",33.506427442473,8.37667088348149e-06,6.82856308162023e-05,"YES",4.51412880262681,3.17887853219346e-06,3.42026718881513e-05,"YES",0.506,225,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"MOXD1",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",33.7184900904121,7.62392475634286e-06,6.39806898577959e-05,"YES",4.51041887840135,3.23498701298075e-06,3.4590709956643e-05,"YES",0.501,226,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"TMEM236",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",33.3430064949672,9.00665690083958e-06,7.15057604671476e-05,"YES",4.50976573838808,3.24496261482425e-06,3.46544336674733e-05,"YES",0.471,227,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"SPPL2B",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",37.4600877213829,1.43214051598766e-06,2.09102208332614e-05,"YES",4.50944762962916,3.2498318356938e-06,3.46635338815845e-05,"YES",0.501,228,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"CEP164",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",32.7138960568523,1.19021015068884e-05,8.75560391329412e-05,"YES",4.50287609337389,3.35199866261658e-06,3.55459125533647e-05,"YES",0.486,229,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"SAMHD1",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",32.805032924775,1.14315046156199e-05,8.48172427585415e-05,"YES",4.50239661672796,3.35957208486436e-06,3.55459125533647e-05,"YES",0.437,230,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"GOLGA8B",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",32.9761905015193,1.05970250067334e-05,8.03695968718192e-05,"YES",4.50068772367979,3.38669772020737e-06,3.57696629469637e-05,"YES",0.497,231,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"EGFLAM",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",33.7149718647414,7.635848141399e-06,6.39806898577959e-05,"YES",4.48168479680236,3.70280335755033e-06,3.8023526093179e-05,"YES",0.502,232,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"NCKAP5L",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",33.9964605227449,6.73799401135354e-06,5.83756529357126e-05,"YES",4.45937677070546,4.10991580931955e-06,4.10943957342044e-05,"YES",0.509,233,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"CACNA1G",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",33.2934012589742,9.20702251594549e-06,7.26210212889338e-05,"YES",4.45456115696232,4.20324823432189e-06,4.17374326973114e-05,"YES",0.46,234,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"MAN2B2",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",35.6235706922656,3.26208624738422e-06,3.54515645197462e-05,"YES",4.4535548717358,4.22300551329139e-06,4.18440240244036e-05,"YES",0.498,235,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"TLR9",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",31.533466280579,2.00448966266931e-05,0.000127181921317452,"YES",4.45307499812549,4.23245851875114e-06,4.18828951356693e-05,"YES",0.463,236,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"PRKCH",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",32.5408533886716,1.28491153824367e-05,9.23189147668997e-05,"YES",4.44934984139868,4.30653112849625e-06,4.22576508787601e-05,"YES",0.463,237,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"ARHGEF18",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",36.7410313746184,1.97785608035533e-06,2.58198488916583e-05,"YES",4.44729600662204,4.34789862968787e-06,4.24411960130958e-05,"YES",0.507,238,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"OS9",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",36.4207227358049,2.28326781497034e-06,2.81722637444518e-05,"YES",4.44067227651359,4.48391393867997e-06,4.35227147096394e-05,"YES",0.527,239,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"CXCL12",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",32.5498056638679,1.27983389070286e-05,9.21074782558381e-05,"YES",4.43945845011389,4.5092761580974e-06,4.36216860630297e-05,"YES",0.425,240,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"SYNE2",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",43.7943320953694,8.11975007685909e-08,3.57778759514409e-06,"YES",4.43066761998167,4.69708961596187e-06,4.503465144015e-05,"YES",0.505,241,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"MBD6",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",31.4416082280615,2.08725940096719e-05,0.000131344338224853,"YES",4.42950127573833,4.72256272254125e-06,4.5193206207584e-05,"YES",0.474,242,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"DIPK2B",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",32.1698300872941,1.51387881536375e-05,0.000104089723488237,"YES",4.4270114415065,4.77738330838469e-06,4.56523151362696e-05,"YES",0.459,243,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"PPP1R9B",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",36.4190979790241,2.28493070327964e-06,2.81722637444518e-05,"YES",4.41924900735563,4.95222380406277e-06,4.69075073603267e-05,"YES",0.497,244,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"IL11RA",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",31.6592391726776,1.89641244181813e-05,0.000121938472134491,"YES",4.41443958701667,5.06359955799383e-06,4.77527875256052e-05,"YES",0.444,245,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"ATF7",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",34.580296411262,5.19618715138187e-06,4.90567821983305e-05,"YES",4.41168297288477,5.12851114258722e-06,4.80498617257168e-05,"YES",0.488,246,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"HECW2",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",32.5580022253736,1.27520232656436e-05,9.19274926977764e-05,"YES",4.40893233103942,5.19407373735869e-06,4.85586806930316e-05,"YES",0.478,247,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"ZSWIM8",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",33.6524782564325,7.85075064762791e-06,6.52640918481515e-05,"YES",4.40703543463681,5.23975247410476e-06,4.87743517789104e-05,"YES",0.484,248,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"ABO",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",34.1279830809031,6.35519647085373e-06,5.60725872668679e-05,"YES",4.40628732693973,5.25787275605183e-06,4.8837657709334e-05,"YES",0.508,249,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"ARMH1",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",31.2212301922359,2.29989824906402e-05,0.000142157069773433,"YES",4.40064455861152,5.39648980010344e-06,4.98568634744032e-05,"YES",0.461,250,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"COL6A5",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",33.2056278141222,9.57244911215959e-06,7.4819441475385e-05,"YES",4.39896249337689,5.43848103905344e-06,5.00641410135713e-05,"YES",0.475,251,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"ZNF44",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",34.4253478533473,5.56743873997512e-06,5.11231019234227e-05,"YES",4.39396201066652,5.56516372246617e-06,5.09244939142742e-05,"YES",0.476,252,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"SLC15A3",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",32.8306374694171,1.13026450000605e-05,8.422325017748e-05,"YES",4.39049123646041,5.65474367336811e-06,5.13734616737085e-05,"YES",0.492,253,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"STX11",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",32.3660622111976,1.38815150230363e-05,9.78815463562757e-05,"YES",4.39074360029489,5.64818408422174e-06,5.13734616737085e-05,"YES",0.457,254,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"PDCD1",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",31.933718351138,1.68019656548935e-05,0.000112216843371576,"YES",4.38478625775404,5.80498594552671e-06,5.21783580457812e-05,"YES",0.43,255,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"BHLHE22",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",30.9805609244146,2.5566831954633e-05,0.000153075781628392,"YES",4.38429732268958,5.81803797008576e-06,5.2217073593996e-05,"YES",0.446,256,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"CA11",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",37.0669507386105,1.70875456590029e-06,2.3220225431738e-05,"YES",4.37701091190959,6.01589765004982e-06,5.34065646319752e-05,"YES",0.528,257,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"SOX7",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",33.8142967373041,7.30623894328133e-06,6.21750846563852e-05,"YES",4.37531359791333,6.06290120152707e-06,5.37133208090114e-05,"YES",0.504,258,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"PHLDB1",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",31.9793036227042,1.64673377091447e-05,0.000110581056102887,"YES",4.37535899211514,6.06163955544408e-06,5.37133208090114e-05,"YES",0.488,259,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"ALPL",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",30.7975998488208,2.77071759445103e-05,0.000161872187694773,"YES",4.37362781667862,6.10993216983475e-06,5.39637714365446e-05,"YES",0.442,260,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"SH2B1",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",34.0005048785283,6.72588881650745e-06,5.83293413041636e-05,"YES",4.37274694318038,6.13464561486084e-06,5.40680851972368e-05,"YES",0.498,261,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"GTSF1",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",32.2339467097004,1.47160453376213e-05,0.00010265542054837,"YES",4.37253733113063,6.14054044423364e-06,5.40680851972368e-05,"YES",0.482,262,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"PPP1R3E",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",33.6568433422917,7.83554704283653e-06,6.52005163284826e-05,"YES",4.37223755111969,6.14898042267913e-06,5.408720903904e-05,"YES",0.508,263,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"SEMA5B",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",34.0427774826435,6.60064673887055e-06,5.75904759451101e-05,"YES",4.37140535135467,6.17246815795815e-06,5.42385211150926e-05,"YES",0.51,264,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"FLCN",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",33.2435792940781,9.41271327973074e-06,7.38384571734514e-05,"YES",4.37089880124888,6.18680675430536e-06,5.42540197996961e-05,"YES",0.5,265,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"GPNMB",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",31.6954724107314,1.86636281482256e-05,0.000120998082111975,"YES",4.35835646883476,6.55214099069351e-06,5.68797028256482e-05,"YES",0.47,266,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"TBX21",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",31.5927674167343,1.95279198166453e-05,0.000124634926107864,"YES",4.35621083186086,6.61666591263772e-06,5.72096294189889e-05,"YES",0.426,267,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"NPIPB15",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",30.9889385033389,2.54728505662988e-05,0.000152961188264852,"YES",4.34727947124016,6.891827209562e-06,5.9190356900456e-05,"YES",0.469,268,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"ALL3_NKI.NEO.TNBCCL","Fun","Fun_only",0.3,"CD37",3,3,"YES",3,"YES","YES","Fun","YES","Fun","YES","Fun",30.4692075738712,3.20032218333311e-05,0.000178973299546218,"YES",4.3450744940678,6.96142032335312e-06,5.96525282723079e-05,"YES",0.46,269,TRUE,TRUE,"ALL3_NKI.NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
