gene,endpoint,firth_hr,firth_conf_low,firth_conf_high,firth_p_value,firth_status,firth_fdr,signature_direction,signature_r_rb,signature_correlation_p_value,signature_correlation_padj
SNHG16,RFS,2.8170232091773895,1.400042010644198,6.183133065993711,0.004979504076832453,converged,0.047273368831979884,Dys-CIM,-0.617,3.38881133549749e-7,5.13162859375334e-5
SNORA11,RFS,1.198167791639146,0.5533986661203122,2.7045464438734643,0.6435619497810721,converged,0.817423025408034,Dys-CIM,-0.341,0.00320902576181019,0.0237318649361777
SNORA9,RFS,0.7122708619190378,0.3414488565725309,1.8108697270964274,0.4300895430996132,converged,0.6634636002874158,Fun-CIM,0.367,0.00279294907648909,0.00905359639473529
SNRNP70,RFS,0.9056231012032097,0.33334793624036535,2.017982893320376,0.8269248922964437,converged,0.9209181505392585,Fun-CIM,0.433,6.1246341095883e-4,0.00288966416446454
SNX7,RFS,4.864359621212456,1.9248769809595063,22.160015375001855,6.709711041361643e-4,converged,0.02132194462507313,Dys-CIM,-0.378,0.00339459767125548,0.0248156795277987
SOCS1,RFS,0.8243905534974028,0.36543138694180083,1.828052681079427,0.6332955978066888,converged,0.8117965594061713,Fun-CIM,0.425,1.0665898069585e-4,7.5932434474603e-4
SOD3,RFS,0.8267094143694174,0.3919850511341275,1.7956722153171976,0.6209184207438001,converged,0.8038288296517202,Fun-CIM,0.594,5.74129815172865e-7,2.21332240545807e-5
SORD,RFS,3.8119975528048506,1.4025432048982678,12.558787633127077,0.007620263538038574,converged,0.056525626547879855,Dys-CIM,-0.399,7.5146634379243e-4,0.00810055245172863
SOWAHD,RFS,1.2207150831548434,0.5670016713781545,3.9232535587988147,0.6770723457097628,converged,0.8390429641694731,Fun-CIM,0.4,0.00104865856725027,0.0042426644323866
SOX7,RFS,0.6863251841305184,0.29394046636040444,1.571815683710514,0.37509536605961025,converged,0.6094613980009134,Fun-CIM,0.491,1.1095371006668e-4,7.7888034881249e-4
SP110,RFS,1.8625514573938027,0.8794480012751834,3.6871147514506757,0.10086137261453887,converged,0.28131015601154813,Fun-CIM,0.468,5.2867277599509e-4,0.00258400890450291
SP140,RFS,0.9541361883800107,0.4224301553312143,2.18358578739183,0.9088488362042526,converged,0.9600607178448632,Fun-CIM,0.518,1.5935760601371601e-06,4.29455243325099e-5
SPARCL1,RFS,0.43326040743879923,0.15103513875703786,1.169623319052988,0.10012792186866881,converged,0.280985971760902,Fun-CIM,0.5,1.16368002909768e-5,1.6373904834206e-4
SPATA31C2,RFS,0.7937878707449988,0.2231622426984882,1.7472462714385486,0.623178164408211,converged,0.8060496606886992,Fun-CIM,0.372,0.00155882382791406,0.00581132446983203
SPATA31F1,RFS,0.46277494088511895,0.24850903900187712,0.9032187717461345,0.027509694180088085,converged,0.12205123102220833,Fun-CIM,0.39,0.00153951847978514,0.00574609010060653
SPATA8,RFS,0.6651819574466057,0.2685138816644394,1.491004117642535,0.3297172095944989,converged,0.564521603941564,Fun-CIM,0.378,0.00323945784112296,0.010219718189257
SPATC1L,RFS,1.0284490311781749,0.42949458452829226,2.3882072876621123,0.9477720079623142,converged,0.9761128955439411,Dys-CIM,-0.494,1.9426732454926e-4,0.00322166149318464
SPMIP4,RFS,1.2737501300740668,0.5765111297315079,3.59496962017087,0.5731572569547203,converged,0.7726263709059039,Fun-CIM,0.425,4.901975392208e-4,0.00243186922733566
SPPL2B,RFS,1.1830214158728714,0.4565868892651712,2.372567422393588,0.6989682256879933,converged,0.8512927156611169,Fun-CIM,0.345,0.00454882556415595,0.0131862035496954
SPRN,RFS,0.42726632989069363,0.1757385227066015,0.9750892746903493,0.043436199293545474,converged,0.1596253378504736,Fun-CIM,0.352,0.00381428386435998,0.0116293602000621
SPRR1B,RFS,1.142782555707972,0.4769597753675672,2.159121898389928,0.7194603129029207,converged,0.8669818742141786,Dys-CIM,-0.367,0.00359612766378515,0.0259901953882654
SPX,RFS,0.4822794700751816,0.2602682124341997,0.9617776404254528,0.04025479220930328,converged,0.1532579621130544,Fun-CIM,0.425,3.3142055226751e-4,0.00177947918624056
SRD5A3,RFS,2.2784752900301912,0.8519215463385723,9.068294874101928,0.10985272455279171,converged,0.29906596518875833,Dys-CIM,-0.322,0.00685770860930454,0.0431831948071058
SRP72,RFS,8.193381623650572,1.9324266839419446,121.46259412596616,0.002238699058974003,converged,0.031879935637889406,Dys-CIM,-0.465,6.0567522632873e-4,0.00704149430390031
SRPK1,RFS,4.267416218958425,1.4876092106789098,14.736114123631959,0.0059671328188227735,converged,0.05049899259815158,Dys-CIM,-0.456,2.5872170676013e-4,0.00395545686296745
SRSF9,RFS,3.9733088405396013,1.5117761747350216,17.381245224424635,0.005556511240093376,converged,0.04921693926983206,Dys-CIM,-0.533,2.62075709502303e-5,8.0134688097819e-4
SSC5D,RFS,1.2964005617133663,0.5622983400216381,4.242910123414396,0.5813939134195072,converged,0.7792256884835205,Fun-CIM,0.496,2.88447826784032e-5,2.9836513280187e-4
SSH2,RFS,1.9773702152419057,0.8799004529442089,5.171848602132434,0.10036568471405616,converged,0.280985971760902,Fun-CIM,0.616,1.80472624321119e-6,4.48727738963561e-5
SSR2,RFS,2.3317099680730915,0.9728831277146707,6.123767318922638,0.05783483881060336,converged,0.1912550132119648,Dys-CIM,-0.348,0.0031011424930993,0.0230951595504819
SSTR3,RFS,0.7292352905851152,0.4043478229411922,1.5835068230934966,0.37122421875870726,converged,0.6072233230451168,Fun-CIM,0.416,3.2566289882369e-4,0.00176284653245099
ST18,RFS,1.9695986060852895,0.7606550423262333,6.64289344151843,0.18395348829108948,converged,0.405409399046285,Fun-CIM,0.35,0.00401967150857204,0.0120363045171931
ST6GAL2,RFS,1.8273862181022305,0.8556218697469249,3.713104223641933,0.11442368175260109,converged,0.3092362640065734,Fun-CIM,0.334,0.00603901481358724,0.016655739034872
ST7-AS2,RFS,0.7549799766294916,0.3172242188258839,1.6502176602269993,0.48506137753422884,converged,0.7046585473654434,Fun-CIM,0.418,9.5815432990037e-4,0.00396735777224372
STAP1,RFS,1.0094753015564217,0.4591680586152004,2.173284450263088,0.9806882558069763,converged,0.9880267393538311,Fun-CIM,0.408,1.8454591960201e-4,0.00116209113729583
STARD9,RFS,0.7318585198628099,0.27748081895803356,1.6250511815528372,0.46610024512439696,converged,0.6957275047959864,Fun-CIM,0.486,4.99759616675294e-6,9.18633283830887e-5
STAT2,RFS,1.1486953062836245,0.46084279871118433,2.4027367645479667,0.748303748475394,converged,0.8767704521297931,Fun-CIM,0.677,3.2965431257439104e-9,1.3103758924832e-6
STAT4,RFS,0.6474258972545278,0.2941991433068705,1.4171533558671006,0.26905483888776727,converged,0.5080827057671867,Fun-CIM,0.647,2.09530956796576e-8,3.02867473915051e-6
STAU2,RFS,4.946993432858696,1.8601949817443644,17.16567752706116,9.948098435591524e-4,converged,0.023213513979298068,Dys-CIM,-0.39,0.00271917330349343,0.0209877939444396
STEAP4,RFS,0.5645609427311157,0.22272000672302433,1.2733330628505832,0.1702638502264655,converged,0.3885373839528435,Fun-CIM,0.483,4.08100342017105e-6,8.2136651114835e-5
STING1,RFS,1.496403039799923,0.6536759260355657,3.845638808040538,0.3500345064451075,converged,0.5873553450654877,Fun-CIM,0.645,5.5707657376373e-8,5.71452743409246e-6
STOM,RFS,2.4037764862597886,0.9295656043882513,6.933858921287984,0.071962450591744,converged,0.22296315758655408,Fun-CIM,0.347,0.00289549869492891,0.0093384237828336
STPG4,RFS,0.8556624754545255,0.3260069652724289,2.0448030881814594,0.7450504443532244,converged,0.8764359416483618,Fun-CIM,0.323,0.00511289815371436,0.014516978686439
STRAP,RFS,4.006691495145534,1.475747679940184,14.245974919727116,0.005231403512019783,converged,0.04872772705220942,Dys-CIM,-0.61,3.01447363730283e-7,5.13162859375334e-5
STUM,RFS,1.296394638727744,0.5878695001472434,2.579172383187656,0.4966857691303994,converged,0.7100165351344104,Fun-CIM,0.41,0.00174952957137363,0.00635103200567141
STX11,RFS,1.5383368881346295,0.6483184873958988,4.617208910701553,0.3604278746042415,converged,0.5970846558041182,Fun-CIM,0.507,1.02343394394402e-5,1.529999808168e-4
STXBP5-AS1,RFS,0.5574796958533682,0.23186196766273034,1.282797208968867,0.17167471398639556,converged,0.3890737762567189,Fun-CIM,0.427,1.0013173386427e-4,7.3893696166833e-4
SUCLG2,RFS,2.0311430985639447,0.9444759483107763,4.351973265070056,0.06911923650376406,converged,0.21826351655026563,Dys-CIM,-0.468,3.7091389588949e-4,0.00491460912053584
SUCNR1,RFS,1.651097441808307,0.7312705803027956,4.606030687361734,0.24437501382104032,converged,0.4793634377072328,Fun-CIM,0.5,2.79138738131641e-5,2.9103645483889e-4
SULT1E1,RFS,3.2360616617973275,1.4649807407096034,9.549088368565124,0.0043268380930241435,converged,0.04329761632276186,Dys-CIM,-0.396,0.00122088185310576,0.0117648614935646
SYK,RFS,1.3153810257445018,0.5511322484480679,3.2796607485359512,0.5412619344883198,converged,0.7463770251184373,Fun-CIM,0.636,1.43690587437927e-7,1.03849106375592e-5
SYNE2,RFS,1.3047938296388137,0.5910440720912784,3.339162338451219,0.5251597499155556,converged,0.7344302073889876,Fun-CIM,0.591,6.10514025838821e-6,1.0785747789819e-4
SYNGR2,RFS,3.4115198795653043,1.3419583749402595,10.7847246832323,0.009085734695196246,converged,0.06327436575573014,Dys-CIM,-0.494,2.1503490432942e-4,0.00343623615963601
SYNJ1,RFS,0.8304102991071437,0.33416151077268014,1.8847609374076302,0.6632306554274084,converged,0.8317058430889008,Fun-CIM,0.418,1.6074161752765e-4,0.0010389397230446
SYNM,RFS,0.573737920057688,0.21844108752193658,1.3117965095791093,0.20301315607534842,converged,0.42707739225510083,Fun-CIM,0.388,9.7633269887576e-4,0.00402168132438464
SYNPO,RFS,1.242780169984855,0.5135262166353748,3.1281996671460766,0.6282898089291461,converged,0.8091280061078829,Fun-CIM,0.401,2.6097436091395e-4,0.00149313190270818
SYPL2,RFS,0.42629223136855676,0.11306312320983823,1.2467819883946192,0.13656528434762172,converged,0.33935098342085196,Fun-CIM,0.463,4.40089142454768e-5,3.9871324017269e-4
SYT11,RFS,1.2024438651437195,0.449252246325014,3.1427785784631306,0.7146936668789412,converged,0.8633452860095528,Fun-CIM,0.621,9.3729367891901e-7,2.92215088133574e-5
SYT2,RFS,0.29212895802561734,0.10240441798329211,0.6526806071741672,0.0032957026043149984,converged,0.03935409289921733,Fun-CIM,0.386,4.6879677061503e-4,0.0023550927812888
SYTL3,RFS,0.6305377211443833,0.27790843635894574,1.6242272587004916,0.324543525191874,converged,0.5621027605858584,Fun-CIM,0.55,3.72530355830911e-5,3.5572983388699e-4
SYVN1,RFS,1.2482011784775022,0.5693492147498675,3.4261393891102467,0.6010792281980499,converged,0.7955302385713244,Fun-CIM,0.388,0.00214661834849977,0.00738771249808364
SZT2,RFS,0.7529421886971664,0.3173953108836206,1.7543351716690434,0.5059190215909066,converged,0.7163155554265132,Fun-CIM,0.463,1.41651944549496e-5,1.8544173292508e-4
TAF1C,RFS,0.6812371985384241,0.26838690661072023,1.5089943138678064,0.35156436769655486,converged,0.588989625066287,Fun-CIM,0.401,4.8325153041674e-4,0.00240491371944486
TAS1R1,RFS,0.5329793176673069,0.15090085518823143,1.2968332881000306,0.18431821869733267,converged,0.40560963133840966,Fun-CIM,0.383,0.0019000652142452,0.00674353502377201
TASL,RFS,1.0379717231759196,0.4766957345260372,2.366914129163407,0.9266290445412657,converged,0.9686172473986979,Fun-CIM,0.472,2.93574124666673e-5,3.011405168181e-4
TATDN1,RFS,2.2786640698987486,1.0369618645165253,5.2652822941024375,0.04061545138600553,converged,0.15341749505231023,Dys-CIM,-0.464,6.63769688395185e-5,0.00146228978470962
TBC1D7,RFS,11.00829206143558,3.0733862724765197,83.41140264109009,3.5892841787843466e-5,converged,0.017719099562598727,Dys-CIM,-0.572,1.81608676607866e-7,5.13162859375334e-5
TBCA,RFS,3.0427994746740596,1.3086388955052666,8.204218333984388,0.009656191904637068,converged,0.06560041205096075,Dys-CIM,-0.575,5.35379081811879e-7,7.09377283400739e-5
TBCB,RFS,3.420133747032312,1.4498597872097874,9.681405101671912,0.004630971186553645,converged,0.045121502153197025,Dys-CIM,-0.567,3.14289108446475e-7,5.13162859375334e-5
TBL3,RFS,2.2973634491096697,1.0228146189897886,5.540504780580114,0.043952883710467905,converged,0.1611243088495123,Dys-CIM,-0.348,0.00271568544614552,0.0209877939444396
TBRG4,RFS,2.5065937192286247,1.345028319604192,4.729152217127998,0.005266205663173151,converged,0.04874531616974648,Dys-CIM,-0.406,1.6499368299971e-4,0.00286710334392945
TBX18,RFS,0.7703516111802741,0.327712942825937,1.6568872164692183,0.5162820570041606,converged,0.7263236653411288,Fun-CIM,0.392,8.0469289441795e-4,0.0035361435820674
TBX19,RFS,0.2891924799787,0.09328404886060303,0.6201689050308311,0.0018615191263624542,converged,0.029957869440870553,Fun-CIM,0.424,3.5831021572972e-4,0.00189273502661218
TBX21,RFS,0.5599061503601316,0.21601601103974302,1.346108786446554,0.20708604907650252,converged,0.43014647781528786,Fun-CIM,0.477,8.31395352483815e-6,1.3558139594351e-4
TBX5,RFS,1.5076133944946777,0.6480478504152695,4.322365693538012,0.36637498121032064,converged,0.6022212510238456,Fun-CIM,0.34,0.0031451266775793,0.0099915113233788
TCEA1,RFS,1.8266585954652337,0.7893748231933118,4.1714223163929605,0.15507857662266944,converged,0.36511657491284566,Dys-CIM,-0.567,3.8867841807133e-6,2.4235242538565e-4
TCEAL5,RFS,0.13998411163248686,0.01369907268221221,0.5873845361470389,0.0031889593187633958,converged,0.03935409289921733,Fun-CIM,0.476,5.1519213113934e-5,4.525720931003e-4
TDP1,RFS,2.6299718493253503,1.0640657441036898,6.718708035341896,0.03641023157083145,converged,0.1441037152025351,Dys-CIM,-0.437,0.00109653395904656,0.0107291630454402
TDRD10,RFS,0.2980693551424545,0.08453647480096273,0.9164087858244614,0.033228238964738144,converged,0.13754341134031248,Fun-CIM,0.454,2.80914130548239e-5,2.9193037096189e-4
TEK,RFS,1.0202484058407844,0.44661104519169675,2.119869639962816,0.9587832947064708,converged,0.9807622941887015,Fun-CIM,0.499,1.42143891937434e-5,1.8544173292508e-4
TENT5C,RFS,0.20808300123395185,0.05795107435980947,0.5403946025884236,0.001150714789917684,converged,0.024122309459100648,Fun-CIM,0.536,7.25567714772334e-8,6.80655596862265e-6
TESMIN,RFS,2.811243355876472,1.0818734967712955,8.562656231400881,0.033248171005963445,converged,0.13754341134031248,Dys-CIM,-0.477,7.73642930576275e-6,3.7848992603577e-4
TESPA1,RFS,0.8446837480212677,0.3609878710282012,1.852658350959516,0.6858304558630081,converged,0.842217997622815,Fun-CIM,0.418,1.0219927776605e-4,7.4369268488799e-4
TEX11,RFS,1.5739868122352663,0.7013013053367732,4.389386290979179,0.29284560056091846,converged,0.5318825966424825,Fun-CIM,0.446,6.2974900108408e-4,0.0029450026815403
TF,RFS,0.8409782585483365,0.34048023806465577,1.8756426809695095,0.6845484753149789,converged,0.842217997622815,Fun-CIM,0.396,0.00227883480498178,0.00770837032931532
TFB1M,RFS,1.1998134665748048,0.4819954730898815,2.908154645345842,0.6854605805414575,converged,0.842217997622815,Dys-CIM,-0.396,0.00182777255648804,0.0155409538225454
TFB2M,RFS,1.988083969431394,0.8762847043545986,4.534408614468637,0.09800413641157124,converged,0.27966112914361657,Dys-CIM,-0.377,0.00343783085392607,0.0250740874208369
TFEC,RFS,1.307035161421586,0.5907594138676802,3.1497942249623896,0.5184185273726225,converged,0.7270799919362005,Fun-CIM,0.442,4.17147935556996e-5,3.8118690662966e-4
THEMIS,RFS,1.1984396611406918,0.5500115295212179,2.506983953919087,0.6340335057604471,converged,0.8117965594061713,Fun-CIM,0.459,7.19568886460039e-5,5.7493192435751e-4
THOC7,RFS,3.0450397432098786,1.2376450219076873,9.512505548394056,0.014506869223172125,converged,0.08272450389545095,Dys-CIM,-0.462,1.35124416827353e-5,5.580462928714e-4
THSD7A,RFS,0.7655989067607215,0.4202866179321654,1.7060567367543575,0.47342161111542314,converged,0.6976491602606384,Fun-CIM,0.384,7.2589884396662e-4,0.00329765474830551
TIFAB,RFS,0.7074312075704012,0.22333765597013172,1.5870098410395252,0.4579733439458238,converged,0.6860357073303931,Fun-CIM,0.469,1.00046626357589e-5,1.5107874616973e-4
TIGIT,RFS,1.4019349635426832,0.6370123653771379,3.3440093543843297,0.4095591924849402,converged,0.643220746627992,Fun-CIM,0.413,6.2803765519565e-4,0.00294474868206096
TIPRL,RFS,3.174890341359402,1.2318399802887725,10.451789490977445,0.01572595034822044,converged,0.08562548700630322,Dys-CIM,-0.466,2.5455756135601e-4,0.00392957788889377
TJAP1,RFS,1.546032743673347,0.74805768778386,2.747285783001542,0.2106980146794183,converged,0.4346013366855411,Fun-CIM,0.489,1.4252913396206e-4,9.5139650542131e-4
TLL1,RFS,1.7874034091728772,0.8067739090593951,3.914943951692716,0.14605787974804607,converged,0.35402900148421645,Fun-CIM,0.374,0.00143799378426422,0.0054309028906891
TLR3,RFS,1.5190086154897469,0.6653911185955742,3.677340731731108,0.32353793401905173,converged,0.5616028157136185,Fun-CIM,0.375,9.2187620101325e-4,0.00387261072552463
TLR5,RFS,0.9927837982205806,0.4555947103884961,2.1531317100745833,0.9849037806564334,converged,0.9909256108370774,Fun-CIM,0.482,2.28864315300899e-5,2.5358485109995e-4
TLR8,RFS,1.238221411052902,0.5682280414575727,3.1300002670057743,0.6092836700937837,converged,0.7972611193207714,Fun-CIM,0.532,4.3841768085017e-7,1.96361721845569e-5
TLR9,RFS,0.25905136038152354,0.07850213109614987,0.565348599555093,6.910555989220191e-4,converged,0.02132194462507313,Fun-CIM,0.447,4.73872637440268e-5,4.2329072670226e-4
TMC5,RFS,0.6439824917096746,0.2730318627890448,1.3965200746842164,0.26647728465321596,converged,0.5059652032966832,Fun-CIM,0.355,0.0044777867120636,0.0130397085571083
TMED3,RFS,1.8198155894640904,0.8471918478921115,3.989651545758734,0.12177213494902117,converged,0.3165751215748974,Dys-CIM,-0.392,0.00183669981422895,0.0155752144246615
TMEM102,RFS,27.90181380913208,3.5020499723253073,936.6404431693531,2.6613721961532555e-4,converged,0.018450619437219297,Dys-CIM,-0.426,9.0951636796301e-4,0.00927007067346916
TMEM130,RFS,1.5948154388049987,0.7830981419937911,2.9911025112072602,0.181656861826887,converged,0.402745228092245,Fun-CIM,0.482,7.06873477004977e-6,1.1980053329427e-4
TMEM132C,RFS,0.7443395734154424,0.26608439773056825,1.6277738637078814,0.49570631542288124,converged,0.710001018511883,Fun-CIM,0.374,0.00112486844632951,0.0044657698618325
TMEM132E,RFS,0.20918006168296086,0.053860137587734634,0.5683254369885916,0.0019604764419192122,converged,0.029999942486912144,Fun-CIM,0.449,7.4943667236937e-4,0.00336611386742178
TMEM140,RFS,1.9116620762857908,0.8042922327476953,4.670932993282997,0.14579755415739415,converged,0.3539773405034438,Fun-CIM,0.518,1.76793251643801e-5,2.0977706724898e-4
TMEM147,RFS,2.1412672151742638,0.9088836862454591,5.5781198648579835,0.08309216369368744,converged,0.24710741853484156,Dys-CIM,-0.596,7.38923125750909e-7,8.39205549959961e-5
TMEM151B,RFS,0.7585327292939918,0.33196497909310013,1.7142658370465298,0.4974641758316235,converged,0.7100165351344104,Fun-CIM,0.376,8.501967265505e-4,0.0036734043348242
TMEM175,RFS,0.8948496745568992,0.3851864199176231,2.0849646151170287,0.8037736193593823,converged,0.9098978242525038,Fun-CIM,0.567,1.17439854769363e-5,1.6451926791479e-4
TMEM176B,RFS,2.0228912622967727,0.8966193161369757,4.909551004449991,0.0891844202840062,converged,0.25941521465123674,Fun-CIM,0.45,1.4550851593309e-4,9.6399391805677e-4
TMEM178A,RFS,0.9057562157520435,0.42804054390207436,1.9635961128972996,0.7967447700090606,converged,0.9056171478788185,Fun-CIM,0.439,5.61207009157283e-5,4.8233467273517e-4
TMEM200C,RFS,0.7930332869738974,0.29331947734875824,1.757490689435512,0.5868652070461072,converged,0.7844290357719176,Fun-CIM,0.372,0.00176646916998321,0.00636890244959932
TMEM215,RFS,0.4650876366514651,0.2433127225601089,0.9630143036675783,0.040197068829951554,converged,0.1532579621130544,Fun-CIM,0.358,0.00398446209076465,0.0119529920884768
TMEM236,RFS,0.7010474390397258,0.24763062208867642,1.6162834549616363,0.43620764179702387,converged,0.6701488770761331,Fun-CIM,0.51,8.89470093703101e-6,1.4213642703396e-4
TMEM255A,RFS,1.2274312813365709,0.5630490134302015,4.4525782672997165,0.696625794530086,converged,0.8491381083942859,Fun-CIM,0.466,5.21481294230927e-5,4.5683485279734e-4
TMEM259,RFS,1.5236600369137536,0.6408108230046734,3.4410680036799115,0.3615454543079535,converged,0.5982668355643342,Fun-CIM,0.463,1.927996441873e-4,0.00119980991881725
TMEM273,RFS,0.6373073147776328,0.3058867857397638,1.3666271157053007,0.2354182572983914,converged,0.46925227329598607,Fun-CIM,0.54,4.37725008405634e-8,4.79988112665488e-6
TMEM35A,RFS,0.5015657903434948,0.23550171670365544,1.0865947598319317,0.07833115230338805,converged,0.23821034201502608,Fun-CIM,0.417,8.7477866769573e-4,0.00373395458157374
TMEM37,RFS,0.969087926581919,0.4673007182856799,2.249660006148424,0.9360252857031766,converged,0.9720455484501497,Fun-CIM,0.437,1.3162083862016e-4,9.0011670282174e-4
TMEM80,RFS,0.822795746712163,0.3127458218083561,1.7468253870262607,0.6357944388604575,converged,0.8117965594061713,Fun-CIM,0.364,0.00134873714924197,0.00515502900792001
TMEM86B,RFS,0.5069082846003344,0.19448662885721427,1.1959411363695136,0.1207333418170915,converged,0.31512170178736243,Fun-CIM,0.63,7.27744977777264e-8,6.80655596862265e-6
TMEM88,RFS,0.6247700365713926,0.2338172579676938,1.4330574616666933,0.2762094251585696,converged,0.5163400887667916,Fun-CIM,0.429,1.2387588903652e-4,8.5081064176273e-4
TMEM91,RFS,0.36430470218933103,0.13419801086406383,0.8488175105483071,0.02142528284747436,converged,0.10612322373615225,Fun-CIM,0.494,6.21147990618175e-6,1.0875943558431e-4
TMEM94,RFS,2.420195640288991,1.0102759334330933,6.273574625267054,0.04738551552972825,converged,0.16788982894623813,Fun-CIM,0.33,0.00629471000135649,0.0173009315508329
TMT1A,RFS,0.8091406651397556,0.41789108739255415,1.8025881515316746,0.5690461597848618,converged,0.7703449384290497,Fun-CIM,0.472,2.76616616335704e-6,6.10861694408013e-5
TNFAIP2,RFS,0.9395286032079734,0.4022972967240009,2.0511324697682642,0.8810594490736512,converged,0.9448581057770292,Fun-CIM,0.523,1.03567286534266e-5,1.5318324240882e-4
TNFAIP6,RFS,1.6565580072786805,0.8196407249440046,3.1494096346667697,0.14869534811476182,converged,0.35749644571097766,Fun-CIM,0.415,0.00122481471448915,0.00477217196642101
TNFRSF14,RFS,0.5882268275844557,0.2747612027157357,1.308597329963703,0.18504960896402467,converged,0.4060125494455119,Fun-CIM,0.57,8.10843499408647e-8,7.16245091144305e-6
TNFRSF1B,RFS,1.5819683666194435,0.6906537550734314,4.209060451187453,0.28981584205860955,converged,0.5298978544306182,Fun-CIM,0.533,1.77835652248226e-7,1.1781611961445e-5
TNFRSF25,RFS,0.5903625436571177,0.20702586302586312,1.4508265214545337,0.25858338458867436,converged,0.4973532371114633,Fun-CIM,0.472,5.69795009927352e-6,1.0239041882498e-4
TNFSF13B,RFS,1.53881541494854,0.7100746110753787,3.494126999472051,0.27246298104515454,converged,0.5120782676749669,Fun-CIM,0.355,0.00325040137391043,0.0102391003061869
TNFSF14,RFS,0.9581487227887387,0.42226514292525236,2.06767196694775,0.9137128321637973,converged,0.9624421459526493,Fun-CIM,0.452,4.85460594873694e-5,4.3001801997168e-4
TNFSF8,RFS,1.2906247321573312,0.5775293235235289,2.9497934280958917,0.5283912929225033,converged,0.7358462911708206,Fun-CIM,0.536,5.14917279890342e-7,2.19488058608755e-5
TNMD,RFS,0.6530226000057885,0.30868851658839347,1.489823584034754,0.31440022154440816,converged,0.5523448731996068,Fun-CIM,0.437,1.9662734643894e-4,0.00121412613917638
TNNT3,RFS,0.5921504175242353,0.23895713825858583,1.3966972922427878,0.24008041193653007,converged,0.4733133216855678,Fun-CIM,0.473,1.44111465187885e-5,1.8544173292508e-4
TNS1,RFS,1.2093706155634905,0.5461604559201796,2.6950973165609606,0.6301137690353191,converged,0.8100681353657183,Fun-CIM,0.583,7.59059167983789e-9,2.08507080135394e-6
TNXB,RFS,0.4056159604079278,0.18394977438162693,0.928462745858502,0.03310935108948698,converged,0.13754341134031248,Fun-CIM,0.472,5.55154519462677e-6,1.0087950696521e-4
TOM1L1,RFS,2.2788175907106707,0.8760154214347845,8.1502737742852,0.09740649880890329,converged,0.2790309956208622,Dys-CIM,-0.462,1.9436763876133e-4,0.00322166149318464
TOP1MT,RFS,2.1295020412663632,0.9626803067475558,4.95321075518344,0.06186918575598055,converged,0.20086412092039882,Dys-CIM,-0.472,4.2104084813368e-4,0.0053563597750486
TOR4A,RFS,1.3374639577509628,0.5298694175311666,2.9210221506241254,0.5131534325009885,converged,0.7237906986037752,Fun-CIM,0.495,2.47777361670242e-5,2.6529697310147e-4
TPD52,RFS,4.2168221727437745,1.612610039163773,14.28909840693132,0.002705984757762625,converged,0.0351540651425127,Dys-CIM,-0.412,1.4950338202751e-4,0.00270093988608568
TPH1,RFS,0.5062977794816197,0.25254608086665103,1.0649864405437282,0.07102858471359585,converged,0.22099439907738544,Fun-CIM,0.398,0.00176513166727917,0.00636890244959932
TPM3,RFS,8.997886559841655,2.633496907050839,59.62729405928268,1.1574286644100429e-4,converged,0.018450619437219297,Dys-CIM,-0.443,3.36776743556933e-5,9.4082886133341e-4
TPTEP1,RFS,0.6409145936896229,0.36688874799120497,1.3483855126214197,0.20670736022232272,converged,0.43014647781528786,Fun-CIM,0.388,7.5903803491899e-4,0.00339485365828747
TRANK1,RFS,1.2138056505785304,0.5210612145184315,2.8952100707464195,0.6560529955562278,converged,0.8267142040063127,Fun-CIM,0.522,1.70715533357495e-6,4.37802738771641e-5
TRAP1,RFS,2.736334371647732,1.1293627374627249,7.763716683681471,0.02495575572990394,converged,0.11646449718108898,Dys-CIM,-0.643,3.24459844309786e-7,5.13162859375334e-5
TRAPPC3L,RFS,0.6254182548585773,0.22775041939598015,1.4119462709903892,0.275793296676617,converged,0.5163400887667916,Fun-CIM,0.413,2.2035886223544e-4,0.00131966324276593
TRAT1,RFS,0.9488221599623519,0.38654075134336724,1.901425493815501,0.8928104145495883,converged,0.9520816360794719,Fun-CIM,0.504,7.6503630585822e-6,1.2670913815776e-4
TRBV14,RFS,0.7530380007990516,0.31893434628778233,1.7052551927987876,0.49667141583982144,converged,0.7100165351344104,Fun-CIM,0.433,3.75841141323406e-5,3.5624699493281e-4
TRBV7-6,RFS,1.0955576325155536,0.46466697106625027,2.216336224947243,0.8146414673380382,converged,0.9133111378710329,Fun-CIM,0.349,0.00245318667956272,0.00817290826952624
TRBV9,RFS,1.4985224429248292,0.6869974832370396,3.291700250110515,0.30325987783329544,converged,0.5435535443568887,Fun-CIM,0.393,0.00104748500627224,0.0042426644323866
TREML2,RFS,0.9575002641492624,0.5436723168167396,2.9542422079688393,0.9134924860257262,converged,0.9624421459526493,Fun-CIM,0.4,8.1209305364473e-4,0.00354525038953932
TRGC2,RFS,0.9523838611301572,0.38203100840639737,2.09647515617995,0.9070421701640484,converged,0.9589582823840203,Fun-CIM,0.438,5.71078770135541e-5,4.8556964947353e-4
TRIM22,RFS,0.5253597214879221,0.13429915283573923,1.3602508365139547,0.20497146843480618,converged,0.4281561985217884,Fun-CIM,0.595,1.09381044077093e-8,2.39469017878481e-6
