"Method","Cell_Type","cluster","n_candidates","n_pairs","n_dropped","n_zero_delta","n_nonzero_delta","mean_biopsy","sd_biopsy","mean_surgery","sd_surgery","mean_delta","sd_delta","p_value","note","FDR"
"xcell","Common lymphoid progenitor","C2",11,11,0,0,11,0.008250663749513,0.00817321163953562,0.0109886843764195,0.00834001049332565,0.00273802062690647,0.00442677254205706,0.0829604137452953,NA,0.155550775772429
"xcell","Common myeloid progenitor","C2",11,11,0,2,9,0.000877354147832005,0.00201561139600976,0.00178625740026678,0.00401351536713888,0.000908903252434779,0.00323086675605759,0.635586122278767,NA,0.76270334673452
"xcell","Endothelial cell","C2",11,11,0,0,11,0.0191835187654726,0.038029220517562,0.00909681670008853,0.0186376077103786,-0.010086702065384,0.024753858308333,0.119722411520657,NA,0.189035386611563
"xcell","Eosinophil","C2",11,11,0,1,10,0.00422706528275579,0.0104544192042184,0.00197564640211917,0.00403818222176026,-0.00225141888063661,0.0077602097764593,0.610298655976554,NA,0.76270334673452
"xcell","Granulocyte-monocyte progenitor","C2",11,11,0,3,8,0.00109826874926603,0.00364254536028833,0.000165209684851082,0.000547938536383892,-0.00093305906441495,0.00373731876297678,0.528612125255688,NA,0.720834716257756
"xcell","Hematopoietic stem cell","C2",11,11,0,0,11,0.0902685667876781,0.0929423560347986,0.089198269393039,0.0943116944805637,-0.00107029739463912,0.0777386492418208,0.893903721815722,NA,0.993226357573024
"xcell","Macrophage","C2",11,11,0,0,11,0.0527505661717588,0.05672828566624,0.0170206012136473,0.0165389278600035,-0.0357299649581115,0.054064185910592,0.0184660864969122,NA,0.0553982594907365
"xcell","Macrophage M1","C2",11,11,0,0,11,0.0523037029714511,0.0360721748146199,0.0233017653324076,0.0168481911302156,-0.0290019376390435,0.0303399276129522,0.00669228378824031,NA,0.0401537027294419
"xcell","Macrophage M2","C2",11,11,0,0,11,0.0165626179110699,0.0441866842631735,0.00424142186731735,0.00749056508905316,-0.0123211960437526,0.0376782107928562,0.306556273379373,NA,0.437937533399104
"xcell","Mast cell","C2",11,11,0,1,10,0.0119331743348348,0.0154325796183235,0.00782583565574507,0.0127584025939033,-0.00410733867908969,0.00838391134021367,0.102917539402853,NA,0.17887926293602
"xcell","Monocyte","C2",11,11,0,3,8,0.00529372892232717,0.00963964981406912,0.000524216971161502,0.00173863100207926,-0.00476951195116566,0.00872568841195112,0.0800579199844347,NA,0.155550775772429
"xcell","Myeloid dendritic cell","C2",11,11,0,1,10,0.0362753521689119,0.049188072774428,0.00660279116355188,0.00757367038912298,-0.02967256100536,0.0507584833559245,0.00804523748656169,NA,0.0402261874328085
"xcell","Myeloid dendritic cell activated","C2",11,11,0,0,11,0.119520807457759,0.0705613497380022,0.0456282275174633,0.0366982960969061,-0.073892579940296,0.0769380841031961,0.00669228378824031,NA,0.0401537027294419
"xcell","NK cell","C2",11,11,0,1,10,0.00273713747923123,0.00907805801822916,0.00127395707584941,0.00393690586634892,-0.00146318040338182,0.00515738956230246,0.610298655976554,NA,0.76270334673452
"xcell","Neutrophil","C2",11,11,0,3,8,0.0000782331736494275,0.00025947008315387,0.00110839596781828,0.00160506681065442,0.00103016279416885,0.00156654425078507,0.0299739735865559,NA,0.0749349339663897
"xcell","Plasmacytoid dendritic cell","C2",11,11,0,0,11,0.028811636116404,0.0238817282055804,0.00851485921764389,0.0138601297398406,-0.0202967768987602,0.0215435097578374,0.0144832770523174,NA,0.0543122889461903
"xcell","T cell CD4+ (aggregated)","C2",11,11,0,0,11,0.44769467669235,0.208171201512068,0.410195816375358,0.164728965793845,-0.0374988603169914,0.226446611383615,1,NA,1
"xcell","T cell CD8+ (aggregated)","C2",11,11,0,0,11,0.183100713929247,0.128442918565122,0.0406606552811645,0.0368802215736049,-0.142440058648082,0.122138462028422,0.00509932237899739,NA,0.0401537027294419
"xcell","T cell NK","C2",11,11,0,0,11,0.00360467878968455,0.00635248835618034,0.0103354764362012,0.0177642107727886,0.00673079764651661,0.0197511815110193,0.306556273379373,NA,0.437937533399104
"xcell","T cell gamma delta","C2",11,11,0,2,9,0.00137067861271089,0.00306519664624418,0.00000000000000000133376008892535,0.00000000000000000309913475316551,-0.00137067861271089,0.00306519664624418,0.0580240199462214,NA,0.124337185599046
"xcell","T cell regulatory (Tregs)","C2",11,11,0,3,8,0.0000879224384294253,0.000291605738923506,0.00000000000000000208832569824257,0.00000000000000000422895337971753,-0.0000879224384294232,0.000291605738923507,0.107327557761612,NA,0.17887926293602
"xcell","immune score","C2",11,11,0,0,11,0.180159650037078,0.139263800520496,0.0322696373207324,0.0262297488375484,-0.147890012716345,0.132062213975215,0.00509932237899739,NA,0.0401537027294419
"xcell","microenvironment score","C2",11,11,0,0,11,0.215157286994102,0.120406640222216,0.066374261550046,0.0589104516966383,-0.148783025444056,0.111958700578362,0.00509932237899739,NA,0.0401537027294419
"xcell","stroma score","C2",11,11,0,0,11,0.0349976369570241,0.0430813250667508,0.0341046242293137,0.0388503740705057,-0.000893012727710421,0.0576437565796395,0.964541384555568,NA,1
"xcell","B cell","C3",11,11,0,2,9,0.0181922634162573,0.0378085435377339,0.0342317309318349,0.0804486820377613,0.0160394675155776,0.0450948436384345,0.553616991965781,NA,0.625908666355634
"xcell","B cell memory","C3",11,11,0,3,8,0.00416179140670421,0.0138031005517633,0.00685445268406229,0.0227336476962791,0.00269266127735808,0.00893054714451585,0.726286148878805,NA,0.751330498840143
"xcell","B cell naive","C3",11,11,0,5,6,0.000000000000000000770429354554472,0.00000000000000000177559276932327,0.000605796980200956,0.00200920128245693,0.000605796980200956,0.00200920128245693,1,NA,1
"xcell","B cell plasma","C3",11,11,0,0,11,0.0128355852652367,0.0184491615937298,0.00591383927555968,0.0116424427637204,-0.00692174598967699,0.00777050050833394,0.00669228378824031,NA,0.0401537027294419
"xcell","Cancer associated fibroblast","C3",11,11,0,0,11,0.0736202219756645,0.0520108069373099,0.164678437234371,0.0929312596068826,0.0910582152587064,0.0706928333958412,0.00509932237899739,NA,0.0382449178424804
"xcell","Class-switched memory B cell","C3",11,11,0,1,10,0.0188225927624418,0.0250664754923362,0.0262471560543269,0.0353893915859227,0.00742456329188509,0.0250253426153064,0.308063229907199,NA,0.401821604226781
"xcell","Common lymphoid progenitor","C3",11,11,0,0,11,0.00972396710871136,0.00817592228547517,0.00180201870725281,0.0031243443098675,-0.00792194840145856,0.00777127413522948,0.0184660864969122,NA,0.0615536216563739
"xcell","Common myeloid progenitor","C3",11,11,0,0,11,0.00774322284616331,0.0117864124218996,0.0113501962065013,0.012333613853119,0.00360697336033795,0.0120345017989524,0.100000618072013,NA,0.200001236144027
"xcell","Endothelial cell","C3",11,11,0,0,11,0.0194104357104949,0.0195796673554498,0.037694503978049,0.0390896329904383,0.0182840682675541,0.0405964745061871,0.306556273379373,NA,0.401821604226781
"xcell","Eosinophil","C3",11,11,0,2,9,0.00105116235272074,0.0017704425114272,0.00423201765320514,0.00510912092844752,0.0031808553004844,0.0040062555900445,0.0329693812442201,NA,0.0899164943024185
"xcell","Granulocyte-monocyte progenitor","C3",11,11,0,3,8,0.00224811935966634,0.00745616839994727,0.00324298774064599,0.00914326028458306,0.000994868380979659,0.00206850539105641,0.23395283347059,NA,0.389921389117649
"xcell","Hematopoietic stem cell","C3",11,11,0,0,11,0.140328561767423,0.095056871185045,0.241725042703095,0.13144942144513,0.101396480935672,0.14119796140743,0.045446946073126,NA,0.10487756786106
"xcell","Macrophage","C3",11,11,0,0,11,0.0144169956205777,0.0278952723588481,0.0643191236722402,0.0971934825185541,0.0499021280516625,0.0740147622887599,0.0366712945648324,NA,0.091678236412081
"xcell","Macrophage M1","C3",11,11,0,0,11,0.016018495497671,0.030127587771141,0.0407542909518205,0.066950401204849,0.0247357954541495,0.0398536100867667,0.0144832770523174,NA,0.0543122889461903
"xcell","Macrophage M2","C3",11,11,0,0,11,0.00228078184035628,0.0040849310571317,0.0373457139497032,0.0487196666926878,0.035064932109347,0.048602801473663,0.00509932237899739,NA,0.0382449178424804
"xcell","Mast cell","C3",11,11,0,0,11,0.0185616905462666,0.0135152971091902,0.0298112610448478,0.0203270734513417,0.0112495704985812,0.0191623553472741,0.119722411520657,NA,0.224479521601231
"xcell","Monocyte","C3",11,11,0,3,8,0.00123572393384561,0.00357146756084415,0.00763423235498417,0.0165605870808227,0.00639850842113856,0.0134047584192704,0.293621543928906,NA,0.401821604226781
"xcell","Myeloid dendritic cell","C3",11,11,0,1,10,0.00571453986798779,0.00951734732030112,0.0217999285678864,0.0304491158554425,0.0160853886998986,0.0310691379233001,0.0144328239388418,NA,0.0543122889461903
"xcell","Myeloid dendritic cell activated","C3",11,11,0,0,11,0.0343219663978072,0.0537797180589385,0.0665320823978473,0.0780914122578134,0.0322101160000401,0.0556955158693924,0.306556273379373,NA,0.401821604226781
"xcell","NK cell","C3",11,11,0,2,9,0.00000000000000000236827841531281,0.00000000000000000529404529052767,0.00000000000000000354265349892563,0.00000000000000000608206907191869,0.00000000000000000117437508361282,0.00000000000000000765953814324463,0.406941216918031,NA,0.508676521147538
"xcell","Neutrophil","C3",11,11,0,5,6,0.000000000000000000224895750390083,0.000000000000000000418544027739103,0.0000000000000000000406226066252429,0.0000000000000000000912157679232939,-0.00000000000000000018427314376484,0.00000000000000000045121867535978,0.29450739368011,NA,0.401821604226781
"xcell","Plasmacytoid dendritic cell","C3",11,11,0,2,9,0.00501017427657738,0.0147723235924376,0.0177930390168516,0.0411308238312962,0.0127828647402742,0.0267441462289668,0.0755605675259413,NA,0.161915501841303
"xcell","T cell CD4+ (aggregated)","C3",11,11,0,0,11,0.194147476916317,0.153510332121288,0.175447004785103,0.192004098336058,-0.0187004721312144,0.0956593758318949,0.563317799720071,NA,0.625908666355634
"xcell","T cell CD8+ (aggregated)","C3",11,11,0,0,11,0.0483951776259978,0.0850957338326946,0.175614858349529,0.258598832945356,0.127219680723531,0.195354218477653,0.0293825411093689,NA,0.0881476233281068
"xcell","T cell NK","C3",11,11,0,0,11,0.00749259281509698,0.0158467394580849,0.00358137844739773,0.00670556117022239,-0.00391121436769925,0.018464746907019,0.624834867127387,NA,0.669465929065058
"xcell","T cell gamma delta","C3",11,11,0,1,10,0.000331179019170971,0.00094467985807583,0.0016929707507169,0.00382566930636927,0.00136179173154593,0.00399761830437954,0.475532659596901,NA,0.570639191516282
"xcell","T cell regulatory (Tregs)","C3",11,11,0,2,9,0.000972189974088049,0.00311100848740622,0.00190301099179247,0.0049994191785293,0.00093082101770442,0.00206843216370893,0.192517572436471,NA,0.339736892534949
"xcell","immune score","C3",11,11,0,0,11,0.0488123092662056,0.0679592707650497,0.147329972177193,0.195642600503416,0.0985176629109873,0.140574589538307,0.00509932237899739,NA,0.0382449178424804
"xcell","microenvironment score","C3",11,11,0,0,11,0.100051178627852,0.0652816632940304,0.252990547128952,0.185239536075127,0.1529393685011,0.148456277032491,0.00385729282994253,NA,0.0382449178424804
"xcell","stroma score","C3",11,11,0,0,11,0.0512388693616461,0.0289505924078651,0.105660574951759,0.0657480833132289,0.054421705590113,0.0548505982805994,0.0144832770523174,NA,0.0543122889461903
