"version","plot_type","Method","Cell_Type","Timepoint","cluster","n_values","n_groups","output_file","file_exists","status","error_message"
"AGGREGATED","paired","quantiseq","NK cell",NA,"Dys-CIM",3888,1,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/paired_split/Paired_quantiseq_NK_cell_clusterDys_CIM.png",TRUE,"saved",NA
"AGGREGATED","paired","quantiseq","Neutrophil",NA,"Fun-CIM",3888,1,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/paired_split/Paired_quantiseq_Neutrophil_clusterFun_CIM.png",TRUE,"saved",NA
"AGGREGATED","paired","quantiseq","Neutrophil",NA,"Dys-CIM",3888,1,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/paired_split/Paired_quantiseq_Neutrophil_clusterDys_CIM.png",TRUE,"saved",NA
"AGGREGATED","paired","quantiseq","T cell CD4+ (non-regulatory)",NA,"Fun-CIM",3888,1,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/paired_split/Paired_quantiseq_T_cell_CD4_non_regulatory_clusterFun_CIM.png",FALSE,"saved",NA
"AGGREGATED","paired","quantiseq","T cell CD4+ (non-regulatory)",NA,"Dys-CIM",3888,1,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/paired_split/Paired_quantiseq_T_cell_CD4_non_regulatory_clusterDys_CIM.png",FALSE,"saved",NA
"AGGREGATED","paired","quantiseq","T cell CD8+",NA,"Fun-CIM",3888,1,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/paired_split/Paired_quantiseq_T_cell_CD8_clusterFun_CIM.png",TRUE,"saved",NA
"AGGREGATED","paired","quantiseq","T cell CD8+",NA,"Dys-CIM",3888,1,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/paired_split/Paired_quantiseq_T_cell_CD8_clusterDys_CIM.png",TRUE,"saved",NA
"AGGREGATED","paired","quantiseq","T cell regulatory (Tregs)",NA,"Fun-CIM",3888,1,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/paired_split/Paired_quantiseq_T_cell_regulatory_Tregs_clusterFun_CIM.png",FALSE,"saved",NA
"AGGREGATED","paired","quantiseq","T cell regulatory (Tregs)",NA,"Dys-CIM",3888,1,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/paired_split/Paired_quantiseq_T_cell_regulatory_Tregs_clusterDys_CIM.png",FALSE,"saved",NA
"AGGREGATED","paired","quantiseq","uncharacterized cell",NA,"Fun-CIM",3888,1,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/paired_split/Paired_quantiseq_uncharacterized_cell_clusterFun_CIM.png",TRUE,"saved",NA
"AGGREGATED","paired","quantiseq","uncharacterized cell",NA,"Dys-CIM",3888,1,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/paired_split/Paired_quantiseq_uncharacterized_cell_clusterDys_CIM.png",TRUE,"saved",NA
"AGGREGATED","paired","timer","B cell",NA,"Fun-CIM",3888,1,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/paired_split/Paired_timer_B_cell_clusterFun_CIM.png",TRUE,"saved",NA
"AGGREGATED","paired","timer","B cell",NA,"Dys-CIM",3888,1,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/paired_split/Paired_timer_B_cell_clusterDys_CIM.png",TRUE,"saved",NA
"AGGREGATED","paired","timer","Macrophage",NA,"Fun-CIM",3888,1,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/paired_split/Paired_timer_Macrophage_clusterFun_CIM.png",TRUE,"saved",NA
"AGGREGATED","paired","timer","Macrophage",NA,"Dys-CIM",3888,1,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/paired_split/Paired_timer_Macrophage_clusterDys_CIM.png",TRUE,"saved",NA
"AGGREGATED","paired","timer","Myeloid dendritic cell",NA,"Fun-CIM",3888,1,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/paired_split/Paired_timer_Myeloid_dendritic_cell_clusterFun_CIM.png",TRUE,"saved",NA
"AGGREGATED","paired","timer","Myeloid dendritic cell",NA,"Dys-CIM",3888,1,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/paired_split/Paired_timer_Myeloid_dendritic_cell_clusterDys_CIM.png",TRUE,"saved",NA
"AGGREGATED","paired","timer","Neutrophil",NA,"Fun-CIM",3888,1,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/paired_split/Paired_timer_Neutrophil_clusterFun_CIM.png",TRUE,"saved",NA
"AGGREGATED","paired","timer","Neutrophil",NA,"Dys-CIM",3888,1,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/paired_split/Paired_timer_Neutrophil_clusterDys_CIM.png",TRUE,"saved",NA
"AGGREGATED","paired","timer","T cell CD4+",NA,"Fun-CIM",3888,1,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/paired_split/Paired_timer_T_cell_CD4_clusterFun_CIM.png",TRUE,"saved",NA
"AGGREGATED","paired","timer","T cell CD4+",NA,"Dys-CIM",3888,1,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/paired_split/Paired_timer_T_cell_CD4_clusterDys_CIM.png",TRUE,"saved",NA
"AGGREGATED","paired","timer","T cell CD8+",NA,"Fun-CIM",3888,1,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/paired_split/Paired_timer_T_cell_CD8_clusterFun_CIM.png",TRUE,"saved",NA
"AGGREGATED","paired","timer","T cell CD8+",NA,"Dys-CIM",3888,1,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/paired_split/Paired_timer_T_cell_CD8_clusterDys_CIM.png",TRUE,"saved",NA
"AGGREGATED","paired","xcell","B cell",NA,"Fun-CIM",3888,1,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/paired_split/Paired_xcell_B_cell_clusterFun_CIM.png",TRUE,"saved",NA
"AGGREGATED","paired","xcell","B cell",NA,"Dys-CIM",3888,1,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/paired_split/Paired_xcell_B_cell_clusterDys_CIM.png",TRUE,"saved",NA
"AGGREGATED","paired","xcell","B cell memory",NA,"Fun-CIM",3888,1,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/paired_split/Paired_xcell_B_cell_memory_clusterFun_CIM.png",TRUE,"saved",NA
"AGGREGATED","paired","xcell","B cell memory",NA,"Dys-CIM",3888,1,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/paired_split/Paired_xcell_B_cell_memory_clusterDys_CIM.png",TRUE,"saved",NA
"AGGREGATED","paired","xcell","B cell naive",NA,"Fun-CIM",3888,1,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/paired_split/Paired_xcell_B_cell_naive_clusterFun_CIM.png",TRUE,"saved",NA
"AGGREGATED","paired","xcell","B cell naive",NA,"Dys-CIM",3888,1,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/paired_split/Paired_xcell_B_cell_naive_clusterDys_CIM.png",TRUE,"saved",NA
"AGGREGATED","paired","xcell","B cell plasma",NA,"Fun-CIM",3888,1,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/paired_split/Paired_xcell_B_cell_plasma_clusterFun_CIM.png",TRUE,"saved",NA
"AGGREGATED","paired","xcell","B cell plasma",NA,"Dys-CIM",3888,1,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/paired_split/Paired_xcell_B_cell_plasma_clusterDys_CIM.png",TRUE,"saved",NA
"AGGREGATED","paired","xcell","Cancer associated fibroblast",NA,"Fun-CIM",3888,1,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/paired_split/Paired_xcell_Cancer_associated_fibroblast_clusterFun_CIM.png",FALSE,"saved",NA
"AGGREGATED","paired","xcell","Cancer associated fibroblast",NA,"Dys-CIM",3888,1,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/paired_split/Paired_xcell_Cancer_associated_fibroblast_clusterDys_CIM.png",FALSE,"saved",NA
"AGGREGATED","paired","xcell","Class-switched memory B cell",NA,"Fun-CIM",3888,1,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/paired_split/Paired_xcell_Class_switched_memory_B_cell_clusterFun_CIM.png",FALSE,"saved",NA
"AGGREGATED","paired","xcell","Class-switched memory B cell",NA,"Dys-CIM",3888,1,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/paired_split/Paired_xcell_Class_switched_memory_B_cell_clusterDys_CIM.png",FALSE,"saved",NA
"AGGREGATED","paired","xcell","Common lymphoid progenitor",NA,"Fun-CIM",3888,1,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/paired_split/Paired_xcell_Common_lymphoid_progenitor_clusterFun_CIM.png",FALSE,"saved",NA
"AGGREGATED","paired","xcell","Common lymphoid progenitor",NA,"Dys-CIM",3888,1,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/paired_split/Paired_xcell_Common_lymphoid_progenitor_clusterDys_CIM.png",FALSE,"saved",NA
"AGGREGATED","paired","xcell","Common myeloid progenitor",NA,"Fun-CIM",3888,1,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/paired_split/Paired_xcell_Common_myeloid_progenitor_clusterFun_CIM.png",TRUE,"saved",NA
"AGGREGATED","paired","xcell","Common myeloid progenitor",NA,"Dys-CIM",3888,1,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/paired_split/Paired_xcell_Common_myeloid_progenitor_clusterDys_CIM.png",TRUE,"saved",NA
"AGGREGATED","paired","xcell","Endothelial cell",NA,"Fun-CIM",3888,1,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/paired_split/Paired_xcell_Endothelial_cell_clusterFun_CIM.png",TRUE,"saved",NA
"AGGREGATED","paired","xcell","Endothelial cell",NA,"Dys-CIM",3888,1,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/paired_split/Paired_xcell_Endothelial_cell_clusterDys_CIM.png",TRUE,"saved",NA
"AGGREGATED","paired","xcell","Eosinophil",NA,"Fun-CIM",3888,1,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/paired_split/Paired_xcell_Eosinophil_clusterFun_CIM.png",TRUE,"saved",NA
"AGGREGATED","paired","xcell","Eosinophil",NA,"Dys-CIM",3888,1,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/paired_split/Paired_xcell_Eosinophil_clusterDys_CIM.png",TRUE,"saved",NA
"AGGREGATED","paired","xcell","Granulocyte-monocyte progenitor",NA,"Fun-CIM",3888,1,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/paired_split/Paired_xcell_Granulocyte_monocyte_progenitor_clusterFun_CIM.png",FALSE,"saved",NA
"AGGREGATED","paired","xcell","Granulocyte-monocyte progenitor",NA,"Dys-CIM",3888,1,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/paired_split/Paired_xcell_Granulocyte_monocyte_progenitor_clusterDys_CIM.png",FALSE,"saved",NA
"AGGREGATED","paired","xcell","Hematopoietic stem cell",NA,"Fun-CIM",3888,1,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/paired_split/Paired_xcell_Hematopoietic_stem_cell_clusterFun_CIM.png",TRUE,"saved",NA
"AGGREGATED","paired","xcell","Hematopoietic stem cell",NA,"Dys-CIM",3888,1,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/paired_split/Paired_xcell_Hematopoietic_stem_cell_clusterDys_CIM.png",TRUE,"saved",NA
"AGGREGATED","paired","xcell","Macrophage",NA,"Fun-CIM",3888,1,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/paired_split/Paired_xcell_Macrophage_clusterFun_CIM.png",TRUE,"saved",NA
"AGGREGATED","paired","xcell","Macrophage",NA,"Dys-CIM",3888,1,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/paired_split/Paired_xcell_Macrophage_clusterDys_CIM.png",TRUE,"saved",NA
"AGGREGATED","paired","xcell","Macrophage M1",NA,"Fun-CIM",3888,1,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/paired_split/Paired_xcell_Macrophage_M1_clusterFun_CIM.png",TRUE,"saved",NA
"AGGREGATED","paired","xcell","Macrophage M1",NA,"Dys-CIM",3888,1,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/paired_split/Paired_xcell_Macrophage_M1_clusterDys_CIM.png",TRUE,"saved",NA
"AGGREGATED","paired","xcell","Macrophage M2",NA,"Fun-CIM",3888,1,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/paired_split/Paired_xcell_Macrophage_M2_clusterFun_CIM.png",TRUE,"saved",NA
"AGGREGATED","paired","xcell","Macrophage M2",NA,"Dys-CIM",3888,1,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/paired_split/Paired_xcell_Macrophage_M2_clusterDys_CIM.png",TRUE,"saved",NA
"AGGREGATED","paired","xcell","Mast cell",NA,"Fun-CIM",3888,1,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/paired_split/Paired_xcell_Mast_cell_clusterFun_CIM.png",TRUE,"saved",NA
"AGGREGATED","paired","xcell","Mast cell",NA,"Dys-CIM",3888,1,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/paired_split/Paired_xcell_Mast_cell_clusterDys_CIM.png",TRUE,"saved",NA
"AGGREGATED","paired","xcell","Monocyte",NA,"Fun-CIM",3888,1,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/paired_split/Paired_xcell_Monocyte_clusterFun_CIM.png",TRUE,"saved",NA
"AGGREGATED","paired","xcell","Monocyte",NA,"Dys-CIM",3888,1,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/paired_split/Paired_xcell_Monocyte_clusterDys_CIM.png",TRUE,"saved",NA
"AGGREGATED","paired","xcell","Myeloid dendritic cell",NA,"Fun-CIM",3888,1,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/paired_split/Paired_xcell_Myeloid_dendritic_cell_clusterFun_CIM.png",TRUE,"saved",NA
"AGGREGATED","paired","xcell","Myeloid dendritic cell",NA,"Dys-CIM",3888,1,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/paired_split/Paired_xcell_Myeloid_dendritic_cell_clusterDys_CIM.png",TRUE,"saved",NA
"AGGREGATED","paired","xcell","Myeloid dendritic cell activated",NA,"Fun-CIM",3888,1,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/paired_split/Paired_xcell_Myeloid_dendritic_cell_activated_clusterFun_CIM.png",FALSE,"saved",NA
"AGGREGATED","paired","xcell","Myeloid dendritic cell activated",NA,"Dys-CIM",3888,1,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/paired_split/Paired_xcell_Myeloid_dendritic_cell_activated_clusterDys_CIM.png",FALSE,"saved",NA
"AGGREGATED","paired","xcell","NK cell",NA,"Fun-CIM",3888,1,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/paired_split/Paired_xcell_NK_cell_clusterFun_CIM.png",TRUE,"saved",NA
"AGGREGATED","paired","xcell","NK cell",NA,"Dys-CIM",3888,1,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/paired_split/Paired_xcell_NK_cell_clusterDys_CIM.png",TRUE,"saved",NA
"AGGREGATED","paired","xcell","Neutrophil",NA,"Fun-CIM",3888,1,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/paired_split/Paired_xcell_Neutrophil_clusterFun_CIM.png",TRUE,"saved",NA
"AGGREGATED","paired","xcell","Neutrophil",NA,"Dys-CIM",3888,1,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/paired_split/Paired_xcell_Neutrophil_clusterDys_CIM.png",TRUE,"saved",NA
"AGGREGATED","paired","xcell","Plasmacytoid dendritic cell",NA,"Fun-CIM",3888,1,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/paired_split/Paired_xcell_Plasmacytoid_dendritic_cell_clusterFun_CIM.png",FALSE,"saved",NA
"AGGREGATED","paired","xcell","Plasmacytoid dendritic cell",NA,"Dys-CIM",3888,1,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/paired_split/Paired_xcell_Plasmacytoid_dendritic_cell_clusterDys_CIM.png",FALSE,"saved",NA
"AGGREGATED","paired","xcell","T cell CD4+ (aggregated)",NA,"Fun-CIM",3888,1,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/paired_split/Paired_xcell_T_cell_CD4_aggregated_clusterFun_CIM.png",TRUE,"saved",NA
