"version","plot_type","Method","Cell_Type","Timepoint","cluster","n_values","n_groups","output_file","file_exists","status","error_message"
"AGGREGATED","unpaired","xcell","Myeloid dendritic cell activated","Surgery",NA,7776,2,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/unpaired/Unpaired_xcell_Surgery_Myeloid_dendritic_cell_activated.png",TRUE,"saved",NA
"AGGREGATED","unpaired","xcell","NK cell","Biopsy",NA,7776,2,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/unpaired/Unpaired_xcell_Biopsy_NK_cell.png",TRUE,"saved",NA
"AGGREGATED","unpaired","xcell","NK cell","Surgery",NA,7776,2,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/unpaired/Unpaired_xcell_Surgery_NK_cell.png",TRUE,"saved",NA
"AGGREGATED","unpaired","xcell","Neutrophil","Biopsy",NA,7776,2,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/unpaired/Unpaired_xcell_Biopsy_Neutrophil.png",TRUE,"saved",NA
"AGGREGATED","unpaired","xcell","Neutrophil","Surgery",NA,7776,2,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/unpaired/Unpaired_xcell_Surgery_Neutrophil.png",TRUE,"saved",NA
"AGGREGATED","unpaired","xcell","Plasmacytoid dendritic cell","Biopsy",NA,7776,2,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/unpaired/Unpaired_xcell_Biopsy_Plasmacytoid_dendritic_cell.png",TRUE,"saved",NA
"AGGREGATED","unpaired","xcell","Plasmacytoid dendritic cell","Surgery",NA,7776,2,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/unpaired/Unpaired_xcell_Surgery_Plasmacytoid_dendritic_cell.png",TRUE,"saved",NA
"AGGREGATED","unpaired","xcell","T cell CD4+ (aggregated)","Biopsy",NA,7776,2,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/unpaired/Unpaired_xcell_Biopsy_T_cell_CD4_aggregated_.png",TRUE,"saved",NA
"AGGREGATED","unpaired","xcell","T cell CD4+ (aggregated)","Surgery",NA,7776,2,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/unpaired/Unpaired_xcell_Surgery_T_cell_CD4_aggregated_.png",TRUE,"saved",NA
"AGGREGATED","unpaired","xcell","T cell CD8+ (aggregated)","Biopsy",NA,7776,2,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/unpaired/Unpaired_xcell_Biopsy_T_cell_CD8_aggregated_.png",TRUE,"saved",NA
"AGGREGATED","unpaired","xcell","T cell CD8+ (aggregated)","Surgery",NA,7776,2,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/unpaired/Unpaired_xcell_Surgery_T_cell_CD8_aggregated_.png",TRUE,"saved",NA
"AGGREGATED","unpaired","xcell","T cell NK","Biopsy",NA,7776,2,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/unpaired/Unpaired_xcell_Biopsy_T_cell_NK.png",TRUE,"saved",NA
"AGGREGATED","unpaired","xcell","T cell NK","Surgery",NA,7776,2,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/unpaired/Unpaired_xcell_Surgery_T_cell_NK.png",TRUE,"saved",NA
"AGGREGATED","unpaired","xcell","T cell gamma delta","Biopsy",NA,7776,2,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/unpaired/Unpaired_xcell_Biopsy_T_cell_gamma_delta.png",TRUE,"saved",NA
"AGGREGATED","unpaired","xcell","T cell gamma delta","Surgery",NA,7776,2,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/unpaired/Unpaired_xcell_Surgery_T_cell_gamma_delta.png",TRUE,"saved",NA
"AGGREGATED","unpaired","xcell","T cell regulatory (Tregs)","Biopsy",NA,7776,2,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/unpaired/Unpaired_xcell_Biopsy_T_cell_regulatory_Tregs_.png",TRUE,"saved",NA
"AGGREGATED","unpaired","xcell","T cell regulatory (Tregs)","Surgery",NA,7776,2,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/unpaired/Unpaired_xcell_Surgery_T_cell_regulatory_Tregs_.png",TRUE,"saved",NA
"AGGREGATED","unpaired","xcell","immune score","Biopsy",NA,7776,2,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/unpaired/Unpaired_xcell_Biopsy_immune_score.png",TRUE,"saved",NA
"AGGREGATED","unpaired","xcell","immune score","Surgery",NA,7776,2,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/unpaired/Unpaired_xcell_Surgery_immune_score.png",TRUE,"saved",NA
"AGGREGATED","unpaired","xcell","microenvironment score","Biopsy",NA,7776,2,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/unpaired/Unpaired_xcell_Biopsy_microenvironment_score.png",TRUE,"saved",NA
"AGGREGATED","unpaired","xcell","microenvironment score","Surgery",NA,7776,2,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/unpaired/Unpaired_xcell_Surgery_microenvironment_score.png",TRUE,"saved",NA
"AGGREGATED","unpaired","xcell","stroma score","Biopsy",NA,7776,2,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/unpaired/Unpaired_xcell_Biopsy_stroma_score.png",TRUE,"saved",NA
"AGGREGATED","unpaired","xcell","stroma score","Surgery",NA,7776,2,"C:/Users/lopesdelima.i/OneDrive - University of Florida/Gbadamosi Lab/Mohammed Gbadamosi/Gbadamosi_Lab_GitHub/CIMIC/oncoimmunology_paper/Results/nki_smc_immunodeconv_res/figures/AGGREGATED/unpaired/Unpaired_xcell_Surgery_stroma_score.png",TRUE,"saved",NA
