scope,cim,cim_class,rho_threshold,gene,n_scope_datasets,k_datasets,all_datasets_contributed,k_concordant,direction_concordant,nki_smc,nki_smc_dir,neo,neo_dir,tnbc_cl,tnbc_cl_dir,fisher_stat,fisher_p,fisher_padj,fisher_sig,stouffer_Z,stouffer_p,stouffer_padj,stouffer_sig,mean_abs_rrb,rank_in_list,in_ora_universe,used_in_ora,analysis_label
"NEO.TNBCCL","Fun","Fun_only",0.3,"TMEM14EP",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",19.7119616053363,0.000569207993474019,0.002228709351049,"YES",3.47231917411952,0.000257991242154524,0.00130332359872639,"YES",0.498,908,FALSE,FALSE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NEO.TNBCCL","Fun","Fun_only",0.3,"IRF7",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",20.0592498851434,0.000486127261561141,0.00202626681296167,"YES",3.47179409315513,0.00025849635441764,0.00130385674918028,"YES",0.512,909,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NEO.TNBCCL","Fun","Fun_only",0.3,"FAM81A",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",23.2297432713598,0.000113922150958777,0.000763644827698817,"YES",3.47054114257529,0.000259705382001161,0.00130690538700059,"YES",0.523,910,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NEO.TNBCCL","Fun","Fun_only",0.3,"DLL1",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",19.7331141395899,0.000563768328602195,0.00221497668092636,"YES",3.47028222351147,0.000259955880685832,0.00130690538700059,"YES",0.502,911,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NEO.TNBCCL","Fun","Fun_only",0.3,"H2AB1",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",19.7176326506772,0.000567744530448857,0.00222678243978444,"YES",3.47045989300813,0.000259783964995638,0.00130690538700059,"YES",0.501,912,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NEO.TNBCCL","Fun","Fun_only",0.3,"ETFB",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",23.4343797129667,0.000103676483145853,0.000716978394002616,"YES",3.4695205262743,0.000260694112869472,0.00130774891412093,"YES",0.523,913,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NEO.TNBCCL","Fun","Fun_only",0.3,"LINC00863",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",19.6997885309457,0.00057236198224303,0.00223431455319417,"YES",3.46963088957699,0.000260587028542107,0.00130774891412093,"YES",0.5,914,FALSE,FALSE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NEO.TNBCCL","Fun","Fun_only",0.3,"GOLGB1",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",25.132668403699,4.7312174604247e-05,0.000423684219844673,"YES",3.4673435191348,0.00026281484131832,0.00131694649993934,"YES",0.52,915,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NEO.TNBCCL","Fun","Fun_only",0.3,"RCCD1",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",20.480898316081,0.000401248206346875,0.00176050050344538,"YES",3.46630685885992,0.000263830343312157,0.00132059183852209,"YES",0.517,916,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NEO.TNBCCL","Fun","Fun_only",0.3,"SF3B2",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",19.698915710293,0.000572588789531768,0.00223431455319417,"YES",3.46394075290445,0.000266161870190215,0.00133080935095108,"YES",0.489,917,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NEO.TNBCCL","Fun","Fun_only",0.3,"ZNF530",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",20.0339942445905,0.000491741272278093,0.0020386385467266,"YES",3.46360777357848,0.000266491520072057,0.00133100612149279,"YES",0.512,918,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NEO.TNBCCL","Fun","Fun_only",0.3,"TMEM229B",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",19.6574042526039,0.000583479107087078,0.00227487389965498,"YES",3.45973093484035,0.000270357697709209,0.00134884662023582,"YES",0.502,919,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NEO.TNBCCL","Fun","Fun_only",0.3,"REX1BD",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",19.598698281968,0.000599231070744296,0.00232246361738174,"YES",3.45722552552724,0.000272883947477196,0.00135997054259015,"YES",0.493,920,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NEO.TNBCCL","Fun","Fun_only",0.3,"ABHD14A",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",23.9358444225616,8.22749866513954e-05,0.000612387684734818,"YES",3.45174513566939,0.000278486779672553,0.00138638641129062,"YES",0.52,921,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NEO.TNBCCL","Fun","Fun_only",0.3,"KCTD7",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",19.5928439913313,0.000600824780140754,0.00232606332374375,"YES",3.45061836289499,0.000279651926585408,0.00139067688003698,"YES",0.488,922,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NEO.TNBCCL","Fun","Fun_only",0.3,"LMCD1",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",21.8217269490039,0.000217478058321567,0.00115010022768672,"YES",3.44940399553853,0.000280912733714141,0.00139426278849119,"YES",0.52,923,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NEO.TNBCCL","Fun","Fun_only",0.3,"ENKD1",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",19.5562879873541,0.000610871694003276,0.00235240490777432,"YES",3.44933819345042,0.00028098120317685,0.00139426278849119,"YES",0.499,924,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NEO.TNBCCL","Fun","Fun_only",0.3,"ELMO1",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",19.8417655289482,0.000536627722430264,0.00215859592953879,"YES",3.44525740820479,0.0002852579073758,0.00141254190072428,"YES",0.509,925,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NEO.TNBCCL","Fun","Fun_only",0.3,"MAP6",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",19.8386718150952,0.000537382324331753,0.00215859592953879,"YES",3.44523544275983,0.000285281090527957,0.00141254190072428,"YES",0.508,926,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NEO.TNBCCL","Fun","Fun_only",0.3,"TAF12",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",21.6897923890452,0.000231021651914375,0.00120917154569339,"YES",3.44410028580852,0.000286481568642244,0.00141695576291768,"YES",0.519,927,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NEO.TNBCCL","Fun","Fun_only",0.3,"RBM42",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",19.5872338094301,0.000602355971486461,0.00232670777528679,"YES",3.44318916403362,0.000287448520960824,0.00142020632392821,"YES",0.483,928,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NEO.TNBCCL","Fun","Fun_only",0.3,"RGMA",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",19.7928439428186,0.000548684207726297,0.00218188819811368,"YES",3.44229572377852,0.000288399658621259,0.00142337183506833,"YES",0.508,929,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NEO.TNBCCL","Fun","Fun_only",0.3,"ZNF358",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",21.030008013587,0.00031236033222998,0.00145250722441629,"YES",3.43979872239171,0.000291073475871339,0.00143257593635131,"YES",0.517,930,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NEO.TNBCCL","Fun","Fun_only",0.3,"GLUL",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",19.9162784633439,0.000518766467316752,0.00211494864500723,"YES",3.4396841682286,0.000291196693717748,0.00143257593635131,"YES",0.51,931,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NEO.TNBCCL","Fun","Fun_only",0.3,"PCBP2-OT1",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",19.7402363760314,0.000561948351196636,0.00221057047804718,"YES",3.43967931660127,0.000291201913343386,0.00143257593635131,"YES",0.507,932,FALSE,FALSE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NEO.TNBCCL","Fun","Fun_only",0.3,"APOBEC3F",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",20.0870258604637,0.00048002626356649,0.00200448125542109,"YES",3.43809172964849,0.000292914605144968,0.00143945708959237,"YES",0.512,933,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NEO.TNBCCL","Fun","Fun_only",0.3,"RECQL4",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",23.3110544491486,0.000109735989762526,0.00074539187120175,"YES",3.43374717921072,0.000297649579364913,0.00146115987300656,"YES",0.518,934,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NEO.TNBCCL","Fun","Fun_only",0.3,"HTATSF1",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",20.7049231803594,0.000362303974629567,0.00163822852433586,"YES",3.43271062300978,0.000298789764625239,0.00146518831102323,"YES",0.515,935,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NEO.TNBCCL","Fun","Fun_only",0.3,"NHSL3",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",21.4633706701584,0.000256241037071693,0.00129715142972699,"YES",3.43103713789882,0.000300639138586386,0.00147028088339847,"YES",0.518,936,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NEO.TNBCCL","Fun","Fun_only",0.3,"MOXD1",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",20.5781505283914,0.000383857258591596,0.00171038438352037,"YES",3.43042416725229,0.000301319196226178,0.00147028088339847,"YES",0.515,937,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NEO.TNBCCL","Fun","Fun_only",0.3,"EOLA2",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",19.8329595664765,0.000538778386128715,0.00216124138267731,"YES",3.43076558932992,0.000300940230539393,0.00147028088339847,"YES",0.508,938,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NEO.TNBCCL","Fun","Fun_only",0.3,"MTCP1",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",19.7628500758707,0.000556208225608855,0.0022002281636369,"YES",3.43139882004492,0.000300238542292596,0.00147028088339847,"YES",0.507,939,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NEO.TNBCCL","Fun","Fun_only",0.3,"ZNF221",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",19.7610804105102,0.000556655326023731,0.0022002281636369,"YES",3.43032294766688,0.000301431631492817,0.00147028088339847,"YES",0.507,940,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NEO.TNBCCL","Fun","Fun_only",0.3,"PROCA1",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",20.5308841366186,0.000392214273062595,0.00173784793528745,"YES",3.42963896794264,0.000302192423910098,0.00147146645884224,"YES",0.514,941,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NEO.TNBCCL","Fun","Fun_only",0.3,"ZNF425",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",19.4705282735503,0.000635098723833791,0.00241854455878566,"YES",3.42952752182031,0.000302316554902812,0.00147146645884224,"YES",0.482,942,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NEO.TNBCCL","Fun","Fun_only",0.3,"CRYGS",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",19.5901770903604,0.000601552178615254,0.00232606332374375,"YES",3.42801938644299,0.000304001020067274,0.00147809615801532,"YES",0.504,943,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NEO.TNBCCL","Fun","Fun_only",0.3,"GFRA3",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",20.5956963186957,0.000380800142764775,0.00169841308810943,"YES",3.42735518295955,0.000304745648567068,0.00147858073934392,"YES",0.514,944,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NEO.TNBCCL","Fun","Fun_only",0.3,"NPIPA8",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",20.0171684765205,0.00049551700569646,0.00204679772172817,"YES",3.42759371847654,0.000304478034890937,0.00147858073934392,"YES",0.51,945,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NEO.TNBCCL","Fun","Fun_only",0.3,"NRBF2",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",19.3564521124311,0.000668804119893546,0.00251969341800486,"YES",3.42625421195096,0.000305983670136121,0.00148301810525805,"YES",0.49,946,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NEO.TNBCCL","Fun","Fun_only",0.3,"PSMB4",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",21.6658556953008,0.000233566971339613,0.00121980739164529,"YES",3.42281626543718,0.000309879768285258,0.00150031545679821,"YES",0.517,947,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NEO.TNBCCL","Fun","Fun_only",0.3,"MBD4",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",22.3257830276363,0.000172605506499518,0.000988684419590762,"YES",3.42116127890398,0.000311771716806049,0.00150788325058622,"YES",0.517,948,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NEO.TNBCCL","Fun","Fun_only",0.3,"PTAFR",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",21.2070811449401,0.000288092110982171,0.00138314379984634,"YES",3.42047249066263,0.00031256228882611,0.00150922204423575,"YES",0.516,949,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NEO.TNBCCL","Fun","Fun_only",0.3,"IQCH-AS1",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",19.7061826378006,0.00057070314748298,0.00223265693789203,"YES",3.42006052484379,0.000313036022697536,0.00150922204423575,"YES",0.506,950,FALSE,FALSE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NEO.TNBCCL","Fun","Fun_only",0.3,"NABP2",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",19.6549692604988,0.000584124241391138,0.0022754542453512,"YES",3.42007426807908,0.000313020208106906,0.00150922204423575,"YES",0.506,951,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NEO.TNBCCL","Fun","Fun_only",0.3,"RABEP2",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",19.5704663711351,0.000606955376354195,0.00234053019393102,"YES",3.41740394953286,0.00031610699017128,0.00152242704825138,"YES",0.504,952,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NEO.TNBCCL","Fun","Fun_only",0.3,"DBIL5P",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",20.6797863564418,0.000366480113062817,0.00165060050922693,"YES",3.41679719606759,0.000316812309961436,0.00152422291833493,"YES",0.514,953,FALSE,FALSE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NEO.TNBCCL","Fun","Fun_only",0.3,"GOLGA8B",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",19.8392382231753,0.000537244090643115,0.00215859592953879,"YES",3.41629892853844,0.000317392614867244,0.00152541419199823,"YES",0.508,954,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NEO.TNBCCL","Fun","Fun_only",0.3,"ZNF740",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",19.2697679644276,0.000695593971128291,0.00260138528354259,"YES",3.41575063791425,0.000318032321510978,0.0015268881613904,"YES",0.491,955,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NEO.TNBCCL","Fun","Fun_only",0.3,"BANP",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",19.2735370146618,0.000694407369952119,0.00259906758467793,"YES",3.41496098214435,0.000318955743649235,0.0015297197537989,"YES",0.487,956,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NEO.TNBCCL","Fun","Fun_only",0.3,"COL24A1",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",21.223525290957,0.000285935573507742,0.00138029716405109,"YES",3.41156205798466,0.000322958982428036,0.00154730087192533,"YES",0.515,957,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NEO.TNBCCL","Fun","Fun_only",0.3,"BAIAP2",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",19.5897021482643,0.000601681810678318,0.00232606332374375,"YES",3.40729065353246,0.000328056091188792,0.00157008056169166,"YES",0.505,958,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NEO.TNBCCL","Fun","Fun_only",0.3,"NOSIP",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",19.6258561049627,0.000591892461567837,0.00229985333583774,"YES",3.40142085896056,0.000335182678826244,0.00159585937945828,"YES",0.505,959,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NEO.TNBCCL","Fun","Fun_only",0.3,"DMTN",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",19.1705098714903,0.00072757538170376,0.00268161826777471,"YES",3.40211654586078,0.000334330580855171,0.00159585937945828,"YES",0.491,960,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
"NEO.TNBCCL","Fun","Fun_only",0.3,"CCDC117",2,2,"YES",2,"YES","NO",NA,"YES","Fun","YES","Fun",19.1605378913099,0.000730867700140858,0.00268472657686894,"YES",3.40160705760027,0.000334954419537036,0.00159585937945828,"YES",0.489,961,TRUE,TRUE,"NEO.TNBCCL | k_all_concordant | Fun-CIM | rho>=0.3 | all genes"
